Date,CO2
2024-02-08T13:02:10Z,137.3116
2024-02-08T13:02:20Z,135.4155
2024-02-08T13:02:30Z,149.5011
2024-02-08T13:02:40Z,152.3754
2024-02-08T13:02:50Z,151.3392
2024-02-08T13:03:00Z,149.431
2024-02-08T13:03:10Z,157.3823
2024-02-08T13:03:20Z,159.4293
2024-02-08T13:03:30Z,156.9151
2024-02-08T13:03:40Z,159.8291
2024-02-08T13:03:50Z,162.2653
2024-02-08T13:04:00Z,159.4348
2024-02-08T13:04:10Z,161.8573
2024-02-08T13:04:20Z,164.7928
2024-02-08T13:04:30Z,166.9262
2024-02-08T13:04:40Z,172.1689
2024-02-08T13:04:50Z,174.7803
2024-02-08T13:05:00Z,172.0122
2024-02-08T13:05:10Z,177.2853
2024-02-08T13:05:20Z,179.7301
2024-02-08T13:05:30Z,179.4626
2024-02-08T13:05:40Z,184.8984
2024-02-08T13:05:50Z,184.669
2024-02-08T13:06:00Z,184.4553
2024-02-08T13:06:10Z,189.865
2024-02-08T13:06:20Z,189.6569
2024-02-08T13:06:30Z,189.4933
2024-02-08T13:06:40Z,194.9678
2024-02-08T13:06:50Z,197.0833
2024-02-08T13:07:00Z,194.5566
2024-02-08T13:07:10Z,197.4365
2024-02-08T13:07:20Z,200.9945
2024-02-08T13:07:30Z,199.5541
2024-02-08T13:07:40Z,204.9844
2024-02-08T13:07:50Z,206.866
2024-02-08T13:08:00Z,204.526
2024-02-08T13:08:10Z,210.0031
2024-02-08T13:08:20Z,211.7066
2024-02-08T13:08:30Z,209.6413
2024-02-08T13:08:40Z,215.0209
2024-02-08T13:08:50Z,216.4096
2024-02-08T13:09:00Z,214.5891
