Date,CO2
2024-11-22T11:41:40Z,1834.37604
2024-11-22T11:41:50Z,1833.41268
2024-11-22T11:42:00Z,1832.35968
2024-11-22T11:42:10Z,1926.16452
2024-11-22T11:42:20Z,1925.0604
2024-11-22T11:42:30Z,1923.8598
2024-11-22T11:42:40Z,1926.23616
2024-11-22T11:42:50Z,1925.02764
2024-11-22T11:43:00Z,2015.08344
2024-11-22T11:43:10Z,2017.26612
2024-11-22T11:43:20Z,2015.88624
2024-11-22T11:43:30Z,2106.08964
2024-11-22T11:43:40Z,2108.33712
2024-11-22T11:43:50Z,2106.05652
2024-11-22T11:44:00Z,2106.05436
2024-11-22T11:44:10Z,2197.368
2024-11-22T11:44:20Z,2195.09028
2024-11-22T11:44:30Z,2195.32788
2024-11-22T11:44:40Z,2197.06236
2024-11-22T11:44:50Z,2195.32752
2024-11-22T11:45:00Z,2195.343
2024-11-22T11:45:10Z,2197.23732
2024-11-22T11:45:20Z,2285.9154
2024-11-22T11:45:30Z,2286.63252
2024-11-22T11:45:40Z,2288.32848
2024-11-22T11:45:50Z,2285.98452
2024-11-22T11:46:00Z,2287.02456
2024-11-22T11:46:10Z,2288.57796
2024-11-22T11:46:20Z,2285.88192
2024-11-22T11:46:30Z,2287.02672
2024-11-22T11:46:40Z,2288.28204
2024-11-22T11:46:50Z,2285.87328
2024-11-22T11:47:00Z,2287.25424
2024-11-22T11:47:10Z,2288.31372
2024-11-22T11:47:20Z,2285.86068
2024-11-22T11:47:30Z,2287.92204
2024-11-22T11:47:40Z,2378.06352
2024-11-22T11:47:50Z,2375.97192
2024-11-22T11:48:00Z,2377.97028
2024-11-22T11:48:10Z,2377.77552
2024-11-22T11:48:20Z,2375.53236
2024-11-22T11:48:30Z,2378.04912
2024-11-22T11:48:40Z,2377.51956
2024-11-22T11:48:50Z,2375.6526
2024-11-22T11:49:00Z,2378.0412
2024-11-22T11:49:10Z,2377.24308
2024-11-22T11:49:20Z,2375.6184
2024-11-22T11:49:30Z,2377.9134
