"Plot Title: Bradford_6acond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10922244, SEN S/N: 10922244)","Temp, °F (LGR S/N: 10922244, SEN S/N: 10922244)"
1,12/06/23 03:00:00 PM,1.5,60.94
2,12/06/23 04:00:00 PM,1.5,59.40
3,12/06/23 05:00:00 PM,1.5,54.73
4,12/06/23 06:00:00 PM,1.5,49.69
5,12/06/23 07:00:00 PM,1.5,46.31
6,12/06/23 08:00:00 PM,1.6,44.10
7,12/06/23 09:00:00 PM,5.9,42.60
8,12/06/23 10:00:00 PM,1.6,40.95
9,12/06/23 11:00:00 PM,1.6,40.06
10,12/07/23 12:00:00 AM,5.9,38.52
11,12/07/23 01:00:00 AM,5.9,37.42
12,12/07/23 02:00:00 AM,1.6,36.93
13,12/07/23 03:00:00 AM,1.6,36.79
14,12/07/23 04:00:00 AM,1.6,37.42
15,12/07/23 05:00:00 AM,1.6,36.46
16,12/07/23 06:00:00 AM,1.6,35.38
17,12/07/23 07:00:00 AM,1.6,34.50
18,12/07/23 08:00:00 AM,6.0,34.57
19,12/07/23 09:00:00 AM,5.9,40.68
20,12/07/23 10:00:00 AM,5.9,48.52
21,12/07/23 11:00:00 AM,1.5,71.22
22,12/07/23 12:00:00 PM,5.8,67.98
23,12/07/23 01:00:00 PM,1.5,64.53
24,12/07/23 02:00:00 PM,1.5,64.53
25,12/07/23 03:00:00 PM,1.5,63.93
26,12/07/23 04:00:00 PM,5.8,62.24
27,12/07/23 05:00:00 PM,1.1,56.97
28,12/07/23 06:00:00 PM,1.5,52.68
29,12/07/23 07:00:00 PM,5.9,50.11
30,12/07/23 08:00:00 PM,5.9,47.66
31,12/07/23 09:00:00 PM,1.2,45.77
32,12/07/23 10:00:00 PM,1.6,45.10
33,12/07/23 11:00:00 PM,5.9,45.28
34,12/08/23 12:00:00 AM,1.6,45.54
35,12/08/23 01:00:00 AM,5.9,45.46
36,12/08/23 02:00:00 AM,1.6,45.61
37,12/08/23 03:00:00 AM,5.9,45.25
38,12/08/23 04:00:00 AM,5.9,46.65
39,12/08/23 05:00:00 AM,5.9,46.99
40,12/08/23 06:00:00 AM,5.9,47.80
41,12/08/23 07:00:00 AM,5.9,48.45
42,12/08/23 08:00:00 AM,1.5,49.01
43,12/08/23 09:00:00 AM,5.9,53.78
44,12/08/23 10:00:00 AM,5.8,61.72
45,12/08/23 11:00:00 AM,1.5,68.07
46,12/08/23 12:00:00 PM,1.1,70.59
47,12/08/23 01:00:00 PM,1.5,71.33
48,12/08/23 02:00:00 PM,1.5,71.22
49,12/08/23 03:00:00 PM,1.5,69.21
50,12/08/23 04:00:00 PM,1.5,66.63
51,12/08/23 05:00:00 PM,1.5,63.97
52,12/08/23 06:00:00 PM,5.8,62.22
53,12/08/23 07:00:00 PM,5.8,61.05
54,12/08/23 08:00:00 PM,5.9,60.01
55,12/08/23 09:00:00 PM,17.7,59.36
56,12/08/23 10:00:00 PM,17.7,59.29
57,12/08/23 11:00:00 PM,1.5,59.00
58,12/09/23 12:00:00 AM,2.7,58.98
59,12/09/23 01:00:00 AM,1.5,57.13
60,12/09/23 02:00:00 AM,17.7,55.35
61,12/09/23 03:00:00 AM,17.7,53.73
62,12/09/23 04:00:00 AM,17.7,52.68
63,12/09/23 05:00:00 AM,17.7,52.65
64,12/09/23 06:00:00 AM,5.9,51.89
65,12/09/23 07:00:00 AM,5.9,51.60
66,12/09/23 08:00:00 AM,17.7,52.47
