Date,Rep,V,CDOM,CO2
7/1/2023 0:00,3729,12.89,1.123311,
7/1/2023 1:00,3730,12.88,1.19514,
7/1/2023 2:00,3731,12.87,1.156385,
7/1/2023 3:00,3732,12.86,1.175047,
7/1/2023 4:00,3733,12.84,1.138275,
7/1/2023 5:00,3734,12.82,1.112965,
7/1/2023 6:00,3735,12.82,1.165449,
7/1/2023 7:00,3736,13,1.082854,
7/1/2023 8:00,3737,13.5,1.117008,
7/1/2023 9:00,3738,13.73,1.156056,
7/1/2023 10:00,3739,14.34,1.075391,
7/1/2023 11:00,3740,14.34,1.132157,
7/1/2023 12:00,3741,13.63,1.158237,
7/1/2023 13:00,3742,13.71,1.034208,
7/1/2023 14:00,3743,13.63,1.124156,
7/1/2023 15:00,3744,13.64,1.070067,
7/1/2023 16:00,3745,13.68,1.127964,
7/1/2023 17:00,3746,13.6,1.119133,
7/1/2023 18:00,3747,13.64,1.121325,
7/1/2023 19:00,3748,13.32,1.168137,
7/1/2023 20:00,3749,12.96,1.128855,
7/1/2023 21:00,3750,12.94,1.121174,
7/1/2023 22:00,3751,12.92,1.081932,
7/1/2023 23:00,3752,12.91,1.102859,
7/2/2023 0:00,3753,12.9,1.139706,
7/2/2023 1:00,3754,12.88,1.094268,
7/2/2023 2:00,3755,12.87,1.191911,
7/2/2023 3:00,3756,12.86,1.103564,
7/2/2023 4:00,3757,12.85,1.14607,
7/2/2023 5:00,3758,12.82,1.049756,
7/2/2023 6:00,3759,12.82,1.115552,
7/2/2023 7:00,3760,12.98,1.13953,
7/2/2023 8:00,3761,13.49,1.039073,
7/2/2023 9:00,3762,13.67,1.070781,
7/2/2023 10:00,3763,14.34,1.151696,
7/2/2023 11:00,3764,14.33,1.066671,
7/2/2023 12:00,3765,13.58,1.120092,
7/2/2023 13:00,3766,13.65,1.08279,
7/2/2023 14:00,3767,13.65,1.088558,
7/2/2023 15:00,3768,13.66,1.10932,
7/2/2023 16:00,3769,13.62,1.079899,
7/2/2023 17:00,3770,13.66,1.135494,
7/2/2023 18:00,3771,13.63,1.10363,
7/2/2023 19:00,3772,13.01,1.116913,
7/2/2023 20:00,3773,12.95,1.099495,
7/2/2023 21:00,3774,12.93,1.07806,
7/2/2023 22:00,3775,12.92,1.140796,
7/2/2023 23:00,3776,12.9,1.156057,
7/3/2023 0:00,3777,12.89,1.230182,
7/3/2023 1:00,3778,12.88,1.131049,
7/3/2023 2:00,3779,12.87,1.096224,
7/3/2023 3:00,3780,12.86,1.180967,
7/3/2023 4:00,3781,12.84,1.154789,
7/3/2023 5:00,3782,12.82,1.108462,
7/3/2023 6:00,3783,12.82,1.221274,
7/3/2023 7:00,3784,12.98,1.074135,
7/3/2023 8:00,3785,13.44,1.09823,
7/3/2023 9:00,3786,13.6,1.025248,
7/3/2023 10:00,3787,14.16,1.071027,
7/3/2023 11:00,3788,14.23,1.114666,
7/3/2023 12:00,3789,14.3,1.040584,
7/3/2023 13:00,3790,13.72,1.125236,
7/3/2023 14:00,3791,13.55,1.081307,
7/3/2023 15:00,3792,13.58,1.136588,
7/3/2023 16:00,3793,13.53,1.106062,
7/3/2023 17:00,3794,13.65,1.080865,
7/3/2023 18:00,3795,13.69,1.022036,
7/3/2023 19:00,3796,13.31,1.067767,
7/3/2023 20:00,3797,12.95,1.158236,
7/3/2023 21:00,3798,12.93,1.147868,
7/3/2023 22:00,3799,12.92,1.076482,
7/3/2023 23:00,3800,12.91,1.076482,
7/4/2023 0:00,3801,12.89,1.123355,
7/4/2023 1:00,3802,12.88,0.9892103,
7/4/2023 2:00,3803,12.87,1.076361,
7/4/2023 3:00,3804,12.86,1.037,
7/4/2023 4:00,3805,12.85,1.173436,
7/4/2023 5:00,3806,12.84,1.086135,
7/4/2023 6:00,3807,12.83,1.114053,
7/4/2023 7:00,3808,12.96,1.117732,
7/4/2023 8:00,3809,13.44,1.032848,
7/4/2023 9:00,3810,13.58,1.082277,
7/4/2023 10:00,3811,14.09,2.213443,
7/4/2023 11:00,3812,14.04,55.96109,
7/4/2023 12:00,3813,14.26,57.17875,
7/4/2023 13:00,3814,13.66,59.06059,
7/4/2023 14:00,3815,13.54,60.33359,
7/4/2023 15:00,3816,13.54,60.77637,
7/4/2023 16:00,3817,13.54,60.94242,
7/4/2023 17:00,3818,13.53,60.83173,
7/4/2023 18:00,3819,13.47,60.55499,
7/4/2023 19:00,3820,13.06,60.33359,
7/4/2023 20:00,3821,12.94,60.0015,
7/4/2023 21:00,3822,12.93,59.89081,
7/4/2023 22:00,3823,12.92,59.78011,
7/4/2023 23:00,3824,12.9,59.50337,
7/5/2023 0:00,3825,12.88,59.39267,
7/5/2023 1:00,3826,12.88,59.22664,
7/5/2023 2:00,3827,12.87,59.06059,
7/5/2023 3:00,3828,12.86,59.17128,
7/5/2023 4:00,3829,12.85,59.00524,
7/5/2023 5:00,3830,12.82,59.06059,
7/5/2023 6:00,3831,12.82,59.17131,
7/5/2023 7:00,3832,12.95,57.84309,
7/5/2023 8:00,3833,13.5,58.6178,
7/5/2023 9:00,3834,13.58,56.79132,
7/5/2023 10:00,3835,14.05,59.50337,
7/5/2023 11:00,3836,14.25,59.39267,
7/5/2023 12:00,3837,13.75,59.66941,
7/5/2023 13:00,3838,13.63,59.39267,
7/5/2023 14:00,3839,13.71,59.33733,
7/5/2023 15:00,3840,13.66,59.17128,
7/5/2023 16:00,3841,13.54,59.17128,
7/5/2023 17:00,3842,13.53,59.00524,
7/5/2023 18:00,3843,13.69,58.94989,
7/5/2023 19:00,3844,13.32,58.94989,
7/5/2023 20:00,3845,12.96,58.94989,
7/5/2023 21:00,3846,12.93,59.00524,
7/5/2023 22:00,3847,12.92,59.17128,
7/5/2023 23:00,3848,12.91,59.39267,
7/6/2023 0:00,3849,12.9,59.06059,
7/6/2023 1:00,3850,12.88,59.61407,
7/6/2023 2:00,3851,12.87,59.55872,
7/6/2023 3:00,3852,12.87,59.72476,
7/6/2023 4:00,3853,12.86,59.8355,
7/6/2023 5:00,3854,12.84,60.0015,
7/6/2023 6:00,3855,12.83,60.1122,
7/6/2023 7:00,3856,12.96,60.22355,
7/6/2023 8:00,3857,13.35,60.33359,
7/6/2023 9:00,3858,13.63,60.27824,
7/6/2023 10:00,3859,13.96,60.44429,
7/6/2023 11:00,3860,14.28,60.2229,
7/6/2023 12:00,3861,14.26,60.2229,
7/6/2023 13:00,3862,13.71,60.27824,
7/6/2023 14:00,3863,13.67,59.72476,
7/6/2023 15:00,3864,13.57,59.39267,
7/6/2023 16:00,3865,13.54,59.17128,
7/6/2023 17:00,3866,13.6,59.00524,
7/6/2023 18:00,3867,13.7,58.89454,
7/6/2023 19:00,3868,13.28,59.44802,
7/6/2023 20:00,3869,12.95,59.22663,
