Date,Rep,V,CDOM,CO2
6/1/2023 0:00,3009,12.91,0.9477034,
6/1/2023 1:00,3010,12.89,0.9607823,
6/1/2023 2:00,3011,12.88,0.9093136,
6/1/2023 3:00,3012,12.87,1.009829,
6/1/2023 4:00,3013,12.86,0.9617893,
6/1/2023 5:00,3014,12.84,0.9056997,
6/1/2023 6:00,3015,12.84,1.000497,
6/1/2023 7:00,3016,13.09,0.947966,
6/1/2023 8:00,3017,13.46,0.8329011,
6/1/2023 9:00,3018,13.71,1.0189,
6/1/2023 10:00,3019,14.04,0.9423611,
6/1/2023 11:00,3020,14.36,0.9483247,
6/1/2023 12:00,3021,13.73,1.004784,
6/1/2023 13:00,3022,13.76,0.9769518,
6/1/2023 14:00,3023,13.75,0.8929856,
6/1/2023 15:00,3024,13.63,4.40764,
6/1/2023 16:00,3025,13.76,5.356858,
6/1/2023 17:00,3026,13.67,6.913133,
6/1/2023 18:00,3027,13.64,7.586404,
6/1/2023 19:00,3028,13.19,7.652627,
6/1/2023 20:00,3029,12.96,7.685736,
6/1/2023 21:00,3030,12.94,7.740921,
6/1/2023 22:00,3031,12.93,7.089716,
6/1/2023 23:00,3032,12.91,8.546654,
6/2/2023 0:00,3033,12.9,8.027892,
6/2/2023 1:00,3034,12.88,7.718846,
6/2/2023 2:00,3035,12.86,8.215528,
6/2/2023 3:00,3036,12.86,8.215528,
6/2/2023 4:00,3037,12.84,8.336939,
6/2/2023 5:00,3038,12.82,8.281752,
6/2/2023 6:00,3039,12.82,8.5025,
6/2/2023 7:00,3040,13.09,6.780669,
6/2/2023 8:00,3041,13.5,6.703408,
6/2/2023 9:00,3042,13.8,6.339182,
6/2/2023 10:00,3043,14.31,5.566565,
6/2/2023 11:00,3044,14.4,4.782908,
6/2/2023 12:00,3045,13.75,4.771874,
6/2/2023 13:00,3046,13.76,4.771876,
6/2/2023 14:00,3047,13.73,5.500342,
6/2/2023 15:00,3048,13.75,4.639427,
6/2/2023 16:00,3049,13.69,5.158185,
6/2/2023 17:00,3050,13.64,5.643826,
6/2/2023 18:00,3051,13.63,5.908724,
6/2/2023 19:00,3052,13.36,5.721087,
6/2/2023 20:00,3053,12.97,5.941833,
6/2/2023 21:00,3054,12.94,6.306067,
6/2/2023 22:00,3055,12.93,6.559922,
6/2/2023 23:00,3056,12.92,6.648221,
6/3/2023 0:00,3057,12.9,6.48266,
6/3/2023 1:00,3058,12.88,6.559922,
6/3/2023 2:00,3059,12.87,6.648221,
6/3/2023 3:00,3060,12.86,6.891043,
6/3/2023 4:00,3061,12.85,6.968305,
6/3/2023 5:00,3062,12.82,7.144903,
6/3/2023 6:00,3063,12.82,7.034529,
6/3/2023 7:00,3064,13.11,6.924155,
6/3/2023 8:00,3065,13.6,6.306062,
6/3/2023 9:00,3066,14.34,5.710044,
6/3/2023 10:00,3067,14.39,5.125063,
6/3/2023 11:00,3068,13.77,4.970545,
6/3/2023 12:00,3069,13.68,5.202334,
6/3/2023 13:00,3070,13.81,5.908725,
6/3/2023 14:00,3071,13.74,5.831466,
6/3/2023 15:00,3072,13.63,6.339188,
6/3/2023 16:00,3073,13.63,6.272962,
6/3/2023 17:00,3074,13.63,6.361261,
6/3/2023 18:00,3075,13.63,6.438519,
6/3/2023 19:00,3076,13.19,7.100766,
6/3/2023 20:00,3077,12.97,6.460593,
6/3/2023 21:00,3078,12.95,6.515773,
6/3/2023 22:00,3079,12.93,6.626156,
6/3/2023 23:00,3080,12.92,6.626148,
6/4/2023 0:00,3081,12.9,5.654858,
6/4/2023 1:00,3082,12.88,6.593034,
6/4/2023 2:00,3083,12.87,6.548884,
6/4/2023 3:00,3084,12.86,6.758595,
6/4/2023 4:00,3085,12.84,6.791707,
6/4/2023 5:00,3086,12.82,8.138267,
6/4/2023 6:00,3087,12.81,7.641585,
6/4/2023 7:00,3088,13.02,7.884407,
6/4/2023 8:00,3089,13.52,9.264081,
6/4/2023 9:00,3090,14.26,7.553286,
6/4/2023 10:00,3091,14.4,7.166983,
6/4/2023 11:00,3092,14.31,7.023499,
6/4/2023 12:00,3093,13.64,7.155951,
6/4/2023 13:00,3094,13.73,7.277359,
6/4/2023 14:00,3095,13.73,7.442925,
6/4/2023 15:00,3096,13.66,7.994792,
