Date,CO2
2024-05-30T08:04:00Z,220.4556
2024-05-30T08:04:10Z,223.1402
2024-05-30T08:04:20Z,226.585
2024-05-30T09:04:20Z,223.8322
2024-05-30T09:04:30Z,225.5391
2024-05-30T09:04:40Z,229.1374
2024-05-30T09:04:50Z,228.7142
2024-05-30T09:05:00Z,225.5532
2024-05-30T09:05:10Z,229.8279
2024-05-30T09:05:20Z,231.6069
2024-05-30T09:05:30Z,228.0146
2024-05-30T09:05:40Z,228.0638
2024-05-30T09:05:50Z,231.6535
2024-05-30T09:06:00Z,233.5968
2024-05-30T09:06:10Z,230.4835
2024-05-30T09:06:20Z,232.7745
2024-05-30T09:06:30Z,234.0806
2024-05-30T09:06:40Z,230.4399
2024-05-30T09:06:50Z,230.8061
2024-05-30T09:07:00Z,234.0675
2024-05-30T09:07:10Z,231.9828
2024-05-30T09:07:20Z,230.4809
2024-05-30T09:07:30Z,234.1002
2024-05-30T09:07:40Z,233.7096
2024-05-30T09:07:50Z,230.4594
2024-05-30T09:08:00Z,235.577
2024-05-30T09:08:10Z,236.5035
2024-05-30T09:08:20Z,232.9612
2024-05-30T09:08:30Z,233.584
2024-05-30T09:08:40Z,236.5605
2024-05-30T09:08:50Z,232.9224
2024-05-30T09:09:00Z,233.172
2024-05-30T09:09:10Z,236.5805
2024-05-30T09:09:20Z,233.8828
2024-05-30T09:09:30Z,233.0179
2024-05-30T09:09:40Z,239.2159
2024-05-30T09:09:50Z,238.0716
2024-05-30T09:10:00Z,235.5655
2024-05-30T09:10:10Z,239.1815
2024-05-30T09:10:20Z,238.8453
2024-05-30T09:10:30Z,235.5367
2024-05-30T09:10:40Z,235.5296
2024-05-30T09:10:50Z,239.1133
2024-05-30T09:11:00Z,232.8758
2024-05-30T09:11:10Z,233.576
2024-05-30T09:11:20Z,236.5518
2024-05-30T09:11:30Z,235.7151
2024-05-30T09:11:40Z,235.6278
2024-05-30T09:11:50Z,239.1626
2024-05-30T09:12:00Z,237.9529
2024-05-30T09:12:10Z,235.5692
2024-05-30T09:12:20Z,239.1455
2024-05-30T09:12:30Z,238.9675
2024-05-30T09:12:40Z,235.5415
2024-05-30T09:12:50Z,237.2571
2024-05-30T09:13:00Z,239.1515
2024-05-30T09:13:10Z,235.4705
2024-05-30T09:13:20Z,235.897
2024-05-30T09:13:30Z,239.1389
2024-05-30T09:13:40Z,236.4311
2024-05-30T09:13:50Z,235.5579
2024-05-30T09:14:00Z,239.2034
2024-05-30T09:14:10Z,238.5148
2024-05-30T09:14:20Z,235.5125
2024-05-30T09:14:30Z,238.8483
2024-05-30T09:14:40Z,239.0742
2024-05-30T09:14:50Z,235.4895
2024-05-30T09:15:00Z,239.0479
2024-05-30T09:15:10Z,241.6394
2024-05-30T09:15:20Z,235.4961
2024-05-30T09:15:30Z,235.7149
2024-05-30T09:15:40Z,241.6431
2024-05-30T09:15:50Z,240.1376
2024-05-30T09:16:00Z,237.9971
2024-05-30T09:16:10Z,241.6557
2024-05-30T09:16:20Z,241.3974
2024-05-30T09:16:30Z,238.0023
2024-05-30T09:16:40Z,239.8577
2024-05-30T09:16:50Z,241.6121
2024-05-30T09:17:00Z,235.4897
2024-05-30T09:17:10Z,235.9719
2024-05-30T09:17:20Z,239.1044
2024-05-30T09:17:30Z,235.972
2024-05-30T09:17:40Z,235.6458
2024-05-30T09:17:50Z,239.1521
2024-05-30T09:18:00Z,237.8894
2024-05-30T09:18:10Z,235.4854
2024-05-30T09:18:20Z,239.2083
2024-05-30T09:18:30Z,238.8935
2024-05-30T09:18:40Z,235.5248
2024-05-30T09:18:50Z,238.0149
2024-05-30T09:19:00Z,239.1127
2024-05-30T09:19:10Z,235.5038
2024-05-30T09:19:20Z,236.1887
2024-05-30T09:19:30Z,239.1476
2024-05-30T09:19:40Z,235.6958
2024-05-30T09:19:50Z,235.6682
2024-05-30T09:20:00Z,239.1612
2024-05-30T09:20:10Z,237.8692
2024-05-30T09:20:20Z,237.9655
2024-05-30T09:20:30Z,239.2034
2024-05-30T09:20:40Z,238.8809
2024-05-30T09:20:50Z,235.5335
2024-05-30T09:21:00Z,237.6295
2024-05-30T09:21:10Z,239.1367
2024-05-30T09:21:20Z,237.9917
2024-05-30T09:21:30Z,238.4879
2024-05-30T09:21:40Z,241.5985
2024-05-30T09:21:50Z,238.631
2024-05-30T09:22:00Z,235.5953
2024-05-30T09:22:10Z,239.2416
2024-05-30T09:22:20Z,238.3502
2024-05-30T09:22:30Z,235.5138
2024-05-30T09:22:40Z,239.1217
2024-05-30T09:22:50Z,239.0125
2024-05-30T09:23:00Z,235.5253
2024-05-30T09:23:10Z,237.2419
2024-05-30T09:23:20Z,239.1545
2024-05-30T09:23:30Z,235.4923
2024-05-30T09:23:40Z,235.9354
2024-05-30T09:23:50Z,239.1526
2024-05-30T09:24:00Z,236.1741
2024-05-30T09:24:10Z,233.0277
2024-05-30T09:24:20Z,236.6308
2024-05-30T09:24:30Z,235.7669
2024-05-30T09:24:40Z,232.9498
2024-05-30T09:24:50Z,236.5348
