"Plot Title: Bradford_DO_13"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21446089, SEN S/N: 21446089)","Temp, °F (LGR S/N: 21446089, SEN S/N: 21446089)"
1,06/01/23 11:00:00 AM,6.56,73.94
2,06/01/23 12:00:00 PM,6.70,74.95
3,06/01/23 01:00:00 PM,6.77,76.68
4,06/01/23 02:00:00 PM,6.71,76.60
5,06/01/23 03:00:00 PM,6.76,76.78
6,06/01/23 04:00:00 PM,6.66,76.39
7,06/01/23 05:00:00 PM,6.50,75.49
8,06/01/23 06:00:00 PM,6.17,75.20
9,06/01/23 07:00:00 PM,6.05,73.83
10,06/01/23 08:00:00 PM,5.88,72.90
11,06/01/23 09:00:00 PM,5.78,72.32
12,06/01/23 10:00:00 PM,5.75,71.82
13,06/01/23 11:00:00 PM,5.73,71.38
14,06/02/23 12:00:00 AM,5.73,70.84
15,06/02/23 01:00:00 AM,5.73,70.30
16,06/02/23 02:00:00 AM,5.74,70.16
17,06/02/23 03:00:00 AM,5.74,69.98
18,06/02/23 04:00:00 AM,5.84,69.87
19,06/02/23 05:00:00 AM,5.92,69.76
20,06/02/23 06:00:00 AM,6.01,69.80
21,06/02/23 07:00:00 AM,6.06,69.98
22,06/02/23 08:00:00 AM,6.25,70.95
23,06/02/23 09:00:00 AM,6.30,72.79
24,06/02/23 10:00:00 AM,6.53,73.11
25,06/02/23 11:00:00 AM,6.71,73.58
26,06/02/23 12:00:00 PM,6.85,74.26
27,06/02/23 01:00:00 PM,6.96,75.60
28,06/02/23 02:00:00 PM,7.06,76.35
29,06/02/23 03:00:00 PM,7.15,76.28
30,06/02/23 04:00:00 PM,6.97,76.06
31,06/02/23 05:00:00 PM,6.77,75.67
32,06/02/23 06:00:00 PM,6.47,74.59
33,06/02/23 07:00:00 PM,6.11,73.54
34,06/02/23 08:00:00 PM,5.81,72.75
35,06/02/23 09:00:00 PM,5.69,71.96
36,06/02/23 10:00:00 PM,5.52,71.60
37,06/02/23 11:00:00 PM,5.21,70.95
38,06/03/23 12:00:00 AM,5.13,70.20
39,06/03/23 01:00:00 AM,5.44,69.73
40,06/03/23 02:00:00 AM,5.38,69.15
41,06/03/23 03:00:00 AM,5.44,69.04
42,06/03/23 04:00:00 AM,5.27,68.86
43,06/03/23 05:00:00 AM,5.26,68.83
44,06/03/23 06:00:00 AM,5.51,68.97
45,06/03/23 07:00:00 AM,5.55,69.48
46,06/03/23 08:00:00 AM,5.87,70.23
47,06/03/23 09:00:00 AM,6.08,71.28
48,06/03/23 10:00:00 AM,6.32,72.03
49,06/03/23 11:00:00 AM,6.84,73.54
50,06/03/23 12:00:00 PM,6.88,75.56
51,06/03/23 01:00:00 PM,6.94,78.51
52,06/03/23 02:00:00 PM,7.13,79.56
53,06/03/23 03:00:00 PM,7.06,78.48
54,06/03/23 04:00:00 PM,7.05,78.04
55,06/03/23 05:00:00 PM,6.77,76.82
56,06/03/23 06:00:00 PM,6.18,76.71
57,06/03/23 07:00:00 PM,5.86,75.49
58,06/03/23 08:00:00 PM,5.59,74.08
59,06/03/23 09:00:00 PM,5.15,73.22
60,06/03/23 10:00:00 PM,5.14,72.21
61,06/03/23 11:00:00 PM,5.25,71.13
62,06/04/23 12:00:00 AM,5.31,70.52
63,06/04/23 01:00:00 AM,5.23,70.41
64,06/04/23 02:00:00 AM,5.21,69.94
65,06/04/23 03:00:00 AM,5.20,69.44
66,06/04/23 04:00:00 AM,5.14,69.98
67,06/04/23 05:00:00 AM,5.15,70.45
68,06/04/23 06:00:00 AM,5.15,70.59
69,06/04/23 07:00:00 AM,5.14,71.13
70,06/04/23 08:00:00 AM,5.28,71.85
71,06/04/23 09:00:00 AM,5.65,73.36
72,06/04/23 10:00:00 AM,6.23,74.52
73,06/04/23 11:00:00 AM,6.56,75.45
74,06/04/23 12:00:00 PM,6.77,76.96
75,06/04/23 01:00:00 PM,6.92,81.32
76,06/04/23 02:00:00 PM,7.37,80.71
77,06/04/23 03:00:00 PM,7.15,76.39
78,06/04/23 04:00:00 PM,6.66,74.70
79,06/04/23 05:00:00 PM,6.28,73.98
80,06/04/23 06:00:00 PM,5.94,73.15
81,06/04/23 07:00:00 PM,5.81,72.32
82,06/04/23 08:00:00 PM,5.68,71.60
83,06/04/23 09:00:00 PM,5.62,71.24
84,06/04/23 10:00:00 PM,5.50,70.88
85,06/04/23 11:00:00 PM,5.37,70.74
86,06/05/23 12:00:00 AM,5.29,70.45
87,06/05/23 01:00:00 AM,5.23,70.45
88,06/05/23 02:00:00 AM,5.07,70.38
89,06/05/23 03:00:00 AM,5.05,69.91
90,06/05/23 04:00:00 AM,5.05,69.87
91,06/05/23 05:00:00 AM,5.03,69.98
92,06/05/23 06:00:00 AM,5.01,69.94
93,06/05/23 07:00:00 AM,4.96,70.52
94,06/05/23 08:00:00 AM,5.03,71.71
95,06/05/23 09:00:00 AM,5.35,72.46
96,06/05/23 10:00:00 AM,6.02,74.34
97,06/05/23 11:00:00 AM,6.73,75.42
98,06/05/23 12:00:00 PM,7.18,77.29
99,06/05/23 01:00:00 PM,7.25,79.66
100,06/05/23 02:00:00 PM,7.36,80.74
101,06/05/23 03:00:00 PM,7.46,79.38
102,06/05/23 04:00:00 PM,7.08,77.83
103,06/05/23 05:00:00 PM,6.89,76.89
104,06/05/23 06:00:00 PM,6.47,76.21
105,06/05/23 07:00:00 PM,6.18,74.48
106,06/05/23 08:00:00 PM,5.91,72.32
107,06/05/23 09:00:00 PM,5.63,70.95
108,06/05/23 10:00:00 PM,5.60,69.80
109,06/05/23 11:00:00 PM,5.38,68.14
110,06/06/23 12:00:00 AM,5.06,66.27
111,06/06/23 01:00:00 AM,5.02,65.70
112,06/06/23 02:00:00 AM,4.92,65.19
113,06/06/23 03:00:00 AM,5.13,64.80
114,06/06/23 04:00:00 AM,5.18,63.90
115,06/06/23 05:00:00 AM,5.31,63.57
116,06/06/23 06:00:00 AM,5.29,63.03
117,06/06/23 07:00:00 AM,5.11,65.34
118,06/06/23 08:00:00 AM,4.89,69.55
119,06/06/23 09:00:00 AM,4.97,74.77
120,06/06/23 10:00:00 AM,5.28,75.74
121,06/06/23 11:00:00 AM,5.62,76.35
122,06/06/23 12:00:00 PM,5.95,78.33
123,06/06/23 01:00:00 PM,5.84,81.46
124,06/06/23 02:00:00 PM,6.00,82.65
125,06/06/23 03:00:00 PM,5.98,81.79
126,06/06/23 04:00:00 PM,5.28,80.46
127,06/06/23 05:00:00 PM,4.63,78.66
128,06/06/23 06:00:00 PM,4.22,77.79
129,06/06/23 07:00:00 PM,4.01,75.96
130,06/06/23 08:00:00 PM,3.74,74.80
131,06/06/23 09:00:00 PM,3.59,73.80
132,06/06/23 10:00:00 PM,3.63,72.93
133,06/06/23 11:00:00 PM,3.56,72.72
134,06/07/23 12:00:00 AM,3.33,71.46
135,06/07/23 01:00:00 AM,3.48,70.16
136,06/07/23 02:00:00 AM,3.40,69.26
137,06/07/23 03:00:00 AM,3.13,69.04
138,06/07/23 04:00:00 AM,3.03,69.22
139,06/07/23 05:00:00 AM,2.91,69.33
140,06/07/23 06:00:00 AM,2.99,69.58
141,06/07/23 07:00:00 AM,4.38,70.27
142,06/07/23 08:00:00 AM,4.45,72.36
143,06/07/23 09:00:00 AM,4.47,73.72
144,06/07/23 10:00:00 AM,4.80,76.06
145,06/07/23 11:00:00 AM,5.05,78.22
146,06/07/23 12:00:00 PM,5.55,80.31
147,06/07/23 01:00:00 PM,5.65,82.08
148,06/07/23 02:00:00 PM,5.47,84.20
149,06/07/23 03:00:00 PM,5.62,81.57
150,06/07/23 04:00:00 PM,4.88,80.74
151,06/07/23 05:00:00 PM,4.68,81.46
152,06/07/23 06:00:00 PM,3.62,80.20
153,06/07/23 07:00:00 PM,3.26,76.71
154,06/07/23 08:00:00 PM,3.27,75.09
155,06/07/23 09:00:00 PM,2.51,74.16
156,06/07/23 10:00:00 PM,2.96,73.58
157,06/07/23 11:00:00 PM,2.92,72.68
158,06/08/23 12:00:00 AM,2.96,71.20
159,06/08/23 01:00:00 AM,2.87,70.30
160,06/08/23 02:00:00 AM,2.59,69.66
161,06/08/23 03:00:00 AM,2.58,69.40
162,06/08/23 04:00:00 AM,2.50,69.30
163,06/08/23 05:00:00 AM,2.67,69.66
164,06/08/23 06:00:00 AM,2.62,69.55
165,06/08/23 07:00:00 AM,2.74,71.46
166,06/08/23 08:00:00 AM,2.82,73.98
167,06/08/23 09:00:00 AM,3.06,78.91
168,06/08/23 10:00:00 AM,3.69,80.28
169,06/08/23 11:00:00 AM,3.64,80.10
170,06/08/23 12:00:00 PM,4.24,81.21
171,06/08/23 01:00:00 PM,2.66,87.19
172,06/08/23 02:00:00 PM,4.87,88.52
173,06/08/23 03:00:00 PM,4.68,85.06
174,06/08/23 04:00:00 PM,4.05,84.81
175,06/08/23 05:00:00 PM,3.65,82.51
176,06/08/23 06:00:00 PM,3.05,78.62
177,06/08/23 07:00:00 PM,3.26,76.78
178,06/08/23 08:00:00 PM,3.13,75.31
179,06/08/23 09:00:00 PM,2.65,74.16
180,06/08/23 10:00:00 PM,3.06,73.33
181,06/08/23 11:00:00 PM,3.10,72.90
182,06/09/23 12:00:00 AM,3.44,72.36
183,06/09/23 01:00:00 AM,3.39,72.36
184,06/09/23 02:00:00 AM,3.54,72.28
185,06/09/23 03:00:00 AM,3.07,72.68
186,06/09/23 04:00:00 AM,2.88,72.43
187,06/09/23 05:00:00 AM,2.80,72.21
188,06/09/23 06:00:00 AM,3.17,72.21
189,06/09/23 07:00:00 AM,2.79,73.62
190,06/09/23 08:00:00 AM,2.71,75.74
191,06/09/23 09:00:00 AM,3.29,79.88
192,06/09/23 10:00:00 AM,3.05,81.72
193,06/09/23 11:00:00 AM,3.71,82.51
194,06/09/23 12:00:00 PM,3.84,82.33
195,06/09/23 01:00:00 PM,3.91,85.86
196,06/09/23 02:00:00 PM,3.44,78.91
197,06/09/23 03:00:00 PM,2.72,76.53
198,06/09/23 04:00:00 PM,2.72,74.66
199,06/09/23 05:00:00 PM,3.32,72.64
200,06/09/23 06:00:00 PM,4.01,71.38
201,06/09/23 07:00:00 PM,3.75,71.78
202,06/09/23 08:00:00 PM,3.50,71.28
203,06/09/23 09:00:00 PM,3.42,70.99
204,06/09/23 10:00:00 PM,2.46,70.45
205,06/09/23 11:00:00 PM,3.28,69.76
206,06/10/23 12:00:00 AM,2.28,69.15
207,06/10/23 01:00:00 AM,1.59,68.61
208,06/10/23 02:00:00 AM,2.94,67.96
209,06/10/23 03:00:00 AM,2.77,67.89
210,06/10/23 04:00:00 AM,3.05,68.18
211,06/10/23 05:00:00 AM,3.11,67.64
212,06/10/23 06:00:00 AM,3.13,67.35
213,06/10/23 07:00:00 AM,3.48,68.94
214,06/10/23 08:00:00 AM,4.24,72.50
215,06/10/23 09:00:00 AM,4.55,78.30
216,06/10/23 10:00:00 AM,5.00,79.95
217,06/10/23 11:00:00 AM,5.14,80.64
218,06/10/23 12:00:00 PM,5.18,81.75
219,06/10/23 01:00:00 PM,5.25,83.84
220,06/10/23 02:00:00 PM,5.16,83.01
221,06/10/23 03:00:00 PM,4.66,80.60
222,06/10/23 04:00:00 PM,4.10,77.65
223,06/10/23 05:00:00 PM,4.31,75.81
224,06/10/23 06:00:00 PM,4.36,78.01
225,06/10/23 07:00:00 PM,4.09,76.78
226,06/10/23 08:00:00 PM,3.84,74.98
227,06/10/23 09:00:00 PM,3.84,73.83
228,06/10/23 10:00:00 PM,3.67,73.11
229,06/10/23 11:00:00 PM,3.48,72.90
230,06/11/23 12:00:00 AM,3.57,72.18
231,06/11/23 01:00:00 AM,3.88,71.13
232,06/11/23 02:00:00 AM,3.74,70.66
233,06/11/23 03:00:00 AM,3.37,70.09
234,06/11/23 04:00:00 AM,3.41,69.62
235,06/11/23 05:00:00 AM,3.68,68.72
236,06/11/23 06:00:00 AM,3.20,68.54
237,06/11/23 07:00:00 AM,3.03,70.30
238,06/11/23 08:00:00 AM,3.13,73.69
239,06/11/23 09:00:00 AM,3.44,80.13
240,06/11/23 10:00:00 AM,4.11,80.67
241,06/11/23 11:00:00 AM,4.09,80.89
242,06/11/23 12:00:00 PM,4.56,82.83
243,06/11/23 01:00:00 PM,4.38,87.33
244,06/11/23 02:00:00 PM,4.71,86.32
245,06/11/23 03:00:00 PM,4.47,84.92
246,06/11/23 04:00:00 PM,4.33,85.42
247,06/11/23 05:00:00 PM,3.79,81.50
248,06/11/23 06:00:00 PM,3.76,82.58
249,06/11/23 07:00:00 PM,3.38,80.20
250,06/11/23 08:00:00 PM,3.44,77.72
251,06/11/23 09:00:00 PM,3.66,75.60
252,06/11/23 10:00:00 PM,3.77,74.05
253,06/11/23 11:00:00 PM,3.44,72.82
254,06/12/23 12:00:00 AM,3.95,71.96
255,06/12/23 01:00:00 AM,3.88,70.70
256,06/12/23 02:00:00 AM,3.51,70.02
257,06/12/23 03:00:00 AM,3.54,69.15
258,06/12/23 04:00:00 AM,3.78,68.40
259,06/12/23 05:00:00 AM,3.58,68.25
260,06/12/23 06:00:00 AM,3.63,68.47
261,06/12/23 07:00:00 AM,3.75,70.77
262,06/12/23 08:00:00 AM,3.64,74.59
263,06/12/23 09:00:00 AM,4.37,80.10
264,06/12/23 10:00:00 AM,4.88,82.65
265,06/12/23 11:00:00 AM,4.55,82.08
266,06/12/23 12:00:00 PM,4.80,82.11
267,06/12/23 01:00:00 PM,4.54,80.17
268,06/12/23 02:00:00 PM,4.86,82.83
269,06/12/23 03:00:00 PM,5.19,83.77
270,06/12/23 04:00:00 PM,5.29,84.24
271,06/12/23 05:00:00 PM,4.48,83.98
272,06/12/23 06:00:00 PM,3.69,81.18
273,06/12/23 07:00:00 PM,3.59,79.92
274,06/12/23 08:00:00 PM,3.02,77.40
275,06/12/23 09:00:00 PM,2.79,76.14
276,06/12/23 10:00:00 PM,2.84,75.52
277,06/12/23 11:00:00 PM,3.06,75.27
278,06/13/23 12:00:00 AM,1.96,74.98
279,06/13/23 01:00:00 AM,3.64,74.70
280,06/13/23 02:00:00 AM,3.69,74.05
281,06/13/23 03:00:00 AM,3.07,72.90
282,06/13/23 04:00:00 AM,3.67,73.15
283,06/13/23 05:00:00 AM,2.87,73.22
284,06/13/23 06:00:00 AM,2.98,72.64
285,06/13/23 07:00:00 AM,3.82,74.41
286,06/13/23 08:00:00 AM,3.93,77.00
287,06/13/23 09:00:00 AM,4.30,81.00
288,06/13/23 10:00:00 AM,4.57,82.94
289,06/13/23 11:00:00 AM,5.06,83.70
290,06/13/23 12:00:00 PM,4.87,84.70
291,06/13/23 01:00:00 PM,4.68,88.84
292,06/13/23 02:00:00 PM,4.82,89.85
293,06/13/23 03:00:00 PM,4.64,86.68
294,06/13/23 04:00:00 PM,4.36,86.97
295,06/13/23 05:00:00 PM,3.76,86.04
296,06/13/23 06:00:00 PM,3.29,83.62
297,06/13/23 07:00:00 PM,3.13,81.46
298,06/13/23 08:00:00 PM,2.93,79.34
299,06/13/23 09:00:00 PM,3.17,77.76
300,06/13/23 10:00:00 PM,2.33,76.53
301,06/13/23 11:00:00 PM,3.17,74.98
302,06/14/23 12:00:00 AM,3.18,73.83
303,06/14/23 01:00:00 AM,3.23,72.72
304,06/14/23 02:00:00 AM,3.52,71.71
305,06/14/23 03:00:00 AM,2.44,70.77
306,06/14/23 04:00:00 AM,3.10,70.16
307,06/14/23 05:00:00 AM,1.52,70.23
308,06/14/23 06:00:00 AM,2.84,70.27
309,06/14/23 07:00:00 AM,2.84,72.43
310,06/14/23 08:00:00 AM,3.52,76.46
311,06/14/23 09:00:00 AM,3.70,80.13
312,06/14/23 10:00:00 AM,4.41,82.62
313,06/14/23 11:00:00 AM,4.93,83.52
314,06/14/23 12:00:00 PM,4.82,84.99
315,06/14/23 01:00:00 PM,4.92,88.23
316,06/14/23 02:00:00 PM,4.81,91.58
317,06/14/23 03:00:00 PM,5.20,89.06
318,06/14/23 04:00:00 PM,4.98,86.83
319,06/14/23 05:00:00 PM,3.92,84.60
320,06/14/23 06:00:00 PM,3.19,82.76
321,06/14/23 07:00:00 PM,2.44,81.25
322,06/14/23 08:00:00 PM,2.44,79.95
323,06/14/23 09:00:00 PM,1.87,79.16
324,06/14/23 10:00:00 PM,2.44,70.41
325,06/14/23 11:00:00 PM,4.42,70.45
326,06/15/23 12:00:00 AM,4.41,70.20
327,06/15/23 01:00:00 AM,4.19,69.76
328,06/15/23 02:00:00 AM,4.10,69.08
329,06/15/23 03:00:00 AM,3.71,69.26
330,06/15/23 04:00:00 AM,3.84,69.26
331,06/15/23 05:00:00 AM,3.75,68.79
332,06/15/23 06:00:00 AM,3.90,68.36
333,06/15/23 07:00:00 AM,3.85,70.12
334,06/15/23 08:00:00 AM,4.22,72.75
335,06/15/23 09:00:00 AM,4.79,76.96
336,06/15/23 10:00:00 AM,5.15,77.79
337,06/15/23 11:00:00 AM,5.35,81.57
338,06/15/23 12:00:00 PM,5.18,79.88
339,06/15/23 01:00:00 PM,4.97,80.85
340,06/15/23 02:00:00 PM,4.63,70.34
341,06/15/23 03:00:00 PM,4.47,71.06
342,06/15/23 04:00:00 PM,5.05,69.40
343,06/15/23 05:00:00 PM,5.53,69.37
