"Plot Title: Bradford_14DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733150, SEN S/N: 10733150)","Temp, °F (LGR S/N: 10733150, SEN S/N: 10733150)","Expired Sensor Cap (LGR S/N: 10733150, SEN S/N: 10733150)","Coupler Attached (LGR S/N: 10733150, SEN S/N: 10733150)","Host Connected (LGR S/N: 10733150, SEN S/N: 10733150)","Stopped (LGR S/N: 10733150, SEN S/N: 10733150)","End Of File (LGR S/N: 10733150, SEN S/N: 10733150)"
29,02/09/24 06:00:00 PM,7.10,60.40,,,,,
30,02/09/24 07:00:00 PM,6.98,60.37,,,,,
31,02/09/24 08:00:00 PM,6.91,60.22,,,,,
32,02/09/24 09:00:00 PM,6.84,60.01,,,,,
33,02/09/24 10:00:00 PM,6.81,59.76,,,,,
34,02/09/24 11:00:00 PM,6.80,59.50,,,,,
35,02/10/24 12:00:00 AM,6.79,59.18,,,,,
36,02/10/24 01:00:00 AM,6.79,58.82,,,,,
37,02/10/24 02:00:00 AM,6.81,58.50,,,,,
38,02/10/24 03:00:00 AM,6.85,58.14,,,,,
39,02/10/24 04:00:00 AM,6.89,57.78,,,,,
40,02/10/24 05:00:00 AM,6.92,57.42,,,,,
41,02/10/24 06:00:00 AM,6.96,57.06,,,,,
42,02/10/24 07:00:00 AM,6.99,56.73,,,,,
43,02/10/24 08:00:00 AM,7.02,56.52,,,,,
44,02/10/24 09:00:00 AM,7.07,56.41,,,,,
45,02/10/24 10:00:00 AM,7.16,56.59,,,,,
46,02/10/24 11:00:00 AM,7.17,57.02,,,,,
47,02/10/24 12:00:00 PM,7.17,57.78,,,,,
48,02/10/24 01:00:00 PM,7.14,58.68,,,,,
49,02/10/24 02:00:00 PM,7.11,59.54,,,,,
50,02/10/24 03:00:00 PM,7.07,60.48,,,,,
51,02/10/24 04:00:00 PM,6.96,61.20,,,,,
52,02/10/24 05:00:00 PM,6.81,61.74,,,,,
53,02/10/24 06:00:00 PM,6.70,61.99,,,,,
54,02/10/24 07:00:00 PM,6.58,61.95,,,,,
55,02/10/24 08:00:00 PM,6.51,61.77,,,,,
56,02/10/24 09:00:00 PM,6.41,61.56,,,,,
57,02/10/24 10:00:00 PM,6.37,61.30,,,,,
58,02/10/24 11:00:00 PM,6.35,61.02,,,,,
59,02/11/24 12:00:00 AM,6.34,60.73,,,,,
60,02/11/24 01:00:00 AM,6.37,60.40,,,,,
61,02/11/24 02:00:00 AM,6.35,60.08,,,,,
62,02/11/24 03:00:00 AM,6.38,59.76,,,,,
63,02/11/24 04:00:00 AM,6.41,59.43,,,,,
64,02/11/24 05:00:00 AM,6.44,59.11,,,,,
65,02/11/24 06:00:00 AM,6.49,58.78,,,,,
66,02/11/24 07:00:00 AM,6.52,58.50,,,,,
67,02/11/24 08:00:00 AM,6.56,58.28,,,,,
68,02/11/24 09:00:00 AM,6.58,58.21,,,,,
69,02/11/24 10:00:00 AM,6.67,58.32,,,,,
70,02/11/24 11:00:00 AM,6.70,58.89,,,,,
71,02/11/24 12:00:00 PM,6.70,59.72,,,,,
72,02/11/24 01:00:00 PM,6.69,60.91,,,,,
73,02/11/24 02:00:00 PM,6.65,61.81,,,,,
74,02/11/24 03:00:00 PM,6.58,62.67,,,,,
75,02/11/24 04:00:00 PM,6.50,63.39,,,,,
76,02/11/24 05:00:00 PM,6.37,63.86,,,,,
77,02/11/24 06:00:00 PM,6.26,64.00,,,,,
78,02/11/24 07:00:00 PM,6.15,64.00,,,,,
79,02/11/24 08:00:00 PM,6.05,63.86,,,,,
80,02/11/24 09:00:00 PM,5.96,63.68,,,,,
81,02/11/24 10:00:00 PM,5.91,63.50,,,,,
82,02/11/24 11:00:00 PM,5.85,63.28,,,,,
83,02/12/24 12:00:00 AM,5.83,63.10,,,,,
84,02/12/24 01:00:00 AM,5.81,62.96,,,,,
85,02/12/24 02:00:00 AM,5.82,62.85,,,,,
86,02/12/24 03:00:00 AM,5.82,62.71,,,,,
87,02/12/24 04:00:00 AM,5.85,62.60,,,,,
88,02/12/24 05:00:00 AM,5.86,62.46,,,,,
89,02/12/24 06:00:00 AM,5.87,62.28,,,,,
90,02/12/24 07:00:00 AM,5.88,62.06,,,,,
91,02/12/24 08:00:00 AM,5.94,61.88,,,,,
92,02/12/24 09:00:00 AM,5.96,61.84,,,,,
93,02/12/24 10:00:00 AM,6.00,61.95,,,,,
94,02/12/24 11:00:00 AM,6.02,62.28,,,,,
95,02/12/24 12:00:00 PM,6.03,62.71,,,,,
96,02/12/24 01:00:00 PM,6.06,63.14,,,,,
97,02/12/24 02:00:00 PM,6.02,63.64,,,,,
98,02/12/24 03:00:00 PM,5.97,64.18,,,,,
99,02/12/24 04:00:00 PM,5.88,64.69,,,,,
100,02/12/24 05:00:00 PM,5.80,65.05,,,,,
101,02/12/24 06:00:00 PM,5.86,65.34,,,,,
102,02/12/24 07:00:00 PM,5.81,65.30,,,,,
103,02/12/24 08:00:00 PM,5.69,65.30,,,,,
104,02/12/24 09:00:00 PM,5.62,65.23,,,,,
105,02/12/24 10:00:00 PM,5.61,65.12,,,,,
106,02/12/24 11:00:00 PM,5.62,64.90,,,,,
107,02/13/24 12:00:00 AM,5.65,64.62,,,,,
108,02/13/24 01:00:00 AM,5.68,64.22,,,,,
109,02/13/24 02:00:00 AM,5.72,63.79,,,,,
110,02/13/24 03:00:00 AM,5.73,63.36,,,,,
111,02/13/24 04:00:00 AM,5.77,62.89,,,,,
112,02/13/24 05:00:00 AM,5.81,62.42,,,,,
113,02/13/24 06:00:00 AM,5.87,61.99,,,,,
114,02/13/24 07:00:00 AM,5.93,61.59,,,,,
115,02/13/24 08:00:00 AM,5.99,61.20,,,,,
116,02/13/24 09:00:00 AM,6.03,60.91,,,,,
117,02/13/24 10:00:00 AM,6.09,60.66,,,,,
118,02/13/24 11:00:00 AM,6.17,60.48,,,,,
119,02/13/24 12:00:00 PM,6.25,60.62,,,,,
120,02/13/24 01:00:00 PM,6.35,60.84,,,,,
121,02/13/24 02:00:00 PM,6.42,61.20,,,,,
122,02/13/24 03:00:00 PM,6.44,61.48,,,,,
123,02/13/24 04:00:00 PM,6.44,61.81,,,,,
124,02/13/24 05:00:00 PM,6.39,61.88,,,,,
125,02/13/24 06:00:00 PM,6.37,61.74,,,,,
126,02/13/24 07:00:00 PM,6.34,61.41,,,,,
127,02/13/24 08:00:00 PM,6.26,61.02,,,,,
128,02/13/24 09:00:00 PM,6.19,60.55,,,,,
129,02/13/24 10:00:00 PM,6.12,60.04,,,,,
130,02/13/24 11:00:00 PM,6.08,59.50,,,,,
131,02/14/24 12:00:00 AM,6.08,58.96,,,,,
132,02/14/24 01:00:00 AM,6.16,58.39,,,,,
133,02/14/24 02:00:00 AM,6.23,57.81,,,,,
134,02/14/24 03:00:00 AM,6.30,57.24,,,,,
135,02/14/24 04:00:00 AM,6.37,56.66,,,,,
136,02/14/24 05:00:00 AM,6.44,56.08,,,,,
137,02/14/24 06:00:00 AM,6.52,55.51,,,,,
138,02/14/24 07:00:00 AM,6.62,54.97,,,,,
139,02/14/24 08:00:00 AM,6.70,54.43,,,,,
140,02/14/24 09:00:00 AM,6.77,54.07,,,,,
141,02/14/24 10:00:00 AM,6.87,53.96,,,,,
142,02/14/24 11:00:00 AM,6.99,54.03,,,,,
143,02/14/24 12:00:00 PM,7.11,54.46,,,,,
144,02/14/24 01:00:00 PM,7.15,55.47,,,,,
145,02/14/24 02:00:00 PM,7.17,56.12,,,,,
146,02/14/24 03:00:00 PM,7.16,56.95,,,,,
147,02/14/24 04:00:00 PM,7.09,57.78,,,,,
148,02/14/24 05:00:00 PM,6.98,58.46,,,,,
149,02/14/24 06:00:00 PM,6.85,58.86,,,,,
150,02/14/24 07:00:00 PM,6.74,58.86,,,,,
151,02/14/24 08:00:00 PM,6.66,58.64,,,,,
152,02/14/24 09:00:00 PM,6.61,58.24,,,,,
153,02/14/24 10:00:00 PM,6.53,57.81,,,,,
154,02/14/24 11:00:00 PM,6.50,57.38,,,,,
155,02/15/24 12:00:00 AM,6.47,56.95,,,,,
156,02/15/24 01:00:00 AM,6.49,56.48,,,,,
157,02/15/24 02:00:00 AM,6.49,56.08,,,,,
158,02/15/24 03:00:00 AM,6.49,55.76,,,,,
159,02/15/24 04:00:00 AM,6.51,55.47,,,,,
160,02/15/24 05:00:00 AM,6.54,55.22,,,,,
161,02/15/24 06:00:00 AM,6.57,55.04,,,,,
162,02/15/24 07:00:00 AM,6.62,54.90,,,,,
163,02/15/24 08:00:00 AM,6.69,54.75,,,,,
164,02/15/24 09:00:00 AM,6.73,54.72,,,,,
165,02/15/24 10:00:00 AM,6.78,54.79,,,,,
166,02/15/24 11:00:00 AM,6.89,54.93,,,,,
167,02/15/24 12:00:00 PM,6.93,55.36,,,,,
168,02/15/24 01:00:00 PM,6.97,56.26,,,,,
169,02/15/24 02:00:00 PM,7.01,56.95,,,,,
170,02/15/24 03:00:00 PM,7.00,57.78,,,,,
171,02/15/24 04:00:00 PM,6.92,58.42,,,,,
172,02/15/24 05:00:00 PM,6.81,58.82,,,,,
173,02/15/24 06:00:00 PM,6.68,59.11,,,,,
174,02/15/24 07:00:00 PM,6.58,59.14,,,,,
175,02/15/24 08:00:00 PM,6.50,59.00,,,,,
176,02/15/24 09:00:00 PM,6.43,58.82,,,,,
177,02/15/24 10:00:00 PM,6.35,58.57,,,,,
178,02/15/24 11:00:00 PM,6.31,58.32,,,,,
179,02/16/24 12:00:00 AM,6.26,58.03,,,,,
180,02/16/24 01:00:00 AM,6.23,57.74,,,,,
181,02/16/24 02:00:00 AM,6.22,57.42,,,,,
182,02/16/24 03:00:00 AM,6.22,57.16,,,,,
183,02/16/24 04:00:00 AM,6.25,56.84,,,,,
184,02/16/24 05:00:00 AM,6.25,56.55,,,,,
185,02/16/24 06:00:00 AM,6.27,56.26,,,,,
186,02/16/24 07:00:00 AM,6.25,56.08,,,,,
187,02/16/24 08:00:00 AM,6.28,55.90,,,,,
188,02/16/24 09:00:00 AM,6.37,55.83,,,,,
189,02/16/24 10:00:00 AM,6.44,55.87,,,,,
190,02/16/24 11:00:00 AM,6.58,56.01,,,,,
191,02/16/24 12:00:00 PM,6.62,56.37,,,,,
192,02/16/24 01:00:00 PM,6.65,56.95,,,,,
193,02/16/24 02:00:00 PM,6.70,57.60,,,,,
194,02/16/24 03:00:00 PM,6.70,58.17,,,,,
195,02/16/24 04:00:00 PM,6.68,58.64,,,,,
196,02/16/24 05:00:00 PM,6.61,58.93,,,,,
197,02/16/24 06:00:00 PM,6.52,59.07,,,,,
198,02/16/24 07:00:00 PM,6.41,59.18,,,,,
199,02/16/24 08:00:00 PM,6.33,59.14,,,,,
200,02/16/24 09:00:00 PM,6.27,59.07,,,,,
201,02/16/24 10:00:00 PM,6.21,58.96,,,,,
202,02/16/24 11:00:00 PM,6.18,58.82,,,,,
203,02/17/24 12:00:00 AM,6.14,58.68,,,,,
204,02/17/24 01:00:00 AM,6.12,58.53,,,,,
205,02/17/24 02:00:00 AM,6.09,58.39,,,,,
206,02/17/24 03:00:00 AM,6.08,58.28,,,,,
207,02/17/24 04:00:00 AM,6.10,58.14,,,,,
208,02/17/24 05:00:00 AM,6.15,57.99,,,,,
209,02/17/24 06:00:00 AM,6.18,57.85,,,,,
210,02/17/24 07:00:00 AM,6.18,57.74,,,,,
211,02/17/24 08:00:00 AM,6.23,57.63,,,,,
212,02/17/24 09:00:00 AM,6.27,57.56,,,,,
213,02/17/24 10:00:00 AM,6.31,57.56,,,,,
214,02/17/24 11:00:00 AM,6.41,57.70,,,,,
215,02/17/24 12:00:00 PM,6.46,57.81,,,,,
216,02/17/24 01:00:00 PM,6.51,58.03,,,,,
217,02/17/24 02:00:00 PM,6.52,58.28,,,,,
218,02/17/24 03:00:00 PM,6.52,58.50,,,,,
219,02/17/24 04:00:00 PM,6.55,58.68,,,,,
220,02/17/24 05:00:00 PM,6.60,58.86,,,,,
221,02/17/24 06:00:00 PM,6.60,58.93,,,,,
222,02/17/24 07:00:00 PM,6.66,59.04,,,,,
223,02/17/24 08:00:00 PM,6.70,59.07,,,,,
224,02/17/24 09:00:00 PM,6.91,59.11,,,,,
225,02/17/24 10:00:00 PM,7.08,59.14,,,,,
226,02/17/24 11:00:00 PM,7.23,59.14,,,,,
227,02/18/24 12:00:00 AM,7.34,59.00,,,,,
228,02/18/24 01:00:00 AM,7.48,58.75,,,,,
229,02/18/24 02:00:00 AM,7.61,58.32,,,,,
230,02/18/24 03:00:00 AM,7.70,57.85,,,,,
231,02/18/24 04:00:00 AM,7.83,57.38,,,,,
232,02/18/24 05:00:00 AM,7.98,56.91,,,,,
233,02/18/24 06:00:00 AM,8.07,56.48,,,,,
234,02/18/24 07:00:00 AM,8.10,56.16,,,,,
235,02/18/24 08:00:00 AM,8.15,55.87,,,,,
236,02/18/24 09:00:00 AM,8.20,55.58,,,,,
237,02/18/24 10:00:00 AM,8.25,55.40,,,,,
238,02/18/24 11:00:00 AM,8.30,55.22,,,,,
239,02/18/24 12:00:00 PM,8.30,55.22,,,,,
240,02/18/24 01:00:00 PM,8.31,55.29,,,,,
241,02/18/24 02:00:00 PM,8.29,55.47,,,,,
242,02/18/24 03:00:00 PM,8.27,55.69,,,,,
243,02/18/24 04:00:00 PM,8.25,55.80,,,,,
244,02/18/24 05:00:00 PM,8.21,55.90,,,,,
245,02/18/24 06:00:00 PM,8.18,55.90,,,,,
246,02/18/24 07:00:00 PM,8.15,55.83,,,,,
247,02/18/24 08:00:00 PM,8.13,55.69,,,,,
248,02/18/24 09:00:00 PM,8.13,55.51,,,,,
249,02/18/24 10:00:00 PM,8.13,55.33,,,,,
250,02/18/24 11:00:00 PM,8.14,55.15,,,,,
251,02/19/24 12:00:00 AM,8.15,54.97,,,,,
252,02/19/24 01:00:00 AM,8.16,54.79,,,,,
253,02/19/24 02:00:00 AM,8.17,54.57,,,,,
254,02/19/24 03:00:00 AM,8.19,54.39,,,,,
255,02/19/24 04:00:00 AM,8.20,54.21,,,,,
256,02/19/24 05:00:00 AM,8.24,54.03,,,,,
257,02/19/24 06:00:00 AM,8.26,53.74,,,,,
258,02/19/24 07:00:00 AM,8.29,53.38,,,,,
259,02/19/24 08:00:00 AM,8.33,52.99,,,,,
260,02/19/24 09:00:00 AM,8.40,52.74,,,,,
261,02/19/24 10:00:00 AM,8.45,52.81,,,,,
262,02/19/24 11:00:00 AM,8.47,53.31,,,,,
263,02/19/24 12:00:00 PM,8.43,54.36,,,,,
264,02/19/24 01:00:00 PM,8.36,55.58,,,,,
265,02/19/24 02:00:00 PM,8.22,56.88,,,,,
266,02/19/24 03:00:00 PM,8.09,57.92,,,,,
267,02/19/24 04:00:00 PM,7.95,58.57,,,,,
268,02/19/24 05:00:00 PM,7.86,58.78,,,,,
269,02/19/24 06:00:00 PM,7.80,58.71,,,,,
270,02/19/24 07:00:00 PM,7.78,58.42,,,,,
271,02/19/24 08:00:00 PM,7.80,57.88,,,,,
272,02/19/24 09:00:00 PM,7.85,57.20,,,,,
273,02/19/24 10:00:00 PM,7.91,56.55,,,,,
274,02/19/24 11:00:00 PM,7.98,55.98,,,,,
275,02/20/24 12:00:00 AM,8.06,55.36,,,,,
276,02/20/24 01:00:00 AM,8.14,54.75,,,,,
277,02/20/24 02:00:00 AM,8.24,54.10,,,,,
278,02/20/24 03:00:00 AM,8.31,53.46,,,,,
279,02/20/24 04:00:00 AM,8.41,52.84,,,,,
280,02/20/24 05:00:00 AM,8.49,52.27,,,,,
281,02/20/24 06:00:00 AM,8.56,51.69,,,,,
282,02/20/24 07:00:00 AM,8.65,51.15,,,,,
283,02/20/24 08:00:00 AM,8.75,50.65,,,,,
284,02/20/24 09:00:00 AM,8.83,50.36,,,,,
285,02/20/24 10:00:00 AM,8.88,50.58,,,,,
286,02/20/24 11:00:00 AM,8.91,51.33,,,,,
287,02/20/24 12:00:00 PM,8.86,52.63,,,,,
288,02/20/24 01:00:00 PM,8.76,53.92,,,,,
289,02/20/24 02:00:00 PM,8.63,55.29,,,,,
290,02/20/24 03:00:00 PM,8.50,56.44,,,,,
291,02/20/24 04:00:00 PM,8.37,57.13,,,,,
292,02/20/24 05:00:00 PM,8.27,57.34,,,,,
293,02/20/24 06:00:00 PM,8.16,57.34,,,,,
294,02/20/24 07:00:00 PM,8.10,57.20,,,,,
295,02/20/24 08:00:00 PM,8.07,56.88,,,,,
296,02/20/24 09:00:00 PM,8.08,56.44,,,,,
297,02/20/24 10:00:00 PM,8.10,55.94,,,,,
298,02/20/24 11:00:00 PM,8.15,55.47,,,,,
299,02/21/24 12:00:00 AM,8.18,54.97,,,,,
300,02/21/24 01:00:00 AM,8.24,54.46,,,,,
301,02/21/24 02:00:00 AM,8.30,53.96,,,,,
302,02/21/24 03:00:00 AM,8.36,53.46,,,,,
303,02/21/24 04:00:00 AM,8.42,52.95,,,,,
304,02/21/24 05:00:00 AM,8.51,52.48,,,,,
305,02/21/24 06:00:00 AM,8.57,51.98,,,,,
306,02/21/24 07:00:00 AM,8.65,51.51,,,,,
307,02/21/24 08:00:00 AM,8.72,51.08,,,,,
308,02/21/24 09:00:00 AM,8.80,50.83,,,,,
309,02/21/24 10:00:00 AM,8.85,51.01,,,,,
310,02/21/24 11:00:00 AM,8.87,51.62,,,,,
311,02/21/24 12:00:00 PM,8.84,52.74,,,,,
312,02/21/24 01:00:00 PM,8.74,53.92,,,,,
313,02/21/24 02:00:00 PM,8.62,55.26,,,,,
314,02/21/24 03:00:00 PM,8.49,56.44,,,,,
315,02/21/24 04:00:00 PM,8.35,57.27,,,,,
316,02/21/24 05:00:00 PM,8.25,57.52,,,,,
317,02/21/24 06:00:00 PM,8.17,57.45,,,,,
318,02/21/24 07:00:00 PM,8.12,57.16,,,,,
319,02/21/24 08:00:00 PM,8.08,56.73,,,,,
320,02/21/24 09:00:00 PM,8.07,56.23,,,,,
321,02/21/24 10:00:00 PM,8.09,55.58,,,,,
322,02/21/24 11:00:00 PM,8.14,54.93,,,,,
323,02/22/24 12:00:00 AM,8.19,54.32,,,,,
324,02/22/24 01:00:00 AM,8.26,53.74,,,,,
325,02/22/24 02:00:00 AM,8.32,53.17,,,,,
326,02/22/24 03:00:00 AM,8.38,52.66,,,,,
327,02/22/24 04:00:00 AM,8.44,52.16,,,,,
328,02/22/24 05:00:00 AM,8.51,51.66,,,,,
329,02/22/24 06:00:00 AM,8.57,51.19,,,,,
330,02/22/24 07:00:00 AM,8.64,50.76,,,,,
331,02/22/24 08:00:00 AM,8.71,50.36,,,,,
332,02/22/24 09:00:00 AM,8.78,50.14,,,,,
333,02/22/24 10:00:00 AM,8.82,50.40,,,,,
334,02/22/24 11:00:00 AM,8.84,51.04,,,,,
335,02/22/24 12:00:00 PM,8.82,52.34,,,,,
336,02/22/24 01:00:00 PM,8.73,53.71,,,,,
337,02/22/24 02:00:00 PM,8.60,55.18,,,,,
338,02/22/24 03:00:00 PM,8.43,56.59,,,,,
339,02/22/24 04:00:00 PM,8.27,57.60,,,,,
340,02/22/24 05:00:00 PM,8.10,58.17,,,,,
341,02/22/24 06:00:00 PM,8.00,58.17,,,,,
342,02/22/24 07:00:00 PM,7.90,57.99,,,,,
343,02/22/24 08:00:00 PM,7.84,57.70,,,,,
344,02/22/24 09:00:00 PM,7.81,57.31,,,,,
345,02/22/24 10:00:00 PM,7.81,56.88,,,,,
346,02/22/24 11:00:00 PM,7.81,56.34,,,,,
347,02/23/24 12:00:00 AM,7.84,55.76,,,,,
348,02/23/24 01:00:00 AM,7.90,55.22,,,,,
349,02/23/24 02:00:00 AM,7.94,54.79,,,,,
350,02/23/24 03:00:00 AM,7.97,54.46,,,,,
351,02/23/24 04:00:00 AM,8.02,54.21,,,,,
352,02/23/24 05:00:00 AM,8.04,54.03,,,,,
353,02/23/24 06:00:00 AM,8.07,54.00,,,,,
354,02/23/24 07:00:00 AM,8.07,54.10,,,,,
355,02/23/24 08:00:00 AM,8.06,54.28,,,,,
356,02/23/24 09:00:00 AM,8.04,54.57,,,,,
357,02/23/24 10:00:00 AM,8.04,54.93,,,,,
358,02/23/24 11:00:00 AM,8.03,55.51,,,,,
359,02/23/24 12:00:00 PM,8.00,56.37,,,,,
360,02/23/24 01:00:00 PM,7.94,57.34,,,,,
361,02/23/24 02:00:00 PM,7.85,58.14,,,,,
362,02/23/24 03:00:00 PM,7.74,58.68,,,,,
363,02/23/24 04:00:00 PM,7.63,59.22,,,,,
364,02/23/24 05:00:00 PM,7.57,59.72,,,,,
365,02/23/24 06:00:00 PM,7.47,60.01,,,,,
366,02/23/24 07:00:00 PM,7.38,60.15,,,,,
367,02/23/24 08:00:00 PM,7.33,60.08,,,,,
368,02/23/24 09:00:00 PM,7.31,59.90,,,,,
369,02/23/24 10:00:00 PM,7.30,59.65,,,,,
370,02/23/24 11:00:00 PM,7.27,59.43,,,,,
371,02/24/24 12:00:00 AM,7.27,59.14,,,,,
372,02/24/24 01:00:00 AM,7.30,58.86,,,,,
373,02/24/24 02:00:00 AM,7.31,58.50,,,,,
374,02/24/24 03:00:00 AM,7.33,58.14,,,,,
375,02/24/24 04:00:00 AM,7.35,57.78,,,,,
376,02/24/24 05:00:00 AM,7.38,57.34,,,,,
377,02/24/24 06:00:00 AM,7.43,56.95,,,,,
378,02/24/24 07:00:00 AM,7.48,56.52,,,,,
379,02/24/24 08:00:00 AM,7.54,56.08,,,,,
380,02/24/24 09:00:00 AM,7.58,55.83,,,,,
381,02/24/24 10:00:00 AM,7.68,55.83,,,,,
382,02/24/24 11:00:00 AM,7.74,56.12,,,,,
383,02/24/24 12:00:00 PM,7.77,57.02,,,,,
384,02/24/24 01:00:00 PM,7.77,57.92,,,,,
385,02/24/24 02:00:00 PM,7.71,58.93,,,,,
386,02/24/24 03:00:00 PM,7.62,59.90,,,,,
387,02/24/24 04:00:00 PM,7.51,60.66,,,,,
388,02/24/24 05:00:00 PM,7.38,60.98,,,,,
389,02/24/24 06:00:00 PM,7.30,60.87,,,,,
390,02/24/24 07:00:00 PM,7.20,60.51,,,,,
391,02/24/24 08:00:00 PM,7.15,60.08,,,,,
392,02/24/24 09:00:00 PM,7.13,59.58,,,,,
393,02/24/24 10:00:00 PM,7.12,59.11,,,,,
394,02/24/24 11:00:00 PM,7.12,58.68,,,,,
395,02/25/24 12:00:00 AM,7.15,58.17,,,,,
396,02/25/24 01:00:00 AM,7.21,57.67,,,,,
397,02/25/24 02:00:00 AM,7.25,57.13,,,,,
398,02/25/24 03:00:00 AM,7.31,56.62,,,,,
399,02/25/24 04:00:00 AM,7.37,56.08,,,,,
400,02/25/24 05:00:00 AM,7.44,55.58,,,,,
401,02/25/24 06:00:00 AM,7.51,55.08,,,,,
402,02/25/24 07:00:00 AM,7.57,54.57,,,,,
403,02/25/24 08:00:00 AM,7.62,54.07,,,,,
404,02/25/24 09:00:00 AM,7.69,53.78,,,,,
405,02/25/24 10:00:00 AM,7.81,53.74,,,,,
406,02/25/24 11:00:00 AM,7.90,54.03,,,,,
407,02/25/24 12:00:00 PM,7.93,54.86,,,,,
408,02/25/24 01:00:00 PM,7.93,55.87,,,,,
409,02/25/24 02:00:00 PM,7.90,56.98,,,,,
410,02/25/24 03:00:00 PM,7.81,58.10,,,,,
411,02/25/24 04:00:00 PM,7.70,59.07,,,,,
412,02/25/24 05:00:00 PM,7.55,59.68,,,,,
413,02/25/24 06:00:00 PM,7.39,59.90,,,,,
414,02/25/24 07:00:00 PM,7.30,59.76,,,,,
415,02/25/24 08:00:00 PM,7.22,59.40,,,,,
416,02/25/24 09:00:00 PM,7.17,58.89,,,,,
417,02/25/24 10:00:00 PM,7.13,58.39,,,,,
418,02/25/24 11:00:00 PM,7.12,57.85,,,,,
419,02/26/24 12:00:00 AM,7.14,57.27,,,,,
420,02/26/24 01:00:00 AM,7.15,56.70,,,,,
421,02/26/24 02:00:00 AM,7.20,56.05,,,,,
422,02/26/24 03:00:00 AM,7.26,55.40,,,,,
423,02/26/24 04:00:00 AM,7.34,54.75,,,,,
424,02/26/24 05:00:00 AM,7.45,54.14,,,,,
425,02/26/24 06:00:00 AM,7.55,53.53,,,,,
426,02/26/24 07:00:00 AM,7.63,53.02,,,,,
427,02/26/24 08:00:00 AM,7.71,52.56,,,,,
428,02/26/24 09:00:00 AM,7.79,52.34,,,,,
429,02/26/24 10:00:00 AM,7.87,52.52,,,,,
430,02/26/24 11:00:00 AM,7.93,52.92,,,,,
431,02/26/24 12:00:00 PM,7.95,53.96,,,,,
432,02/26/24 01:00:00 PM,7.95,55.11,,,,,
433,02/26/24 02:00:00 PM,7.93,56.44,,,,,
434,02/26/24 03:00:00 PM,7.84,57.67,,,,,
435,02/26/24 04:00:00 PM,7.70,58.82,,,,,
436,02/26/24 05:00:00 PM,7.54,59.61,,,,,
437,02/26/24 06:00:00 PM,7.36,59.94,,,,,
438,02/26/24 07:00:00 PM,7.19,59.94,,,,,
439,02/26/24 08:00:00 PM,7.08,59.76,,,,,
440,02/26/24 09:00:00 PM,7.00,59.47,,,,,
441,02/26/24 10:00:00 PM,6.96,59.11,,,,,
442,02/26/24 11:00:00 PM,6.91,58.71,,,,,
443,02/27/24 12:00:00 AM,6.87,58.32,,,,,
444,02/27/24 01:00:00 AM,6.87,57.85,,,,,
445,02/27/24 02:00:00 AM,6.90,57.38,,,,,
446,02/27/24 03:00:00 AM,6.92,56.88,,,,,
447,02/27/24 04:00:00 AM,6.98,56.37,,,,,
448,02/27/24 05:00:00 AM,7.04,55.87,,,,,
449,02/27/24 06:00:00 AM,7.10,55.44,,,,,
