"Plot Title: Bradford5a_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733147, SEN S/N: 10733147)","Temp, °F (LGR S/N: 10733147, SEN S/N: 10733147)","Coupler Attached (LGR S/N: 10733147, SEN S/N: 10733147)","Coupler Detached (LGR S/N: 10733147, SEN S/N: 10733147)","Stopped (LGR S/N: 10733147, SEN S/N: 10733147)","End Of File (LGR S/N: 10733147, SEN S/N: 10733147)"
213,04/27/24 07:00:00 AM,-0.01,65.12,,,,
214,04/27/24 08:00:00 AM,-0.01,65.16,,,,
215,04/27/24 09:00:00 AM,-0.01,65.23,,,,
216,04/27/24 10:00:00 AM,-0.01,65.34,,,,
217,04/27/24 11:00:00 AM,-0.01,65.41,,,,
218,04/27/24 12:00:00 PM,-0.01,65.52,,,,
219,04/27/24 01:00:00 PM,-0.01,65.77,,,,
220,04/27/24 02:00:00 PM,-0.01,65.95,,,,
221,04/27/24 03:00:00 PM,-0.01,66.27,,,,
222,04/27/24 04:00:00 PM,-0.01,66.34,,,,
223,04/27/24 05:00:00 PM,-0.01,66.42,,,,
224,04/27/24 06:00:00 PM,-0.01,66.49,,,,
225,04/27/24 07:00:00 PM,-0.01,66.49,,,,
226,04/27/24 08:00:00 PM,-0.01,66.45,,,,
227,04/27/24 09:00:00 PM,-0.01,66.38,,,,
228,04/27/24 10:00:00 PM,-0.01,66.31,,,,
229,04/27/24 11:00:00 PM,-0.01,66.24,,,,
230,04/28/24 12:00:00 AM,-0.01,66.13,,,,
231,04/28/24 01:00:00 AM,-0.01,66.02,,,,
232,04/28/24 02:00:00 AM,-0.01,65.88,,,,
233,04/28/24 03:00:00 AM,-0.01,65.66,,,,
234,04/28/24 04:00:00 AM,-0.01,65.44,,,,
235,04/28/24 05:00:00 AM,-0.01,65.23,,,,
236,04/28/24 06:00:00 AM,-0.01,65.05,,,,
237,04/28/24 07:00:00 AM,0.00,64.90,,,,
238,04/28/24 08:00:00 AM,-0.01,64.94,,,,
239,04/28/24 09:00:00 AM,-0.01,65.01,,,,
240,04/28/24 10:00:00 AM,-0.01,65.37,,,,
241,04/28/24 11:00:00 AM,-0.01,65.80,,,,
242,04/28/24 12:00:00 PM,-0.01,66.02,,,,
243,04/28/24 01:00:00 PM,-0.01,66.45,,,,
244,04/28/24 02:00:00 PM,-0.01,66.88,,,,
245,04/28/24 03:00:00 PM,-0.01,67.06,,,,
246,04/28/24 04:00:00 PM,-0.01,67.28,,,,
247,04/28/24 05:00:00 PM,-0.01,67.24,,,,
248,04/28/24 06:00:00 PM,-0.01,67.14,,,,
249,04/28/24 07:00:00 PM,-0.01,66.96,,,,
250,04/28/24 08:00:00 PM,-0.01,66.74,,,,
251,04/28/24 09:00:00 PM,-0.01,66.49,,,,
252,04/28/24 10:00:00 PM,-0.01,66.27,,,,
253,04/28/24 11:00:00 PM,-0.01,65.91,,,,
254,04/29/24 12:00:00 AM,0.00,65.62,,,,
255,04/29/24 01:00:00 AM,-0.01,65.41,,,,
256,04/29/24 02:00:00 AM,-0.01,65.23,,,,
257,04/29/24 03:00:00 AM,-0.01,64.87,,,,
258,04/29/24 04:00:00 AM,-0.01,64.54,,,,
259,04/29/24 05:00:00 AM,-0.01,64.29,,,,
260,04/29/24 06:00:00 AM,-0.01,64.04,,,,
261,04/29/24 07:00:00 AM,-0.01,63.82,,,,
262,04/29/24 08:00:00 AM,-0.01,63.97,,,,
263,04/29/24 09:00:00 AM,-0.01,64.29,,,,
264,04/29/24 10:00:00 AM,-0.01,64.90,,,,
265,04/29/24 11:00:00 AM,-0.01,65.55,,,,
266,04/29/24 12:00:00 PM,-0.01,65.77,,,,
267,04/29/24 01:00:00 PM,-0.01,66.42,,,,
268,04/29/24 02:00:00 PM,-0.01,66.88,,,,
269,04/29/24 03:00:00 PM,-0.01,67.64,,,,
270,04/29/24 04:00:00 PM,-0.01,67.86,,,,
271,04/29/24 05:00:00 PM,-0.01,67.86,,,,
272,04/29/24 06:00:00 PM,-0.01,67.78,,,,
273,04/29/24 07:00:00 PM,-0.01,67.64,,,,
274,04/29/24 08:00:00 PM,-0.01,67.42,,,,
275,04/29/24 09:00:00 PM,-0.01,67.24,,,,
276,04/29/24 10:00:00 PM,-0.01,67.06,,,,
277,04/29/24 11:00:00 PM,-0.01,66.92,,,,
278,04/30/24 12:00:00 AM,-0.01,66.81,,,,
279,04/30/24 01:00:00 AM,-0.01,66.67,,,,
280,04/30/24 02:00:00 AM,-0.01,66.45,,,,
281,04/30/24 03:00:00 AM,0.00,66.16,,,,
282,04/30/24 04:00:00 AM,-0.01,65.91,,,,
283,04/30/24 05:00:00 AM,0.00,65.73,,,,
284,04/30/24 06:00:00 AM,-0.01,65.66,,,,
285,04/30/24 07:00:00 AM,-0.01,65.66,,,,
286,04/30/24 08:00:00 AM,-0.01,65.77,,,,
287,04/30/24 09:00:00 AM,-0.01,66.02,,,,
288,04/30/24 10:00:00 AM,-0.01,66.52,,,,
289,04/30/24 11:00:00 AM,-0.01,66.85,,,,
290,04/30/24 12:00:00 PM,-0.01,67.32,,,,
291,04/30/24 01:00:00 PM,-0.01,67.82,,,,
292,04/30/24 02:00:00 PM,-0.01,68.32,,,,
293,04/30/24 03:00:00 PM,-0.01,68.86,,,,
294,04/30/24 04:00:00 PM,-0.01,68.79,,,,
295,04/30/24 05:00:00 PM,-0.01,68.90,,,,
296,04/30/24 06:00:00 PM,-0.01,68.94,,,,
297,04/30/24 07:00:00 PM,-0.01,68.79,,,,
298,04/30/24 08:00:00 PM,-0.01,68.61,,,,
299,04/30/24 09:00:00 PM,-0.01,68.40,,,,
300,04/30/24 10:00:00 PM,-0.01,68.29,,,,
301,04/30/24 11:00:00 PM,-0.01,68.14,,,,
302,05/01/24 12:00:00 AM,-0.01,68.00,,,,
303,05/01/24 01:00:00 AM,-0.01,67.82,,,,
304,05/01/24 02:00:00 AM,-0.01,67.53,,,,
305,05/01/24 03:00:00 AM,-0.01,67.10,,,,
306,05/01/24 04:00:00 AM,0.00,66.74,,,,
307,05/01/24 05:00:00 AM,0.00,66.42,,,,
308,05/01/24 06:00:00 AM,0.00,66.13,,,,
309,05/01/24 07:00:00 AM,0.00,65.91,,,,
310,05/01/24 08:00:00 AM,-0.01,66.09,,,,
311,05/01/24 09:00:00 AM,-0.01,66.38,,,,
312,05/01/24 10:00:00 AM,-0.01,67.39,,,,
313,05/01/24 11:00:00 AM,-0.01,68.14,,,,
314,05/01/24 12:00:00 PM,-0.01,68.47,,,,
315,05/01/24 01:00:00 PM,-0.01,68.94,,,,
316,05/01/24 02:00:00 PM,-0.01,69.58,,,,
317,05/01/24 03:00:00 PM,-0.01,69.94,,,,
318,05/01/24 04:00:00 PM,-0.01,70.48,,,,
319,05/01/24 05:00:00 PM,-0.01,70.41,,,,
320,05/01/24 06:00:00 PM,-0.01,70.23,,,,
321,05/01/24 07:00:00 PM,-0.01,70.02,,,,
322,05/01/24 08:00:00 PM,-0.01,69.80,,,,
323,05/01/24 09:00:00 PM,-0.01,69.55,,,,
324,05/01/24 10:00:00 PM,-0.01,69.22,,,,
325,05/01/24 11:00:00 PM,-0.01,68.97,,,,
326,05/02/24 12:00:00 AM,-0.01,68.61,,,,
327,05/02/24 01:00:00 AM,-0.01,68.14,,,,
328,05/02/24 02:00:00 AM,0.00,67.78,,,,
329,05/02/24 03:00:00 AM,0.00,67.50,,,,
330,05/02/24 04:00:00 AM,0.03,67.28,,,,
331,05/02/24 05:00:00 AM,0.00,67.03,,,,
332,05/02/24 06:00:00 AM,0.00,66.92,,,,
333,05/02/24 07:00:00 AM,0.00,66.88,,,,
334,05/02/24 08:00:00 AM,-0.01,67.17,,,,
335,05/02/24 09:00:00 AM,-0.01,67.71,,,,
336,05/02/24 10:00:00 AM,-0.01,68.83,,,,
337,05/02/24 11:00:00 AM,-0.01,69.37,,,,
338,05/02/24 12:00:00 PM,-0.01,69.98,,,,
339,05/02/24 01:00:00 PM,-0.01,70.77,,,,
340,05/02/24 02:00:00 PM,-0.01,71.28,,,,
341,05/02/24 03:00:00 PM,-0.01,72.21,,,,
342,05/02/24 04:00:00 PM,-0.01,72.25,,,,
343,05/02/24 05:00:00 PM,-0.01,72.00,,,,
344,05/02/24 06:00:00 PM,-0.01,71.74,,,,
345,05/02/24 07:00:00 PM,-0.01,71.31,,,,
346,05/02/24 08:00:00 PM,-0.01,71.02,,,,
347,05/02/24 09:00:00 PM,-0.01,70.74,,,,
348,05/02/24 10:00:00 PM,-0.01,70.45,,,,
349,05/02/24 11:00:00 PM,-0.01,70.23,,,,
350,05/03/24 12:00:00 AM,-0.01,69.94,,,,
351,05/03/24 01:00:00 AM,-0.01,69.58,,,,
352,05/03/24 02:00:00 AM,-0.01,69.22,,,,
353,05/03/24 03:00:00 AM,0.00,68.79,,,,
354,05/03/24 04:00:00 AM,0.00,68.54,,,,
355,05/03/24 05:00:00 AM,0.00,68.25,,,,
356,05/03/24 06:00:00 AM,0.00,67.93,,,,
357,05/03/24 07:00:00 AM,0.00,67.93,,,,
358,05/03/24 08:00:00 AM,-0.01,68.22,,,,
359,05/03/24 09:00:00 AM,-0.01,68.72,,,,
360,05/03/24 10:00:00 AM,-0.01,69.80,,,,
361,05/03/24 11:00:00 AM,-0.01,71.02,,,,
362,05/03/24 12:00:00 PM,-0.01,71.53,,,,
363,05/03/24 01:00:00 PM,-0.01,72.25,,,,
364,05/03/24 02:00:00 PM,-0.01,73.00,,,,
365,05/03/24 03:00:00 PM,-0.01,73.69,,,,
366,05/03/24 04:00:00 PM,-0.01,73.90,,,,
367,05/03/24 05:00:00 PM,-0.01,73.51,,,,
368,05/03/24 06:00:00 PM,-0.01,73.18,,,,
369,05/03/24 07:00:00 PM,-0.01,72.72,,,,
370,05/03/24 08:00:00 PM,-0.01,72.25,,,,
371,05/03/24 09:00:00 PM,-0.01,71.89,,,,
372,05/03/24 10:00:00 PM,-0.01,71.53,,,,
373,05/03/24 11:00:00 PM,-0.01,71.17,,,,
374,05/04/24 12:00:00 AM,-0.01,70.81,,,,
375,05/04/24 01:00:00 AM,0.00,70.41,,,,
376,05/04/24 02:00:00 AM,0.00,69.91,,,,
377,05/04/24 03:00:00 AM,0.00,69.51,,,,
378,05/04/24 04:00:00 AM,0.00,69.22,,,,
379,05/04/24 05:00:00 AM,0.00,68.94,,,,
380,05/04/24 06:00:00 AM,0.00,68.72,,,,
381,05/04/24 07:00:00 AM,0.00,68.79,,,,
382,05/04/24 08:00:00 AM,0.00,68.90,,,,
383,05/04/24 09:00:00 AM,-0.01,69.26,,,,
384,05/04/24 10:00:00 AM,-0.01,69.76,,,,
385,05/04/24 11:00:00 AM,-0.01,70.34,,,,
386,05/04/24 12:00:00 PM,-0.01,71.06,,,,
387,05/04/24 01:00:00 PM,-0.01,72.32,,,,
388,05/04/24 02:00:00 PM,-0.01,73.00,,,,
389,05/04/24 03:00:00 PM,-0.01,72.93,,,,
390,05/04/24 04:00:00 PM,-0.01,72.86,,,,
391,05/04/24 05:00:00 PM,-0.01,72.93,,,,
392,05/04/24 06:00:00 PM,-0.01,72.68,,,,
393,05/04/24 07:00:00 PM,-0.01,72.39,,,,
394,05/04/24 08:00:00 PM,-0.01,72.00,,,,
395,05/04/24 09:00:00 PM,-0.01,71.46,,,,
396,05/04/24 10:00:00 PM,-0.01,70.99,,,,
397,05/04/24 11:00:00 PM,0.00,70.48,,,,
398,05/05/24 12:00:00 AM,0.00,69.84,,,,
399,05/05/24 01:00:00 AM,0.00,69.40,,,,
400,05/05/24 02:00:00 AM,0.01,69.01,,,,
401,05/05/24 03:00:00 AM,0.00,68.68,,,,
402,05/05/24 04:00:00 AM,0.00,68.43,,,,
403,05/05/24 05:00:00 AM,0.00,68.14,,,,
404,05/05/24 06:00:00 AM,0.00,67.89,,,,
405,05/05/24 07:00:00 AM,0.00,68.07,,,,
406,05/05/24 08:00:00 AM,-0.01,68.76,,,,
407,05/05/24 09:00:00 AM,-0.01,69.62,,,,
408,05/05/24 10:00:00 AM,-0.01,70.99,,,,
409,05/05/24 11:00:00 AM,-0.02,73.18,,,,
410,05/05/24 12:00:00 PM,-0.01,73.11,,,,
411,05/05/24 01:00:00 PM,-0.02,74.70,,,,
412,05/05/24 02:00:00 PM,-0.02,75.06,,,,
413,05/05/24 03:00:00 PM,-0.01,74.95,,,,
414,05/05/24 04:00:00 PM,0.11,71.85,,,,
415,05/05/24 05:00:00 PM,0.00,71.78,,,,
416,05/05/24 06:00:00 PM,0.00,71.56,,,,
417,05/05/24 07:00:00 PM,-0.01,71.38,,,,
418,05/05/24 08:00:00 PM,-0.01,71.24,,,,
419,05/05/24 09:00:00 PM,-0.01,70.95,,,,
420,05/05/24 10:00:00 PM,-0.01,70.81,,,,
421,05/05/24 11:00:00 PM,-0.01,70.63,,,,
422,05/06/24 12:00:00 AM,0.00,70.27,,,,
423,05/06/24 01:00:00 AM,0.00,70.02,,,,
424,05/06/24 02:00:00 AM,0.00,69.76,,,,
425,05/06/24 03:00:00 AM,0.02,69.58,,,,
426,05/06/24 04:00:00 AM,0.00,69.33,,,,
427,05/06/24 05:00:00 AM,0.06,69.19,,,,
428,05/06/24 06:00:00 AM,0.00,68.90,,,,
429,05/06/24 07:00:00 AM,0.00,68.86,,,,
430,05/06/24 08:00:00 AM,0.00,69.22,,,,
431,05/06/24 09:00:00 AM,-0.01,69.69,,,,
432,05/06/24 10:00:00 AM,-0.01,70.70,,,,
433,05/06/24 11:00:00 AM,-0.01,72.75,,,,
434,05/06/24 12:00:00 PM,-0.01,73.22,,,,
435,05/06/24 01:00:00 PM,-0.01,73.94,,,,
436,05/06/24 02:00:00 PM,-0.01,74.34,,,,
437,05/06/24 03:00:00 PM,-0.01,75.16,,,,
438,05/06/24 04:00:00 PM,-0.01,75.74,,,,
439,05/06/24 05:00:00 PM,-0.01,75.96,,,,
440,05/06/24 06:00:00 PM,-0.01,75.20,,,,
441,05/06/24 07:00:00 PM,-0.01,74.34,,,,
442,05/06/24 08:00:00 PM,-0.01,73.65,,,,
443,05/06/24 09:00:00 PM,-0.01,72.97,,,,
444,05/06/24 10:00:00 PM,-0.01,72.50,,,,
445,05/06/24 11:00:00 PM,-0.01,72.00,,,,
446,05/07/24 12:00:00 AM,0.00,71.42,,,,
447,05/07/24 01:00:00 AM,0.00,70.95,,,,
448,05/07/24 02:00:00 AM,0.00,70.48,,,,
449,05/07/24 03:00:00 AM,0.01,70.09,,,,
450,05/07/24 04:00:00 AM,0.19,69.80,,,,
451,05/07/24 05:00:00 AM,0.29,69.51,,,,
452,05/07/24 06:00:00 AM,0.00,69.22,,,,
453,05/07/24 07:00:00 AM,0.00,69.30,,,,
