"Plot Title: Bradford_7DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733150, SEN S/N: 10733150)","Temp, °F (LGR S/N: 10733150, SEN S/N: 10733150)"
1,05/01/23 12:00:00 PM,7.76,83.41
2,05/01/23 01:00:00 PM,7.86,82.04
3,05/01/23 02:00:00 PM,7.86,82.72
4,05/01/23 03:00:00 PM,7.81,82.90
5,05/01/23 04:00:00 PM,7.49,86.18
6,05/01/23 05:00:00 PM,8.03,79.41
7,05/01/23 06:00:00 PM,8.25,76.82
8,05/01/23 07:00:00 PM,8.46,73.80
9,05/01/23 08:00:00 PM,8.68,71.02
10,05/01/23 09:00:00 PM,8.85,69.26
11,05/01/23 10:00:00 PM,8.97,68.11
12,05/01/23 11:00:00 PM,9.04,66.92
13,05/02/23 12:00:00 AM,9.16,65.66
14,05/02/23 01:00:00 AM,9.29,64.04
15,05/02/23 02:00:00 AM,9.52,61.70
16,05/02/23 03:00:00 AM,9.72,59.90
17,05/02/23 04:00:00 AM,9.87,58.75
18,05/02/23 05:00:00 AM,9.93,58.32
19,05/02/23 06:00:00 AM,9.79,59.83
20,05/02/23 07:00:00 AM,9.35,64.29
21,05/02/23 08:00:00 AM,9.00,69.12
22,05/02/23 09:00:00 AM,8.51,74.44
23,05/02/23 10:00:00 AM,8.61,74.66
24,05/02/23 11:00:00 AM,8.39,76.82
25,05/02/23 12:00:00 PM,8.21,78.91
26,05/02/23 01:00:00 PM,8.11,79.88
27,05/02/23 02:00:00 PM,7.97,82.36
28,05/02/23 03:00:00 PM,7.76,83.98
29,05/02/23 04:00:00 PM,7.25,90.00
30,05/02/23 05:00:00 PM,7.99,80.53
31,05/02/23 06:00:00 PM,8.33,76.50
32,05/02/23 07:00:00 PM,8.61,72.46
33,05/02/23 08:00:00 PM,8.91,69.04
34,05/02/23 09:00:00 PM,9.15,66.24
35,05/02/23 10:00:00 PM,9.38,63.64
36,05/02/23 11:00:00 PM,9.42,63.68
37,05/03/23 12:00:00 AM,9.42,63.50
38,05/03/23 01:00:00 AM,9.49,62.60
39,05/03/23 02:00:00 AM,9.57,61.84
40,05/03/23 03:00:00 AM,9.63,61.23
41,05/03/23 04:00:00 AM,9.68,60.55
42,05/03/23 05:00:00 AM,9.74,60.51
43,05/03/23 06:00:00 AM,9.91,58.60
44,05/03/23 07:00:00 AM,9.67,61.84
45,05/03/23 08:00:00 AM,9.20,67.10
46,05/03/23 09:00:00 AM,8.64,73.04
47,05/03/23 10:00:00 AM,8.71,73.62
48,05/03/23 11:00:00 AM,8.54,75.09
49,05/03/23 12:00:00 PM,8.41,77.18
50,05/03/23 01:00:00 PM,8.29,78.08
51,05/03/23 02:00:00 PM,8.18,79.74
52,05/03/23 03:00:00 PM,7.95,82.04
53,05/03/23 04:00:00 PM,7.41,88.56
54,05/03/23 05:00:00 PM,8.09,80.06
55,05/03/23 06:00:00 PM,8.26,77.61
56,05/03/23 07:00:00 PM,8.51,73.36
57,05/03/23 08:00:00 PM,9.03,67.21
58,05/03/23 09:00:00 PM,9.36,64.51
59,05/03/23 10:00:00 PM,9.56,62.13
60,05/03/23 11:00:00 PM,9.84,59.40
61,05/04/23 12:00:00 AM,10.09,57.06
62,05/04/23 01:00:00 AM,10.42,54.28
63,05/04/23 02:00:00 AM,10.69,52.27
64,05/04/23 03:00:00 AM,10.85,50.86
65,05/04/23 04:00:00 AM,11.13,49.03
66,05/04/23 05:00:00 AM,11.21,48.52
67,05/04/23 06:00:00 AM,11.29,48.20
68,05/04/23 07:00:00 AM,10.59,54.07
69,05/04/23 08:00:00 AM,9.45,64.65
70,05/04/23 09:00:00 AM,8.52,75.34
71,05/04/23 10:00:00 AM,8.41,77.00
72,05/04/23 11:00:00 AM,8.19,79.59
73,05/04/23 12:00:00 PM,8.15,80.17
74,05/04/23 01:00:00 PM,8.11,80.92
75,05/04/23 02:00:00 PM,8.00,82.22
76,05/04/23 03:00:00 PM,7.81,84.85
77,05/04/23 04:00:00 PM,7.33,90.61
78,05/04/23 05:00:00 PM,7.95,81.82
79,05/04/23 06:00:00 PM,8.17,79.05
80,05/04/23 07:00:00 PM,8.47,73.72
81,05/04/23 08:00:00 PM,9.06,67.03
82,05/04/23 09:00:00 PM,9.48,62.85
83,05/04/23 10:00:00 PM,9.70,61.12
84,05/04/23 11:00:00 PM,9.94,58.86
85,05/05/23 12:00:00 AM,10.14,56.98
86,05/05/23 01:00:00 AM,10.40,54.79
87,05/05/23 02:00:00 AM,10.56,53.49
88,05/05/23 03:00:00 AM,10.57,53.56
89,05/05/23 04:00:00 AM,10.62,53.13
90,05/05/23 05:00:00 AM,10.64,52.95
91,05/05/23 06:00:00 AM,10.60,53.35
92,05/05/23 07:00:00 AM,10.05,58.75
93,05/05/23 08:00:00 AM,9.05,68.61
94,05/05/23 09:00:00 AM,8.31,77.22
95,05/05/23 10:00:00 AM,8.18,80.06
96,05/05/23 11:00:00 AM,7.86,83.80
97,05/05/23 12:00:00 PM,7.78,84.96
98,05/05/23 01:00:00 PM,7.85,84.24
99,05/05/23 02:00:00 PM,7.77,84.88
100,05/05/23 03:00:00 PM,7.82,84.24
101,05/05/23 04:00:00 PM,7.84,83.55
102,05/05/23 05:00:00 PM,8.04,80.71
103,05/05/23 06:00:00 PM,8.20,78.30
104,05/05/23 07:00:00 PM,8.43,75.02
105,05/05/23 08:00:00 PM,8.75,71.49
106,05/05/23 09:00:00 PM,8.84,69.94
107,05/05/23 10:00:00 PM,8.97,68.25
108,05/05/23 11:00:00 PM,9.01,67.89
109,05/06/23 12:00:00 AM,9.04,67.42
110,05/06/23 01:00:00 AM,9.15,65.91
111,05/06/23 02:00:00 AM,9.17,65.98
112,05/06/23 03:00:00 AM,9.15,66.24
113,05/06/23 04:00:00 AM,9.11,66.85
114,05/06/23 05:00:00 AM,9.08,66.78
115,05/06/23 06:00:00 AM,9.14,65.95
116,05/06/23 07:00:00 AM,9.05,67.32
117,05/06/23 08:00:00 AM,8.82,69.87
118,05/06/23 09:00:00 AM,8.65,72.18
119,05/06/23 10:00:00 AM,8.53,73.33
120,05/06/23 11:00:00 AM,8.53,73.58
121,05/06/23 12:00:00 PM,8.41,75.85
122,05/06/23 01:00:00 PM,8.25,77.18
123,05/06/23 02:00:00 PM,8.27,77.22
124,05/06/23 03:00:00 PM,8.23,78.55
125,05/06/23 04:00:00 PM,7.83,80.74
126,05/06/23 05:00:00 PM,8.47,74.41
127,05/06/23 06:00:00 PM,8.60,73.04
128,05/06/23 07:00:00 PM,8.70,71.60
129,05/06/23 08:00:00 PM,8.95,68.76
130,05/06/23 09:00:00 PM,9.20,65.52
131,05/06/23 10:00:00 PM,9.48,62.85
132,05/06/23 11:00:00 PM,9.64,61.59
133,05/07/23 12:00:00 AM,9.77,60.26
134,05/07/23 01:00:00 AM,9.89,59.25
135,05/07/23 02:00:00 AM,9.86,59.40
136,05/07/23 03:00:00 AM,9.96,58.57
137,05/07/23 04:00:00 AM,10.02,57.99
138,05/07/23 05:00:00 AM,10.09,57.38
139,05/07/23 06:00:00 AM,10.21,56.66
140,05/07/23 07:00:00 AM,9.67,62.24
141,05/07/23 08:00:00 AM,8.60,73.51
142,05/07/23 09:00:00 AM,7.97,80.67
143,05/07/23 10:00:00 AM,8.00,81.90
144,05/07/23 11:00:00 AM,7.76,84.24
145,05/07/23 12:00:00 PM,7.84,83.23
146,05/07/23 01:00:00 PM,7.93,81.97
147,05/07/23 02:00:00 PM,7.76,84.63
148,05/07/23 03:00:00 PM,7.85,82.83
149,05/07/23 04:00:00 PM,7.79,83.91
150,05/07/23 05:00:00 PM,7.95,81.61
151,05/07/23 06:00:00 PM,8.12,79.45
152,05/07/23 07:00:00 PM,8.33,76.32
153,05/07/23 08:00:00 PM,8.60,72.64
154,05/07/23 09:00:00 PM,8.79,70.59
155,05/07/23 10:00:00 PM,8.91,69.22
156,05/07/23 11:00:00 PM,9.01,68.00
157,05/08/23 12:00:00 AM,9.18,65.62
158,05/08/23 01:00:00 AM,9.29,64.94
159,05/08/23 02:00:00 AM,9.36,63.97
160,05/08/23 03:00:00 AM,9.45,63.03
161,05/08/23 04:00:00 AM,9.63,61.30
162,05/08/23 05:00:00 AM,9.81,59.68
163,05/08/23 06:00:00 AM,9.94,58.60
164,05/08/23 07:00:00 AM,9.54,63.25
165,05/08/23 08:00:00 AM,8.65,72.90
166,05/08/23 09:00:00 AM,7.93,81.79
167,05/08/23 10:00:00 AM,7.92,82.40
168,05/08/23 11:00:00 AM,7.66,85.53
169,05/08/23 12:00:00 PM,7.70,85.96
170,05/08/23 01:00:00 PM,7.56,87.51
171,05/08/23 02:00:00 PM,7.52,87.76
172,05/08/23 03:00:00 PM,7.41,89.10
173,05/08/23 04:00:00 PM,7.42,88.41
174,05/08/23 05:00:00 PM,7.65,85.89
175,05/08/23 06:00:00 PM,7.72,83.12
176,05/08/23 07:00:00 PM,7.94,80.42
177,05/08/23 08:00:00 PM,8.20,76.64
178,05/08/23 09:00:00 PM,8.38,74.41
179,05/08/23 10:00:00 PM,8.59,71.82
180,05/08/23 11:00:00 PM,8.72,70.52
181,05/09/23 12:00:00 AM,8.78,69.80
182,05/09/23 01:00:00 AM,8.86,68.68
183,05/09/23 02:00:00 AM,9.02,66.85
184,05/09/23 03:00:00 AM,9.12,65.80
185,05/09/23 04:00:00 AM,9.16,65.37
186,05/09/23 05:00:00 AM,9.23,64.80
187,05/09/23 06:00:00 AM,9.15,65.80
188,05/09/23 07:00:00 AM,8.91,68.43
189,05/09/23 08:00:00 AM,8.71,70.70
190,05/09/23 09:00:00 AM,8.41,74.26
191,05/09/23 10:00:00 AM,8.12,79.16
192,05/09/23 11:00:00 AM,7.92,81.68
193,05/09/23 12:00:00 PM,7.72,85.06
194,05/09/23 01:00:00 PM,7.60,86.54
195,05/09/23 02:00:00 PM,7.53,87.22
196,05/09/23 03:00:00 PM,7.45,87.73
197,05/09/23 04:00:00 PM,7.15,92.77
198,05/09/23 05:00:00 PM,7.48,86.90
199,05/09/23 06:00:00 PM,7.63,84.02
200,05/09/23 07:00:00 PM,7.78,81.46
201,05/09/23 08:00:00 PM,8.13,77.11
202,05/09/23 09:00:00 PM,8.27,75.92
203,05/09/23 10:00:00 PM,8.35,74.70
204,05/09/23 11:00:00 PM,8.47,73.29
205,05/10/23 12:00:00 AM,8.65,70.74
206,05/10/23 01:00:00 AM,8.80,69.19
207,05/10/23 02:00:00 AM,8.88,68.25
208,05/10/23 03:00:00 AM,8.84,68.61
209,05/10/23 04:00:00 AM,8.72,70.02
210,05/10/23 05:00:00 AM,8.72,69.91
211,05/10/23 06:00:00 AM,8.79,69.08
212,05/10/23 07:00:00 AM,8.60,71.56
213,05/10/23 08:00:00 AM,8.13,77.97
214,05/10/23 09:00:00 AM,7.82,82.29
215,05/10/23 10:00:00 AM,7.61,86.65
216,05/10/23 11:00:00 AM,7.33,89.96
217,05/10/23 12:00:00 PM,7.41,89.06
218,05/10/23 01:00:00 PM,7.34,91.11
219,05/10/23 02:00:00 PM,7.22,92.26
220,05/10/23 03:00:00 PM,7.09,94.10
221,05/10/23 04:00:00 PM,7.90,81.00
222,05/10/23 05:00:00 PM,7.95,80.42
223,05/10/23 06:00:00 PM,8.04,78.44
224,05/10/23 07:00:00 PM,8.20,76.32
225,05/10/23 08:00:00 PM,8.31,75.09
226,05/10/23 09:00:00 PM,8.45,73.26
227,05/10/23 10:00:00 PM,8.52,72.68
228,05/10/23 11:00:00 PM,8.60,71.31
229,05/11/23 12:00:00 AM,8.70,70.30
230,05/11/23 01:00:00 AM,8.75,69.62
231,05/11/23 02:00:00 AM,8.79,69.44
232,05/11/23 03:00:00 AM,8.71,70.30
233,05/11/23 04:00:00 AM,8.65,70.81
234,05/11/23 05:00:00 AM,8.62,71.13
235,05/11/23 06:00:00 AM,8.59,71.53
236,05/11/23 07:00:00 AM,8.52,72.79
237,05/11/23 08:00:00 AM,8.32,75.27
238,05/11/23 09:00:00 AM,7.96,80.20
239,05/11/23 10:00:00 AM,7.79,83.12
240,05/11/23 11:00:00 AM,7.61,86.36
241,05/11/23 12:00:00 PM,7.45,87.76
242,05/11/23 01:00:00 PM,7.42,89.46
243,05/11/23 02:00:00 PM,7.44,88.38
244,05/11/23 03:00:00 PM,7.48,88.20
245,05/11/23 04:00:00 PM,7.63,84.96
246,05/11/23 05:00:00 PM,7.83,82.18
247,05/11/23 06:00:00 PM,7.99,79.63
