"Plot Title: Bradford_stream_5a"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20358767, SEN S/N: 20358767)","Temp, °F (LGR S/N: 20358767, SEN S/N: 20358767)"
1,04/08/22 11:00:00 AM,6.76,64.98
2,04/08/22 12:00:00 PM,6.76,65.05
3,04/08/22 01:00:00 PM,6.74,65.34
4,04/08/22 02:00:00 PM,6.70,65.66
5,04/08/22 03:00:00 PM,6.67,65.84
6,04/08/22 04:00:00 PM,6.65,65.91
7,04/08/22 05:00:00 PM,6.63,65.95
8,04/08/22 06:00:00 PM,6.61,66.02
9,04/08/22 07:00:00 PM,6.58,66.02
10,04/08/22 08:00:00 PM,6.55,65.91
11,04/08/22 09:00:00 PM,6.52,65.70
12,04/08/22 10:00:00 PM,6.51,65.44
13,04/08/22 11:00:00 PM,6.51,65.08
14,04/09/22 12:00:00 AM,6.47,64.72
15,04/09/22 01:00:00 AM,6.49,64.29
16,04/09/22 02:00:00 AM,6.51,63.93
17,04/09/22 03:00:00 AM,6.51,63.54
18,04/09/22 04:00:00 AM,6.53,63.14
19,04/09/22 05:00:00 AM,6.55,62.71
20,04/09/22 06:00:00 AM,6.56,62.28
21,04/09/22 07:00:00 AM,6.58,61.81
22,04/09/22 08:00:00 AM,6.61,61.48
23,04/09/22 09:00:00 AM,6.63,61.20
24,04/09/22 10:00:00 AM,6.65,60.98
25,04/09/22 11:00:00 AM,6.65,60.91
26,04/09/22 12:00:00 PM,6.64,60.94
27,04/09/22 01:00:00 PM,6.63,61.16
28,04/09/22 02:00:00 PM,6.62,61.38
29,04/09/22 03:00:00 PM,6.60,61.56
30,04/09/22 04:00:00 PM,6.56,61.70
31,04/09/22 05:00:00 PM,6.54,61.74
32,04/09/22 06:00:00 PM,6.52,61.74
33,04/09/22 07:00:00 PM,6.51,61.74
34,04/09/22 08:00:00 PM,6.49,61.63
35,04/09/22 09:00:00 PM,6.49,61.52
36,04/09/22 10:00:00 PM,6.49,61.30
37,04/09/22 11:00:00 PM,6.47,61.05
38,04/10/22 12:00:00 AM,6.49,60.76
39,04/10/22 01:00:00 AM,6.46,60.40
40,04/10/22 02:00:00 AM,6.45,60.04
41,04/10/22 03:00:00 AM,6.45,59.68
42,04/10/22 04:00:00 AM,6.46,59.29
43,04/10/22 05:00:00 AM,6.47,58.89
44,04/10/22 06:00:00 AM,6.50,58.46
45,04/10/22 07:00:00 AM,6.53,58.03
46,04/10/22 08:00:00 AM,6.56,57.70
47,04/10/22 09:00:00 AM,6.59,57.52
48,04/10/22 10:00:00 AM,6.61,57.42
49,04/10/22 11:00:00 AM,6.62,57.42
50,04/10/22 12:00:00 PM,6.62,57.60
51,04/10/22 01:00:00 PM,6.60,57.85
52,04/10/22 02:00:00 PM,6.56,58.24
53,04/10/22 03:00:00 PM,6.54,58.57
54,04/10/22 04:00:00 PM,6.49,58.86
55,04/10/22 05:00:00 PM,6.44,59.18
56,04/10/22 06:00:00 PM,6.40,59.43
57,04/10/22 07:00:00 PM,6.37,59.68
58,04/10/22 08:00:00 PM,6.34,59.90
59,04/10/22 09:00:00 PM,6.32,60.08
60,04/10/22 10:00:00 PM,6.26,60.22
61,04/10/22 11:00:00 PM,6.22,60.26
62,04/11/22 12:00:00 AM,6.21,60.26
63,04/11/22 01:00:00 AM,6.20,60.19
64,04/11/22 02:00:00 AM,6.19,60.04
65,04/11/22 03:00:00 AM,6.16,59.90
66,04/11/22 04:00:00 AM,6.16,59.68
67,04/11/22 05:00:00 AM,6.15,59.47
68,04/11/22 06:00:00 AM,6.14,59.22
69,04/11/22 07:00:00 AM,6.14,58.93
70,04/11/22 08:00:00 AM,6.14,58.78
71,04/11/22 09:00:00 AM,6.14,58.75
72,04/11/22 10:00:00 AM,6.14,58.75
73,04/11/22 11:00:00 AM,6.12,58.82
74,04/11/22 12:00:00 PM,6.11,59.04
75,04/11/22 01:00:00 PM,6.07,59.36
76,04/11/22 02:00:00 PM,6.01,59.76
77,04/11/22 03:00:00 PM,5.96,60.12
78,04/11/22 04:00:00 PM,5.89,60.44
79,04/11/22 05:00:00 PM,5.79,60.69
80,04/11/22 06:00:00 PM,5.74,60.94
81,04/11/22 07:00:00 PM,5.67,61.12
82,04/11/22 08:00:00 PM,5.62,61.34
83,04/11/22 09:00:00 PM,5.59,61.56
84,04/11/22 10:00:00 PM,5.57,61.77
85,04/11/22 11:00:00 PM,5.51,61.95
86,04/12/22 12:00:00 AM,5.48,62.06
87,04/12/22 01:00:00 AM,5.47,62.13
88,04/12/22 02:00:00 AM,5.44,62.17
89,04/12/22 03:00:00 AM,5.41,62.17
90,04/12/22 04:00:00 AM,5.41,62.17
91,04/12/22 05:00:00 AM,5.43,62.17
92,04/12/22 06:00:00 AM,5.43,62.10
93,04/12/22 07:00:00 AM,5.43,61.99
94,04/12/22 08:00:00 AM,5.43,61.95
95,04/12/22 09:00:00 AM,5.43,62.02
96,04/12/22 10:00:00 AM,5.46,62.13
97,04/12/22 11:00:00 AM,5.46,62.24
98,04/12/22 12:00:00 PM,5.43,62.49
99,04/12/22 01:00:00 PM,5.38,62.74
100,04/12/22 02:00:00 PM,5.31,63.07
101,04/12/22 03:00:00 PM,5.21,63.36
102,04/12/22 04:00:00 PM,5.11,63.61
103,04/12/22 05:00:00 PM,5.01,63.79
104,04/12/22 06:00:00 PM,4.94,63.97
105,04/12/22 07:00:00 PM,4.84,64.11
106,04/12/22 08:00:00 PM,4.75,64.29
107,04/12/22 09:00:00 PM,4.69,64.47
108,04/12/22 10:00:00 PM,4.60,64.62
