"Plot Title: Bradford_DO5_10052024_5"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21446161, SEN S/N: 21446161)","Temp, °F (LGR S/N: 21446161, SEN S/N: 21446161)","Coupler Attached (LGR S/N: 21446161, SEN S/N: 21446161)","Stopped (LGR S/N: 21446161, SEN S/N: 21446161)","End Of File (LGR S/N: 21446161, SEN S/N: 21446161)"
1,05/30/24 09:00:00 AM,2.85,73.26,,,
2,05/30/24 10:00:00 AM,2.40,74.48,,,
3,05/30/24 11:00:00 AM,1.88,76.06,,,
4,05/30/24 12:00:00 PM,2.01,77.72,,,
5,05/30/24 01:00:00 PM,2.10,79.09,,,
6,05/30/24 02:00:00 PM,2.52,81.39,,,
7,05/30/24 03:00:00 PM,3.20,81.46,,,
8,05/30/24 04:00:00 PM,2.84,81.50,,,
9,05/30/24 05:00:00 PM,3.42,80.31,,,
10,05/30/24 06:00:00 PM,3.22,79.23,,,
11,05/30/24 07:00:00 PM,3.31,77.58,,,
12,05/30/24 08:00:00 PM,3.59,74.98,,,
13,05/30/24 09:00:00 PM,3.12,72.86,,,
14,05/30/24 10:00:00 PM,2.80,71.71,,,
15,05/30/24 11:00:00 PM,2.58,70.81,,,
16,05/31/24 12:00:00 AM,2.59,70.05,,,
17,05/31/24 01:00:00 AM,2.59,69.55,,,
18,05/31/24 02:00:00 AM,2.58,68.43,,,
19,05/31/24 03:00:00 AM,2.97,66.88,,,
20,05/31/24 04:00:00 AM,2.82,65.91,,,
21,05/31/24 05:00:00 AM,2.90,65.26,,,
22,05/31/24 06:00:00 AM,2.85,65.16,,,
23,05/31/24 07:00:00 AM,2.66,68.29,,,
24,05/31/24 08:00:00 AM,2.58,75.27,,,
25,05/31/24 09:00:00 AM,2.69,76.89,,,
26,05/31/24 10:00:00 AM,2.85,78.80,,,
27,05/31/24 11:00:00 AM,2.90,80.24,,,
28,05/31/24 12:00:00 PM,3.30,81.82,,,
29,05/31/24 01:00:00 PM,3.46,81.54,,,
30,05/31/24 02:00:00 PM,4.10,84.02,,,
31,05/31/24 03:00:00 PM,4.01,83.48,,,
32,05/31/24 04:00:00 PM,4.25,82.44,,,
33,05/31/24 05:00:00 PM,3.34,80.89,,,
34,05/31/24 06:00:00 PM,4.00,79.20,,,
35,05/31/24 07:00:00 PM,3.28,76.96,,,
36,05/31/24 08:00:00 PM,3.07,74.48,,,
37,05/31/24 09:00:00 PM,8.12,72.39,,,
38,05/31/24 10:00:00 PM,8.79,70.38,,,
39,05/31/24 11:00:00 PM,8.97,69.01,,,
40,06/01/24 12:00:00 AM,9.00,68.61,,,
41,06/01/24 01:00:00 AM,9.12,67.50,,,
42,06/01/24 02:00:00 AM,9.24,66.52,,,
43,06/01/24 03:00:00 AM,9.40,65.44,,,
44,06/01/24 04:00:00 AM,9.11,67.28,,,
45,06/01/24 05:00:00 AM,9.23,66.34,,,
46,06/01/24 06:00:00 AM,9.21,66.45,,,
47,06/01/24 07:00:00 AM,8.87,69.26,,,
48,06/01/24 08:00:00 AM,8.41,73.36,,,
49,06/01/24 09:00:00 AM,8.03,75.81,,,
50,06/01/24 10:00:00 AM,7.78,77.86,,,
51,06/01/24 11:00:00 AM,7.71,79.30,,,
52,06/01/24 12:00:00 PM,7.59,79.95,,,
53,06/01/24 01:00:00 PM,7.48,81.57,,,
54,06/01/24 02:00:00 PM,7.21,84.45,,,
55,06/01/24 03:00:00 PM,7.37,82.69,,,
56,06/01/24 04:00:00 PM,7.54,82.00,,,
57,06/01/24 05:00:00 PM,7.54,81.10,,,
