"Plot Title: Brad3_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926099, SEN S/N: 10926099)","Temp, °F (LGR S/N: 10926099, SEN S/N: 10926099)","Expired Sensor Cap (LGR S/N: 10926099, SEN S/N: 10926099)","Coupler Attached (LGR S/N: 10926099, SEN S/N: 10926099)","Host Connected (LGR S/N: 10926099, SEN S/N: 10926099)","Stopped (LGR S/N: 10926099, SEN S/N: 10926099)","End Of File (LGR S/N: 10926099, SEN S/N: 10926099)"
212,06/29/24 07:00:00 AM,0.58,77.40,,,,,
213,06/29/24 08:00:00 AM,0.58,77.40,,,,,
214,06/29/24 09:00:00 AM,0.56,77.47,,,,,
215,06/29/24 10:00:00 AM,0.52,77.65,,,,,
216,06/29/24 11:00:00 AM,0.51,77.90,,,,,
217,06/29/24 12:00:00 PM,0.47,78.30,,,,,
218,06/29/24 01:00:00 PM,0.48,78.84,,,,,
219,06/29/24 02:00:00 PM,0.96,78.98,,,,,
220,06/29/24 03:00:00 PM,0.88,79.20,,,,,
221,06/29/24 04:00:00 PM,0.77,79.52,,,,,
222,06/29/24 05:00:00 PM,0.63,79.41,,,,,
223,06/29/24 06:00:00 PM,0.46,79.30,,,,,
224,06/29/24 07:00:00 PM,0.49,79.23,,,,,
225,06/29/24 08:00:00 PM,0.53,79.20,,,,,
226,06/29/24 09:00:00 PM,0.54,79.05,,,,,
227,06/29/24 10:00:00 PM,0.52,78.80,,,,,
228,06/29/24 11:00:00 PM,0.52,78.48,,,,,
229,06/30/24 12:00:00 AM,0.49,78.22,,,,,
230,06/30/24 01:00:00 AM,0.51,78.01,,,,,
231,06/30/24 02:00:00 AM,0.51,77.83,,,,,
232,06/30/24 03:00:00 AM,0.48,77.68,,,,,
233,06/30/24 04:00:00 AM,0.48,77.54,,,,,
234,06/30/24 05:00:00 AM,0.49,77.40,,,,,
235,06/30/24 06:00:00 AM,0.47,77.18,,,,,
236,06/30/24 07:00:00 AM,0.45,77.00,,,,,
237,06/30/24 08:00:00 AM,0.45,77.00,,,,,
238,06/30/24 09:00:00 AM,0.38,77.07,,,,,
239,06/30/24 10:00:00 AM,0.36,77.32,,,,,
240,06/30/24 11:00:00 AM,0.29,77.58,,,,,
241,06/30/24 12:00:00 PM,0.25,77.97,,,,,
242,06/30/24 01:00:00 PM,0.25,78.58,,,,,
243,06/30/24 02:00:00 PM,0.25,79.45,,,,,
244,06/30/24 03:00:00 PM,0.26,80.10,,,,,
245,06/30/24 04:00:00 PM,0.24,80.49,,,,,
246,06/30/24 05:00:00 PM,1.49,80.67,,,,,
247,06/30/24 06:00:00 PM,2.52,80.38,,,,,
248,06/30/24 07:00:00 PM,2.19,80.31,,,,,
249,06/30/24 08:00:00 PM,1.96,80.06,,,,,
250,06/30/24 09:00:00 PM,1.62,79.56,,,,,
251,06/30/24 10:00:00 PM,1.04,79.27,,,,,
252,06/30/24 11:00:00 PM,0.84,79.09,,,,,
253,07/01/24 12:00:00 AM,0.86,78.94,,,,,
254,07/01/24 01:00:00 AM,0.79,78.91,,,,,
255,07/01/24 02:00:00 AM,0.78,78.98,,,,,
256,07/01/24 03:00:00 AM,0.78,78.91,,,,,
257,07/01/24 04:00:00 AM,0.78,78.84,,,,,
258,07/01/24 05:00:00 AM,0.78,78.76,,,,,
259,07/01/24 06:00:00 AM,0.77,78.66,,,,,
260,07/01/24 07:00:00 AM,0.76,78.58,,,,,
261,07/01/24 08:00:00 AM,0.78,78.55,,,,,
262,07/01/24 09:00:00 AM,0.79,78.69,,,,,
263,07/01/24 10:00:00 AM,0.79,78.94,,,,,
264,07/01/24 11:00:00 AM,0.79,79.30,,,,,
265,07/01/24 12:00:00 PM,0.79,79.77,,,,,
266,07/01/24 01:00:00 PM,0.78,80.38,,,,,
267,07/01/24 02:00:00 PM,0.77,80.67,,,,,
268,07/01/24 03:00:00 PM,0.78,80.96,,,,,
269,07/01/24 04:00:00 PM,0.75,80.89,,,,,
270,07/01/24 05:00:00 PM,0.73,81.21,,,,,
271,07/01/24 06:00:00 PM,0.71,81.28,,,,,
272,07/01/24 07:00:00 PM,0.77,81.18,,,,,
273,07/01/24 08:00:00 PM,1.22,80.96,,,,,
274,07/01/24 09:00:00 PM,1.51,80.78,,,,,
275,07/01/24 10:00:00 PM,1.44,80.64,,,,,
276,07/01/24 11:00:00 PM,1.15,80.53,,,,,
277,07/02/24 12:00:00 AM,0.93,80.46,,,,,
278,07/02/24 01:00:00 AM,0.80,80.42,,,,,
279,07/02/24 02:00:00 AM,0.75,80.42,,,,,
280,07/02/24 03:00:00 AM,0.69,80.35,,,,,
281,07/02/24 04:00:00 AM,0.66,80.20,,,,,
282,07/02/24 05:00:00 AM,0.65,79.99,,,,,
283,07/02/24 06:00:00 AM,0.65,79.74,,,,,
284,07/02/24 07:00:00 AM,0.65,79.56,,,,,
285,07/02/24 08:00:00 AM,0.65,79.52,,,,,
286,07/02/24 09:00:00 AM,0.62,79.66,,,,,
287,07/02/24 10:00:00 AM,0.63,79.95,,,,,
288,07/02/24 11:00:00 AM,0.63,80.31,,,,,
289,07/02/24 12:00:00 PM,0.63,80.78,,,,,
290,07/02/24 01:00:00 PM,0.63,81.21,,,,,
291,07/02/24 02:00:00 PM,0.64,81.46,,,,,
292,07/02/24 03:00:00 PM,0.62,81.61,,,,,
293,07/02/24 04:00:00 PM,0.59,81.68,,,,,
294,07/02/24 05:00:00 PM,0.57,81.79,,,,,
295,07/02/24 06:00:00 PM,0.56,81.86,,,,,
296,07/02/24 07:00:00 PM,0.55,81.79,,,,,
297,07/02/24 08:00:00 PM,0.53,81.61,,,,,
298,07/02/24 09:00:00 PM,0.53,81.46,,,,,
299,07/02/24 10:00:00 PM,0.51,81.28,,,,,
300,07/02/24 11:00:00 PM,0.49,81.18,,,,,
301,07/03/24 12:00:00 AM,0.53,81.03,,,,,
302,07/03/24 01:00:00 AM,0.53,80.89,,,,,
303,07/03/24 02:00:00 AM,0.52,80.82,,,,,
304,07/03/24 03:00:00 AM,0.47,80.67,,,,,
305,07/03/24 04:00:00 AM,0.44,80.53,,,,,
306,07/03/24 05:00:00 AM,0.44,80.42,,,,,
307,07/03/24 06:00:00 AM,0.42,80.28,,,,,
308,07/03/24 07:00:00 AM,0.41,80.17,,,,,
309,07/03/24 08:00:00 AM,0.38,80.13,,,,,
310,07/03/24 09:00:00 AM,0.38,80.17,,,,,
311,07/03/24 10:00:00 AM,0.38,80.42,,,,,
312,07/03/24 11:00:00 AM,0.36,80.74,,,,,
313,07/03/24 12:00:00 PM,0.32,81.28,,,,,
314,07/03/24 01:00:00 PM,0.33,81.86,,,,,
315,07/03/24 02:00:00 PM,0.29,82.65,,,,,
316,07/03/24 03:00:00 PM,0.31,83.05,,,,,
317,07/03/24 04:00:00 PM,0.26,83.12,,,,,
318,07/03/24 05:00:00 PM,0.25,83.30,,,,,
319,07/03/24 06:00:00 PM,0.26,83.26,,,,,
320,07/03/24 07:00:00 PM,0.24,83.16,,,,,
321,07/03/24 08:00:00 PM,0.29,82.83,,,,,
322,07/03/24 09:00:00 PM,0.29,82.51,,,,,
323,07/03/24 10:00:00 PM,0.29,82.15,,,,,
324,07/03/24 11:00:00 PM,0.26,81.86,,,,,
325,07/04/24 12:00:00 AM,0.26,81.61,,,,,
326,07/04/24 01:00:00 AM,0.24,81.28,,,,,
327,07/04/24 02:00:00 AM,0.27,81.00,,,,,
328,07/04/24 03:00:00 AM,0.25,80.71,,,,,
329,07/04/24 04:00:00 AM,0.25,80.38,,,,,
330,07/04/24 05:00:00 AM,0.23,80.10,,,,,
331,07/04/24 06:00:00 AM,0.22,79.77,,,,,
332,07/04/24 07:00:00 AM,0.23,79.56,,,,,
333,07/04/24 08:00:00 AM,0.21,79.48,,,,,
334,07/04/24 09:00:00 AM,0.15,79.56,,,,,
335,07/04/24 10:00:00 AM,0.13,79.84,,,,,
336,07/04/24 11:00:00 AM,0.12,80.10,,,,,
337,07/04/24 12:00:00 PM,0.04,80.46,,,,,
338,07/04/24 01:00:00 PM,0.07,80.92,,,,,
339,07/04/24 02:00:00 PM,0.09,81.57,,,,,
340,07/04/24 03:00:00 PM,0.12,81.86,,,,,
341,07/04/24 04:00:00 PM,0.13,81.82,,,,,
342,07/04/24 05:00:00 PM,0.13,81.79,,,,,
343,07/04/24 06:00:00 PM,0.14,81.68,,,,,
344,07/04/24 07:00:00 PM,0.13,81.46,,,,,
345,07/04/24 08:00:00 PM,0.12,81.25,,,,,
346,07/04/24 09:00:00 PM,0.09,81.03,,,,,
347,07/04/24 10:00:00 PM,0.11,80.85,,,,,
348,07/04/24 11:00:00 PM,0.13,80.64,,,,,
349,07/05/24 12:00:00 AM,0.12,80.42,,,,,
350,07/05/24 01:00:00 AM,0.12,80.17,,,,,
351,07/05/24 02:00:00 AM,0.12,79.95,,,,,
352,07/05/24 03:00:00 AM,0.15,79.70,,,,,
353,07/05/24 04:00:00 AM,0.09,79.45,,,,,
354,07/05/24 05:00:00 AM,0.15,79.20,,,,,
355,07/05/24 06:00:00 AM,0.09,78.91,,,,,
356,07/05/24 07:00:00 AM,0.09,78.66,,,,,
357,07/05/24 08:00:00 AM,0.08,78.58,,,,,
358,07/05/24 09:00:00 AM,0.02,78.62,,,,,
359,07/05/24 10:00:00 AM,0.00,78.80,,,,,
360,07/05/24 11:00:00 AM,-0.02,78.98,,,,,
361,07/05/24 12:00:00 PM,-0.02,79.23,,,,,
362,07/05/24 01:00:00 PM,-0.02,79.66,,,,,
363,07/05/24 02:00:00 PM,-0.02,80.24,,,,,
364,07/05/24 03:00:00 PM,-0.02,80.78,,,,,
365,07/05/24 04:00:00 PM,-0.02,81.28,,,,,
366,07/05/24 05:00:00 PM,-0.02,81.72,,,,,
367,07/05/24 06:00:00 PM,-0.01,82.00,,,,,
368,07/05/24 07:00:00 PM,-0.01,81.90,,,,,
369,07/05/24 08:00:00 PM,-0.01,81.72,,,,,
370,07/05/24 09:00:00 PM,0.02,81.50,,,,,
371,07/05/24 10:00:00 PM,0.02,81.28,,,,,
372,07/05/24 11:00:00 PM,0.07,81.00,,,,,
373,07/06/24 12:00:00 AM,0.00,80.64,,,,,
374,07/06/24 01:00:00 AM,0.02,80.31,,,,,
375,07/06/24 02:00:00 AM,0.05,80.02,,,,,
376,07/06/24 03:00:00 AM,0.03,79.77,,,,,
377,07/06/24 04:00:00 AM,0.04,79.48,,,,,
378,07/06/24 05:00:00 AM,0.01,79.20,,,,,
379,07/06/24 06:00:00 AM,0.05,78.91,,,,,
380,07/06/24 07:00:00 AM,0.00,78.69,,,,,
381,07/06/24 08:00:00 AM,0.04,78.62,,,,,
382,07/06/24 09:00:00 AM,-0.02,78.66,,,,,
383,07/06/24 10:00:00 AM,-0.02,78.84,,,,,
384,07/06/24 11:00:00 AM,-0.02,79.02,,,,,
385,07/06/24 12:00:00 PM,-0.02,79.12,,,,,
386,07/06/24 01:00:00 PM,-0.02,79.45,,,,,
387,07/06/24 02:00:00 PM,-0.02,79.88,,,,,
388,07/06/24 03:00:00 PM,-0.02,80.35,,,,,
389,07/06/24 04:00:00 PM,-0.02,80.85,,,,,
390,07/06/24 05:00:00 PM,-0.02,81.25,,,,,
391,07/06/24 06:00:00 PM,-0.02,81.54,,,,,
392,07/06/24 07:00:00 PM,-0.02,81.61,,,,,
393,07/06/24 08:00:00 PM,-0.02,81.61,,,,,
394,07/06/24 09:00:00 PM,0.00,81.39,,,,,
395,07/06/24 10:00:00 PM,0.09,81.21,,,,,
396,07/06/24 11:00:00 PM,0.05,81.00,,,,,
397,07/07/24 12:00:00 AM,0.10,80.82,,,,,
398,07/07/24 01:00:00 AM,0.11,80.60,,,,,
399,07/07/24 02:00:00 AM,0.08,80.31,,,,,
400,07/07/24 03:00:00 AM,0.02,79.99,,,,,
401,07/07/24 04:00:00 AM,0.00,79.66,,,,,
402,07/07/24 05:00:00 AM,0.00,79.34,,,,,
403,07/07/24 06:00:00 AM,0.00,79.05,,,,,
404,07/07/24 07:00:00 AM,0.00,78.87,,,,,
405,07/07/24 08:00:00 AM,-0.02,78.80,,,,,
406,07/07/24 09:00:00 AM,-0.02,78.80,,,,,
407,07/07/24 10:00:00 AM,-0.02,78.91,,,,,
408,07/07/24 11:00:00 AM,-0.02,79.09,,,,,
409,07/07/24 12:00:00 PM,-0.02,79.27,,,,,
410,07/07/24 01:00:00 PM,-0.02,79.48,,,,,
411,07/07/24 02:00:00 PM,-0.02,79.77,,,,,
412,07/07/24 03:00:00 PM,-888.88,-888.88,Logged,,,,
413,07/07/24 04:00:00 PM,-888.88,-888.88,,,,,
414,07/07/24 05:00:00 PM,-888.88,-888.88,,,,,
415,07/07/24 06:00:00 PM,-888.88,-888.88,,,,,
416,07/07/24 07:00:00 PM,-888.88,-888.88,,,,,
417,07/07/24 08:00:00 PM,-888.88,-888.88,,,,,
418,07/07/24 09:00:00 PM,-888.88,-888.88,,,,,
419,07/07/24 10:00:00 PM,-888.88,-888.88,,,,,
420,07/07/24 11:00:00 PM,-888.88,-888.88,,,,,
421,07/08/24 12:00:00 AM,-888.88,-888.88,,,,,
422,07/08/24 01:00:00 AM,-888.88,-888.88,,,,,
423,07/08/24 02:00:00 AM,-888.88,-888.88,,,,,
424,07/08/24 03:00:00 AM,-888.88,-888.88,,,,,
425,07/08/24 04:00:00 AM,-888.88,-888.88,,,,,
426,07/08/24 05:00:00 AM,-888.88,-888.88,,,,,
427,07/08/24 06:00:00 AM,-888.88,-888.88,,,,,
428,07/08/24 07:00:00 AM,-888.88,-888.88,,,,,
429,07/08/24 08:00:00 AM,-888.88,-888.88,,,,,
430,07/08/24 09:00:00 AM,-888.88,-888.88,,,,,
431,07/08/24 10:00:00 AM,-888.88,-888.88,,,,,
432,07/08/24 11:00:00 AM,-888.88,-888.88,,,,,
433,07/08/24 12:00:00 PM,-888.88,-888.88,,,,,
434,07/08/24 01:00:00 PM,-888.88,-888.88,,,,,
435,07/08/24 02:00:00 PM,-888.88,-888.88,,,,,
436,07/08/24 03:00:00 PM,-888.88,-888.88,,,,,
437,07/08/24 04:00:00 PM,-888.88,-888.88,,,,,
438,07/08/24 05:00:00 PM,-888.88,-888.88,,,,,
439,07/08/24 06:00:00 PM,-888.88,-888.88,,,,,
440,07/08/24 07:00:00 PM,-888.88,-888.88,,,,,
441,07/08/24 08:00:00 PM,-888.88,-888.88,,,,,
442,07/08/24 09:00:00 PM,-888.88,-888.88,,,,,
443,07/08/24 10:00:00 PM,-888.88,-888.88,,,,,
444,07/08/24 11:00:00 PM,-888.88,-888.88,,,,,
445,07/09/24 12:00:00 AM,-888.88,-888.88,,,,,
