"Plot Title: Brad6a_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926095, SEN S/N: 10926095)","Temp, °F (LGR S/N: 10926095, SEN S/N: 10926095)","Coupler Attached (LGR S/N: 10926095, SEN S/N: 10926095)","Stopped (LGR S/N: 10926095, SEN S/N: 10926095)","End Of File (LGR S/N: 10926095, SEN S/N: 10926095)"
1,03/25/24 02:00:00 PM,1.98,62.31,,,
2,03/25/24 03:00:00 PM,1.76,62.60,,,
3,03/25/24 04:00:00 PM,1.62,62.64,,,
4,03/25/24 05:00:00 PM,1.48,62.64,,,
5,03/25/24 06:00:00 PM,1.33,62.56,,,
6,03/25/24 07:00:00 PM,1.17,62.42,,,
7,03/25/24 08:00:00 PM,1.15,62.31,,,
8,03/25/24 09:00:00 PM,1.17,62.20,,,
9,03/25/24 10:00:00 PM,1.24,62.02,,,
10,03/25/24 11:00:00 PM,1.33,61.95,,,
11,03/26/24 12:00:00 AM,1.33,61.88,,,
12,03/26/24 01:00:00 AM,1.42,61.88,,,
13,03/26/24 02:00:00 AM,1.49,61.84,,,
14,03/26/24 03:00:00 AM,1.56,61.84,,,
15,03/26/24 04:00:00 AM,1.74,61.74,,,
16,03/26/24 05:00:00 AM,1.78,61.77,,,
17,03/26/24 06:00:00 AM,1.92,61.70,,,
18,03/26/24 07:00:00 AM,2.06,61.56,,,
19,03/26/24 08:00:00 AM,2.03,61.66,,,
20,03/26/24 09:00:00 AM,1.87,61.88,,,
21,03/26/24 10:00:00 AM,2.31,62.53,,,
22,03/26/24 11:00:00 AM,2.06,63.39,,,
23,03/26/24 12:00:00 PM,2.75,64.00,,,
24,03/26/24 01:00:00 PM,2.85,64.22,,,
25,03/26/24 02:00:00 PM,2.81,64.80,,,
26,03/26/24 03:00:00 PM,2.58,65.16,,,
27,03/26/24 04:00:00 PM,2.25,65.44,,,
28,03/26/24 05:00:00 PM,1.84,65.66,,,
29,03/26/24 06:00:00 PM,1.39,65.62,,,
30,03/26/24 07:00:00 PM,1.34,65.48,,,
31,03/26/24 08:00:00 PM,1.35,65.37,,,
32,03/26/24 09:00:00 PM,1.32,65.26,,,
33,03/26/24 10:00:00 PM,1.15,65.12,,,
34,03/26/24 11:00:00 PM,1.12,65.05,,,
35,03/27/24 12:00:00 AM,1.25,64.98,,,
36,03/27/24 01:00:00 AM,1.25,64.98,,,
37,03/27/24 02:00:00 AM,1.22,64.90,,,
38,03/27/24 03:00:00 AM,1.23,64.87,,,
39,03/27/24 04:00:00 AM,1.16,64.83,,,
40,03/27/24 05:00:00 AM,1.20,64.80,,,
41,03/27/24 06:00:00 AM,1.09,64.76,,,
42,03/27/24 07:00:00 AM,1.04,64.76,,,
43,03/27/24 08:00:00 AM,1.09,64.80,,,
44,03/27/24 09:00:00 AM,1.24,64.87,,,
45,03/27/24 10:00:00 AM,1.68,64.94,,,
46,03/27/24 11:00:00 AM,2.17,65.16,,,
47,03/27/24 12:00:00 PM,2.11,65.37,,,
48,03/27/24 01:00:00 PM,2.03,65.52,,,
49,03/27/24 02:00:00 PM,1.98,65.59,,,
50,03/27/24 03:00:00 PM,1.90,65.62,,,
51,03/27/24 04:00:00 PM,1.99,65.44,,,
52,03/27/24 05:00:00 PM,1.85,65.41,,,
53,03/27/24 06:00:00 PM,2.02,65.52,,,
54,03/27/24 07:00:00 PM,1.87,65.44,,,
55,03/27/24 08:00:00 PM,1.98,65.30,,,
56,03/27/24 09:00:00 PM,1.88,65.23,,,
57,03/27/24 10:00:00 PM,1.93,65.19,,,
58,03/27/24 11:00:00 PM,1.85,65.16,,,
59,03/28/24 12:00:00 AM,1.98,65.05,,,
60,03/28/24 01:00:00 AM,1.93,64.94,,,
61,03/28/24 02:00:00 AM,1.99,64.90,,,
62,03/28/24 03:00:00 AM,2.05,64.87,,,
63,03/28/24 04:00:00 AM,2.46,64.83,,,
64,03/28/24 05:00:00 AM,2.68,64.87,,,
65,03/28/24 06:00:00 AM,2.81,64.72,,,
66,03/28/24 07:00:00 AM,2.65,64.62,,,
67,03/28/24 08:00:00 AM,2.76,64.44,,,
68,03/28/24 09:00:00 AM,2.87,64.47,,,
69,03/28/24 10:00:00 AM,2.96,64.69,,,
70,03/28/24 11:00:00 AM,3.17,65.41,,,
71,03/28/24 12:00:00 PM,3.16,66.16,,,
72,03/28/24 01:00:00 PM,2.72,66.60,,,
73,03/28/24 02:00:00 PM,2.40,66.88,,,
74,03/28/24 03:00:00 PM,2.11,67.03,,,
75,03/28/24 04:00:00 PM,1.95,66.99,,,
76,03/28/24 05:00:00 PM,1.83,66.88,,,
77,03/28/24 06:00:00 PM,1.69,66.49,,,
78,03/28/24 07:00:00 PM,1.61,66.20,,,
79,03/28/24 08:00:00 PM,1.70,65.91,,,
80,03/28/24 09:00:00 PM,1.70,65.52,,,
81,03/28/24 10:00:00 PM,1.72,65.19,,,
82,03/28/24 11:00:00 PM,1.82,64.80,,,
83,03/29/24 12:00:00 AM,1.83,64.33,,,
84,03/29/24 01:00:00 AM,1.69,63.86,,,
85,03/29/24 02:00:00 AM,1.59,63.43,,,
86,03/29/24 03:00:00 AM,1.47,63.03,,,
87,03/29/24 04:00:00 AM,1.45,62.60,,,
88,03/29/24 05:00:00 AM,1.43,62.17,,,
89,03/29/24 06:00:00 AM,1.44,61.70,,,
90,03/29/24 07:00:00 AM,1.32,61.27,,,
91,03/29/24 08:00:00 AM,1.32,61.05,,,
92,03/29/24 09:00:00 AM,1.38,61.02,,,
93,03/29/24 10:00:00 AM,1.56,61.48,,,
94,03/29/24 11:00:00 AM,1.90,62.24,,,
95,03/29/24 12:00:00 PM,1.93,63.10,,,
96,03/29/24 01:00:00 PM,1.79,63.43,,,
97,03/29/24 02:00:00 PM,1.59,63.82,,,
98,03/29/24 03:00:00 PM,1.52,63.93,,,
99,03/29/24 04:00:00 PM,1.43,64.04,,,
100,03/29/24 05:00:00 PM,1.44,64.04,,,
101,03/29/24 06:00:00 PM,1.26,63.72,,,
102,03/29/24 07:00:00 PM,1.24,63.28,,,
103,03/29/24 08:00:00 PM,1.33,62.71,,,
104,03/29/24 09:00:00 PM,1.42,62.35,,,
105,03/29/24 10:00:00 PM,1.44,61.99,,,
106,03/29/24 11:00:00 PM,1.31,61.66,,,
107,03/30/24 12:00:00 AM,1.29,61.30,,,
108,03/30/24 01:00:00 AM,1.35,60.98,,,
109,03/30/24 02:00:00 AM,1.43,60.62,,,
110,03/30/24 03:00:00 AM,1.46,60.26,,,
111,03/30/24 04:00:00 AM,1.44,59.83,,,
112,03/30/24 05:00:00 AM,1.39,59.43,,,
113,03/30/24 06:00:00 AM,1.33,59.04,,,
114,03/30/24 07:00:00 AM,1.28,58.64,,,
115,03/30/24 08:00:00 AM,1.31,58.46,,,
116,03/30/24 09:00:00 AM,1.19,58.75,,,
117,03/30/24 10:00:00 AM,1.36,59.40,,,
118,03/30/24 11:00:00 AM,1.63,60.26,,,
119,03/30/24 12:00:00 PM,1.92,61.30,,,
120,03/30/24 01:00:00 PM,1.68,61.66,,,
121,03/30/24 02:00:00 PM,1.76,61.88,,,
122,03/30/24 03:00:00 PM,1.53,62.31,,,
123,03/30/24 04:00:00 PM,1.31,62.53,,,
124,03/30/24 05:00:00 PM,1.13,62.71,,,
125,03/30/24 06:00:00 PM,0.95,62.56,,,
126,03/30/24 07:00:00 PM,1.10,62.35,,,
127,03/30/24 08:00:00 PM,1.12,61.92,,,
128,03/30/24 09:00:00 PM,1.20,61.48,,,
129,03/30/24 10:00:00 PM,1.36,61.09,,,
130,03/30/24 11:00:00 PM,1.51,60.62,,,
131,03/31/24 12:00:00 AM,1.50,60.26,,,
132,03/31/24 01:00:00 AM,1.40,59.94,,,
133,03/31/24 02:00:00 AM,1.42,59.68,,,
134,03/31/24 03:00:00 AM,1.33,59.50,,,
135,03/31/24 04:00:00 AM,1.25,59.29,,,
