"Plot Title: Bradford_DO15_09262025"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21446161, SEN S/N: 21446161)","Temp, °F (LGR S/N: 21446161, SEN S/N: 21446161)","Coupler Attached (LGR S/N: 21446161, SEN S/N: 21446161)","Coupler Detached (LGR S/N: 21446161, SEN S/N: 21446161)","Stopped (LGR S/N: 21446161, SEN S/N: 21446161)","End Of File (LGR S/N: 21446161, SEN S/N: 21446161)"
62,03/02/25 01:00:00 AM,4.20,60.76,,,,
63,03/02/25 02:00:00 AM,4.16,60.76,,,,
64,03/02/25 03:00:00 AM,4.10,60.48,,,,
65,03/02/25 04:00:00 AM,4.07,60.08,,,,
66,03/02/25 05:00:00 AM,4.07,59.58,,,,
67,03/02/25 06:00:00 AM,4.07,59.04,,,,
68,03/02/25 07:00:00 AM,4.08,58.46,,,,
69,03/02/25 08:00:00 AM,4.24,58.14,,,,
70,03/02/25 09:00:00 AM,4.78,58.17,,,,
71,03/02/25 10:00:00 AM,5.31,58.53,,,,
72,03/02/25 11:00:00 AM,5.81,59.72,,,,
73,03/02/25 12:00:00 PM,6.27,60.87,,,,
74,03/02/25 01:00:00 PM,6.77,62.71,,,,
75,03/02/25 02:00:00 PM,7.24,64.26,,,,
76,03/02/25 03:00:00 PM,7.46,65.05,,,,
77,03/02/25 04:00:00 PM,7.36,64.98,,,,
78,03/02/25 05:00:00 PM,7.00,64.54,,,,
79,03/02/25 06:00:00 PM,6.49,63.72,,,,
80,03/02/25 07:00:00 PM,5.90,62.53,,,,
81,03/02/25 08:00:00 PM,5.49,61.48,,,,
82,03/02/25 09:00:00 PM,5.21,60.69,,,,
83,03/02/25 10:00:00 PM,4.96,59.90,,,,
84,03/02/25 11:00:00 PM,4.72,59.07,,,,
85,03/03/25 12:00:00 AM,4.55,58.28,,,,
86,03/03/25 01:00:00 AM,4.44,57.49,,,,
87,03/03/25 02:00:00 AM,4.38,56.77,,,,
88,03/03/25 03:00:00 AM,4.38,56.05,,,,
89,03/03/25 04:00:00 AM,4.41,55.33,,,,
90,03/03/25 05:00:00 AM,4.42,54.68,,,,
91,03/03/25 06:00:00 AM,4.51,54.10,,,,
92,03/03/25 07:00:00 AM,4.57,53.56,,,,
93,03/03/25 08:00:00 AM,4.73,53.20,,,,
94,03/03/25 09:00:00 AM,5.25,53.78,,,,
95,03/03/25 10:00:00 AM,5.76,54.86,,,,
96,03/03/25 11:00:00 AM,6.45,56.48,,,,
97,03/03/25 12:00:00 PM,6.93,57.99,,,,
98,03/03/25 01:00:00 PM,7.39,60.19,,,,
99,03/03/25 02:00:00 PM,7.67,61.74,,,,
100,03/03/25 03:00:00 PM,7.70,62.06,,,,
101,03/03/25 04:00:00 PM,7.78,62.31,,,,
102,03/03/25 05:00:00 PM,7.67,62.49,,,,
103,03/03/25 06:00:00 PM,7.11,62.06,,,,
104,03/03/25 07:00:00 PM,6.45,61.48,,,,
105,03/03/25 08:00:00 PM,5.94,60.94,,,,
106,03/03/25 09:00:00 PM,5.62,60.40,,,,
107,03/03/25 10:00:00 PM,5.36,59.94,,,,
108,03/03/25 11:00:00 PM,5.15,59.43,,,,
109,03/04/25 12:00:00 AM,4.91,58.93,,,,
110,03/04/25 01:00:00 AM,4.67,58.50,,,,
111,03/04/25 02:00:00 AM,4.49,58.03,,,,
112,03/04/25 03:00:00 AM,4.38,57.60,,,,
113,03/04/25 04:00:00 AM,4.29,57.20,,,,
114,03/04/25 05:00:00 AM,4.26,56.88,,,,
115,03/04/25 06:00:00 AM,4.23,56.62,,,,
116,03/04/25 07:00:00 AM,4.23,56.41,,,,
117,03/04/25 08:00:00 AM,4.42,56.55,,,,
118,03/04/25 09:00:00 AM,5.05,57.49,,,,
119,03/04/25 10:00:00 AM,5.63,58.89,,,,
120,03/04/25 11:00:00 AM,6.15,60.76,,,,
121,03/04/25 12:00:00 PM,6.60,62.42,,,,
122,03/04/25 01:00:00 PM,6.87,63.97,,,,
123,03/04/25 02:00:00 PM,7.26,65.37,,,,
124,03/04/25 03:00:00 PM,7.27,65.98,,,,
125,03/04/25 04:00:00 PM,7.28,66.27,,,,
126,03/04/25 05:00:00 PM,7.05,66.38,,,,
127,03/04/25 06:00:00 PM,6.51,65.98,,,,
128,03/04/25 07:00:00 PM,5.80,65.37,,,,
129,03/04/25 08:00:00 PM,5.29,64.83,,,,
130,03/04/25 09:00:00 PM,4.94,64.40,,,,
131,03/04/25 10:00:00 PM,4.69,63.97,,,,
132,03/04/25 11:00:00 PM,4.50,63.64,,,,
133,03/05/25 12:00:00 AM,4.26,63.43,,,,
134,03/05/25 01:00:00 AM,4.00,63.18,,,,
135,03/05/25 02:00:00 AM,3.80,63.07,,,,
136,03/05/25 03:00:00 AM,3.62,63.03,,,,
137,03/05/25 04:00:00 AM,3.47,63.07,,,,
138,03/05/25 05:00:00 AM,3.38,63.00,,,,
139,03/05/25 06:00:00 AM,3.34,62.92,,,,
140,03/05/25 07:00:00 AM,3.33,62.92,,,,
141,03/05/25 08:00:00 AM,3.38,63.21,,,,
142,03/05/25 09:00:00 AM,3.83,63.82,,,,
143,03/05/25 10:00:00 AM,4.10,64.36,,,,
144,03/05/25 11:00:00 AM,4.74,64.51,,,,
145,03/05/25 12:00:00 PM,5.30,64.90,,,,
146,03/05/25 01:00:00 PM,6.04,66.38,,,,
147,03/05/25 02:00:00 PM,6.62,67.96,,,,
148,03/05/25 03:00:00 PM,6.81,68.76,,,,
149,03/05/25 04:00:00 PM,6.64,68.47,,,,
150,03/05/25 05:00:00 PM,6.25,67.75,,,,
151,03/05/25 06:00:00 PM,5.72,66.49,,,,
152,03/05/25 07:00:00 PM,5.15,65.30,,,,
153,03/05/25 08:00:00 PM,4.70,64.36,,,,
154,03/05/25 09:00:00 PM,4.41,63.57,,,,
155,03/05/25 10:00:00 PM,4.22,62.92,,,,
156,03/05/25 11:00:00 PM,4.00,62.28,,,,
157,03/06/25 12:00:00 AM,3.80,61.70,,,,
158,03/06/25 01:00:00 AM,3.71,61.20,,,,
159,03/06/25 02:00:00 AM,3.64,60.15,,,,
160,03/06/25 03:00:00 AM,3.65,59.29,,,,
161,03/06/25 04:00:00 AM,3.57,58.39,,,,
162,03/06/25 05:00:00 AM,3.64,57.60,,,,
163,03/06/25 06:00:00 AM,3.73,56.98,,,,
164,03/06/25 07:00:00 AM,3.76,56.34,,,,
165,03/06/25 08:00:00 AM,3.95,55.87,,,,
166,03/06/25 09:00:00 AM,4.49,56.08,,,,
167,03/06/25 10:00:00 AM,5.03,56.59,,,,
168,03/06/25 11:00:00 AM,5.52,57.70,,,,
169,03/06/25 12:00:00 PM,5.99,58.71,,,,
170,03/06/25 01:00:00 PM,6.54,60.51,,,,
171,03/06/25 02:00:00 PM,7.01,62.06,,,,
172,03/06/25 03:00:00 PM,7.37,63.03,,,,
173,03/06/25 04:00:00 PM,7.35,62.85,,,,
174,03/06/25 05:00:00 PM,7.09,62.46,,,,
175,03/06/25 06:00:00 PM,6.65,61.81,,,,
176,03/06/25 07:00:00 PM,6.06,61.02,,,,
177,03/06/25 08:00:00 PM,5.66,60.26,,,,
178,03/06/25 09:00:00 PM,5.38,59.54,,,,
179,03/06/25 10:00:00 PM,5.14,58.82,,,,
180,03/06/25 11:00:00 PM,4.89,58.14,,,,
181,03/07/25 12:00:00 AM,4.68,57.38,,,,
182,03/07/25 01:00:00 AM,4.51,56.59,,,,
183,03/07/25 02:00:00 AM,4.41,55.83,,,,
184,03/07/25 03:00:00 AM,4.31,55.15,,,,
185,03/07/25 04:00:00 AM,4.32,54.43,,,,
186,03/07/25 05:00:00 AM,4.32,53.82,,,,
187,03/07/25 06:00:00 AM,4.37,53.20,,,,
188,03/07/25 07:00:00 AM,4.39,52.74,,,,
189,03/07/25 08:00:00 AM,4.56,52.45,,,,
190,03/07/25 09:00:00 AM,5.10,53.31,,,,
191,03/07/25 10:00:00 AM,5.66,54.61,,,,
192,03/07/25 11:00:00 AM,6.06,56.34,,,,
193,03/07/25 12:00:00 PM,6.44,57.74,,,,
194,03/07/25 01:00:00 PM,6.87,59.97,,,,
195,03/07/25 02:00:00 PM,7.21,62.02,,,,
196,03/07/25 03:00:00 PM,7.52,63.43,,,,
197,03/07/25 04:00:00 PM,7.46,63.57,,,,
198,03/07/25 05:00:00 PM,7.06,63.36,,,,
199,03/07/25 06:00:00 PM,6.62,62.85,,,,
200,03/07/25 07:00:00 PM,6.07,62.20,,,,
201,03/07/25 08:00:00 PM,5.60,61.59,,,,
202,03/07/25 09:00:00 PM,5.29,60.91,,,,
203,03/07/25 10:00:00 PM,5.07,60.12,,,,
204,03/07/25 11:00:00 PM,4.91,59.22,,,,
205,03/08/25 12:00:00 AM,4.72,58.35,,,,
206,03/08/25 01:00:00 AM,4.57,57.52,,,,
207,03/08/25 02:00:00 AM,4.41,56.88,,,,
208,03/08/25 03:00:00 AM,4.28,56.34,,,,
209,03/08/25 04:00:00 AM,4.17,55.83,,,,
210,03/08/25 05:00:00 AM,4.09,55.40,,,,
211,03/08/25 06:00:00 AM,4.04,55.11,,,,
212,03/08/25 07:00:00 AM,4.04,55.08,,,,
213,03/08/25 08:00:00 AM,4.23,55.22,,,,
214,03/08/25 09:00:00 AM,4.50,55.76,,,,
215,03/08/25 10:00:00 AM,4.67,56.30,,,,
216,03/08/25 11:00:00 AM,5.07,56.88,,,,
217,03/08/25 12:00:00 PM,5.79,57.67,,,,
218,03/08/25 01:00:00 PM,5.97,58.68,,,,
219,03/08/25 02:00:00 PM,6.17,59.50,,,,
220,03/08/25 03:00:00 PM,6.53,60.33,,,,
221,03/08/25 04:00:00 PM,6.46,60.76,,,,
222,03/08/25 05:00:00 PM,6.40,61.12,,,,
223,03/08/25 06:00:00 PM,6.07,61.23,,,,
224,03/08/25 07:00:00 PM,5.60,61.23,,,,
225,03/08/25 08:00:00 PM,5.22,61.12,,,,
226,03/08/25 09:00:00 PM,4.96,61.09,,,,
227,03/08/25 10:00:00 PM,4.75,61.05,,,,
228,03/08/25 11:00:00 PM,4.54,60.94,,,,
229,03/09/25 12:00:00 AM,4.33,60.87,,,,
230,03/09/25 01:00:00 AM,4.21,60.69,,,,
231,03/09/25 02:00:00 AM,4.05,60.58,,,,
232,03/09/25 03:00:00 AM,3.98,60.44,,,,
233,03/09/25 04:00:00 AM,3.77,60.37,,,,
234,03/09/25 05:00:00 AM,3.84,60.37,,,,
235,03/09/25 06:00:00 AM,3.81,60.40,,,,
236,03/09/25 07:00:00 AM,3.79,60.44,,,,
237,03/09/25 08:00:00 AM,3.84,60.55,,,,
238,03/09/25 09:00:00 AM,4.19,60.94,,,,
239,03/09/25 10:00:00 AM,5.35,61.30,,,,
240,03/09/25 11:00:00 AM,5.41,62.17,,,,
241,03/09/25 12:00:00 PM,6.07,63.50,,,,
242,03/09/25 01:00:00 PM,6.68,64.98,,,,
243,03/09/25 02:00:00 PM,6.98,66.02,,,,
244,03/09/25 03:00:00 PM,6.98,67.06,,,,
245,03/09/25 04:00:00 PM,6.69,66.99,,,,
246,03/09/25 05:00:00 PM,6.15,66.88,,,,
247,03/09/25 06:00:00 PM,5.52,66.49,,,,
248,03/09/25 07:00:00 PM,4.97,65.80,,,,
249,03/09/25 08:00:00 PM,4.63,65.05,,,,
250,03/09/25 09:00:00 PM,4.89,64.11,,,,
251,03/09/25 10:00:00 PM,4.74,63.39,,,,
252,03/09/25 11:00:00 PM,5.44,62.82,,,,
253,03/10/25 12:00:00 AM,5.30,62.49,,,,
254,03/10/25 01:00:00 AM,4.82,62.38,,,,
255,03/10/25 02:00:00 AM,4.65,62.35,,,,
256,03/10/25 03:00:00 AM,5.40,62.38,,,,
257,03/10/25 04:00:00 AM,5.13,62.38,,,,
258,03/10/25 05:00:00 AM,4.76,62.42,,,,
259,03/10/25 06:00:00 AM,5.06,62.56,,,,
260,03/10/25 07:00:00 AM,4.80,62.89,,,,
261,03/10/25 08:00:00 AM,4.59,63.03,,,,
262,03/10/25 09:00:00 AM,4.57,63.25,,,,
263,03/10/25 10:00:00 AM,4.76,63.93,,,,
264,03/10/25 11:00:00 AM,4.91,64.69,,,,
265,03/10/25 12:00:00 PM,5.05,65.44,,,,
266,03/10/25 01:00:00 PM,5.19,66.49,,,,
267,03/10/25 02:00:00 PM,5.20,67.14,,,,
268,03/10/25 03:00:00 PM,5.14,67.03,,,,
269,03/10/25 04:00:00 PM,5.03,66.52,,,,
270,03/10/25 05:00:00 PM,4.83,65.91,,,,
271,03/10/25 06:00:00 PM,4.65,65.19,,,,
272,03/10/25 07:00:00 PM,4.48,64.40,,,,
273,03/10/25 08:00:00 PM,4.47,63.75,,,,
274,03/10/25 09:00:00 PM,4.46,63.14,,,,
275,03/10/25 10:00:00 PM,4.48,62.60,,,,
276,03/10/25 11:00:00 PM,4.47,62.06,,,,
277,03/11/25 12:00:00 AM,4.50,61.45,,,,
278,03/11/25 01:00:00 AM,4.56,60.94,,,,
279,03/11/25 02:00:00 AM,4.61,60.51,,,,
280,03/11/25 03:00:00 AM,4.65,60.08,,,,
281,03/11/25 04:00:00 AM,4.67,59.65,,,,
282,03/11/25 05:00:00 AM,4.68,59.25,,,,
283,03/11/25 06:00:00 AM,4.70,58.82,,,,
284,03/11/25 07:00:00 AM,4.75,58.42,,,,
285,03/11/25 08:00:00 AM,4.85,58.21,,,,
286,03/11/25 09:00:00 AM,5.06,58.53,,,,
287,03/11/25 10:00:00 AM,5.26,59.07,,,,
288,03/11/25 11:00:00 AM,5.49,60.22,,,,
289,03/11/25 12:00:00 PM,5.62,61.45,,,,
290,03/11/25 01:00:00 PM,5.68,62.60,,,,
291,03/11/25 02:00:00 PM,5.70,63.43,,,,
292,03/11/25 03:00:00 PM,5.65,63.93,,,,
293,03/11/25 04:00:00 PM,5.52,64.08,,,,
294,03/11/25 05:00:00 PM,5.32,64.15,,,,
295,03/11/25 06:00:00 PM,5.08,64.15,,,,
296,03/11/25 07:00:00 PM,4.88,64.15,,,,
297,03/11/25 08:00:00 PM,4.76,63.82,,,,
298,03/11/25 09:00:00 PM,4.70,63.39,,,,
299,03/11/25 10:00:00 PM,4.68,62.96,,,,
300,03/11/25 11:00:00 PM,4.69,62.49,,,,
301,03/12/25 12:00:00 AM,4.70,61.92,,,,
302,03/12/25 01:00:00 AM,4.73,61.34,,,,
303,03/12/25 02:00:00 AM,4.75,60.69,,,,
304,03/12/25 03:00:00 AM,4.78,60.12,,,,
305,03/12/25 04:00:00 AM,4.80,59.58,,,,
306,03/12/25 05:00:00 AM,4.84,59.00,,,,
307,03/12/25 06:00:00 AM,4.87,58.46,,,,
308,03/12/25 07:00:00 AM,4.93,57.92,,,,
309,03/12/25 08:00:00 AM,5.03,57.63,,,,
310,03/12/25 09:00:00 AM,5.17,57.99,,,,
311,03/12/25 10:00:00 AM,5.38,58.64,,,,
312,03/12/25 11:00:00 AM,5.58,59.83,,,,
313,03/12/25 12:00:00 PM,5.68,61.12,,,,
314,03/12/25 01:00:00 PM,5.71,62.35,,,,
315,03/12/25 02:00:00 PM,5.71,63.25,,,,
316,03/12/25 03:00:00 PM,5.66,63.82,,,,
317,03/12/25 04:00:00 PM,5.53,64.04,,,,
318,03/12/25 05:00:00 PM,5.33,64.11,,,,
319,03/12/25 06:00:00 PM,5.08,64.15,,,,
320,03/12/25 07:00:00 PM,4.91,64.11,,,,
321,03/12/25 08:00:00 PM,4.79,63.79,,,,
322,03/12/25 09:00:00 PM,4.74,63.39,,,,
323,03/12/25 10:00:00 PM,4.69,63.10,,,,
324,03/12/25 11:00:00 PM,4.68,62.71,,,,
325,03/13/25 12:00:00 AM,4.67,62.24,,,,
326,03/13/25 01:00:00 AM,4.70,61.74,,,,
327,03/13/25 02:00:00 AM,4.70,61.23,,,,
328,03/13/25 03:00:00 AM,4.73,60.73,,,,
329,03/13/25 04:00:00 AM,4.74,60.19,,,,
330,03/13/25 05:00:00 AM,4.77,59.68,,,,
331,03/13/25 06:00:00 AM,4.79,59.18,,,,
332,03/13/25 07:00:00 AM,4.85,58.68,,,,
333,03/13/25 08:00:00 AM,4.95,58.46,,,,
334,03/13/25 09:00:00 AM,5.13,58.86,,,,
335,03/13/25 10:00:00 AM,5.31,59.61,,,,
336,03/13/25 11:00:00 AM,5.52,60.84,,,,
337,03/13/25 12:00:00 PM,5.67,62.24,,,,
338,03/13/25 01:00:00 PM,5.70,63.25,,,,
339,03/13/25 02:00:00 PM,5.75,64.08,,,,
340,03/13/25 03:00:00 PM,5.71,64.69,,,,
341,03/13/25 04:00:00 PM,5.58,64.83,,,,
342,03/13/25 05:00:00 PM,5.35,64.83,,,,
343,03/13/25 06:00:00 PM,5.10,64.80,,,,
344,03/13/25 07:00:00 PM,4.88,64.80,,,,
345,03/13/25 08:00:00 PM,4.77,64.62,,,,
346,03/13/25 09:00:00 PM,4.68,64.36,,,,
347,03/13/25 10:00:00 PM,4.64,64.08,,,,
348,03/13/25 11:00:00 PM,4.59,63.79,,,,
349,03/14/25 12:00:00 AM,4.57,63.43,,,,
350,03/14/25 01:00:00 AM,4.57,63.07,,,,
351,03/14/25 02:00:00 AM,4.58,62.64,,,,
352,03/14/25 03:00:00 AM,4.59,62.17,,,,
353,03/14/25 04:00:00 AM,4.60,61.70,,,,
354,03/14/25 05:00:00 AM,4.63,61.27,,,,
355,03/14/25 06:00:00 AM,4.65,60.76,,,,
356,03/14/25 07:00:00 AM,4.69,60.33,,,,
357,03/14/25 08:00:00 AM,4.80,60.19,,,,
358,03/14/25 09:00:00 AM,5.03,60.58,,,,
359,03/14/25 10:00:00 AM,5.28,61.34,,,,
360,03/14/25 11:00:00 AM,5.58,62.60,,,,
361,03/14/25 12:00:00 PM,5.78,64.11,,,,
362,03/14/25 01:00:00 PM,5.89,65.41,,,,
363,03/14/25 02:00:00 PM,5.91,66.31,,,,
364,03/14/25 03:00:00 PM,5.81,66.67,,,,
365,03/14/25 04:00:00 PM,5.68,66.74,,,,
366,03/14/25 05:00:00 PM,5.39,66.49,,,,
367,03/14/25 06:00:00 PM,5.11,66.31,,,,
368,03/14/25 07:00:00 PM,4.85,66.02,,,,
369,03/14/25 08:00:00 PM,4.69,65.77,,,,
370,03/14/25 09:00:00 PM,4.61,65.44,,,,
371,03/14/25 10:00:00 PM,4.56,65.12,,,,
372,03/14/25 11:00:00 PM,4.51,64.83,,,,
373,03/15/25 12:00:00 AM,4.48,64.65,,,,
374,03/15/25 01:00:00 AM,4.45,64.47,,,,
375,03/15/25 02:00:00 AM,4.44,64.26,,,,
376,03/15/25 03:00:00 AM,4.41,64.00,,,,
377,03/15/25 04:00:00 AM,4.41,63.72,,,,
378,03/15/25 05:00:00 AM,4.41,63.50,,,,
379,03/15/25 06:00:00 AM,4.40,63.32,,,,
380,03/15/25 07:00:00 AM,4.40,63.18,,,,
381,03/15/25 08:00:00 AM,4.50,63.25,,,,
382,03/15/25 09:00:00 AM,4.73,63.75,,,,
383,03/15/25 10:00:00 AM,4.98,64.58,,,,
384,03/15/25 11:00:00 AM,5.36,66.02,,,,
385,03/15/25 12:00:00 PM,5.63,67.64,,,,
386,03/15/25 01:00:00 PM,5.68,68.79,,,,
387,03/15/25 02:00:00 PM,5.72,69.87,,,,
388,03/15/25 03:00:00 PM,5.57,70.23,,,,
389,03/15/25 04:00:00 PM,5.38,69.98,,,,
390,03/15/25 05:00:00 PM,5.12,69.73,,,,
391,03/15/25 06:00:00 PM,4.74,69.30,,,,
392,03/15/25 07:00:00 PM,4.41,68.90,,,,
393,03/15/25 08:00:00 PM,4.22,68.54,,,,
394,03/15/25 09:00:00 PM,4.14,68.22,,,,
395,03/15/25 10:00:00 PM,4.10,67.96,,,,
396,03/15/25 11:00:00 PM,4.05,67.71,,,,
397,03/16/25 12:00:00 AM,4.02,67.50,,,,
398,03/16/25 01:00:00 AM,4.01,67.28,,,,
399,03/16/25 02:00:00 AM,3.99,67.14,,,,
400,03/16/25 03:00:00 AM,3.96,67.03,,,,
401,03/16/25 04:00:00 AM,3.95,66.96,,,,
402,03/16/25 05:00:00 AM,3.93,66.92,,,,
403,03/16/25 06:00:00 AM,3.91,66.92,,,,
404,03/16/25 07:00:00 AM,3.72,66.99,,,,
405,03/16/25 08:00:00 AM,3.90,67.10,,,,
406,03/16/25 09:00:00 AM,3.93,67.28,,,,
407,03/16/25 10:00:00 AM,3.94,67.35,,,,
408,03/16/25 11:00:00 AM,4.03,67.53,,,,
409,03/16/25 12:00:00 PM,4.00,67.64,,,,
410,03/16/25 01:00:00 PM,4.19,67.68,,,,
411,03/16/25 02:00:00 PM,3.96,67.71,,,,
412,03/16/25 03:00:00 PM,4.07,67.75,,,,
413,03/16/25 04:00:00 PM,4.19,67.86,,,,
414,03/16/25 05:00:00 PM,4.13,67.75,,,,
415,03/16/25 06:00:00 PM,4.00,67.78,,,,
416,03/16/25 07:00:00 PM,3.85,67.57,,,,
417,03/16/25 08:00:00 PM,3.80,67.28,,,,
418,03/16/25 09:00:00 PM,3.80,66.92,,,,
419,03/16/25 10:00:00 PM,3.81,66.45,,,,
420,03/16/25 11:00:00 PM,3.85,65.95,,,,
421,03/17/25 12:00:00 AM,3.89,65.48,,,,
422,03/17/25 01:00:00 AM,3.92,64.98,,,,
423,03/17/25 02:00:00 AM,3.95,64.58,,,,
424,03/17/25 03:00:00 AM,3.98,64.26,,,,
425,03/17/25 04:00:00 AM,4.01,63.79,,,,
426,03/17/25 05:00:00 AM,4.05,63.21,,,,
427,03/17/25 06:00:00 AM,4.11,62.56,,,,
428,03/17/25 07:00:00 AM,4.19,61.84,,,,
429,03/17/25 08:00:00 AM,4.36,61.16,,,,
430,03/17/25 09:00:00 AM,4.66,60.87,,,,
431,03/17/25 10:00:00 AM,5.00,60.80,,,,
432,03/17/25 11:00:00 AM,5.40,61.48,,,,
433,03/17/25 12:00:00 PM,5.72,62.56,,,,
434,03/17/25 01:00:00 PM,5.97,63.68,,,,
435,03/17/25 02:00:00 PM,6.08,64.47,,,,
436,03/17/25 03:00:00 PM,6.05,64.90,,,,
437,03/17/25 04:00:00 PM,5.88,64.80,,,,
438,03/17/25 05:00:00 PM,5.56,64.11,,,,
439,03/17/25 06:00:00 PM,5.23,63.57,,,,
440,03/17/25 07:00:00 PM,4.95,63.00,,,,
441,03/17/25 08:00:00 PM,4.80,62.49,,,,
442,03/17/25 09:00:00 PM,4.75,62.02,,,,
443,03/17/25 10:00:00 PM,4.72,61.56,,,,
444,03/17/25 11:00:00 PM,4.72,61.02,,,,
445,03/18/25 12:00:00 AM,4.73,60.58,,,,
446,03/18/25 01:00:00 AM,4.75,60.04,,,,
447,03/18/25 02:00:00 AM,4.78,59.43,,,,
448,03/18/25 03:00:00 AM,4.84,58.86,,,,
449,03/18/25 04:00:00 AM,4.86,58.35,,,,
450,03/18/25 05:00:00 AM,4.93,57.85,,,,
451,03/18/25 06:00:00 AM,4.98,57.34,,,,
452,03/18/25 07:00:00 AM,5.04,56.80,,,,
453,03/18/25 08:00:00 AM,5.17,56.55,,,,
454,03/18/25 09:00:00 AM,5.41,56.98,,,,
455,03/18/25 10:00:00 AM,5.71,57.78,,,,
456,03/18/25 11:00:00 AM,6.05,59.14,,,,
457,03/18/25 12:00:00 PM,6.41,60.76,,,,
458,03/18/25 01:00:00 PM,6.59,62.31,,,,
459,03/18/25 02:00:00 PM,6.60,63.46,,,,
460,03/18/25 03:00:00 PM,6.56,64.11,,,,
461,03/18/25 04:00:00 PM,6.32,64.33,,,,
462,03/18/25 05:00:00 PM,5.99,63.90,,,,
463,03/18/25 06:00:00 PM,5.63,63.50,,,,
464,03/18/25 07:00:00 PM,5.30,62.96,,,,
465,03/18/25 08:00:00 PM,5.07,62.35,,,,
466,03/18/25 09:00:00 PM,5.00,61.92,,,,
