"Plot Title: Bradford13_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10926097, SEN S/N: 10926097)","Temp, °F (LGR S/N: 10926097, SEN S/N: 10926097)","Expired Sensor Cap (LGR S/N: 10926097, SEN S/N: 10926097)","Coupler Attached (LGR S/N: 10926097, SEN S/N: 10926097)","Host Connected (LGR S/N: 10926097, SEN S/N: 10926097)","Stopped (LGR S/N: 10926097, SEN S/N: 10926097)","End Of File (LGR S/N: 10926097, SEN S/N: 10926097)"
124,06/25/24 05:00:00 PM,7.84,81.25,,,,,
125,06/25/24 06:00:00 PM,7.84,81.32,,,,,
126,06/25/24 07:00:00 PM,7.81,81.75,,,,,
127,06/25/24 08:00:00 PM,7.91,80.74,,,,,
128,06/25/24 09:00:00 PM,7.98,79.88,,,,,
129,06/25/24 10:00:00 PM,8.05,79.09,,,,,
130,06/25/24 11:00:00 PM,8.18,76.71,,,,,
131,06/26/24 12:00:00 AM,8.36,75.88,,,,,
132,06/26/24 01:00:00 AM,8.38,75.70,,,,,
133,06/26/24 02:00:00 AM,8.40,75.42,,,,,
134,06/26/24 03:00:00 AM,8.46,74.84,,,,,
135,06/26/24 04:00:00 AM,8.49,74.48,,,,,
136,06/26/24 05:00:00 AM,8.48,74.55,,,,,
137,06/26/24 06:00:00 AM,8.44,75.20,,,,,
138,06/26/24 07:00:00 AM,8.29,76.89,,,,,
139,06/26/24 08:00:00 AM,8.04,79.88,,,,,
140,06/26/24 09:00:00 AM,7.17,91.54,,,,,
141,06/26/24 10:00:00 AM,7.09,92.01,,,,,
142,06/26/24 11:00:00 AM,7.51,86.83,,,,,
143,06/26/24 12:00:00 PM,7.46,87.69,,,,,
144,06/26/24 01:00:00 PM,8.05,79.23,,,,,
145,06/26/24 02:00:00 PM,7.62,85.78,,,,,
146,06/26/24 03:00:00 PM,7.63,84.67,,,,,
147,06/26/24 04:00:00 PM,7.51,86.97,,,,,
148,06/26/24 05:00:00 PM,7.54,86.25,,,,,
149,06/26/24 06:00:00 PM,7.68,83.98,,,,,
150,06/26/24 07:00:00 PM,7.81,82.54,,,,,
151,06/26/24 08:00:00 PM,7.89,81.18,,,,,
152,06/26/24 09:00:00 PM,7.98,80.35,,,,,
153,06/26/24 10:00:00 PM,8.07,79.30,,,,,
154,06/26/24 11:00:00 PM,8.15,78.12,,,,,
155,06/27/24 12:00:00 AM,8.26,77.00,,,,,
156,06/27/24 01:00:00 AM,8.33,76.17,,,,,
157,06/27/24 02:00:00 AM,8.34,76.06,,,,,
158,06/27/24 03:00:00 AM,8.37,75.56,,,,,
159,06/27/24 04:00:00 AM,8.39,75.45,,,,,
160,06/27/24 05:00:00 AM,8.38,75.52,,,,,
161,06/27/24 06:00:00 AM,8.44,74.98,,,,,
162,06/27/24 07:00:00 AM,8.26,77.14,,,,,
163,06/27/24 08:00:00 AM,8.06,79.52,,,,,
164,06/27/24 09:00:00 AM,7.25,90.28,,,,,
165,06/27/24 10:00:00 AM,7.28,90.32,,,,,
166,06/27/24 11:00:00 AM,7.48,87.12,,,,,
167,06/27/24 12:00:00 PM,7.68,85.53,,,,,
168,06/27/24 01:00:00 PM,7.47,87.94,,,,,
169,06/27/24 02:00:00 PM,7.24,90.03,,,,,
170,06/27/24 03:00:00 PM,7.36,88.92,,,,,
171,06/27/24 04:00:00 PM,7.66,84.92,,,,,
172,06/27/24 05:00:00 PM,7.76,83.59,,,,,
173,06/27/24 06:00:00 PM,7.82,82.90,,,,,
174,06/27/24 07:00:00 PM,7.85,82.18,,,,,
175,06/27/24 08:00:00 PM,7.98,80.35,,,,,
176,06/27/24 09:00:00 PM,8.11,78.87,,,,,
177,06/27/24 10:00:00 PM,8.21,77.58,,,,,
178,06/27/24 11:00:00 PM,8.31,76.60,,,,,
179,06/28/24 12:00:00 AM,8.36,76.06,,,,,
180,06/28/24 01:00:00 AM,8.38,75.74,,,,,
181,06/28/24 02:00:00 AM,8.36,75.81,,,,,
182,06/28/24 03:00:00 AM,8.34,76.03,,,,,
183,06/28/24 04:00:00 AM,8.43,75.09,,,,,
184,06/28/24 05:00:00 AM,8.48,74.48,,,,,
185,06/28/24 06:00:00 AM,8.52,74.16,,,,,
186,06/28/24 07:00:00 AM,8.37,76.10,,,,,
187,06/28/24 08:00:00 AM,8.06,79.81,,,,,
188,06/28/24 09:00:00 AM,7.18,91.26,,,,,
189,06/28/24 10:00:00 AM,7.38,89.78,,,,,
190,06/28/24 11:00:00 AM,7.51,86.83,,,,,
191,06/28/24 12:00:00 PM,7.84,82.08,,,,,
192,06/28/24 01:00:00 PM,8.31,76.21,,,,,
193,06/28/24 02:00:00 PM,6.75,76.82,,,,,
194,06/28/24 03:00:00 PM,5.69,79.09,,,,,
195,06/28/24 04:00:00 PM,6.21,76.89,,,,,
196,06/28/24 05:00:00 PM,6.68,75.85,,,,,
197,06/28/24 06:00:00 PM,6.69,76.06,,,,,
198,06/28/24 07:00:00 PM,6.89,76.28,,,,,
199,06/28/24 08:00:00 PM,7.44,76.53,,,,,
200,06/28/24 09:00:00 PM,8.38,75.99,,,,,
201,06/28/24 10:00:00 PM,8.40,75.67,,,,,
202,06/28/24 11:00:00 PM,8.49,74.77,,,,,
203,06/29/24 12:00:00 AM,8.49,74.59,,,,,
204,06/29/24 01:00:00 AM,8.49,74.70,,,,,
205,06/29/24 02:00:00 AM,8.50,74.41,,,,,
206,06/29/24 03:00:00 AM,8.50,74.41,,,,,
207,06/29/24 04:00:00 AM,8.51,74.34,,,,,
208,06/29/24 05:00:00 AM,8.49,74.41,,,,,
209,06/29/24 06:00:00 AM,8.51,74.41,,,,,
210,06/29/24 07:00:00 AM,8.48,74.91,,,,,
211,06/29/24 08:00:00 AM,8.39,75.78,,,,,
212,06/29/24 09:00:00 AM,8.20,78.08,,,,,
213,06/29/24 10:00:00 AM,7.89,81.21,,,,,
214,06/29/24 11:00:00 AM,7.79,82.33,,,,,
215,06/29/24 12:00:00 PM,7.66,83.95,,,,,
216,06/29/24 01:00:00 PM,7.50,86.43,,,,,
217,06/29/24 02:00:00 PM,7.11,75.09,,,,,
218,06/29/24 03:00:00 PM,8.12,78.15,,,,,
219,06/29/24 04:00:00 PM,8.00,79.45,,,,,
220,06/29/24 05:00:00 PM,8.00,79.48,,,,,
221,06/29/24 06:00:00 PM,8.08,78.48,,,,,
222,06/29/24 07:00:00 PM,8.09,78.51,,,,,
223,06/29/24 08:00:00 PM,8.23,77.11,,,,,
224,06/29/24 09:00:00 PM,8.34,76.06,,,,,
225,06/29/24 10:00:00 PM,8.40,75.45,,,,,
226,06/29/24 11:00:00 PM,8.47,75.06,,,,,
227,06/30/24 12:00:00 AM,8.43,75.27,,,,,
228,06/30/24 01:00:00 AM,8.46,75.09,,,,,
229,06/30/24 02:00:00 AM,8.43,75.31,,,,,
230,06/30/24 03:00:00 AM,8.42,75.27,,,,,
231,06/30/24 04:00:00 AM,8.47,74.88,,,,,
232,06/30/24 05:00:00 AM,8.54,74.05,,,,,
233,06/30/24 06:00:00 AM,8.60,73.54,,,,,
234,06/30/24 07:00:00 AM,8.52,74.70,,,,,
235,06/30/24 08:00:00 AM,8.26,77.36,,,,,
236,06/30/24 09:00:00 AM,7.17,92.12,,,,,
237,06/30/24 10:00:00 AM,7.67,85.24,,,,,
238,06/30/24 11:00:00 AM,7.73,84.34,,,,,
239,06/30/24 12:00:00 PM,7.63,85.60,,,,,
240,06/30/24 01:00:00 PM,7.54,88.92,,,,,
241,06/30/24 02:00:00 PM,7.13,93.09,,,,,
242,06/30/24 03:00:00 PM,7.25,90.36,,,,,
243,06/30/24 04:00:00 PM,7.43,88.12,,,,,
244,06/30/24 05:00:00 PM,7.66,84.56,,,,,
245,06/30/24 06:00:00 PM,8.14,78.62,,,,,
246,06/30/24 07:00:00 PM,8.14,78.76,,,,,
247,06/30/24 08:00:00 PM,8.29,77.18,,,,,
248,06/30/24 09:00:00 PM,8.36,76.42,,,,,
249,06/30/24 10:00:00 PM,8.38,76.28,,,,,
250,06/30/24 11:00:00 PM,8.44,75.78,,,,,
251,07/01/24 12:00:00 AM,8.43,75.74,,,,,
252,07/01/24 01:00:00 AM,8.45,75.38,,,,,
253,07/01/24 02:00:00 AM,8.46,75.13,,,,,
254,07/01/24 03:00:00 AM,8.48,74.95,,,,,
255,07/01/24 04:00:00 AM,8.48,74.84,,,,,
256,07/01/24 05:00:00 AM,8.46,74.88,,,,,
257,07/01/24 06:00:00 AM,8.43,75.24,,,,,
258,07/01/24 07:00:00 AM,8.37,76.10,,,,,
259,07/01/24 08:00:00 AM,8.22,78.08,,,,,
260,07/01/24 09:00:00 AM,7.31,90.46,,,,,
261,07/01/24 10:00:00 AM,7.43,87.37,,,,,
262,07/01/24 11:00:00 AM,7.60,85.64,,,,,
263,07/01/24 12:00:00 PM,7.47,87.73,,,,,
264,07/01/24 01:00:00 PM,7.38,88.77,,,,,
265,07/01/24 02:00:00 PM,7.67,83.98,,,,,
266,07/01/24 03:00:00 PM,7.71,85.35,,,,,
267,07/01/24 04:00:00 PM,7.47,87.22,,,,,
268,07/01/24 05:00:00 PM,7.75,83.80,,,,,
269,07/01/24 06:00:00 PM,7.96,80.96,,,,,
270,07/01/24 07:00:00 PM,8.15,78.37,,,,,
271,07/01/24 08:00:00 PM,8.23,77.25,,,,,
272,07/01/24 09:00:00 PM,8.10,77.43,,,,,
273,07/01/24 10:00:00 PM,8.12,77.43,,,,,
274,07/01/24 11:00:00 PM,8.15,77.32,,,,,
275,07/02/24 12:00:00 AM,8.18,77.04,,,,,
276,07/02/24 01:00:00 AM,8.23,76.57,,,,,
277,07/02/24 02:00:00 AM,8.26,76.21,,,,,
278,07/02/24 03:00:00 AM,8.32,75.67,,,,,
279,07/02/24 04:00:00 AM,8.37,75.02,,,,,
280,07/02/24 05:00:00 AM,8.43,74.52,,,,,
281,07/02/24 06:00:00 AM,8.47,74.30,,,,,
282,07/02/24 07:00:00 AM,8.37,75.67,,,,,
283,07/02/24 08:00:00 AM,8.12,78.30,,,,,
284,07/02/24 09:00:00 AM,7.31,87.15,,,,,
285,07/02/24 10:00:00 AM,7.17,91.98,,,,,
286,07/02/24 11:00:00 AM,7.64,84.74,,,,,
287,07/02/24 12:00:00 PM,7.63,85.53,,,,,
288,07/02/24 01:00:00 PM,7.52,86.90,,,,,
289,07/02/24 02:00:00 PM,7.47,87.91,,,,,
290,07/02/24 03:00:00 PM,7.46,87.37,,,,,
291,07/02/24 04:00:00 PM,7.55,85.93,,,,,
292,07/02/24 05:00:00 PM,6.61,80.42,,,,,
293,07/02/24 06:00:00 PM,6.28,78.51,,,,,
294,07/02/24 07:00:00 PM,6.10,78.51,,,,,
295,07/02/24 08:00:00 PM,5.71,78.01,,,,,
296,07/02/24 09:00:00 PM,5.42,77.58,,,,,
297,07/02/24 10:00:00 PM,5.24,77.58,,,,,
298,07/02/24 11:00:00 PM,4.60,77.29,,,,,
299,07/03/24 12:00:00 AM,4.20,77.25,,,,,
300,07/03/24 01:00:00 AM,4.52,77.65,,,,,
301,07/03/24 02:00:00 AM,3.91,77.90,,,,,
302,07/03/24 03:00:00 AM,3.70,77.61,,,,,
303,07/03/24 04:00:00 AM,4.85,77.11,,,,,
304,07/03/24 05:00:00 AM,4.46,76.64,,,,,
305,07/03/24 06:00:00 AM,4.60,76.10,,,,,
306,07/03/24 07:00:00 AM,5.09,77.04,,,,,
307,07/03/24 08:00:00 AM,5.12,78.44,,,,,
308,07/03/24 09:00:00 AM,5.10,87.37,,,,,
309,07/03/24 10:00:00 AM,5.19,92.05,,,,,
310,07/03/24 11:00:00 AM,4.91,86.22,,,,,
311,07/03/24 12:00:00 PM,6.98,86.43,,,,,
312,07/03/24 01:00:00 PM,7.11,88.81,,,,,
313,07/03/24 02:00:00 PM,6.84,91.80,,,,,
314,07/03/24 03:00:00 PM,6.97,90.43,,,,,
315,07/03/24 04:00:00 PM,7.25,87.69,,,,,
316,07/03/24 05:00:00 PM,7.36,86.14,,,,,
317,07/03/24 06:00:00 PM,7.57,83.95,,,,,
318,07/03/24 07:00:00 PM,7.94,80.31,,,,,
319,07/03/24 08:00:00 PM,8.23,77.72,,,,,
320,07/03/24 09:00:00 PM,8.26,77.32,,,,,
321,07/03/24 10:00:00 PM,8.31,76.71,,,,,
322,07/03/24 11:00:00 PM,8.30,77.00,,,,,
323,07/04/24 12:00:00 AM,6.59,76.46,,,,,
324,07/04/24 01:00:00 AM,5.41,76.28,,,,,
325,07/04/24 02:00:00 AM,5.40,75.81,,,,,
326,07/04/24 03:00:00 AM,5.10,75.63,,,,,
327,07/04/24 04:00:00 AM,4.59,75.09,,,,,
328,07/04/24 05:00:00 AM,4.74,74.98,,,,,
329,07/04/24 06:00:00 AM,4.52,74.77,,,,,
330,07/04/24 07:00:00 AM,6.12,76.50,,,,,
331,07/04/24 08:00:00 AM,6.06,78.48,,,,,
332,07/04/24 09:00:00 AM,5.20,87.87,,,,,
333,07/04/24 10:00:00 AM,5.63,92.44,,,,,
334,07/04/24 11:00:00 AM,5.96,86.22,,,,,
335,07/04/24 12:00:00 PM,7.16,86.50,,,,,
336,07/04/24 01:00:00 PM,7.26,87.01,,,,,
337,07/04/24 02:00:00 PM,7.26,86.86,,,,,
338,07/04/24 03:00:00 PM,7.59,82.87,,,,,
339,07/04/24 04:00:00 PM,7.74,81.61,,,,,
340,07/04/24 05:00:00 PM,7.71,82.00,,,,,
341,07/04/24 06:00:00 PM,7.75,81.93,,,,,
342,07/04/24 07:00:00 PM,7.80,81.46,,,,,
343,07/04/24 08:00:00 PM,7.89,80.53,,,,,
344,07/04/24 09:00:00 PM,7.10,79.27,,,,,
345,07/04/24 10:00:00 PM,5.78,78.22,,,,,
346,07/04/24 11:00:00 PM,5.16,77.36,,,,,
347,07/05/24 12:00:00 AM,4.76,76.82,,,,,
348,07/05/24 01:00:00 AM,4.01,76.14,,,,,
349,07/05/24 02:00:00 AM,4.51,75.92,,,,,
350,07/05/24 03:00:00 AM,4.73,75.45,,,,,
351,07/05/24 04:00:00 AM,4.77,75.02,,,,,
352,07/05/24 05:00:00 AM,5.03,74.59,,,,,
353,07/05/24 06:00:00 AM,4.95,74.30,,,,,
354,07/05/24 07:00:00 AM,5.19,75.63,,,,,
355,07/05/24 08:00:00 AM,6.36,78.04,,,,,
356,07/05/24 09:00:00 AM,5.75,80.53,,,,,
357,07/05/24 10:00:00 AM,6.53,86.32,,,,,
358,07/05/24 11:00:00 AM,5.95,84.96,,,,,
359,07/05/24 12:00:00 PM,6.54,87.26,,,,,
360,07/05/24 01:00:00 PM,7.19,87.37,,,,,
361,07/05/24 02:00:00 PM,6.63,92.73,,,,,
362,07/05/24 03:00:00 PM,7.10,88.12,,,,,
363,07/05/24 04:00:00 PM,7.28,86.76,,,,,
364,07/05/24 05:00:00 PM,7.25,85.96,,,,,
365,07/05/24 06:00:00 PM,7.22,78.48,,,,,
366,07/05/24 07:00:00 PM,5.63,79.41,,,,,
367,07/05/24 08:00:00 PM,5.17,79.59,,,,,
368,07/05/24 09:00:00 PM,4.59,78.84,,,,,
369,07/05/24 10:00:00 PM,5.02,77.65,,,,,
370,07/05/24 11:00:00 PM,4.60,76.93,,,,,
371,07/06/24 12:00:00 AM,4.32,76.53,,,,,
372,07/06/24 01:00:00 AM,4.42,76.39,,,,,
373,07/06/24 02:00:00 AM,4.49,76.28,,,,,
374,07/06/24 03:00:00 AM,4.81,75.96,,,,,
375,07/06/24 04:00:00 AM,4.89,75.56,,,,,
376,07/06/24 05:00:00 AM,4.68,74.95,,,,,
377,07/06/24 06:00:00 AM,5.03,74.77,,,,,
378,07/06/24 07:00:00 AM,5.11,75.85,,,,,
379,07/06/24 08:00:00 AM,5.79,77.72,,,,,
380,07/06/24 09:00:00 AM,5.40,84.92,,,,,
381,07/06/24 10:00:00 AM,5.96,91.26,,,,,
382,07/06/24 11:00:00 AM,7.00,85.78,,,,,
383,07/06/24 12:00:00 PM,7.50,84.67,,,,,
384,07/06/24 01:00:00 PM,7.52,84.70,,,,,
385,07/06/24 02:00:00 PM,7.42,85.50,,,,,
386,07/06/24 03:00:00 PM,7.43,85.24,,,,,
387,07/06/24 04:00:00 PM,7.36,86.32,,,,,
388,07/06/24 05:00:00 PM,7.43,85.71,,,,,
389,07/06/24 06:00:00 PM,7.50,84.13,,,,,
390,07/06/24 07:00:00 PM,7.76,81.72,,,,,
391,07/06/24 08:00:00 PM,7.92,80.38,,,,,
392,07/06/24 09:00:00 PM,7.97,79.99,,,,,
393,07/06/24 10:00:00 PM,8.01,79.48,,,,,
394,07/06/24 11:00:00 PM,8.12,78.84,,,,,
395,07/07/24 12:00:00 AM,8.19,78.26,,,,,
396,07/07/24 01:00:00 AM,8.22,77.86,,,,,
397,07/07/24 02:00:00 AM,8.25,77.43,,,,,
398,07/07/24 03:00:00 AM,8.33,76.68,,,,,
399,07/07/24 04:00:00 AM,8.35,76.35,,,,,
400,07/07/24 05:00:00 AM,8.40,75.78,,,,,
401,07/07/24 06:00:00 AM,7.91,75.45,,,,,
402,07/07/24 07:00:00 AM,7.92,76.60,,,,,
403,07/07/24 08:00:00 AM,7.42,79.48,,,,,
404,07/07/24 09:00:00 AM,6.30,90.82,,,,,
405,07/07/24 10:00:00 AM,6.53,93.60,,,,,
406,07/07/24 11:00:00 AM,7.32,87.01,,,,,
407,07/07/24 12:00:00 PM,7.23,87.80,,,,,
408,07/07/24 01:00:00 PM,7.24,87.94,,,,,
409,07/07/24 02:00:00 PM,6.94,91.22,,,,,
410,07/07/24 03:00:00 PM,7.34,86.11,,,,,
411,07/07/24 04:00:00 PM,7.70,82.76,,,,,
412,07/07/24 05:00:00 PM,7.81,81.64,,,,,
413,07/07/24 06:00:00 PM,7.85,81.50,,,,,
414,07/07/24 07:00:00 PM,7.87,81.07,,,,,
415,07/07/24 08:00:00 PM,7.98,80.10,,,,,
416,07/07/24 09:00:00 PM,8.10,79.02,,,,,
417,07/07/24 10:00:00 PM,8.20,78.12,,,,,
418,07/07/24 11:00:00 PM,8.25,77.54,,,,,
419,07/08/24 12:00:00 AM,8.26,77.43,,,,,
420,07/08/24 01:00:00 AM,8.27,77.22,,,,,
421,07/08/24 02:00:00 AM,8.32,76.82,,,,,
422,07/08/24 03:00:00 AM,8.36,76.28,,,,,
423,07/08/24 04:00:00 AM,8.37,76.10,,,,,
424,07/08/24 05:00:00 AM,8.35,76.32,,,,,
425,07/08/24 06:00:00 AM,8.34,76.60,,,,,
426,07/08/24 07:00:00 AM,7.95,77.86,,,,,
427,07/08/24 08:00:00 AM,6.62,80.46,,,,,
428,07/08/24 09:00:00 AM,4.31,91.51,,,,,
429,07/08/24 10:00:00 AM,6.47,94.78,,,,,
430,07/08/24 11:00:00 AM,7.16,88.56,,,,,
431,07/08/24 12:00:00 PM,7.07,88.92,,,,,
432,07/08/24 01:00:00 PM,-888.88,-888.88,Logged,,,,
433,07/08/24 02:00:00 PM,-888.88,-888.88,,,,,
434,07/08/24 03:00:00 PM,-888.88,-888.88,,,,,
435,07/08/24 04:00:00 PM,-888.88,-888.88,,,,,
436,07/08/24 05:00:00 PM,-888.88,-888.88,,,,,
437,07/08/24 06:00:00 PM,-888.88,-888.88,,,,,
438,07/08/24 07:00:00 PM,-888.88,-888.88,,,,,
439,07/08/24 08:00:00 PM,-888.88,-888.88,,,,,
440,07/08/24 09:00:00 PM,-888.88,-888.88,,,,,
441,07/08/24 10:00:00 PM,-888.88,-888.88,,,,,
442,07/08/24 11:00:00 PM,-888.88,-888.88,,,,,
443,07/09/24 12:00:00 AM,-888.88,-888.88,,,,,
444,07/09/24 01:00:00 AM,-888.88,-888.88,,,,,
445,07/09/24 02:00:00 AM,-888.88,-888.88,,,,,
446,07/09/24 03:00:00 AM,-888.88,-888.88,,,,,
447,07/09/24 04:00:00 AM,-888.88,-888.88,,,,,
448,07/09/24 05:00:00 AM,-888.88,-888.88,,,,,
