"Plot Title: Bradford5a_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733147, SEN S/N: 10733147)","Temp, °F (LGR S/N: 10733147, SEN S/N: 10733147)","Coupler Attached (LGR S/N: 10733147, SEN S/N: 10733147)","Stopped (LGR S/N: 10733147, SEN S/N: 10733147)","End Of File (LGR S/N: 10733147, SEN S/N: 10733147)"
1,03/04/24 11:00:00 AM,3.27,63.90,,,
2,03/04/24 12:00:00 PM,3.30,64.00,,,
3,03/04/24 01:00:00 PM,3.24,64.29,,,
4,03/04/24 02:00:00 PM,3.31,64.65,,,
5,03/04/24 03:00:00 PM,3.25,65.01,,,
6,03/04/24 04:00:00 PM,3.27,65.05,,,
7,03/04/24 05:00:00 PM,3.20,65.01,,,
8,03/04/24 06:00:00 PM,2.95,64.87,,,
9,03/04/24 07:00:00 PM,3.14,64.76,,,
10,03/04/24 08:00:00 PM,3.15,64.62,,,
11,03/04/24 09:00:00 PM,3.11,64.47,,,
12,03/04/24 10:00:00 PM,3.15,64.36,,,
13,03/04/24 11:00:00 PM,3.15,64.29,,,
14,03/05/24 12:00:00 AM,3.12,64.26,,,
15,03/05/24 01:00:00 AM,3.13,64.22,,,
16,03/05/24 02:00:00 AM,3.07,64.15,,,
17,03/05/24 03:00:00 AM,2.98,64.11,,,
18,03/05/24 04:00:00 AM,2.85,64.04,,,
19,03/05/24 05:00:00 AM,2.85,64.00,,,
20,03/05/24 06:00:00 AM,2.87,63.97,,,
21,03/05/24 07:00:00 AM,2.89,63.90,,,
22,03/05/24 08:00:00 AM,2.77,63.86,,,
23,03/05/24 09:00:00 AM,2.76,63.90,,,
24,03/05/24 10:00:00 AM,2.69,64.00,,,
25,03/05/24 11:00:00 AM,2.77,64.22,,,
26,03/05/24 12:00:00 PM,2.78,64.40,,,
27,03/05/24 01:00:00 PM,2.79,64.54,,,
28,03/05/24 02:00:00 PM,2.78,64.58,,,
29,03/05/24 03:00:00 PM,2.73,64.62,,,
30,03/05/24 04:00:00 PM,2.64,64.65,,,
31,03/05/24 05:00:00 PM,2.74,64.65,,,
32,03/05/24 06:00:00 PM,2.73,64.62,,,
33,03/05/24 07:00:00 PM,2.75,64.58,,,
34,03/05/24 08:00:00 PM,2.72,64.51,,,
35,03/05/24 09:00:00 PM,2.37,64.47,,,
36,03/05/24 10:00:00 PM,2.94,64.51,,,
37,03/05/24 11:00:00 PM,3.18,64.51,,,
38,03/06/24 12:00:00 AM,3.60,64.54,,,
39,03/06/24 01:00:00 AM,3.46,64.51,,,
40,03/06/24 02:00:00 AM,3.62,64.51,,,
41,03/06/24 03:00:00 AM,4.16,64.65,,,
42,03/06/24 04:00:00 AM,4.42,64.72,,,
43,03/06/24 05:00:00 AM,4.59,64.76,,,
44,03/06/24 06:00:00 AM,4.78,64.80,,,
45,03/06/24 07:00:00 AM,4.92,64.80,,,
46,03/06/24 08:00:00 AM,5.00,64.83,,,
47,03/06/24 09:00:00 AM,5.10,64.87,,,
48,03/06/24 10:00:00 AM,5.02,64.98,,,
49,03/06/24 11:00:00 AM,5.11,65.16,,,
50,03/06/24 12:00:00 PM,5.11,65.30,,,
51,03/06/24 01:00:00 PM,5.07,65.52,,,
52,03/06/24 02:00:00 PM,4.98,65.88,,,
53,03/06/24 03:00:00 PM,4.84,66.24,,,
54,03/06/24 04:00:00 PM,4.73,66.42,,,
55,03/06/24 05:00:00 PM,4.72,66.56,,,
56,03/06/24 06:00:00 PM,4.73,66.60,,,
57,03/06/24 07:00:00 PM,4.61,66.60,,,
58,03/06/24 08:00:00 PM,4.56,66.56,,,
59,03/06/24 09:00:00 PM,4.68,66.52,,,
60,03/06/24 10:00:00 PM,4.46,66.49,,,
61,03/06/24 11:00:00 PM,4.59,66.38,,,
62,03/07/24 12:00:00 AM,4.54,66.27,,,
63,03/07/24 01:00:00 AM,4.68,66.13,,,
64,03/07/24 02:00:00 AM,4.68,65.98,,,
65,03/07/24 03:00:00 AM,4.64,65.91,,,
66,03/07/24 04:00:00 AM,4.68,65.80,,,
67,03/07/24 05:00:00 AM,4.69,65.66,,,
68,03/07/24 06:00:00 AM,4.69,65.52,,,
