"Plot Title: Bradford_5DO_9.26.25"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733150, SEN S/N: 10733150)","Temp, °F (LGR S/N: 10733150, SEN S/N: 10733150)","Coupler Attached (LGR S/N: 10733150, SEN S/N: 10733150)","Stopped (LGR S/N: 10733150, SEN S/N: 10733150)","End Of File (LGR S/N: 10733150, SEN S/N: 10733150)"
1,07/01/25 10:00:00 AM,7.85,81.93,,,
2,07/01/25 11:00:00 AM,7.60,85.28,,,
3,07/01/25 12:00:00 PM,7.47,86.29,,,
4,07/01/25 01:00:00 PM,7.46,85.89,,,
5,07/01/25 02:00:00 PM,7.36,88.20,,,
6,07/01/25 03:00:00 PM,7.58,85.68,,,
7,07/01/25 04:00:00 PM,7.56,82.40,,,
8,07/01/25 05:00:00 PM,7.97,78.22,,,
9,07/01/25 06:00:00 PM,7.97,78.51,,,
10,07/01/25 07:00:00 PM,7.96,78.58,,,
11,07/01/25 08:00:00 PM,8.10,77.00,,,
12,07/01/25 09:00:00 PM,8.25,75.60,,,
13,07/01/25 10:00:00 PM,8.35,74.59,,,
14,07/01/25 11:00:00 PM,8.51,72.86,,,
15,07/02/25 12:00:00 AM,8.56,72.39,,,
16,07/02/25 01:00:00 AM,8.54,72.50,,,
17,07/02/25 02:00:00 AM,8.53,72.61,,,
18,07/02/25 03:00:00 AM,8.55,72.36,,,
19,07/02/25 04:00:00 AM,8.56,72.10,,,
20,07/02/25 05:00:00 AM,8.55,72.25,,,
21,07/02/25 06:00:00 AM,8.54,72.39,,,
22,07/02/25 07:00:00 AM,8.39,74.12,,,
23,07/02/25 08:00:00 AM,8.06,77.76,,,
24,07/02/25 09:00:00 AM,7.90,79.77,,,
25,07/02/25 10:00:00 AM,7.93,80.06,,,
26,07/02/25 11:00:00 AM,7.61,84.34,,,
27,07/02/25 12:00:00 PM,7.89,78.98,,,
28,07/02/25 01:00:00 PM,7.93,78.66,,,
29,07/02/25 02:00:00 PM,7.82,80.02,,,
30,07/02/25 03:00:00 PM,7.88,79.56,,,
31,07/02/25 04:00:00 PM,8.03,77.86,,,
32,07/02/25 05:00:00 PM,8.00,78.08,,,
33,07/02/25 06:00:00 PM,8.02,77.83,,,
34,07/02/25 07:00:00 PM,8.08,77.18,,,
35,07/02/25 08:00:00 PM,8.21,75.81,,,
