"Plot Title: Bradford_13DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733148, SEN S/N: 10733148)","Temp, °F (LGR S/N: 10733148, SEN S/N: 10733148)"
1,11/14/22 10:00:00 AM,8.83,69.33
2,11/14/22 10:15:00 AM,8.84,69.30
3,11/14/22 10:30:00 AM,8.84,69.04
4,11/14/22 10:45:00 AM,8.76,69.55
5,11/14/22 11:00:00 AM,8.57,71.24
6,11/14/22 11:15:00 AM,8.48,72.43
7,11/14/22 11:30:00 AM,8.39,73.54
8,11/14/22 11:45:00 AM,8.31,74.66
9,11/14/22 12:00:00 PM,7.21,64.15
10,11/14/22 12:15:00 PM,7.38,63.03
11,11/14/22 12:30:00 PM,7.43,62.89
12,11/14/22 12:45:00 PM,7.45,62.92
13,11/14/22 01:00:00 PM,7.43,63.10
14,11/14/22 01:15:00 PM,7.40,63.25
15,11/14/22 01:30:00 PM,7.39,63.32
16,11/14/22 01:45:00 PM,7.37,63.32
17,11/14/22 02:00:00 PM,7.36,63.39
18,11/14/22 02:15:00 PM,7.34,63.43
19,11/14/22 02:30:00 PM,7.32,63.50
20,11/14/22 02:45:00 PM,7.30,63.54
21,11/14/22 03:00:00 PM,7.28,63.64
22,11/14/22 03:15:00 PM,7.27,63.72
23,11/14/22 03:30:00 PM,7.26,63.79
24,11/14/22 03:45:00 PM,7.25,63.82
25,11/14/22 04:00:00 PM,7.24,63.90
26,11/14/22 04:15:00 PM,7.22,63.86
27,11/14/22 04:30:00 PM,7.21,63.86
28,11/14/22 04:45:00 PM,7.19,63.79
29,11/14/22 05:00:00 PM,7.17,63.79
30,11/14/22 05:15:00 PM,7.16,63.75
31,11/14/22 05:30:00 PM,7.16,63.68
32,11/14/22 05:45:00 PM,7.14,63.61
33,11/14/22 06:00:00 PM,7.12,63.57
34,11/14/22 06:15:00 PM,7.11,63.54
35,11/14/22 06:30:00 PM,7.11,63.54
36,11/14/22 06:45:00 PM,7.11,63.54
37,11/14/22 07:00:00 PM,7.11,63.54
38,11/14/22 07:15:00 PM,7.10,63.50
39,11/14/22 07:30:00 PM,7.09,63.46
40,11/14/22 07:45:00 PM,7.10,63.46
41,11/14/22 08:00:00 PM,7.10,63.46
42,11/14/22 08:15:00 PM,7.09,63.43
43,11/14/22 08:30:00 PM,7.09,63.43
44,11/14/22 08:45:00 PM,7.10,63.43
45,11/14/22 09:00:00 PM,7.09,63.43
46,11/14/22 09:15:00 PM,7.10,63.39
47,11/14/22 09:30:00 PM,7.10,63.39
