"Plot Title: Bradford_13con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Full Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Temp, °F (LGR S/N: 10778435, SEN S/N: 10778435)"
1,02/02/23 11:45:00 AM,171.3,173.5,68.02
2,02/02/23 12:00:00 PM,163.4,166.4,67.96
3,02/02/23 12:15:00 PM,331.5,336.3,67.30
4,02/02/23 12:30:00 PM,331.0,335.8,67.41
5,02/02/23 12:45:00 PM,331.8,337.0,67.89
6,02/02/23 01:00:00 PM,333.6,338.9,68.11
7,02/02/23 01:15:00 PM,335.4,340.8,68.58
8,02/02/23 01:30:00 PM,336.8,342.4,68.95
9,02/02/23 01:45:00 PM,338.0,343.5,69.28
10,02/02/23 02:00:00 PM,338.4,343.9,69.42
11,02/02/23 02:15:00 PM,338.3,343.9,69.39
12,02/02/23 02:30:00 PM,338.8,344.3,69.49
13,02/02/23 02:45:00 PM,339.1,344.6,69.62
14,02/02/23 03:00:00 PM,339.1,344.6,69.64
15,02/02/23 03:15:00 PM,339.4,345.0,69.67
16,02/02/23 03:30:00 PM,339.4,345.0,69.67
17,02/02/23 03:45:00 PM,339.0,344.7,69.55
18,02/02/23 04:00:00 PM,338.6,344.3,69.48
19,02/02/23 04:15:00 PM,338.4,344.3,69.39
20,02/02/23 04:30:00 PM,338.3,343.9,69.28
21,02/02/23 04:45:00 PM,338.0,343.5,69.21
22,02/02/23 05:00:00 PM,337.7,343.5,69.12
23,02/02/23 05:15:00 PM,336.9,342.4,68.95
24,02/02/23 05:30:00 PM,336.3,341.2,68.74
25,02/02/23 05:45:00 PM,334.8,340.0,68.54
26,02/02/23 06:00:00 PM,334.2,339.7,68.31
27,02/02/23 06:15:00 PM,333.4,338.5,68.09
28,02/02/23 06:30:00 PM,332.6,338.2,67.87
29,02/02/23 06:45:00 PM,332.1,337.4,67.73
30,02/02/23 07:00:00 PM,331.8,337.4,67.66
31,02/02/23 07:15:00 PM,331.5,336.6,67.55
32,02/02/23 07:30:00 PM,330.9,335.8,67.39
33,02/02/23 07:45:00 PM,330.1,335.1,67.19
34,02/02/23 08:00:00 PM,329.5,334.3,67.01
35,02/02/23 08:15:00 PM,328.9,333.9,66.85
36,02/02/23 08:30:00 PM,328.5,333.6,66.70
37,02/02/23 08:45:00 PM,327.9,333.2,66.56
38,02/02/23 09:00:00 PM,327.3,332.4,66.40
39,02/02/23 09:15:00 PM,327.2,332.0,66.33
40,02/02/23 09:30:00 PM,327.0,331.6,66.25
41,02/02/23 09:45:00 PM,326.6,331.7,66.16
