"Plot Title: Bradford_stream_15"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)"
1,04/08/22 12:00:00 PM,77.4,67.60
2,04/08/22 01:00:00 PM,77.7,67.96
3,04/08/22 02:00:00 PM,78.1,68.18
4,04/08/22 03:00:00 PM,78.4,68.32
5,04/08/22 04:00:00 PM,78.1,68.32
6,04/08/22 05:00:00 PM,78.1,68.13
7,04/08/22 06:00:00 PM,77.7,67.95
8,04/08/22 07:00:00 PM,77.7,67.77
9,04/08/22 08:00:00 PM,77.7,67.59
10,04/08/22 09:00:00 PM,77.4,67.30
11,04/08/22 10:00:00 PM,77.4,66.99
12,04/08/22 11:00:00 PM,77.1,66.61
13,04/09/22 12:00:00 AM,76.7,66.13
14,04/09/22 01:00:00 AM,76.1,65.64
15,04/09/22 02:00:00 AM,76.1,65.34
16,04/09/22 03:00:00 AM,75.7,64.99
17,04/09/22 04:00:00 AM,75.7,64.56
18,04/09/22 05:00:00 AM,74.7,63.95
19,04/09/22 06:00:00 AM,74.0,63.23
20,04/09/22 07:00:00 AM,73.7,62.60
21,04/09/22 08:00:00 AM,73.4,62.31
22,04/09/22 09:00:00 AM,73.7,62.26
23,04/09/22 10:00:00 AM,73.7,62.51
24,04/09/22 11:00:00 AM,74.0,62.92
25,04/09/22 12:00:00 PM,74.7,63.59
26,04/09/22 01:00:00 PM,74.7,64.11
27,04/09/22 02:00:00 PM,75.4,64.38
28,04/09/22 03:00:00 PM,75.7,64.51
29,04/09/22 04:00:00 PM,75.4,64.44
30,04/09/22 05:00:00 PM,75.4,64.17
31,04/09/22 06:00:00 PM,75.1,63.99
32,04/09/22 07:00:00 PM,75.1,63.75
33,04/09/22 08:00:00 PM,74.7,63.36
34,04/09/22 09:00:00 PM,74.8,62.87
35,04/09/22 10:00:00 PM,74.1,62.35
36,04/09/22 11:00:00 PM,73.4,61.79
37,04/10/22 12:00:00 AM,73.0,61.25
38,04/10/22 01:00:00 AM,72.7,60.73
39,04/10/22 02:00:00 AM,72.4,60.22
40,04/10/22 03:00:00 AM,72.0,59.79
41,04/10/22 04:00:00 AM,71.4,59.32
42,04/10/22 05:00:00 AM,71.0,58.82
43,04/10/22 06:00:00 AM,70.7,58.33
44,04/10/22 07:00:00 AM,70.3,57.90
45,04/10/22 08:00:00 AM,70.0,57.87
46,04/10/22 09:00:00 AM,70.7,58.33
47,04/10/22 10:00:00 AM,71.7,59.07
48,04/10/22 11:00:00 AM,72.4,60.06
