"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
72,11/04/23 01:00:00 PM,106.7,77.4,92.19
73,11/04/23 02:00:00 PM,107.3,78.1,92.35
74,11/04/23 03:00:00 PM,107.3,78.1,92.28
75,11/04/23 04:00:00 PM,107.0,77.7,92.12
76,11/04/23 05:00:00 PM,106.6,77.4,91.96
77,11/04/23 06:00:00 PM,106.3,77.0,91.78
78,11/04/23 07:00:00 PM,105.9,77.0,91.63
79,11/04/23 08:00:00 PM,105.6,76.7,91.53
80,11/04/23 09:00:00 PM,105.2,76.3,91.38
81,11/04/23 10:00:00 PM,104.8,75.9,91.26
82,11/04/23 11:00:00 PM,106.0,77.0,91.15
83,11/05/23 12:00:00 AM,104.9,76.3,91.02
84,11/05/23 01:00:00 AM,103.9,75.2,90.91
85,11/05/23 02:00:00 AM,103.8,75.2,90.90
86,11/05/23 03:00:00 AM,103.6,74.9,90.84
87,11/05/23 04:00:00 AM,103.4,74.9,90.82
88,11/05/23 05:00:00 AM,103.5,75.2,90.79
89,11/05/23 06:00:00 AM,103.3,74.9,90.77
90,11/05/23 07:00:00 AM,103.3,75.2,90.79
91,11/05/23 08:00:00 AM,104.3,75.6,90.93
92,11/05/23 09:00:00 AM,104.2,75.6,91.15
93,11/05/23 10:00:00 AM,104.9,76.3,91.42
94,11/05/23 11:00:00 AM,105.8,76.6,91.78
95,11/05/23 12:00:00 PM,107.0,78.1,92.12
96,11/05/23 01:00:00 PM,107.3,77.7,92.28
97,11/05/23 02:00:00 PM,108.5,78.8,92.39
98,11/05/23 03:00:00 PM,107.7,78.4,92.32
99,11/05/23 04:00:00 PM,107.4,78.1,92.12
100,11/05/23 05:00:00 PM,107.1,77.7,91.96
101,11/05/23 06:00:00 PM,106.6,77.7,91.80
102,11/05/23 07:00:00 PM,106.3,77.4,91.65
103,11/05/23 08:00:00 PM,106.0,77.0,91.54
104,11/05/23 09:00:00 PM,106.5,77.4,91.42
105,11/05/23 10:00:00 PM,105.3,76.7,91.33
106,11/05/23 11:00:00 PM,105.1,76.3,91.24
107,11/06/23 12:00:00 AM,105.1,76.0,91.13
108,11/06/23 01:00:00 AM,104.3,75.2,90.97
109,11/06/23 02:00:00 AM,103.9,75.6,90.82
110,11/06/23 03:00:00 AM,103.4,75.6,90.68
111,11/06/23 04:00:00 AM,103.3,75.6,90.55
112,11/06/23 05:00:00 AM,102.9,75.6,90.45
113,11/06/23 06:00:00 AM,102.9,76.0,90.37
114,11/06/23 07:00:00 AM,102.7,75.6,90.37
115,11/06/23 08:00:00 AM,103.0,75.6,90.52
116,11/06/23 09:00:00 AM,103.7,75.2,90.77
117,11/06/23 10:00:00 AM,104.4,75.6,91.08
118,11/06/23 11:00:00 AM,105.3,76.3,91.38
119,11/06/23 12:00:00 PM,107.6,78.1,91.69
120,11/06/23 01:00:00 PM,107.1,77.7,91.81
121,11/06/23 02:00:00 PM,107.1,78.1,92.01
122,11/06/23 03:00:00 PM,173.5,131.0,92.03
123,11/06/23 04:00:00 PM,107.1,77.7,91.85
124,11/06/23 05:00:00 PM,107.0,77.7,91.72
125,11/06/23 06:00:00 PM,106.6,77.4,91.56
126,11/06/23 07:00:00 PM,106.3,77.0,91.45
127,11/06/23 08:00:00 PM,106.0,76.7,91.36
128,11/06/23 09:00:00 PM,105.8,76.7,91.26
129,11/06/23 10:00:00 PM,105.5,76.3,91.18
130,11/06/23 11:00:00 PM,105.3,76.3,91.17
131,11/07/23 12:00:00 AM,105.3,76.0,91.13
132,11/07/23 01:00:00 AM,105.1,76.0,91.06
133,11/07/23 02:00:00 AM,104.8,76.0,90.99
134,11/07/23 03:00:00 AM,105.0,76.7,90.97
135,11/07/23 04:00:00 AM,104.6,76.0,90.91
136,11/07/23 05:00:00 AM,104.4,76.0,90.86
137,11/07/23 06:00:00 AM,104.4,75.6,90.82
138,11/07/23 07:00:00 AM,104.3,75.6,90.82
139,11/07/23 08:00:00 AM,104.6,76.0,90.93
140,11/07/23 09:00:00 AM,105.1,75.9,91.17
141,11/07/23 10:00:00 AM,105.8,76.7,91.45
142,11/07/23 11:00:00 AM,106.6,77.7,91.76
143,11/07/23 12:00:00 PM,107.3,78.1,91.99
144,11/07/23 01:00:00 PM,107.8,78.4,92.16
145,11/07/23 02:00:00 PM,108.2,78.8,92.26
146,11/07/23 03:00:00 PM,108.4,78.8,92.21
147,11/07/23 04:00:00 PM,108.0,78.4,92.03
148,11/07/23 05:00:00 PM,107.8,78.1,91.92
149,11/07/23 06:00:00 PM,108.2,78.8,91.78
150,11/07/23 07:00:00 PM,107.1,77.7,91.65
151,11/07/23 08:00:00 PM,106.7,77.4,91.54
152,11/07/23 09:00:00 PM,106.5,77.4,91.42
153,11/07/23 10:00:00 PM,106.3,77.0,91.33
154,11/07/23 11:00:00 PM,106.2,76.7,91.26
155,11/08/23 12:00:00 AM,105.9,76.7,91.17
156,11/08/23 01:00:00 AM,105.6,76.3,91.08
157,11/08/23 02:00:00 AM,105.3,76.7,91.00
158,11/08/23 03:00:00 AM,105.2,76.7,90.93
159,11/08/23 04:00:00 AM,105.1,76.7,90.91
160,11/08/23 05:00:00 AM,105.1,76.3,90.91
161,11/08/23 06:00:00 AM,105.1,76.3,90.93
162,11/08/23 07:00:00 AM,105.2,76.3,91.02
163,11/08/23 08:00:00 AM,106.1,76.7,91.17
164,11/08/23 09:00:00 AM,107.0,77.4,91.38
165,11/08/23 10:00:00 AM,106.7,77.4,91.56
166,11/08/23 11:00:00 AM,107.5,78.1,91.87
167,11/08/23 12:00:00 PM,108.2,78.4,92.19
168,11/08/23 01:00:00 PM,108.9,79.2,92.35
169,11/08/23 02:00:00 PM,109.2,79.5,92.48
170,11/08/23 03:00:00 PM,109.3,79.5,92.48
171,11/08/23 04:00:00 PM,132.7,98.0,92.34
172,11/08/23 05:00:00 PM,109.0,78.8,92.17
173,11/08/23 06:00:00 PM,108.5,78.8,92.01
174,11/08/23 07:00:00 PM,108.1,78.4,91.87
175,11/08/23 08:00:00 PM,107.9,78.5,91.72
176,11/08/23 09:00:00 PM,107.5,78.1,91.62
177,11/08/23 10:00:00 PM,107.2,77.7,91.49
178,11/08/23 11:00:00 PM,106.7,77.4,91.38
179,11/09/23 12:00:00 AM,106.6,77.0,91.29
180,11/09/23 01:00:00 AM,106.4,77.0,91.22
181,11/09/23 02:00:00 AM,106.4,77.0,91.18
182,11/09/23 03:00:00 AM,106.4,76.7,91.22
183,11/09/23 04:00:00 AM,106.4,77.0,91.24
184,11/09/23 05:00:00 AM,106.3,77.0,91.24
185,11/09/23 06:00:00 AM,106.2,76.7,91.17
186,11/09/23 07:00:00 AM,106.1,76.7,91.17
187,11/09/23 08:00:00 AM,106.4,77.0,91.24
188,11/09/23 09:00:00 AM,106.8,77.4,91.42
189,11/09/23 10:00:00 AM,107.6,77.7,91.71
190,11/09/23 11:00:00 AM,108.1,78.8,91.92
191,11/09/23 12:00:00 PM,108.7,78.8,92.12
192,11/09/23 01:00:00 PM,109.2,79.2,92.25
193,11/09/23 02:00:00 PM,109.2,79.2,92.25
194,11/09/23 03:00:00 PM,109.2,79.2,92.19
195,11/09/23 04:00:00 PM,109.2,79.2,92.12
196,11/09/23 05:00:00 PM,108.9,79.2,92.01
197,11/09/23 06:00:00 PM,108.6,78.8,91.87
198,11/09/23 07:00:00 PM,109.0,79.2,91.72
199,11/09/23 08:00:00 PM,108.1,78.1,91.63
200,11/09/23 09:00:00 PM,107.7,78.1,91.53
201,11/09/23 10:00:00 PM,107.6,77.7,91.42
202,11/09/23 11:00:00 PM,107.4,77.7,91.38
203,11/10/23 12:00:00 AM,107.2,77.8,91.33
204,11/10/23 01:00:00 AM,107.5,77.8,91.29
205,11/10/23 02:00:00 AM,107.4,77.8,91.22
206,11/10/23 03:00:00 AM,107.2,77.4,91.17
207,11/10/23 04:00:00 AM,107.0,77.8,91.13
208,11/10/23 05:00:00 AM,106.8,77.8,91.06
209,11/10/23 06:00:00 AM,107.0,77.8,91.00
210,11/10/23 07:00:00 AM,106.7,77.4,91.06
211,11/10/23 08:00:00 AM,107.0,77.8,91.17
212,11/10/23 09:00:00 AM,107.5,77.8,91.33
213,11/10/23 10:00:00 AM,108.1,78.5,91.56
214,11/10/23 11:00:00 AM,108.8,78.8,91.80
215,11/10/23 12:00:00 PM,109.3,79.2,91.96
216,11/10/23 01:00:00 PM,110.4,80.2,92.25
217,11/10/23 02:00:00 PM,110.4,80.6,92.26
218,11/10/23 03:00:00 PM,110.4,80.2,92.21
219,11/10/23 04:00:00 PM,110.3,80.2,92.08
220,11/10/23 05:00:00 PM,109.8,79.9,91.85
221,11/10/23 06:00:00 PM,109.2,79.2,91.58
222,11/10/23 07:00:00 PM,108.7,78.5,91.38
223,11/10/23 08:00:00 PM,108.2,78.5,91.17
224,11/10/23 09:00:00 PM,107.7,78.1,90.99
225,11/10/23 10:00:00 PM,107.1,77.8,90.77
226,11/10/23 11:00:00 PM,106.5,78.5,90.52
227,11/11/23 12:00:00 AM,106.0,80.3,90.34
228,11/11/23 01:00:00 AM,105.5,82.1,90.14
229,11/11/23 02:00:00 AM,105.0,84.7,89.91
230,11/11/23 03:00:00 AM,104.2,90.5,89.67
231,11/11/23 04:00:00 AM,103.7,101.0,89.49
232,11/11/23 05:00:00 AM,103.3,107.9,89.31
233,11/11/23 06:00:00 AM,102.8,114.1,89.17
234,11/11/23 07:00:00 AM,102.7,119.2,89.10
235,11/11/23 08:00:00 AM,102.7,118.1,89.08
236,11/11/23 09:00:00 AM,103.3,110.5,89.24
237,11/11/23 10:00:00 AM,105.7,102.5,89.40
238,11/11/23 11:00:00 AM,104.2,94.5,89.53
239,11/11/23 12:00:00 PM,105.1,86.1,89.94
240,11/11/23 01:00:00 PM,106.0,81.8,90.28
241,11/11/23 02:00:00 PM,106.6,80.7,90.45
242,11/11/23 03:00:00 PM,106.7,80.3,90.39
243,11/11/23 04:00:00 PM,106.3,81.8,90.27
244,11/11/23 05:00:00 PM,106.0,83.2,90.12
245,11/11/23 06:00:00 PM,105.5,85.1,89.94
246,11/11/23 07:00:00 PM,104.9,89.8,89.67
247,11/11/23 08:00:00 PM,104.2,98.1,89.44
248,11/11/23 09:00:00 PM,103.7,107.9,89.26
249,11/11/23 10:00:00 PM,103.0,118.8,89.04
250,11/11/23 11:00:00 PM,105.4,844.2,40.08
251,11/12/23 12:00:00 AM,105.0,7.3,39.96
252,11/12/23 01:00:00 AM,107.1,7.3,39.87
253,11/12/23 02:00:00 AM,104.2,7.3,39.81
254,11/12/23 03:00:00 AM,104.3,7.3,39.72
255,11/12/23 04:00:00 AM,104.0,7.3,39.65
256,11/12/23 05:00:00 AM,103.6,7.3,39.54
257,11/12/23 06:00:00 AM,103.1,169.8,39.47
258,11/12/23 07:00:00 AM,103.0,7.3,39.45
259,11/12/23 08:00:00 AM,103.5,7.3,39.47
260,11/12/23 09:00:00 AM,104.3,7.3,39.56
261,11/12/23 10:00:00 AM,104.9,840.8,39.72
262,11/12/23 11:00:00 AM,103.0,825.0,89.17
263,11/12/23 12:00:00 PM,103.7,831.5,89.40
264,11/12/23 01:00:00 PM,104.4,125.0,89.60
265,11/12/23 02:00:00 PM,104.7,118.8,89.71
266,11/12/23 03:00:00 PM,104.9,117.7,89.71
267,11/12/23 04:00:00 PM,104.8,121.7,89.65
268,11/12/23 05:00:00 PM,104.6,128.3,89.53
269,11/12/23 06:00:00 PM,104.0,833.8,89.33
270,11/12/23 07:00:00 PM,103.4,829.7,89.11
271,11/12/23 08:00:00 PM,106.0,852.7,39.79
272,11/12/23 09:00:00 PM,105.1,842.4,39.65
273,11/12/23 10:00:00 PM,104.7,839.3,39.58
274,11/12/23 11:00:00 PM,104.2,7.3,39.54
275,11/13/23 12:00:00 AM,103.7,7.3,39.52
276,11/13/23 01:00:00 AM,103.4,7.3,39.47
277,11/13/23 02:00:00 AM,102.9,7.3,39.42
278,11/13/23 03:00:00 AM,102.6,171.4,39.38
279,11/13/23 04:00:00 AM,102.3,172.1,39.33
280,11/13/23 05:00:00 AM,102.0,173.6,39.29
281,11/13/23 06:00:00 AM,102.0,176.3,39.25
282,11/13/23 07:00:00 AM,101.6,173.3,39.25
283,11/13/23 08:00:00 AM,102.2,170.2,39.31
284,11/13/23 09:00:00 AM,103.3,7.3,39.45
285,11/13/23 10:00:00 AM,103.7,829.4,39.54
286,11/13/23 11:00:00 AM,101.9,815.5,89.02
287,11/13/23 12:00:00 PM,103.2,132.3,89.40
288,11/13/23 01:00:00 PM,104.0,109.4,89.71
289,11/13/23 02:00:00 PM,104.9,100.6,89.87
290,11/13/23 03:00:00 PM,105.1,98.1,89.91
291,11/13/23 04:00:00 PM,104.8,102.8,89.80
292,11/13/23 05:00:00 PM,104.4,112.6,89.64
293,11/13/23 06:00:00 PM,104.0,125.0,89.44
294,11/13/23 07:00:00 PM,103.8,833.4,89.35
295,11/13/23 08:00:00 PM,103.6,831.5,89.31
296,11/13/23 09:00:00 PM,103.3,827.7,89.26
297,11/13/23 10:00:00 PM,103.2,827.7,89.24
298,11/13/23 11:00:00 PM,103.1,826.9,89.20
299,11/14/23 12:00:00 AM,103.1,826.2,89.19
300,11/14/23 01:00:00 AM,103.1,826.2,89.17
301,11/14/23 02:00:00 AM,102.9,824.7,89.17
302,11/14/23 03:00:00 AM,102.8,823.5,89.13
303,11/14/23 04:00:00 AM,102.8,825.1,89.11
304,11/14/23 05:00:00 AM,102.8,825.1,89.11
305,11/14/23 06:00:00 AM,102.8,823.1,89.11
306,11/14/23 07:00:00 AM,102.7,822.4,89.13
307,11/14/23 08:00:00 AM,103.0,824.6,89.24
308,11/14/23 09:00:00 AM,103.3,828.4,89.35
309,11/14/23 10:00:00 AM,103.6,130.8,89.44
310,11/14/23 11:00:00 AM,104.0,122.4,89.56
311,11/14/23 12:00:00 PM,104.4,115.2,89.65
312,11/14/23 01:00:00 PM,104.4,110.4,89.73
313,11/14/23 02:00:00 PM,104.6,108.6,89.76
314,11/14/23 03:00:00 PM,104.7,106.1,89.80
315,11/14/23 04:00:00 PM,104.6,105.7,89.80
316,11/14/23 05:00:00 PM,105.2,106.4,89.80
317,11/14/23 06:00:00 PM,104.6,107.5,89.76
318,11/14/23 07:00:00 PM,103.2,109.0,89.73
319,11/14/23 08:00:00 PM,103.2,111.2,89.71
320,11/14/23 09:00:00 PM,102.9,114.1,89.65
321,11/14/23 10:00:00 PM,101.4,119.2,89.56
322,11/14/23 11:00:00 PM,98.7,121.4,89.51
323,11/15/23 12:00:00 AM,96.3,120.6,89.47
324,11/15/23 01:00:00 AM,90.7,115.5,89.44
325,11/15/23 02:00:00 AM,78.3,608.4,89.40
326,11/15/23 03:00:00 AM,80.5,625.8,89.42
327,11/15/23 04:00:00 AM,83.9,655.8,89.44
328,11/15/23 05:00:00 AM,85.9,108.6,89.47
329,11/15/23 06:00:00 AM,87.4,106.8,89.56
330,11/15/23 07:00:00 AM,88.5,99.2,89.71
331,11/15/23 08:00:00 AM,89.5,91.6,89.87
332,11/15/23 09:00:00 AM,91.3,85.8,90.05
333,11/15/23 10:00:00 AM,99.4,84.7,90.30
334,11/15/23 11:00:00 AM,92.5,75.3,90.45
335,11/15/23 12:00:00 PM,86.5,70.6,90.45
336,11/15/23 01:00:00 PM,88.8,72.4,90.43
337,11/15/23 02:00:00 PM,90.0,73.5,90.39
338,11/15/23 03:00:00 PM,90.6,74.5,90.37
339,11/15/23 04:00:00 PM,90.8,76.0,90.36
340,11/15/23 05:00:00 PM,91.1,77.1,90.30
341,11/15/23 06:00:00 PM,91.3,77.8,90.28
342,11/15/23 07:00:00 PM,91.5,78.9,90.27
343,11/15/23 08:00:00 PM,91.5,79.2,90.27
344,11/15/23 09:00:00 PM,91.8,79.6,90.23
345,11/15/23 10:00:00 PM,91.8,80.0,90.23
346,11/15/23 11:00:00 PM,92.0,80.3,90.21
347,11/16/23 12:00:00 AM,91.9,82.1,90.19
348,11/16/23 01:00:00 AM,92.0,82.1,90.19
349,11/16/23 02:00:00 AM,92.2,82.5,90.19
350,11/16/23 03:00:00 AM,92.4,82.5,90.19
351,11/16/23 04:00:00 AM,92.5,82.1,90.19
352,11/16/23 05:00:00 AM,92.7,82.1,90.21
353,11/16/23 06:00:00 AM,92.8,82.1,90.21
354,11/16/23 07:00:00 AM,89.1,78.5,90.23
355,11/16/23 08:00:00 AM,93.2,80.0,90.30
356,11/16/23 09:00:00 AM,93.6,78.5,90.39
357,11/16/23 10:00:00 AM,94.3,75.6,90.63
358,11/16/23 11:00:00 AM,95.5,73.4,90.97
359,11/16/23 12:00:00 PM,96.1,72.7,91.18
360,11/16/23 01:00:00 PM,96.7,72.3,91.33
361,11/16/23 02:00:00 PM,97.0,72.3,91.38
362,11/16/23 03:00:00 PM,97.2,72.7,91.38
363,11/16/23 04:00:00 PM,97.1,72.3,91.29
364,11/16/23 05:00:00 PM,97.0,72.7,91.22
365,11/16/23 06:00:00 PM,96.9,73.1,91.15
366,11/16/23 07:00:00 PM,96.6,73.4,91.08
367,11/16/23 08:00:00 PM,96.4,73.4,91.00
368,11/16/23 09:00:00 PM,96.0,73.8,90.91
369,11/16/23 10:00:00 PM,95.7,74.5,90.82
370,11/16/23 11:00:00 PM,95.5,75.2,90.75
371,11/17/23 12:00:00 AM,95.3,76.0,90.70
372,11/17/23 01:00:00 AM,95.1,76.3,90.66
373,11/17/23 02:00:00 AM,95.0,76.7,90.59
374,11/17/23 03:00:00 AM,94.8,77.4,90.59
375,11/17/23 04:00:00 AM,98.3,80.3,90.55
376,11/17/23 05:00:00 AM,94.7,78.1,90.55
377,11/17/23 06:00:00 AM,94.5,78.5,90.54
378,11/17/23 07:00:00 AM,94.5,78.5,90.54
379,11/17/23 08:00:00 AM,94.5,78.1,90.55
380,11/17/23 09:00:00 AM,94.6,77.8,90.61
381,11/17/23 10:00:00 AM,96.6,77.4,90.79
382,11/17/23 11:00:00 AM,95.2,74.2,90.97
383,11/17/23 12:00:00 PM,95.6,73.8,91.00
384,11/17/23 01:00:00 PM,95.9,73.4,91.09
385,11/17/23 02:00:00 PM,96.1,73.4,91.18
386,11/17/23 03:00:00 PM,96.3,73.1,91.22
387,11/17/23 04:00:00 PM,96.2,73.4,91.15
388,11/17/23 05:00:00 PM,96.2,73.8,91.08
389,11/17/23 06:00:00 PM,95.7,74.5,90.97
390,11/17/23 07:00:00 PM,95.3,75.6,90.84
391,11/17/23 08:00:00 PM,94.9,77.1,90.73
392,11/17/23 09:00:00 PM,94.6,78.9,90.63
393,11/17/23 10:00:00 PM,94.3,80.3,90.55
394,11/17/23 11:00:00 PM,94.6,82.9,90.50
395,11/18/23 12:00:00 AM,93.9,83.6,90.46
396,11/18/23 01:00:00 AM,93.8,84.3,90.45
397,11/18/23 02:00:00 AM,93.6,85.4,90.39
398,11/18/23 03:00:00 AM,93.3,89.0,90.28
399,11/18/23 04:00:00 AM,93.0,93.7,90.19
400,11/18/23 05:00:00 AM,92.5,101.4,90.05
401,11/18/23 06:00:00 AM,92.1,110.8,89.89
402,11/18/23 07:00:00 AM,91.8,721.4,89.76
403,11/18/23 08:00:00 AM,91.6,720.3,89.74
404,11/18/23 09:00:00 AM,91.7,721.8,89.80
405,11/18/23 10:00:00 AM,92.2,725.6,89.91
406,11/18/23 11:00:00 AM,92.8,102.4,90.10
407,11/18/23 12:00:00 PM,93.7,90.8,90.30
408,11/18/23 01:00:00 PM,94.2,85.0,90.45
409,11/18/23 02:00:00 PM,94.3,83.6,90.46
410,11/18/23 03:00:00 PM,94.4,86.1,90.37
411,11/18/23 04:00:00 PM,94.1,90.5,90.27
412,11/18/23 05:00:00 PM,93.8,97.7,90.12
413,11/18/23 06:00:00 PM,93.3,108.6,89.96
414,11/18/23 07:00:00 PM,92.9,731.7,89.83
415,11/18/23 08:00:00 PM,92.6,728.7,89.73
416,11/18/23 09:00:00 PM,92.1,726.1,89.65
417,11/18/23 10:00:00 PM,91.9,723.0,89.56
418,11/18/23 11:00:00 PM,91.6,720.4,89.47
419,11/19/23 12:00:00 AM,93.8,738.1,41.11
420,11/19/23 01:00:00 AM,93.6,735.8,40.96
421,11/19/23 02:00:00 AM,93.3,733.5,40.87
422,11/19/23 03:00:00 AM,93.0,731.2,40.78
423,11/19/23 04:00:00 AM,92.7,728.9,40.68
424,11/19/23 05:00:00 AM,92.3,6.5,40.66
425,11/19/23 06:00:00 AM,92.0,6.5,40.60
426,11/19/23 07:00:00 AM,91.7,6.5,40.57
427,11/19/23 08:00:00 AM,91.7,6.5,40.57
428,11/19/23 09:00:00 AM,91.8,6.5,40.59
429,11/19/23 10:00:00 AM,92.2,6.5,40.57
430,11/19/23 11:00:00 AM,92.7,6.5,40.59
431,11/19/23 12:00:00 PM,93.3,732.8,40.59
432,11/19/23 01:00:00 PM,93.6,736.0,40.64
433,11/19/23 02:00:00 PM,93.7,736.8,40.59
434,11/19/23 03:00:00 PM,93.6,735.6,40.55
435,11/19/23 04:00:00 PM,93.4,734.1,40.51
436,11/19/23 05:00:00 PM,93.0,6.5,40.51
437,11/19/23 06:00:00 PM,92.7,6.5,40.55
438,11/19/23 07:00:00 PM,92.5,143.5,40.55
439,11/19/23 08:00:00 PM,92.1,144.2,40.55
440,11/19/23 09:00:00 PM,91.7,146.5,40.48
441,11/19/23 10:00:00 PM,91.3,147.2,40.78
442,11/19/23 11:00:00 PM,90.9,149.1,40.51
443,11/20/23 12:00:00 AM,90.6,149.6,39.40
444,11/20/23 01:00:00 AM,89.9,145.8,40.15
445,11/20/23 02:00:00 AM,89.6,142.4,40.84
446,11/20/23 03:00:00 AM,89.2,138.6,40.75
447,11/20/23 04:00:00 AM,88.8,136.0,40.68
448,11/20/23 05:00:00 AM,88.5,134.5,40.55
449,11/20/23 06:00:00 AM,88.3,131.5,40.48
450,11/20/23 07:00:00 AM,88.2,130.8,40.44
451,11/20/23 08:00:00 AM,88.3,131.5,40.48
452,11/20/23 09:00:00 AM,88.8,136.0,40.51
453,11/20/23 10:00:00 AM,89.6,144.7,39.94
454,11/20/23 11:00:00 AM,90.4,149.2,39.99
455,11/20/23 12:00:00 PM,91.4,6.5,39.96
456,11/20/23 01:00:00 PM,92.1,6.5,39.94
457,11/20/23 02:00:00 PM,92.5,726.8,39.94
458,11/20/23 03:00:00 PM,92.6,6.5,39.92
459,11/20/23 04:00:00 PM,92.4,6.5,39.88
460,11/20/23 05:00:00 PM,92.1,6.5,39.88
461,11/20/23 06:00:00 PM,91.8,144.7,39.88
462,11/20/23 07:00:00 PM,91.4,148.0,39.88
463,11/20/23 08:00:00 PM,91.0,150.3,40.21
464,11/20/23 09:00:00 PM,90.5,148.8,40.03
465,11/20/23 10:00:00 PM,90.3,146.6,39.15
466,11/20/23 11:00:00 PM,110.5,194.9,40.50
467,11/21/23 12:00:00 AM,89.4,136.4,40.44
468,11/21/23 01:00:00 AM,89.0,132.7,40.41
469,11/21/23 02:00:00 AM,88.7,132.3,40.41
470,11/21/23 03:00:00 AM,88.5,133.0,40.33
471,11/21/23 04:00:00 AM,88.1,135.3,40.32
