"Wavelength",239,242,245,248,251,254,257,260,263,266,269,272,275,278,281,284,287,290,293,296,299,302,305,308,311,314,317,320,323,326,329,332,335,338,341,344,347,350,353,356,359,362,365,368,371,374,377,380,383,386,389,392,395,398,401,404,407,410,413,416,419,422,425,428,431,434,437,440,443,446,449,452,455,458,461,464,467,470,473,476,479,482,485,488,491,494,497,500,503,506,509,512,515,518,521,524,527,530,533,536,539,542,545,548,551,554,557,560,563,566,569,572,575,578,581,584,587,590,593,596,599,602,605,608,611,614,617,620,623,626,629,632,635,638,641,644,647,650,653,656,659,662,665,668,671,674,677,680,683,686,689,692,695,698,701,704,707,710,713,716,719,722,725,728,731,734,737,740,743,746,749,752,755,758,761,764,767,770,773,776,779,782,785,788,791,794,797,800
"245.858",27359.6256086827,115027.366979821,139583.907970168,96823.7019085508,22562.4234359604,2687.48149822783,1066.4618400772,956.932292964169,1048.76663451198,1059.45542036189,1074.60163363208,1102.49488746069,1166.84670411766,1182.12050711402,1049.4272204827,860.96385548051,589.57200989643,331.21243189774,200.182536772621,139.735996932246,129.582135548711,120.013249982832,112.65725240627,103.062274795968,105.420893129613,91.9888215239281,86.635225689845,69.5549646923764,64.763919360357,52.0756280866353,38.9296044091978,33.3860846240844,31.2866744030194,22.1935274234245,20.3997734371762,16.1787586371555,14.6266456278264,14.1039777097014,11.2972825094004,3.87944557647864,9.645190184007,8.18075650769775,0,2.69292823627056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248.101",3892.8347032417,46274.7998456234,137958.783658255,118136.381154619,72812.5276502354,13607.6670402472,1734.85396658548,1020.86308241989,1024.82639526939,1129.41150619327,1129.92920142605,1125.50847937116,1244.02602647522,1269.093337217,1225.75230169071,1083.19472747184,830.321235994227,511.430961018569,269.3295580624,172.207286036606,133.434577416375,122.041642940289,124.809784006946,107.249179709554,118.084063475513,98.5594516327801,92.2046330556207,92.9424419033501,76.9442895152865,58.7297361199276,47.8918154962074,40.986168928754,35.2637940305219,27.937734521252,18.5921985756543,20.5444554122609,17.4493316261788,8.46238662582081,10.783769668064,6.98300203766156,1.30340407891987,5.80569816675325,0.799880409276539,2.96222105989762,0,0,1.11547689140762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250.346",1030.72981250712,9599.59398203787,76942.8601192168,130282.420530568,110276.03234082,57041.4303963482,8260.43429952422,1648.44484396934,1239.86088117779,1313.3840175473,1371.5709337135,1390.33194400099,1395.0108300535,1519.63018581242,1566.20425507368,1432.1984917834,1186.03610638053,842.438576235651,516.520457883624,304.181974694094,208.177759313366,169.634583174546,173.863504009235,147.756036226479,150.474144747826,143.543394118806,132.053403930361,127.620306560774,106.150928101055,94.4399782406974,81.2312421847318,69.4465249724056,48.8310454107706,45.7832573711964,39.8683667042528,37.9499843062596,36.5057898847596,30.542517726218,33.978540034304,24.5289530269548,22.1361430301155,25.9014415200512,18.8185403727713,15.7399303177356,8.71419350340678,11.9035789526958,14.7619584793233,11.2666130100534,9.64042519830851,13.6257356511066,9.17804779887861,5.88678769114107,10.5492070812235,9.4081437201709,10.7972852592325,9.66351988785447,10.1069163686459,8.94661929657814,12.6342605639926,6.53303573526322,3.5429578739094,6.64796002264708,9.87604572275595,3.92128308563084,5.70224470704418,11.3688742399867,14.058871650201,13.1072249678586,1.76954154442935,7.60905016141368,6.87253895823152,6.46163983746083,5.18003452629069,3.61260080691159,8.02089863578538,2.66189894140662,2.26840910042394,2.88494996923268,0.551638662706815,6.46820302888309,4.67959286648206,0,3.17195934388996,0,5.1627424043894,1.83102803808442,0,0,0,3.78658482704468,0,3.6588441820109,0,0,0.455609665907403,6.14073195135767,0,0,0,1.62294807199504,8.88334094945742,0,0,0,0,0,0,0,0,0,0,10.2978353933262,0,5.43965866325091,0,0,0,0,0,0,0,0,0,0,0,0,9.78864524341592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29040140897944,0,8.48370385067264,0,0,0,0,0,0,7.8921764588356,2.17212006187552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56786846537627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71127672239544,0,0,0
"252.591",689.49062537414,1078.66902526899,18755.2656375958,101037.416556884,107577.503794486,92338.7341854956,35862.9140775858,4404.00596176073,1470.0480336483,1197.82318100194,1327.94746408595,1373.33115718977,1377.76176312194,1476.71517847792,1593.78440876859,1546.51305497682,1353.15695992451,1053.69829908172,727.051576992992,434.50985499508,233.602552994471,176.758211790396,165.368723657541,149.684206315646,133.168559370669,129.932416551961,123.828868927249,117.635293209467,112.822007097498,92.4402150853306,71.7108109445735,51.394368324798,51.9148100852348,42.1348210625095,30.8364033682179,24.0362319101409,21.8091862567555,19.3116530265701,15.7448546152147,10.5731522905526,10.6570046292977,7.66545649589982,10.9000850956479,4.05597530527809,0,3.57301242588693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255021777062101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254.837",1034.58706121618,669.401954012726,2131.14531443055,33284.2868813743,108282.436464272,92943.8104153588,80944.2598022266,21848.9450956634,2962.3531648531,1405.5528279007,1333.27384662486,1425.94185400692,1439.20182246508,1558.14862588007,1679.21902910033,1735.69797780374,1627.00725753962,1343.22530068812,1020.98438430283,664.925031586804,375.075540146859,219.649964239165,175.34403535247,163.917999997844,152.210450286835,145.014201847129,139.047639099677,138.798299705059,121.603891293157,109.650116849619,95.53330157898,71.1303240582843,56.2746120193112,47.7829717246627,32.4365969896633,32.2583150175152,21.9520972497751,26.3804118586413,21.6867742319321,20.1646154372749,12.9851193581502,10.8591144936766,6.35192745114107,7.58188461666126,4.72091380819154,7.49255337906723,0.301981007189253,0,0.94661433392721,1.95796191491894,0.667564807888499,0,0,0,0,0,0,0,0,0,3.74651571939117,0,0,0,0,1.95358538818725,0,0,0,0,0,0,0,0,0,0.768757797188817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257.085",1398.88056340164,680.882363888564,727.163136286654,4714.40547100129,52982.2406031824,93025.2147452284,81015.1543910813,71931.6128400349,13466.5111447311,2183.25549227843,1494.91241104214,1448.23616999808,1525.52901313338,1603.11813513893,1741.88973472893,1812.45409455794,1851.27036212465,1576.68059488774,1285.62928588621,946.657588657304,599.735486211682,338.190805027857,214.299312172687,180.467723353386,182.194905726406,157.349351051288,152.918691534455,141.553417390956,135.233774887427,125.424175207932,98.955979338372,93.5506370515253,66.6691059231049,49.2397577475194,49.8169925890981,34.2348956835621,39.7708773931308,22.7904041461702,18.9229776448408,18.5004201303366,16.3868816009222,14.3008228814879,13.5819120614868,5.83732705306651,6.7922573550603,6.59922180818101,4.83592792974082,6.15145664278598,0,0,0,0,2.0735136966615,0,0,0,0,0,0,0,0,0,0,1.54150622391604,0,0,0,0,0,0,4.42516948183945,0,0.195801674526595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259.333",2194.35340375514,1174.04098665893,728.649230982676,943.994539292384,10515.8167734197,73916.3277091478,82757.0488432078,73627.6270348356,52824.301960385,7894.33868346538,1949.79813849505,1418.8618480243,1567.01874719561,1683.43895606833,1817.6770135577,1957.09702572291,2027.74910494568,1844.70792764024,1583.115899408,1231.18259804946,914.292572445442,563.668541624096,331.996721118081,215.013158938252,199.781511887233,179.784838603412,171.279137005366,164.100708516651,154.586822232496,151.823267956511,138.292309998823,119.903333160877,98.0441857415879,70.2443930084939,62.895404658366,48.9025015465315,47.7284298705537,30.3781052955826,27.5734449472451,30.6379825370485,25.1088201564546,27.1714430006303,23.0248277615775,12.5219525126885,15.9882487844676,8.88600951644396,10.1885529838747,5.65534635468104,1.29041900949127,10.00905748116,8.19018325164777,8.34327425667592,2.11809599773554,1.81633698284914,1.49510741409801,0,11.2335794410315,4.49081110538495,0,0,1.09440597107567,3.08029367121542,3.65277866269773,2.62441652271854,5.45195644929484,4.28000776048875,6.4688597565244,0.299056952511007,0,2.72814998074007,4.28240309165167,0,2.80016206965699,0,3.18736073192869,2.04353377852353,1.67000831431377,2.57443297721092,3.87657832610287,2.38095342565975,0,0,0,1.42288146346262,0,0,0,0,0.364742858251955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261.582",2036.12308783708,1642.97978896452,795.082226901108,713.209551128434,1246.59843907327,18780.1178033593,83242.242047092,74326.9566649204,67442.2376330757,35237.3969151926,4716.99499164555,1706.42793734414,1500.76064435745,1710.00868933582,1834.34629236038,1968.14307446459,2113.29503682045,2072.722481387,1844.94191202254,1546.66370995205,1237.68122697462,870.158387569674,509.51623916431,290.847031532573,225.739035761987,204.572437544936,186.04683427935,178.559074183316,163.359825822546,155.205382387598,139.918855032555,123.772473670711,112.310441470601,86.0860842203513,65.8016265385206,50.8020739234412,35.2759342477691,35.5389127953415,29.8440790186009,27.749372500205,22.7251732731081,20.9408183984504,16.6876568835051,11.737967866421,11.8766834694042,7.11446356042373,2.80508887001593,2.53736086338361,6.83904722613841,4.71525855292359,6.20098141287673,3.86032180900827,4.27642817719345,0,0,0,0.365815425160049,2.78982505188306,0,0.300949569498689,8.28600640091442,1.03651696804577,4.47764635673976,0,0,0.288044007528911,0,0,0,0,1.6811970759972,0.873137935361244,0.80764530220886,3.11200491183296,0,3.49113542937921,0,0,0,1.09253099449203,0.948504595555646,0,1.33942297458572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263.832",1636.93306851381,1976.40229219499,1296.45288618533,727.389543710716,693.956104911471,2251.24572207191,33657.7935082314,75804.7210786256,68783.1204463477,62961.3665628402,22618.4733360885,2919.99277515634,1631.24691691307,1732.54213043079,1915.75026692932,2031.45098426494,2188.86300014473,2242.55406869844,2096.74021689909,1859.37773407361,1577.6613173658,1211.92271585857,826.642131955232,461.464668904908,285.077526166193,232.535226415104,213.023173746626,207.729097817821,185.232585407421,181.705068966802,159.620485366094,148.819173135377,122.401249400397,103.869075900727,88.0081462859465,61.7647281519383,48.5547144371273,42.0915431388134,41.5588086701129,25.942660314176,29.7140947470908,23.7636034383264,20.9703813650586,18.7244059201664,24.2256300576401,14.1963513823983,13.9864241769285,16.1738033173934,9.96431540324802,7.90051160007577,4.21617932002782,1.78957841466491,9.44981241552925,3.74008844002339,2.30897432945914,5.76241500409032,0,7.11323049555078,0,3.06933032081854,0.563383221252819,1.58568741103298,6.44706447851034,3.78282498995335,7.57777309592901,4.9941050016093,6.35740384360036,5.85009548601778,5.48697895740275,4.49410976133318,4.16408331786189,4.89773688345502,1.23555429170357,2.0536855189568,2.59074295805148,1.45658699574184,3.43877752316112,0,0.190057371632705,0,0,0,1.6392639691009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
