"Plot Title: Bradford_13con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Full Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Temp, °F (LGR S/N: 10778435, SEN S/N: 10778435)"
1,11/01/23 04:00:00 PM,319.2,327.0,65.30
2,11/01/23 05:00:00 PM,317.7,325.1,64.92
3,11/01/23 06:00:00 PM,316.2,323.6,64.33
4,11/01/23 07:00:00 PM,314.7,322.0,64.13
5,11/01/23 08:00:00 PM,313.2,320.5,63.70
6,11/01/23 09:00:00 PM,310.9,317.8,63.16
7,11/01/23 10:00:00 PM,307.0,314.3,62.26
8,11/01/23 11:00:00 PM,302.5,309.3,61.21
9,11/02/23 12:00:00 AM,298.7,305.8,60.33
10,11/02/23 01:00:00 AM,295.5,302.3,59.56
11,11/02/23 02:00:00 AM,293.2,299.6,59.04
12,11/02/23 03:00:00 AM,291.2,297.6,58.62
13,11/02/23 04:00:00 AM,288.9,295.3,58.10
14,11/02/23 05:00:00 AM,286.5,293.0,57.54
15,11/02/23 06:00:00 AM,284.1,290.3,57.02
16,11/02/23 07:00:00 AM,282.8,288.7,56.71
17,11/02/23 08:00:00 AM,282.6,288.7,56.71
18,11/02/23 09:00:00 AM,285.5,291.8,57.42
19,11/02/23 10:00:00 AM,291.3,297.6,58.86
20,11/02/23 11:00:00 AM,297.6,304.1,60.53
21,11/02/23 12:00:00 PM,302.5,309.5,61.84
22,11/02/23 01:00:00 PM,307.0,314.2,63.07
23,11/02/23 02:00:00 PM,311.5,318.8,64.17
24,11/02/23 03:00:00 PM,313.6,320.8,64.31
25,11/02/23 04:00:00 PM,312.2,319.2,64.20
26,11/02/23 05:00:00 PM,311.9,318.8,64.04
27,11/02/23 06:00:00 PM,310.7,317.7,63.68
28,11/02/23 07:00:00 PM,309.6,316.5,63.45
29,11/02/23 08:00:00 PM,309.3,316.5,63.30
30,11/02/23 09:00:00 PM,308.1,315.0,62.92
31,11/02/23 10:00:00 PM,306.5,313.5,62.49
32,11/02/23 11:00:00 PM,305.6,312.3,62.15
33,11/03/23 12:00:00 AM,304.3,311.1,61.97
34,11/03/23 01:00:00 AM,302.5,309.6,61.61
35,11/03/23 02:00:00 AM,301.2,308.0,61.34
36,11/03/23 03:00:00 AM,300.0,306.9,61.07
37,11/03/23 04:00:00 AM,299.5,306.1,61.07
38,11/03/23 05:00:00 AM,298.9,305.7,60.94
39,11/03/23 06:00:00 AM,297.7,304.5,60.73
40,11/03/23 07:00:00 AM,296.9,303.7,60.64
41,11/03/23 08:00:00 AM,297.4,304.1,60.80
42,11/03/23 09:00:00 AM,300.2,307.2,61.52
43,11/03/23 10:00:00 AM,304.3,311.4,62.69
44,11/03/23 11:00:00 AM,308.9,316.4,64.00
45,11/03/23 12:00:00 PM,313.3,320.6,65.10
46,11/03/23 01:00:00 PM,317.7,324.8,66.24
47,11/03/23 02:00:00 PM,320.0,327.1,66.79
48,11/03/23 03:00:00 PM,319.4,326.8,66.54
49,11/03/23 04:00:00 PM,318.7,326.0,66.31
50,11/03/23 05:00:00 PM,318.6,326.4,66.11
51,11/03/23 06:00:00 PM,317.2,324.5,65.88
52,11/03/23 07:00:00 PM,316.8,324.1,65.70
53,11/03/23 08:00:00 PM,316.8,324.1,65.53
54,11/03/23 09:00:00 PM,315.7,323.0,65.28
55,11/03/23 10:00:00 PM,314.4,321.8,64.94
56,11/03/23 11:00:00 PM,313.0,320.7,64.63
57,11/04/23 12:00:00 AM,311.8,318.7,64.33
58,11/04/23 01:00:00 AM,310.9,318.4,64.15
59,11/04/23 02:00:00 AM,310.8,318.4,64.06
60,11/04/23 03:00:00 AM,309.2,316.5,63.61
61,11/04/23 04:00:00 AM,308.5,315.3,63.52
62,11/04/23 05:00:00 AM,307.8,315.3,63.32
63,11/04/23 06:00:00 AM,306.7,313.7,63.09
64,11/04/23 07:00:00 AM,306.4,313.8,63.00
65,11/04/23 08:00:00 AM,306.0,313.0,62.89
66,11/04/23 09:00:00 AM,306.9,314.2,63.07
67,11/04/23 10:00:00 AM,308.6,315.3,63.39
68,11/04/23 11:00:00 AM,310.4,317.2,63.86
69,11/04/23 12:00:00 PM,311.9,319.2,64.22
70,11/04/23 01:00:00 PM,315.2,322.7,64.92
71,11/04/23 02:00:00 PM,315.9,323.1,64.92
72,11/04/23 03:00:00 PM,316.9,324.3,64.99
73,11/04/23 04:00:00 PM,317.8,325.0,65.07
74,11/04/23 05:00:00 PM,319.1,326.6,65.25
75,11/04/23 06:00:00 PM,324.6,334.6,65.41
76,11/04/23 07:00:00 PM,319.8,327.0,65.17
77,11/04/23 08:00:00 PM,318.0,325.5,64.63
