Date,LowSpC,FullSpC,time
2021-09-13T10:45:00Z,63,59.8,10:45:00
2021-09-13T10:45:05Z,63.2,59.8,10:45:05
2021-09-13T10:45:10Z,32.6,32.5,10:45:10
2021-09-13T10:45:15Z,27.2,26.9,10:45:15
2021-09-13T10:45:20Z,63,59.8,10:45:20
2021-09-13T10:45:25Z,63.1,59.8,10:45:25
2021-09-13T10:45:30Z,63,59.8,10:45:30
2021-09-13T10:45:35Z,63.1,59.8,10:45:35
2021-09-13T10:45:40Z,63.1,59.8,10:45:40
2021-09-13T10:45:45Z,63.1,59.8,10:45:45
2021-09-13T10:45:50Z,62.9,59.4,10:45:50
2021-09-13T10:45:55Z,49.3,49.9,10:45:55
2021-09-13T10:46:00Z,22.7,22.3,10:46:00
2021-09-13T10:46:05Z,62.9,59.8,10:46:05
2021-09-13T10:46:10Z,63.1,59.8,10:46:10
2021-09-13T10:46:15Z,63.1,59.8,10:46:15
2021-09-13T10:46:20Z,63.1,59.8,10:46:20
2021-09-13T10:46:25Z,63.1,60.2,10:46:25
2021-09-13T10:46:30Z,63.1,59.8,10:46:30
2021-09-13T10:46:35Z,63.1,59.8,10:46:35
2021-09-13T10:46:40Z,63,59.8,10:46:40
2021-09-13T10:46:45Z,63.1,59.8,10:46:45
2021-09-13T10:46:50Z,63.1,59.8,10:46:50
2021-09-13T10:46:55Z,63,59.8,10:46:55
2021-09-13T10:47:00Z,63,59.8,10:47:00
2021-09-13T10:47:05Z,63,59.8,10:47:05
2021-09-13T10:47:10Z,63,59.8,10:47:10
2021-09-13T10:47:15Z,63,59.8,10:47:15
2021-09-13T10:47:20Z,63,59.8,10:47:20
2021-09-13T10:47:25Z,63,59.8,10:47:25
2021-09-13T10:47:30Z,63,59.8,10:47:30
2021-09-13T10:47:35Z,63,59.8,10:47:35
2021-09-13T10:47:40Z,63,59.8,10:47:40
2021-09-13T10:47:45Z,63,59.8,10:47:45
2021-09-13T10:47:50Z,63,59.8,10:47:50
2021-09-13T10:47:55Z,63,59.8,10:47:55
2021-09-13T10:48:00Z,63,59.8,10:48:00
2021-09-13T10:48:05Z,63,59.8,10:48:05
2021-09-13T10:48:10Z,63,59.8,10:48:10
2021-09-13T10:48:15Z,63,59.8,10:48:15
2021-09-13T10:48:20Z,63,59.8,10:48:20
2021-09-13T10:48:25Z,63,59.8,10:48:25
2021-09-13T10:48:30Z,63,59.8,10:48:30
2021-09-13T10:48:35Z,63,59.8,10:48:35
2021-09-13T10:48:40Z,63,59.8,10:48:40
2021-09-13T10:48:45Z,63,59.8,10:48:45
2021-09-13T10:48:50Z,63,59.8,10:48:50
2021-09-13T10:48:55Z,63,59.8,10:48:55
2021-09-13T10:49:00Z,63,59.8,10:49:00
2021-09-13T10:49:05Z,63,59.8,10:49:05
2021-09-13T10:49:10Z,63,59.8,10:49:10
2021-09-13T10:49:15Z,63,59.8,10:49:15
2021-09-13T10:49:20Z,63,59.8,10:49:20
2021-09-13T10:49:25Z,63,59.4,10:49:25
2021-09-13T10:49:30Z,63,59.8,10:49:30
2021-09-13T10:49:35Z,63,59.8,10:49:35
2021-09-13T10:49:40Z,63,59.8,10:49:40
2021-09-13T10:49:45Z,63,59.8,10:49:45
2021-09-13T10:49:50Z,63,59.8,10:49:50
2021-09-13T10:49:55Z,63,59.8,10:49:55
2021-09-13T10:50:00Z,63,59.8,10:50:00
2021-09-13T10:50:05Z,63,59.8,10:50:05
