Date,LowSpC,FullSpC,time
2023-08-02T11:37:05Z,103.1,100.5,11:37:05
2023-08-02T11:37:10Z,103.1,100.5,11:37:10
2023-08-02T11:37:15Z,103,100.2,11:37:15
2023-08-02T11:37:20Z,103,100.5,11:37:20
2023-08-02T11:37:25Z,100.8,99,11:37:25
2023-08-02T11:37:30Z,99.7,98.2,11:37:30
2023-08-02T11:37:35Z,101.5,99.8,11:37:35
2023-08-02T11:37:40Z,102.2,100.2,11:37:40
2023-08-02T11:37:45Z,103.9,101.3,11:37:45
2023-08-02T11:37:50Z,102.4,100.5,11:37:50
2023-08-02T11:37:55Z,102.2,100.5,11:37:55
2023-08-02T11:38:00Z,102.7,100.9,11:38:00
2023-08-02T11:38:05Z,103.3,101.3,11:38:05
2023-08-02T11:38:10Z,103.2,101.7,11:38:10
2023-08-02T11:38:15Z,110.7,108.2,11:38:15
2023-08-02T11:38:20Z,117.9,117.1,11:38:20
2023-08-02T11:38:25Z,136.3,136,11:38:25
2023-08-02T11:38:30Z,176.5,176.9,11:38:30
2023-08-02T11:38:35Z,184.7,185.4,11:38:35
2023-08-02T11:38:40Z,204.6,205.2,11:38:40
2023-08-02T11:38:45Z,198.3,200.2,11:38:45
2023-08-02T11:38:50Z,216.3,216.8,11:38:50
2023-08-02T11:38:55Z,222.4,223,11:38:55
2023-08-02T11:39:00Z,220.1,220.7,11:39:00
2023-08-02T11:39:05Z,208.8,211,11:39:05
2023-08-02T11:39:10Z,207.8,209.5,11:39:10
2023-08-02T11:39:15Z,207.4,209.1,11:39:15
2023-08-02T11:39:20Z,201.1,202.9,11:39:20
2023-08-02T11:39:25Z,186.8,187.8,11:39:25
2023-08-02T11:39:30Z,185.8,187,11:39:30
2023-08-02T11:39:35Z,177.5,178.1,11:39:35
2023-08-02T11:39:40Z,169.7,170.8,11:39:40
2023-08-02T11:39:45Z,163.5,164.2,11:39:45
2023-08-02T11:39:50Z,165.6,165.3,11:39:50
2023-08-02T11:39:55Z,156.7,157.6,11:39:55
2023-08-02T11:40:00Z,158.1,157.2,11:40:00
2023-08-02T11:40:05Z,152.1,150.7,11:40:05
2023-08-02T11:40:10Z,149.9,149.1,11:40:10
2023-08-02T11:40:15Z,144.1,142.9,11:40:15
2023-08-02T11:40:20Z,143.2,141.8,11:40:20
2023-08-02T11:40:25Z,138.1,136.4,11:40:25
2023-08-02T11:40:30Z,134.2,132.9,11:40:30
2023-08-02T11:40:35Z,131.8,130.2,11:40:35
2023-08-02T11:40:40Z,129.4,127.5,11:40:40
2023-08-02T11:40:45Z,126.6,124.8,11:40:45
2023-08-02T11:40:50Z,125.4,123.3,11:40:50
2023-08-02T11:40:55Z,124.4,122.5,11:40:55
2023-08-02T11:41:00Z,120,117.9,11:41:00
2023-08-02T11:41:05Z,118.7,116.3,11:41:05
2023-08-02T11:41:10Z,118.9,116.7,11:41:10
2023-08-02T11:41:15Z,116.3,114,11:41:15
2023-08-02T11:41:20Z,114.5,112.5,11:41:20
2023-08-02T11:41:25Z,115.5,112.9,11:41:25
2023-08-02T11:41:30Z,113.7,111.3,11:41:30
2023-08-02T11:41:35Z,112,109.8,11:41:35
