Date,LowSpC,FullSpC,time
2022-01-28T11:58:00Z,77.5,75.2,11:58:00
2022-01-28T11:58:05Z,77.5,75.2,11:58:05
2022-01-28T11:58:10Z,77.4,75.2,11:58:10
2022-01-28T11:58:15Z,77.6,75.2,11:58:15
2022-01-28T11:58:20Z,77.5,75.2,11:58:20
2022-01-28T11:58:25Z,77.5,75.2,11:58:25
2022-01-28T11:58:30Z,77.4,74.8,11:58:30
2022-01-28T11:58:35Z,77.6,75.2,11:58:35
2022-01-28T11:58:40Z,77.6,75.2,11:58:40
2022-01-28T11:58:45Z,77.6,75.2,11:58:45
2022-01-28T11:58:50Z,77.6,75.2,11:58:50
2022-01-28T11:58:55Z,77.6,74.8,11:58:55
2022-01-28T11:59:00Z,77.6,75.2,11:59:00
2022-01-28T11:59:05Z,77.5,75.2,11:59:05
2022-01-28T11:59:10Z,77.4,74.8,11:59:10
2022-01-28T11:59:15Z,77.4,74.8,11:59:15
2022-01-28T11:59:20Z,77.5,74.8,11:59:20
2022-01-28T11:59:25Z,77.5,75.2,11:59:25
2022-01-28T11:59:30Z,77.4,74.8,11:59:30
2022-01-28T11:59:35Z,77.4,75.2,11:59:35
2022-01-28T11:59:40Z,77.4,74.8,11:59:40
2022-01-28T11:59:45Z,77.4,74.8,11:59:45
2022-01-28T11:59:50Z,77.4,74.8,11:59:50
2022-01-28T11:59:55Z,77.4,75.2,11:59:55
2022-01-28T12:00:00Z,77.4,74.8,12:00:00
2022-01-28T12:00:05Z,77.4,74.8,12:00:05
2022-01-28T12:00:10Z,77.3,74.8,12:00:10
2022-01-28T12:00:15Z,77.4,74.8,12:00:15
2022-01-28T12:00:20Z,77.4,74.8,12:00:20
2022-01-28T12:00:25Z,77.3,74.8,12:00:25
2022-01-28T12:00:30Z,77.4,74.8,12:00:30
2022-01-28T12:00:35Z,77.3,74.8,12:00:35
2022-01-28T12:00:40Z,77.3,74.8,12:00:40
2022-01-28T12:00:45Z,77.4,74.8,12:00:45
2022-01-28T12:00:50Z,77.3,74.8,12:00:50
2022-01-28T12:00:55Z,77.3,74.4,12:00:55
2022-01-28T12:01:00Z,77.3,74.8,12:01:00
2022-01-28T12:01:05Z,77.2,74.8,12:01:05
2022-01-28T12:01:10Z,77.2,74.8,12:01:10
2022-01-28T12:01:15Z,77.2,74.4,12:01:15
2022-01-28T12:01:20Z,77.2,74.8,12:01:20
2022-01-28T12:01:25Z,77.2,74.8,12:01:25
2022-01-28T12:01:30Z,77.2,74.8,12:01:30
2022-01-28T12:01:35Z,77.2,74.8,12:01:35
2022-01-28T12:01:40Z,77.2,74.8,12:01:40
2022-01-28T12:01:45Z,77.2,74.8,12:01:45
2022-01-28T12:01:50Z,77.2,74.8,12:01:50
2022-01-28T12:01:55Z,77.2,74.8,12:01:55
2022-01-28T12:02:00Z,77.2,74.8,12:02:00
2022-01-28T12:02:05Z,77.2,74.8,12:02:05
2022-01-28T12:02:10Z,77.2,74.4,12:02:10
2022-01-28T12:02:15Z,77.2,74.4,12:02:15
2022-01-28T12:02:20Z,77.2,74.8,12:02:20
2022-01-28T12:02:25Z,77.2,74.8,12:02:25
2022-01-28T12:02:30Z,77.2,74.8,12:02:30
2022-01-28T12:02:35Z,77.2,74.4,12:02:35
2022-01-28T12:02:40Z,77.2,74.8,12:02:40
2022-01-28T12:02:45Z,77.2,74.8,12:02:45
2022-01-28T12:02:50Z,77.2,74.8,12:02:50
2022-01-28T12:02:55Z,77.2,74.8,12:02:55
2022-01-28T12:03:00Z,77.3,74.8,12:03:00
2022-01-28T12:03:05Z,77.4,74.8,12:03:05
2022-01-28T12:03:10Z,77.4,74.8,12:03:10
2022-01-28T12:03:15Z,77.7,75.2,12:03:15
2022-01-28T12:03:20Z,77.8,75.2,12:03:20
2022-01-28T12:03:25Z,77.9,75.2,12:03:25
2022-01-28T12:03:30Z,78.3,75.6,12:03:30
2022-01-28T12:03:35Z,78.5,76,12:03:35
2022-01-28T12:03:40Z,79.1,76.8,12:03:40
2022-01-28T12:03:45Z,80.2,77.5,12:03:45
2022-01-28T12:03:50Z,80.6,78.3,12:03:50
2022-01-28T12:03:55Z,81,78.7,12:03:55
2022-01-28T12:04:00Z,81.8,79.5,12:04:00
2022-01-28T12:04:05Z,81.8,79.5,12:04:05
2022-01-28T12:04:10Z,82.2,79.5,12:04:10
2022-01-28T12:04:15Z,84,81.4,12:04:15
2022-01-28T12:04:20Z,85,82.6,12:04:20
2022-01-28T12:04:25Z,85.5,83.4,12:04:25
2022-01-28T12:04:30Z,86.8,84.5,12:04:30
2022-01-28T12:04:35Z,87.4,85.3,12:04:35
2022-01-28T12:04:40Z,87.6,85.7,12:04:40
2022-01-28T12:04:45Z,88.3,86.1,12:04:45
2022-01-28T12:04:50Z,88.8,86.9,12:04:50
2022-01-28T12:04:55Z,89.6,87.6,12:04:55
2022-01-28T12:05:00Z,90.7,88.8,12:05:00
2022-01-28T12:05:05Z,93.1,91.1,12:05:05
2022-01-28T12:05:10Z,97.1,95.4,12:05:10
2022-01-28T12:05:15Z,99.5,98.1,12:05:15
2022-01-28T12:05:20Z,101.7,100.1,12:05:20
2022-01-28T12:05:25Z,102,100.5,12:05:25
2022-01-28T12:05:30Z,102.9,101.6,12:05:30
2022-01-28T12:05:35Z,105.3,104,12:05:35
2022-01-28T12:05:40Z,107,105.5,12:05:40
2022-01-28T12:05:45Z,107.8,106.3,12:05:45
2022-01-28T12:05:50Z,108.5,106.7,12:05:50
2022-01-28T12:05:55Z,109.1,107.1,12:05:55
2022-01-28T12:06:00Z,111.1,109.4,12:06:00
2022-01-28T12:06:05Z,112.3,111,12:06:05
2022-01-28T12:06:10Z,113.5,112.2,12:06:10
2022-01-28T12:06:15Z,115.8,114.5,12:06:15
2022-01-28T12:06:20Z,116.6,115.3,12:06:20
2022-01-28T12:06:25Z,117,115.3,12:06:25
2022-01-28T12:06:30Z,119.4,118,12:06:30
2022-01-28T12:06:35Z,120.7,119.2,12:06:35
2022-01-28T12:06:40Z,122.5,121.1,12:06:40
2022-01-28T12:06:45Z,122.8,121.5,12:06:45
2022-01-28T12:06:50Z,123.6,122.3,12:06:50
2022-01-28T12:06:55Z,124,122.7,12:06:55
2022-01-28T12:07:00Z,124.3,123.1,12:07:00
2022-01-28T12:07:05Z,124.6,123.1,12:07:05
2022-01-28T12:07:10Z,124.8,123.8,12:07:10
2022-01-28T12:07:15Z,124.6,123.5,12:07:15
2022-01-28T12:07:20Z,126.5,125.4,12:07:20
2022-01-28T12:07:25Z,126.9,125.8,12:07:25
2022-01-28T12:07:30Z,126.6,125.8,12:07:30
2022-01-28T12:07:35Z,126.6,125.4,12:07:35
2022-01-28T12:07:40Z,126.4,125.4,12:07:40
2022-01-28T12:07:45Z,126.3,125,12:07:45
2022-01-28T12:07:50Z,126.1,125,12:07:50
2022-01-28T12:07:55Z,125.4,124.2,12:07:55
2022-01-28T12:08:00Z,125.4,123.8,12:08:00
2022-01-28T12:08:05Z,125,123.8,12:08:05
2022-01-28T12:08:10Z,124.8,123.8,12:08:10
2022-01-28T12:08:15Z,124.7,123.8,12:08:15
2022-01-28T12:08:20Z,123.4,122.3,12:08:20
2022-01-28T12:08:25Z,123.1,121.9,12:08:25
2022-01-28T12:08:30Z,122.6,121.5,12:08:30
2022-01-28T12:08:35Z,122.1,120.7,12:08:35
2022-01-28T12:08:40Z,121.7,120.7,12:08:40
2022-01-28T12:08:45Z,121.3,120.3,12:08:45
2022-01-28T12:08:50Z,121,119.2,12:08:50
2022-01-28T12:08:55Z,120.5,119.2,12:08:55
2022-01-28T12:09:00Z,120.3,118.8,12:09:00
2022-01-28T12:09:05Z,119.8,118.4,12:09:05
2022-01-28T12:09:10Z,118.6,117.2,12:09:10
2022-01-28T12:09:15Z,118.1,116.4,12:09:15
2022-01-28T12:09:20Z,117.8,116.4,12:09:20
2022-01-28T12:09:25Z,117,115.7,12:09:25
2022-01-28T12:09:30Z,116.6,114.9,12:09:30
2022-01-28T12:09:35Z,115.4,114.1,12:09:35
2022-01-28T12:09:40Z,114.9,113.7,12:09:40
2022-01-28T12:09:45Z,114.5,113.3,12:09:45
2022-01-28T12:09:50Z,113.7,112.1,12:09:50
2022-01-28T12:09:55Z,113.3,111.8,12:09:55
2022-01-28T12:10:00Z,112.7,111,12:10:00
2022-01-28T12:10:05Z,112,110.6,12:10:05
2022-01-28T12:10:10Z,111.2,109.4,12:10:10
2022-01-28T12:10:15Z,110.8,109.4,12:10:15
2022-01-28T12:10:20Z,110.5,109,12:10:20
2022-01-28T12:10:25Z,110.3,108.6,12:10:25
2022-01-28T12:10:30Z,110.2,108.6,12:10:30
2022-01-28T12:10:35Z,109.1,107.5,12:10:35
2022-01-28T12:10:40Z,108.4,107.1,12:10:40
2022-01-28T12:10:45Z,107.3,105.9,12:10:45
2022-01-28T12:10:50Z,106.7,105.1,12:10:50
2022-01-28T12:10:55Z,106.5,105.1,12:10:55
2022-01-28T12:11:00Z,106.2,105.1,12:11:00
2022-01-28T12:11:05Z,106.3,104.7,12:11:05
2022-01-28T12:11:10Z,105.9,104,12:11:10
2022-01-28T12:11:15Z,105.4,103.6,12:11:15
2022-01-28T12:11:20Z,105,103.2,12:11:20
2022-01-28T12:11:25Z,104.5,102.8,12:11:25
2022-01-28T12:11:30Z,103.8,102,12:11:30
2022-01-28T12:11:35Z,103.4,102,12:11:35
2022-01-28T12:11:40Z,103.1,101.6,12:11:40
2022-01-28T12:11:45Z,102.8,101.2,12:11:45
2022-01-28T12:11:50Z,102.6,101.2,12:11:50
2022-01-28T12:11:55Z,102,100.5,12:11:55
2022-01-28T12:12:00Z,100.8,99.3,12:12:00
2022-01-28T12:12:05Z,100.5,98.9,12:12:05
2022-01-28T12:12:10Z,99.7,98.1,12:12:10
2022-01-28T12:12:15Z,99.8,98.5,12:12:15
2022-01-28T12:12:20Z,99.3,97.7,12:12:20
2022-01-28T12:12:25Z,98.5,97,12:12:25
2022-01-28T12:12:30Z,98.3,97,12:12:30
2022-01-28T12:12:35Z,98.3,97,12:12:35
2022-01-28T12:12:40Z,98.1,96.6,12:12:40
2022-01-28T12:12:45Z,97.4,95.4,12:12:45
2022-01-28T12:12:50Z,96.9,95,12:12:50
2022-01-28T12:12:55Z,96.7,95,12:12:55
2022-01-28T12:13:00Z,96.1,94.2,12:13:00
2022-01-28T12:13:05Z,95.7,93.9,12:13:05
2022-01-28T12:13:10Z,95.4,93.5,12:13:10
2022-01-28T12:13:15Z,95.3,93.5,12:13:15
2022-01-28T12:13:20Z,94.9,93.1,12:13:20
2022-01-28T12:13:25Z,94.9,93.1,12:13:25
2022-01-28T12:13:30Z,94.9,93.1,12:13:30
2022-01-28T12:13:35Z,94.7,93.1,12:13:35
2022-01-28T12:13:40Z,94.4,92.7,12:13:40
2022-01-28T12:13:45Z,94.5,92.3,12:13:45
2022-01-28T12:13:50Z,94,92.3,12:13:50
2022-01-28T12:13:55Z,93.6,91.9,12:13:55
