Date,Rep,V,FDOM,CO2
1/31/2023 19:00,291,12.69,1.391202,
1/31/2023 20:00,292,12.68,1.435776,
1/31/2023 21:00,293,12.67,1.385939,
1/31/2023 22:00,294,12.66,1.401403,
1/31/2023 23:00,295,12.65,1.375083,
2/1/2023 0:00,296,12.65,1.345941,
2/1/2023 1:00,297,12.64,1.370535,
2/1/2023 2:00,298,12.63,1.38426,
2/1/2023 3:00,299,12.63,1.376235,
2/1/2023 4:00,300,12.62,1.32272,
2/1/2023 5:00,301,12.62,1.349992,
2/1/2023 6:00,302,12.61,1.332693,
2/1/2023 7:00,303,12.61,1.335422,
2/1/2023 8:00,304,12.62,1.3336,
2/1/2023 9:00,305,12.67,1.326326,
2/1/2023 10:00,306,12.68,1.325439,
2/1/2023 11:00,307,12.7,1.364188,
2/1/2023 12:00,308,12.68,1.375941,
2/1/2023 13:00,309,12.76,1.347764,
2/1/2023 14:00,310,12.96,1.323051,
2/1/2023 15:00,311,12.8,1.335583,
2/1/2023 16:00,312,12.76,1.372057,
2/1/2023 17:00,313,12.72,1.365734,
2/1/2023 18:00,314,12.7,1.359346,
2/1/2023 19:00,315,12.67,1.341385,
2/1/2023 20:00,316,12.66,1.326936,
2/1/2023 21:00,317,12.64,1.326007,
2/1/2023 22:00,318,12.63,1.312363,
2/1/2023 23:00,319,12.62,1.300604,
2/2/2023 0:00,320,12.61,1.335463,
2/2/2023 1:00,321,12.61,1.337246,
2/2/2023 2:00,322,12.6,1.334512,
2/2/2023 3:00,323,12.6,1.309044,
2/2/2023 4:00,324,12.6,1.369072,
2/2/2023 5:00,325,12.6,1.287226,
2/2/2023 6:00,326,12.59,1.30816,
2/2/2023 7:00,327,12.59,1.322704,
2/2/2023 8:00,328,12.6,1.329203,
2/2/2023 9:00,329,12.63,1.344605,
2/2/2023 10:00,330,12.64,1.329957,
2/2/2023 11:00,331,12.67,1.288851,
2/2/2023 12:00,332,12.65,1.346034,
2/2/2023 13:00,333,12.71,1.368769,
2/2/2023 14:00,334,12.95,1.379466,
2/2/2023 15:00,335,12.82,1.371927,
2/2/2023 16:00,336,12.76,1.378331,
2/2/2023 17:00,337,12.72,1.382127,
2/2/2023 18:00,338,12.69,1.338608,
2/2/2023 19:00,339,12.67,1.350345,
2/2/2023 20:00,340,12.66,1.332371,
2/2/2023 21:00,341,12.64,1.375134,
2/2/2023 22:00,342,12.63,1.317843,
2/2/2023 23:00,343,12.62,1.340562,
2/3/2023 0:00,344,12.62,1.332393,
2/3/2023 1:00,345,12.61,1.375132,
2/3/2023 2:00,346,12.61,1.375116,
2/3/2023 3:00,347,12.61,1.349655,
2/3/2023 4:00,348,12.61,1.299645,
2/3/2023 5:00,349,12.61,1.271464,
2/3/2023 6:00,350,12.6,1.295108,
2/3/2023 7:00,351,12.6,1.427867,
2/3/2023 8:00,352,12.6,1.518762,
2/3/2023 9:00,353,12.6,1.465472,
2/3/2023 10:00,354,12.6,1.571038,
2/3/2023 11:00,355,12.59,1.469382,
2/3/2023 12:00,356,12.59,1.70229,
2/3/2023 13:00,357,12.61,1.533298,
2/3/2023 14:00,358,12.63,1.542395,
2/3/2023 15:00,359,12.73,1.546013,
2/3/2023 16:00,360,12.67,1.519347,
2/3/2023 17:00,361,12.61,1.59584,
2/3/2023 18:00,362,12.58,1.604037,
2/3/2023 19:00,363,12.56,1.554201,
2/3/2023 20:00,364,12.55,1.582469,
2/3/2023 21:00,365,12.55,1.567727,
2/3/2023 22:00,366,12.54,1.548585,
2/3/2023 23:00,367,12.53,1.576192,
2/4/2023 0:00,368,12.53,1.621834,
2/4/2023 1:00,369,12.52,1.660195,
2/4/2023 2:00,370,12.52,2.741345,
2/4/2023 3:00,371,12.51,1.676577,
2/4/2023 4:00,372,12.51,1.690228,
2/4/2023 5:00,373,12.5,1.668386,
2/4/2023 6:00,374,12.5,1.680217,
2/4/2023 7:00,375,12.5,1.666566,
2/4/2023 8:00,376,12.51,1.698431,
2/4/2023 9:00,377,12.59,1.685678,
2/4/2023 10:00,378,12.59,1.671076,
2/4/2023 11:00,379,12.64,1.677884,
2/4/2023 12:00,380,12.62,1.692289,
2/4/2023 13:00,381,12.71,1.685622,
2/4/2023 14:00,382,13.01,1.653706,
2/4/2023 15:00,383,12.91,1.657052,
2/4/2023 16:00,384,12.78,1.590639,
2/4/2023 17:00,385,12.71,1.627898,
2/4/2023 18:00,386,12.66,1.604656,
2/4/2023 19:00,387,12.63,1.535526,
2/4/2023 20:00,388,12.61,1.522999,
2/4/2023 21:00,389,12.58,1.573108,
2/4/2023 22:00,390,12.57,1.547661,
2/4/2023 23:00,391,12.56,1.56611,
2/5/2023 0:00,392,12.55,1.524237,
2/5/2023 1:00,393,12.54,1.532395,
2/5/2023 2:00,394,12.54,1.516014,
2/5/2023 3:00,395,12.53,1.567869,
2/5/2023 4:00,396,12.53,1.534252,
2/5/2023 5:00,397,12.53,1.53334,
2/5/2023 6:00,398,12.53,1.520631,
2/5/2023 7:00,399,12.53,1.546914,
2/5/2023 8:00,400,12.54,1.552338,
2/5/2023 9:00,401,12.55,1.536744,
2/5/2023 10:00,402,12.57,1.513973,
2/5/2023 11:00,403,12.65,1.523865,
2/5/2023 12:00,404,12.6,1.587373,
2/5/2023 13:00,405,12.65,1.529823,
2/5/2023 14:00,406,12.82,1.516061,
2/5/2023 15:00,407,12.75,1.529479,
2/5/2023 16:00,408,12.69,1.514153,
2/5/2023 17:00,409,12.66,1.496081,
2/5/2023 18:00,410,12.63,1.494195,
2/5/2023 19:00,411,12.6,1.465105,
2/5/2023 20:00,412,12.58,1.489963,
2/5/2023 21:00,413,12.56,1.46094,
2/5/2023 22:00,414,12.55,1.457304,
2/5/2023 23:00,415,12.54,1.445733,
2/6/2023 0:00,416,12.54,1.386633,
2/6/2023 1:00,417,12.53,1.445083,
2/6/2023 2:00,418,12.53,1.460511,
2/6/2023 3:00,419,12.52,1.463232,
2/6/2023 4:00,420,12.52,1.452197,
2/6/2023 5:00,421,12.51,1.408488,
2/6/2023 6:00,422,12.5,1.393037,
2/6/2023 7:00,423,12.5,1.400324,
2/6/2023 8:00,424,12.52,1.418669,
2/6/2023 9:00,425,12.58,1.378655,
2/6/2023 10:00,426,12.57,1.425027,
2/6/2023 11:00,427,12.63,1.437384,
2/6/2023 12:00,428,12.57,1.418204,
2/6/2023 13:00,429,12.61,1.396115,
2/6/2023 14:00,430,12.98,1.394201,
2/6/2023 15:00,431,12.86,1.412114,
2/6/2023 16:00,432,12.72,1.365677,
2/6/2023 17:00,433,12.68,1.386828,
2/6/2023 18:00,434,12.64,1.448793,
2/6/2023 19:00,435,12.61,1.409587,
2/6/2023 20:00,436,12.58,1.406384,
2/6/2023 21:00,437,12.56,1.286305,
2/6/2023 22:00,438,12.55,1.364733,
2/6/2023 23:00,439,12.53,1.372129,
2/7/2023 0:00,440,12.52,1.394133,
2/7/2023 1:00,441,12.51,1.362218,
2/7/2023 2:00,442,12.5,1.35212,
2/7/2023 3:00,443,12.5,1.354084,
2/7/2023 4:00,444,12.49,1.454283,
2/7/2023 5:00,445,12.49,1.419828,
2/7/2023 6:00,446,12.48,1.418091,
2/7/2023 7:00,447,12.47,1.411749,
2/7/2023 8:00,448,12.48,1.434499,
2/7/2023 9:00,449,12.54,1.41721,
2/7/2023 10:00,450,12.55,1.407753,
2/7/2023 11:00,451,12.61,1.441004,
2/7/2023 12:00,452,12.55,1.48333,
2/7/2023 13:00,453,12.6,1.465965,
2/7/2023 14:00,454,12.94,1.476983,
2/7/2023 15:00,455,12.83,1.46831,
2/7/2023 16:00,456,12.71,1.470988,
2/7/2023 17:00,457,12.66,1.441202,
2/7/2023 18:00,458,12.63,1.436918,
2/7/2023 19:00,459,12.6,1.438791,
2/7/2023 20:00,460,12.58,1.41603,
2/7/2023 21:00,461,12.56,1.406112,
2/7/2023 22:00,462,12.55,1.440957,
2/7/2023 23:00,463,12.54,1.459126,
2/8/2023 0:00,464,12.53,1.424559,
2/8/2023 1:00,465,12.53,1.376372,
2/8/2023 2:00,466,12.52,1.412053,
2/8/2023 3:00,467,12.51,1.452101,
2/8/2023 4:00,468,12.51,1.526812,
2/8/2023 5:00,469,12.5,1.566094,
2/8/2023 6:00,470,12.5,1.581532,
2/8/2023 7:00,471,12.49,1.571506,
2/8/2023 8:00,472,12.5,1.540564,
2/8/2023 9:00,473,12.54,1.540578,
2/8/2023 10:00,474,12.56,1.552233,
2/8/2023 11:00,475,12.58,1.57352,
2/8/2023 12:00,476,12.55,1.633349,
2/8/2023 13:00,477,12.61,1.651586,
2/8/2023 14:00,478,12.91,1.600394,
2/8/2023 15:00,479,12.81,1.669276,
2/8/2023 16:00,480,12.69,1.717397,
2/8/2023 17:00,481,12.65,1.633174,
2/8/2023 18:00,482,12.62,1.614046,
2/8/2023 19:00,483,12.59,1.636101,
2/8/2023 20:00,484,12.58,1.613392,
2/8/2023 21:00,485,12.56,1.636125,
2/8/2023 22:00,486,12.55,1.622402,
2/8/2023 23:00,487,12.54,1.592617,
2/9/2023 0:00,488,12.52,1.584684,
2/9/2023 1:00,489,12.52,1.577386,
2/9/2023 2:00,490,12.51,1.589193,
2/9/2023 3:00,491,12.51,1.570999,
2/9/2023 4:00,492,12.5,1.617387,
2/9/2023 5:00,493,12.5,1.591917,
2/9/2023 6:00,494,12.49,1.586513,
2/9/2023 7:00,495,12.49,1.604927,
2/9/2023 8:00,496,12.5,1.570364,
2/9/2023 9:00,497,12.54,1.543979,
2/9/2023 10:00,498,12.55,1.562837,
2/9/2023 11:00,499,12.58,1.653348,
2/9/2023 12:00,500,12.58,1.643401,
2/9/2023 13:00,501,12.63,1.708588,
2/9/2023 14:00,502,12.64,1.655038,
2/9/2023 15:00,503,12.69,1.666755,
2/9/2023 16:00,504,12.61,1.634057,
2/9/2023 17:00,505,12.59,1.603214,
2/9/2023 18:00,506,12.57,1.58954,
2/9/2023 19:00,507,12.55,1.568622,
2/9/2023 20:00,508,12.53,1.551552,
2/9/2023 21:00,509,12.53,1.54246,
2/9/2023 22:00,510,12.52,1.562434,
2/9/2023 23:00,511,12.52,1.598748,
2/10/2023 0:00,512,12.51,1.564237,
2/10/2023 1:00,513,12.51,1.403251,
2/10/2023 2:00,514,12.51,1.376858,
2/10/2023 3:00,515,12.51,1.432348,
2/10/2023 4:00,516,12.5,1.36233,
2/10/2023 5:00,517,12.5,1.356894,
2/10/2023 6:00,518,12.5,1.380548,
2/10/2023 7:00,519,12.5,1.39058,
2/10/2023 8:00,520,12.5,1.381484,
2/10/2023 9:00,521,12.53,1.366872,
2/10/2023 10:00,522,12.53,1.399676,
2/10/2023 11:00,523,12.59,1.38779,
2/10/2023 12:00,524,12.59,1.404859,
2/10/2023 13:00,525,12.6,1.473898,
2/10/2023 14:00,526,12.72,1.404869,
2/10/2023 15:00,527,12.6,1.435701,
2/10/2023 16:00,528,12.6,1.45132,
2/10/2023 17:00,529,12.57,1.468527,
2/10/2023 18:00,530,12.54,1.419574,
2/10/2023 19:00,531,12.52,1.397823,
2/10/2023 20:00,532,12.51,1.436972,
2/10/2023 21:00,533,12.5,1.425966,
2/10/2023 22:00,534,12.5,1.38593,
2/10/2023 23:00,535,12.5,1.399559,
2/11/2023 0:00,536,12.49,1.428689,
2/11/2023 1:00,537,12.49,1.371389,
2/11/2023 2:00,538,12.49,1.403236,
2/11/2023 3:00,539,12.49,1.556973,
2/11/2023 4:00,540,12.48,1.683445,
2/11/2023 5:00,541,12.47,1.580721,
2/11/2023 6:00,542,12.47,1.591984,
2/11/2023 7:00,543,12.47,1.607387,
2/11/2023 8:00,544,12.47,1.636489,
2/11/2023 9:00,545,12.47,1.573627,
2/11/2023 10:00,546,12.5,1.556333,
2/11/2023 11:00,547,12.49,1.551813,
2/11/2023 12:00,548,12.48,1.517213,
2/11/2023 13:00,549,12.48,1.556406,
2/11/2023 14:00,550,12.47,1.524438,
2/11/2023 15:00,551,12.47,1.541643,
2/11/2023 16:00,552,12.47,1.564215,
2/11/2023 17:00,553,12.47,1.603246,
2/11/2023 18:00,554,12.46,1.554989,
2/11/2023 19:00,555,12.46,1.606891,
2/11/2023 20:00,556,12.46,1.772383,
2/11/2023 21:00,557,12.46,2.032493,
2/11/2023 22:00,558,12.46,2.176146,
2/11/2023 23:00,559,12.46,2.163429,
2/12/2023 0:00,560,12.45,2.178561,
2/12/2023 1:00,561,12.45,2.335036,
2/12/2023 2:00,562,12.45,2.545145,
2/12/2023 3:00,563,12.44,2.495144,
2/12/2023 4:00,564,12.44,2.650978,
2/12/2023 5:00,565,12.43,2.79848,
2/12/2023 6:00,566,12.43,2.680169,
2/12/2023 7:00,567,12.43,2.61289,
2/12/2023 8:00,568,12.44,2.970411,
2/12/2023 9:00,569,12.44,2.906745,
2/12/2023 10:00,570,12.46,3.026851,
2/12/2023 11:00,571,12.47,2.924923,
2/12/2023 12:00,572,12.52,2.878511,
2/12/2023 13:00,573,12.54,3.055017,
2/12/2023 14:00,574,12.8,2.989016,
2/12/2023 15:00,575,12.71,2.886047,
2/12/2023 16:00,576,12.62,2.73344,
2/12/2023 17:00,577,12.56,2.757048,
2/12/2023 18:00,578,12.53,2.64379,
2/12/2023 19:00,579,12.49,2.727537,
2/12/2023 20:00,580,12.46,2.69412,
2/12/2023 21:00,581,12.45,2.717064,
2/12/2023 22:00,582,12.43,2.778923,
2/12/2023 23:00,583,12.42,2.676951,
2/13/2023 0:00,584,12.41,2.706995,
2/13/2023 1:00,585,12.41,2.70491,
2/13/2023 2:00,586,12.4,2.566607,
2/13/2023 3:00,587,12.4,2.555791,
2/13/2023 4:00,588,12.39,2.525965,
2/13/2023 5:00,589,12.39,2.414399,
2/13/2023 6:00,590,12.38,2.443656,
2/13/2023 7:00,591,12.37,2.486514,
2/13/2023 8:00,592,12.39,2.561154,
2/13/2023 9:00,593,12.42,2.550217,
2/13/2023 10:00,594,12.48,2.483126,
2/13/2023 11:00,595,12.47,2.549428,
2/13/2023 12:00,596,12.45,2.30056,
2/13/2023 13:00,597,12.49,2.130384,
2/13/2023 14:00,598,12.96,2.131672,
2/13/2023 15:00,599,12.79,2.060385,
2/13/2023 16:00,600,12.66,1.936607,
2/13/2023 17:00,601,12.6,1.864218,
2/13/2023 18:00,602,12.56,1.835071,
2/13/2023 19:00,603,12.52,1.838021,
2/13/2023 20:00,604,12.49,1.786562,
2/13/2023 21:00,605,12.47,1.758653,
2/13/2023 22:00,606,12.45,1.76708,
2/13/2023 23:00,607,12.43,1.796185,
2/14/2023 0:00,608,12.42,1.769697,
2/14/2023 1:00,609,12.4,1.741523,
2/14/2023 2:00,610,12.39,1.711784,
2/14/2023 3:00,611,12.38,1.728335,
2/14/2023 4:00,612,12.37,1.702054,
2/14/2023 5:00,613,12.37,1.706607,
2/14/2023 6:00,614,12.36,1.674756,
2/14/2023 7:00,615,12.35,1.648389,
2/14/2023 8:00,616,12.37,1.696,
2/14/2023 9:00,617,12.39,1.673081,
2/14/2023 10:00,618,12.5,1.614469,
2/14/2023 11:00,619,12.49,1.677799,
2/14/2023 12:00,620,12.46,1.605572,
2/14/2023 13:00,621,12.47,1.601505,
2/14/2023 14:00,622,12.92,1.561441,
2/14/2023 15:00,623,12.76,1.526501,
2/14/2023 16:00,624,12.64,1.504623,
2/14/2023 17:00,625,12.58,1.498449,
2/14/2023 18:00,626,12.54,1.526853,
2/14/2023 19:00,627,12.51,1.482368,
2/14/2023 20:00,628,12.49,1.48156,
2/14/2023 21:00,629,12.46,1.510957,
2/14/2023 22:00,630,12.45,1.486441,
2/14/2023 23:00,631,12.43,1.472127,
2/15/2023 0:00,632,12.42,1.495832,
2/15/2023 1:00,633,12.41,1.49413,
2/15/2023 2:00,634,12.4,1.441432,
2/15/2023 3:00,635,12.4,1.498705,
2/15/2023 4:00,636,12.39,1.489491,
2/15/2023 5:00,637,12.39,1.464887,
2/15/2023 6:00,638,12.38,1.496729,
2/15/2023 7:00,639,12.38,1.481271,
2/15/2023 8:00,640,12.39,1.497656,
2/15/2023 9:00,641,12.41,1.500441,
2/15/2023 10:00,642,12.47,1.497442,
2/15/2023 11:00,643,12.47,1.438749,
2/15/2023 12:00,644,12.48,1.42788,
2/15/2023 13:00,645,12.5,1.456735,
2/15/2023 14:00,646,12.82,1.373013,
2/15/2023 15:00,647,12.71,1.347361,
2/15/2023 16:00,648,12.61,1.332808,
2/15/2023 17:00,649,12.56,1.354774,
2/15/2023 18:00,650,12.53,1.3476,
2/15/2023 19:00,651,12.51,1.347706,
2/15/2023 20:00,652,12.49,1.359674,
2/15/2023 21:00,653,12.47,1.404214,
2/15/2023 22:00,654,12.45,1.215934,
2/15/2023 23:00,655,12.44,1.173326,
2/16/2023 0:00,656,12.43,1.176206,
2/16/2023 1:00,657,12.42,1.132606,
2/16/2023 2:00,658,12.42,1.173521,
2/16/2023 3:00,659,12.41,1.193529,
2/16/2023 4:00,660,12.4,1.158049,
2/16/2023 5:00,661,12.4,1.168056,
2/16/2023 6:00,662,12.4,1.341833,
2/16/2023 7:00,663,12.39,1.373866,
2/16/2023 8:00,664,12.41,1.363865,
2/16/2023 9:00,665,12.41,1.343828,
2/16/2023 10:00,666,12.47,1.359088,
2/16/2023 11:00,667,12.48,1.365955,
2/16/2023 12:00,668,12.5,1.43575,
2/16/2023 13:00,669,12.52,1.418439,
2/16/2023 14:00,670,12.82,1.393013,
2/16/2023 15:00,671,12.66,1.406445,
2/16/2023 16:00,672,12.6,1.415534,
2/16/2023 17:00,673,12.55,1.49301,
2/16/2023 18:00,674,12.53,1.378516,
2/16/2023 19:00,675,12.5,1.376653,
2/16/2023 20:00,676,12.48,1.359552,
2/16/2023 21:00,677,12.47,1.35139,
2/16/2023 22:00,678,12.45,1.329608,
2/16/2023 23:00,679,12.44,1.30508,
2/17/2023 0:00,680,12.42,1.489065,
2/17/2023 1:00,681,12.41,1.460041,
2/17/2023 2:00,682,12.41,1.431836,
2/17/2023 3:00,683,12.4,1.425468,
2/17/2023 4:00,684,12.4,1.455484,
2/17/2023 5:00,685,12.39,1.473676,
2/17/2023 6:00,686,12.39,1.450026,
2/17/2023 7:00,687,12.39,1.456394,
2/17/2023 8:00,688,12.4,1.473676,
2/17/2023 9:00,689,12.43,1.459029,
2/17/2023 10:00,690,12.49,1.526897,
2/17/2023 11:00,691,12.48,1.524059,
2/17/2023 12:00,692,12.5,1.510385,
2/17/2023 13:00,693,12.53,1.455001,
2/17/2023 14:00,694,12.56,1.472052,
2/17/2023 15:00,695,12.51,1.508481,
2/17/2023 16:00,696,12.49,1.474863,
2/17/2023 17:00,697,12.47,1.563005,
2/17/2023 18:00,698,12.45,1.579737,
2/17/2023 19:00,699,12.43,1.553369,
2/17/2023 20:00,700,12.41,1.486875,
2/17/2023 21:00,701,12.41,1.539086,
2/17/2023 22:00,702,12.4,1.54463,
2/17/2023 23:00,703,12.39,1.557356,
2/18/2023 0:00,704,12.38,1.524617,
2/18/2023 1:00,705,12.38,1.513056,
2/18/2023 2:00,706,12.37,1.519603,
2/18/2023 3:00,707,12.36,1.614292,
2/18/2023 4:00,708,12.36,1.566862,
2/18/2023 5:00,709,12.35,1.551299,
2/18/2023 6:00,710,12.34,1.55424,
2/18/2023 7:00,711,12.33,1.588116,
2/18/2023 8:00,712,12.34,1.535506,
2/18/2023 9:00,713,12.36,1.566459,
2/18/2023 10:00,714,12.44,1.513637,
2/18/2023 11:00,715,12.46,1.51058,
2/18/2023 12:00,716,12.44,1.551299,
2/18/2023 13:00,717,12.45,1.542176,
2/18/2023 14:00,718,13.02,1.520105,
2/18/2023 15:00,719,12.79,1.537942,
2/18/2023 16:00,720,12.64,1.53332,
2/18/2023 17:00,721,12.58,1.527877,
2/18/2023 18:00,722,12.54,1.495502,
2/18/2023 19:00,723,12.5,1.528303,
2/18/2023 20:00,724,12.47,1.538535,
2/18/2023 21:00,725,12.45,1.501434,
2/18/2023 22:00,726,12.42,1.548741,
2/18/2023 23:00,727,12.4,1.48956,
2/19/2023 0:00,728,12.38,1.49855,
2/19/2023 1:00,729,12.37,1.493113,
2/19/2023 2:00,730,12.36,1.442428,
2/19/2023 3:00,731,12.34,1.477944,
2/19/2023 4:00,732,12.33,1.474401,
2/19/2023 5:00,733,12.33,1.473531,
2/19/2023 6:00,734,12.32,1.472645,
2/19/2023 7:00,735,12.32,1.516351,
2/19/2023 8:00,736,12.33,1.511836,
2/19/2023 9:00,737,12.37,1.479868,
2/19/2023 10:00,738,12.44,1.468657,
2/19/2023 11:00,739,12.49,1.478126,
2/19/2023 12:00,740,12.47,1.471382,
2/19/2023 13:00,741,12.51,1.472329,
2/19/2023 14:00,742,12.64,1.472303,
2/19/2023 15:00,743,12.6,1.471199,
2/19/2023 16:00,744,12.55,1.477625,
2/19/2023 17:00,745,12.5,1.493885,
2/19/2023 18:00,746,12.47,1.45135,
2/19/2023 19:00,747,12.44,1.498699,
2/19/2023 20:00,748,12.42,1.459581,
2/19/2023 21:00,749,12.41,1.449503,
2/19/2023 22:00,750,12.39,1.438966,
2/19/2023 23:00,751,12.38,1.442757,
2/20/2023 0:00,752,12.37,1.424559,
2/20/2023 1:00,753,12.37,1.444666,
2/20/2023 2:00,754,12.36,1.442104,
2/20/2023 3:00,755,12.35,1.404796,
2/20/2023 4:00,756,12.35,1.486895,
2/20/2023 5:00,757,12.34,1.42323,
2/20/2023 6:00,758,12.33,1.477793,
2/20/2023 7:00,759,12.33,1.459579,
2/20/2023 8:00,760,12.34,1.439502,
2/20/2023 9:00,761,12.38,1.444128,
2/20/2023 10:00,762,12.43,1.443833,
2/20/2023 11:00,763,12.46,1.472768,
2/20/2023 12:00,764,12.45,1.485939,
2/20/2023 13:00,765,12.47,1.452321,
2/20/2023 14:00,766,12.8,1.43851,
2/20/2023 15:00,767,12.72,1.445611,
2/20/2023 16:00,768,12.6,1.463871,
2/20/2023 17:00,769,12.55,1.473985,
2/20/2023 18:00,770,12.51,1.511259,
2/20/2023 19:00,771,12.48,1.474144,
2/20/2023 20:00,772,12.46,1.479604,
2/20/2023 21:00,773,12.44,1.430469,
2/20/2023 22:00,774,12.42,1.426949,
2/20/2023 23:00,775,12.41,1.524453,
2/21/2023 0:00,776,12.4,1.440101,
2/21/2023 1:00,777,12.39,1.445554,
2/21/2023 2:00,778,12.38,1.36643,
2/21/2023 3:00,779,12.37,1.455561,
2/21/2023 4:00,780,12.37,1.421839,
2/21/2023 5:00,781,12.36,1.478269,
2/21/2023 6:00,782,12.36,1.410064,
2/21/2023 7:00,783,12.36,1.398231,
2/21/2023 8:00,784,12.36,1.417379,
2/21/2023 9:00,785,12.37,1.429942,
2/21/2023 10:00,786,12.4,1.446052,
2/21/2023 11:00,787,12.47,1.456068,
2/21/2023 12:00,788,12.48,1.45417,
2/21/2023 13:00,789,12.53,1.475768,
2/21/2023 14:00,790,12.64,1.461258,
2/21/2023 15:00,791,12.64,1.510163,
2/21/2023 16:00,792,12.56,1.479203,
2/21/2023 17:00,793,12.51,1.47307,
2/21/2023 18:00,794,12.49,1.471257,
2/21/2023 19:00,795,12.46,1.429403,
2/21/2023 20:00,796,12.44,1.407764,
2/21/2023 21:00,797,12.42,1.369576,
2/21/2023 22:00,798,12.41,1.383216,
2/21/2023 23:00,799,12.4,1.376868,
2/22/2023 0:00,800,12.39,1.427775,
2/22/2023 1:00,801,12.37,1.38869,
2/22/2023 2:00,802,12.37,1.457763,
2/22/2023 3:00,803,12.36,1.422316,
2/22/2023 4:00,804,12.36,1.446004,
2/22/2023 5:00,805,12.36,1.436986,
2/22/2023 6:00,806,12.36,1.431557,
2/22/2023 7:00,807,12.36,1.427943,
2/22/2023 8:00,808,12.36,1.415208,
2/22/2023 9:00,809,12.38,1.408767,
2/22/2023 10:00,810,12.46,1.413302,
2/22/2023 11:00,811,12.46,1.465047,
2/22/2023 12:00,812,12.44,1.508538,
2/22/2023 13:00,813,12.49,1.444892,
2/22/2023 14:00,814,12.86,1.470333,
2/22/2023 15:00,815,12.67,1.456536,
2/22/2023 16:00,816,12.59,1.446773,
2/22/2023 17:00,817,12.54,1.471257,
2/22/2023 18:00,818,12.51,1.449456,
2/22/2023 19:00,819,12.49,1.536891,
2/22/2023 20:00,820,12.47,1.440568,
2/22/2023 21:00,821,12.45,1.408677,
2/22/2023 22:00,822,12.44,1.429602,
2/22/2023 23:00,823,12.42,1.402507,
2/23/2023 0:00,824,12.41,1.426391,
2/23/2023 1:00,825,12.4,1.401915,
2/23/2023 2:00,826,12.38,1.350075,
2/23/2023 3:00,827,12.37,1.373544,
2/23/2023 4:00,828,12.36,1.379092,
2/23/2023 5:00,829,12.35,1.375487,
2/23/2023 6:00,830,12.35,1.423788,
2/23/2023 7:00,831,12.34,1.325573,
2/23/2023 8:00,832,12.36,1.36201,
2/23/2023 9:00,833,12.38,1.379993,
2/23/2023 10:00,834,12.51,1.433413,
2/23/2023 11:00,835,12.48,1.395028,
2/23/2023 12:00,836,12.46,1.473077,
2/23/2023 13:00,837,12.49,1.434887,
