"Plot Title: Bradford_6acond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10922244, SEN S/N: 10922244)","Temp, °F (LGR S/N: 10922244, SEN S/N: 10922244)"
1,09/08/23 12:00:00 PM,1.1,82.13
2,09/08/23 01:00:00 PM,1.5,81.91
3,09/08/23 02:00:00 PM,1.5,83.77
4,09/08/23 03:00:00 PM,1.5,83.86
5,09/08/23 04:00:00 PM,1.5,83.28
6,09/08/23 05:00:00 PM,1.5,81.68
7,09/08/23 06:00:00 PM,1.5,79.20
8,09/08/23 07:00:00 PM,5.8,75.58
9,09/08/23 08:00:00 PM,1.5,74.53
10,09/08/23 09:00:00 PM,17.5,73.18
11,09/08/23 10:00:00 PM,17.5,72.66
12,09/08/23 11:00:00 PM,17.5,71.73
13,09/09/23 12:00:00 AM,17.5,71.04
14,09/09/23 01:00:00 AM,1.5,70.45
15,09/09/23 02:00:00 AM,2.7,70.02
16,09/09/23 03:00:00 AM,17.5,69.78
17,09/09/23 04:00:00 AM,2.7,69.08
18,09/09/23 05:00:00 AM,10.1,68.38
19,09/09/23 06:00:00 AM,17.6,67.93
20,09/09/23 07:00:00 AM,2.7,68.43
21,09/09/23 08:00:00 AM,2.7,72.12
22,09/09/23 09:00:00 AM,1.5,84.06
23,09/09/23 10:00:00 AM,1.5,81.79
24,09/09/23 11:00:00 AM,1.5,83.14
25,09/09/23 12:00:00 PM,1.5,85.44
26,09/09/23 01:00:00 PM,1.5,85.37
27,09/09/23 02:00:00 PM,1.1,85.68
28,09/09/23 03:00:00 PM,1.5,84.94
29,09/09/23 04:00:00 PM,1.5,83.91
30,09/09/23 05:00:00 PM,1.5,82.15
31,09/09/23 06:00:00 PM,5.8,78.91
32,09/09/23 07:00:00 PM,5.8,75.97
33,09/09/23 08:00:00 PM,5.8,74.10
34,09/09/23 09:00:00 PM,5.8,72.82
35,09/09/23 10:00:00 PM,17.5,71.69
36,09/09/23 11:00:00 PM,2.7,71.10
37,09/10/23 12:00:00 AM,2.7,70.25
38,09/10/23 01:00:00 AM,1.5,69.66
39,09/10/23 02:00:00 AM,1.5,69.28
40,09/10/23 03:00:00 AM,0.7,68.79
41,09/10/23 04:00:00 AM,1.5,68.36
