"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
56,07/09/23 07:00:00 PM,107.2,90.1,77.04
57,07/09/23 08:00:00 PM,108.3,90.8,76.53
58,07/09/23 09:00:00 PM,108.9,90.8,76.15
59,07/09/23 10:00:00 PM,113.5,94.9,75.92
60,07/09/23 11:00:00 PM,108.8,90.1,75.76
61,07/10/23 12:00:00 AM,108.8,90.1,75.63
62,07/10/23 01:00:00 AM,108.8,90.1,75.60
63,07/10/23 02:00:00 AM,109.0,90.5,75.54
64,07/10/23 03:00:00 AM,108.7,90.1,75.51
65,07/10/23 04:00:00 AM,108.7,90.1,75.43
66,07/10/23 05:00:00 AM,108.8,90.1,75.43
67,07/10/23 06:00:00 AM,108.8,90.1,75.45
68,07/10/23 07:00:00 AM,108.9,90.1,75.54
69,07/10/23 08:00:00 AM,106.4,89.4,75.79
70,07/10/23 09:00:00 AM,109.9,91.2,76.39
71,07/10/23 10:00:00 AM,110.9,93.0,77.11
72,07/10/23 11:00:00 AM,109.8,92.6,77.29
73,07/10/23 12:00:00 PM,106.2,88.6,76.53
74,07/10/23 01:00:00 PM,99.3,82.1,75.78
75,07/10/23 02:00:00 PM,99.5,81.4,75.38
76,07/10/23 03:00:00 PM,103.8,85.0,75.40
77,07/10/23 04:00:00 PM,106.2,87.2,75.63
78,07/10/23 05:00:00 PM,107.4,89.0,75.94
79,07/10/23 06:00:00 PM,108.1,90.1,76.08
80,07/10/23 07:00:00 PM,108.4,90.1,75.96
81,07/10/23 08:00:00 PM,108.7,90.1,75.83
82,07/10/23 09:00:00 PM,108.7,89.8,75.60
83,07/10/23 10:00:00 PM,108.9,89.8,75.43
84,07/10/23 11:00:00 PM,108.8,89.4,75.36
85,07/11/23 12:00:00 AM,109.0,89.8,75.31
86,07/11/23 01:00:00 AM,109.0,89.8,75.29
87,07/11/23 02:00:00 AM,109.2,89.8,75.29
88,07/11/23 03:00:00 AM,109.3,89.4,75.22
89,07/11/23 04:00:00 AM,109.3,89.4,75.16
90,07/11/23 05:00:00 AM,109.2,89.4,75.07
91,07/11/23 06:00:00 AM,109.3,89.4,75.04
92,07/11/23 07:00:00 AM,109.3,89.8,75.06
93,07/11/23 08:00:00 AM,109.7,90.2,75.29
94,07/11/23 09:00:00 AM,110.2,91.2,75.67
95,07/11/23 10:00:00 AM,110.6,91.6,75.94
96,07/11/23 11:00:00 AM,111.0,93.0,76.32
97,07/11/23 12:00:00 PM,111.4,93.0,76.57
98,07/11/23 01:00:00 PM,112.9,95.1,77.61
99,07/11/23 02:00:00 PM,114.1,97.3,78.53
100,07/11/23 03:00:00 PM,114.4,97.6,78.48
101,07/11/23 04:00:00 PM,114.2,97.7,78.30
102,07/11/23 05:00:00 PM,110.8,93.7,77.58
103,07/11/23 06:00:00 PM,108.8,91.2,76.64
104,07/11/23 07:00:00 PM,110.2,91.9,76.24
105,07/11/23 08:00:00 PM,110.5,91.9,75.90
106,07/11/23 09:00:00 PM,110.4,91.2,75.60
107,07/11/23 10:00:00 PM,110.3,90.9,75.40
108,07/11/23 11:00:00 PM,110.0,90.5,75.27
109,07/12/23 12:00:00 AM,109.9,90.2,75.13
110,07/12/23 01:00:00 AM,109.6,89.8,75.00
111,07/12/23 02:00:00 AM,109.6,89.8,74.91
112,07/12/23 03:00:00 AM,109.4,89.4,74.84
113,07/12/23 04:00:00 AM,109.4,89.4,74.75
114,07/12/23 05:00:00 AM,109.2,89.1,74.66
115,07/12/23 06:00:00 AM,109.2,89.1,74.57
116,07/12/23 07:00:00 AM,109.1,89.1,74.52
117,07/12/23 08:00:00 AM,109.4,89.8,74.84
118,07/12/23 09:00:00 AM,110.2,90.9,75.47
119,07/12/23 10:00:00 AM,111.3,93.4,76.33
120,07/12/23 11:00:00 AM,112.4,94.4,77.25
121,07/12/23 12:00:00 PM,113.6,96.9,78.31
122,07/12/23 01:00:00 PM,115.3,99.8,79.66
123,07/12/23 02:00:00 PM,116.2,100.8,80.17
124,07/12/23 03:00:00 PM,115.8,100.5,79.63
125,07/12/23 04:00:00 PM,115.5,99.4,79.25
126,07/12/23 05:00:00 PM,115.2,98.7,78.85
127,07/12/23 06:00:00 PM,114.8,98.4,78.53
128,07/12/23 07:00:00 PM,113.8,97.0,77.81
129,07/12/23 08:00:00 PM,112.7,94.8,76.95
130,07/12/23 09:00:00 PM,111.5,93.4,76.33
131,07/12/23 10:00:00 PM,111.2,92.7,75.92
132,07/12/23 11:00:00 PM,110.9,92.0,75.63
133,07/13/23 12:00:00 AM,110.6,91.6,75.45
134,07/13/23 01:00:00 AM,110.4,91.2,75.31
135,07/13/23 02:00:00 AM,110.1,90.5,75.15
136,07/13/23 03:00:00 AM,109.8,90.2,75.00
137,07/13/23 04:00:00 AM,109.5,89.8,74.91
138,07/13/23 05:00:00 AM,109.4,89.4,74.77
139,07/13/23 06:00:00 AM,109.2,89.5,74.64
140,07/13/23 07:00:00 AM,109.2,89.1,74.61
141,07/13/23 08:00:00 AM,109.4,89.8,74.89
142,07/13/23 09:00:00 AM,110.0,91.2,75.51
143,07/13/23 10:00:00 AM,111.0,92.6,76.48
144,07/13/23 11:00:00 AM,112.3,94.4,77.59
145,07/13/23 12:00:00 PM,113.8,97.3,78.58
146,07/13/23 01:00:00 PM,115.0,99.4,79.65
147,07/13/23 02:00:00 PM,116.7,101.9,80.92
148,07/13/23 03:00:00 PM,125.9,112.8,81.43
149,07/13/23 04:00:00 PM,118.5,104.7,81.86
150,07/13/23 05:00:00 PM,118.6,104.8,81.79
151,07/13/23 06:00:00 PM,117.7,103.3,80.91
152,07/13/23 07:00:00 PM,116.0,100.5,79.66
153,07/13/23 08:00:00 PM,114.8,98.7,78.60
154,07/13/23 09:00:00 PM,113.9,96.6,77.76
155,07/13/23 10:00:00 PM,112.9,94.8,77.02
156,07/13/23 11:00:00 PM,111.8,93.4,76.42
157,07/14/23 12:00:00 AM,111.1,92.3,76.01
158,07/14/23 01:00:00 AM,110.5,91.6,75.69
159,07/14/23 02:00:00 AM,110.0,90.9,75.43
160,07/14/23 03:00:00 AM,109.7,90.2,75.27
161,07/14/23 04:00:00 AM,109.3,89.8,75.07
162,07/14/23 05:00:00 AM,109.2,89.4,74.98
163,07/14/23 06:00:00 AM,109.1,89.4,74.97
164,07/14/23 07:00:00 AM,109.1,89.4,75.04
165,07/14/23 08:00:00 AM,109.3,89.8,75.27
166,07/14/23 09:00:00 AM,109.9,91.2,75.87
167,07/14/23 10:00:00 AM,111.1,93.0,76.93
168,07/14/23 11:00:00 AM,112.2,94.4,77.90
169,07/14/23 12:00:00 PM,113.4,96.9,78.85
170,07/14/23 01:00:00 PM,113.8,97.3,79.09
171,07/14/23 02:00:00 PM,113.3,96.2,78.53
172,07/14/23 03:00:00 PM,113.3,96.2,78.44
173,07/14/23 04:00:00 PM,113.8,97.3,78.69
174,07/14/23 05:00:00 PM,114.2,97.6,78.91
175,07/14/23 06:00:00 PM,114.2,97.6,78.85
176,07/14/23 07:00:00 PM,113.8,96.9,78.51
177,07/14/23 08:00:00 PM,112.9,95.5,77.92
178,07/14/23 09:00:00 PM,112.3,94.4,77.36
179,07/14/23 10:00:00 PM,111.8,93.4,76.89
180,07/14/23 11:00:00 PM,111.1,92.6,76.55
181,07/15/23 12:00:00 AM,110.6,91.9,76.26
182,07/15/23 01:00:00 AM,110.3,91.6,76.06
183,07/15/23 02:00:00 AM,109.9,91.2,75.90
184,07/15/23 03:00:00 AM,109.7,90.9,75.78
185,07/15/23 04:00:00 AM,109.4,90.5,75.69
186,07/15/23 05:00:00 AM,109.3,90.1,75.60
187,07/15/23 06:00:00 AM,109.0,89.8,75.45
188,07/15/23 07:00:00 AM,108.9,89.8,75.38
189,07/15/23 08:00:00 AM,109.0,89.8,75.56
190,07/15/23 09:00:00 AM,109.5,90.8,76.06
191,07/15/23 10:00:00 AM,110.4,92.3,76.86
192,07/15/23 11:00:00 AM,111.9,94.4,78.03
193,07/15/23 12:00:00 PM,113.3,96.5,79.14
194,07/15/23 01:00:00 PM,115.2,99.4,80.28
195,07/15/23 02:00:00 PM,114.4,99.0,80.28
196,07/15/23 03:00:00 PM,114.0,98.3,79.97
197,07/15/23 04:00:00 PM,114.4,99.0,80.24
198,07/15/23 05:00:00 PM,114.1,98.3,79.88
199,07/15/23 06:00:00 PM,114.1,98.0,79.48
200,07/15/23 07:00:00 PM,113.7,97.6,79.07
201,07/15/23 08:00:00 PM,112.9,96.2,78.44
202,07/15/23 09:00:00 PM,112.2,94.8,77.79
203,07/15/23 10:00:00 PM,111.5,93.3,77.25
204,07/15/23 11:00:00 PM,110.8,92.6,76.82
205,07/16/23 12:00:00 AM,110.5,92.3,76.55
206,07/16/23 01:00:00 AM,110.1,91.6,76.37
207,07/16/23 02:00:00 AM,109.8,91.2,76.24
208,07/16/23 03:00:00 AM,109.6,90.8,76.15
209,07/16/23 04:00:00 AM,109.3,90.8,76.10
210,07/16/23 05:00:00 AM,114.0,94.5,76.03
211,07/16/23 06:00:00 AM,110.1,91.6,75.99
212,07/16/23 07:00:00 AM,109.2,90.5,76.08
213,07/16/23 08:00:00 AM,109.3,90.8,76.30
214,07/16/23 09:00:00 AM,109.9,91.5,76.87
215,07/16/23 10:00:00 AM,111.2,93.3,77.90
216,07/16/23 11:00:00 AM,112.4,95.4,79.00
217,07/16/23 12:00:00 PM,113.3,97.2,79.70
218,07/16/23 01:00:00 PM,111.7,95.4,79.61
219,07/16/23 02:00:00 PM,110.9,94.7,79.02
220,07/16/23 03:00:00 PM,110.2,93.6,78.62
221,07/16/23 04:00:00 PM,110.5,93.6,78.53
222,07/16/23 05:00:00 PM,111.5,94.4,78.53
223,07/16/23 06:00:00 PM,111.8,94.4,78.35
224,07/16/23 07:00:00 PM,111.4,93.7,77.97
225,07/16/23 08:00:00 PM,111.0,93.0,77.49
226,07/16/23 09:00:00 PM,110.3,92.3,76.95
227,07/16/23 10:00:00 PM,109.7,91.5,76.53
228,07/16/23 11:00:00 PM,109.2,90.5,76.23
229,07/17/23 12:00:00 AM,108.9,89.4,75.99
230,07/17/23 01:00:00 AM,108.6,89.4,75.79
231,07/17/23 02:00:00 AM,108.4,89.4,75.69
232,07/17/23 03:00:00 AM,108.2,89.0,75.63
233,07/17/23 04:00:00 AM,108.2,88.7,75.61
234,07/17/23 05:00:00 AM,107.9,88.7,75.60
235,07/17/23 06:00:00 AM,108.1,89.0,75.63
236,07/17/23 07:00:00 AM,108.1,89.0,75.74
237,07/17/23 08:00:00 AM,108.3,89.4,76.01
238,07/17/23 09:00:00 AM,109.0,90.8,76.59
239,07/17/23 10:00:00 AM,109.7,91.9,77.18
240,07/17/23 11:00:00 AM,110.9,93.3,78.21
241,07/17/23 12:00:00 PM,111.1,94.0,78.42
242,07/17/23 01:00:00 PM,110.9,93.6,78.31
243,07/17/23 02:00:00 PM,111.7,95.1,79.09
244,07/17/23 03:00:00 PM,113.2,97.2,80.04
245,07/17/23 04:00:00 PM,114.7,99.3,81.05
246,07/17/23 05:00:00 PM,147.4,131.4,81.27
247,07/17/23 06:00:00 PM,107.0,91.7,79.72
248,07/17/23 07:00:00 PM,103.1,87.1,78.39
249,07/17/23 08:00:00 PM,105.0,87.5,77.32
250,07/17/23 09:00:00 PM,107.1,89.0,76.66
251,07/17/23 10:00:00 PM,107.5,88.6,76.23
252,07/17/23 11:00:00 PM,107.6,88.3,75.85
253,07/18/23 12:00:00 AM,107.4,87.9,75.54
254,07/18/23 01:00:00 AM,107.2,87.6,75.34
255,07/18/23 02:00:00 AM,107.1,87.6,75.15
256,07/18/23 03:00:00 AM,107.1,87.6,75.04
257,07/18/23 04:00:00 AM,106.9,86.9,74.97
258,07/18/23 05:00:00 AM,106.8,87.2,74.89
259,07/18/23 06:00:00 AM,107.0,87.3,74.84
260,07/18/23 07:00:00 AM,107.0,87.2,74.97
261,07/18/23 08:00:00 AM,107.3,88.0,75.27
262,07/18/23 09:00:00 AM,108.1,88.7,75.85
263,07/18/23 10:00:00 AM,109.4,91.2,76.86
264,07/18/23 11:00:00 AM,110.7,92.9,77.97
265,07/18/23 12:00:00 PM,111.9,94.7,78.93
266,07/18/23 01:00:00 PM,113.4,97.2,80.08
267,07/18/23 02:00:00 PM,114.5,99.0,80.91
268,07/18/23 03:00:00 PM,115.2,100.0,81.36
269,07/18/23 04:00:00 PM,116.0,100.7,81.79
270,07/18/23 05:00:00 PM,116.3,101.8,81.84
271,07/18/23 06:00:00 PM,115.9,101.1,81.37
272,07/18/23 07:00:00 PM,115.3,100.1,80.74
273,07/18/23 08:00:00 PM,114.2,98.3,79.88
274,07/18/23 09:00:00 PM,113.2,96.2,79.05
275,07/18/23 10:00:00 PM,112.3,95.1,78.30
276,07/18/23 11:00:00 PM,111.5,93.3,77.72
277,07/19/23 12:00:00 AM,115.7,97.4,77.25
278,07/19/23 01:00:00 AM,109.9,91.5,76.87
279,07/19/23 02:00:00 AM,109.3,90.5,76.53
280,07/19/23 03:00:00 AM,108.8,89.4,76.23
281,07/19/23 04:00:00 AM,108.4,89.0,75.90
282,07/19/23 05:00:00 AM,109.9,90.5,75.63
283,07/19/23 06:00:00 AM,107.6,88.0,75.45
284,07/19/23 07:00:00 AM,107.3,87.6,75.38
285,07/19/23 08:00:00 AM,107.5,87.9,75.60
286,07/19/23 09:00:00 AM,108.1,88.6,76.15
287,07/19/23 10:00:00 AM,109.0,90.4,77.02
288,07/19/23 11:00:00 AM,110.6,92.9,78.44
289,07/19/23 12:00:00 PM,112.3,95.0,79.77
290,07/19/23 01:00:00 PM,113.8,97.1,81.10
291,07/19/23 02:00:00 PM,115.4,99.3,82.26
292,07/19/23 03:00:00 PM,116.5,100.7,83.01
293,07/19/23 04:00:00 PM,116.9,101.8,83.21
294,07/19/23 05:00:00 PM,117.9,103.2,83.55
295,07/19/23 06:00:00 PM,117.5,103.2,83.16
296,07/19/23 07:00:00 PM,116.7,102.9,82.56
297,07/19/23 08:00:00 PM,115.9,101.5,81.79
298,07/19/23 09:00:00 PM,114.9,99.7,80.89
299,07/19/23 10:00:00 PM,113.7,97.6,79.93
300,07/19/23 11:00:00 PM,112.9,95.8,79.16
301,07/20/23 12:00:00 AM,111.9,94.4,78.44
302,07/20/23 01:00:00 AM,111.0,92.9,77.88
303,07/20/23 02:00:00 AM,110.3,92.2,77.43
304,07/20/23 03:00:00 AM,109.6,91.2,77.02
305,07/20/23 04:00:00 AM,109.0,90.1,76.69
306,07/20/23 05:00:00 AM,108.4,89.0,76.37
307,07/20/23 06:00:00 AM,107.8,88.7,76.03
308,07/20/23 07:00:00 AM,107.4,87.9,75.87
309,07/20/23 08:00:00 AM,107.3,87.9,76.03
310,07/20/23 09:00:00 AM,108.0,89.0,76.64
311,07/20/23 10:00:00 AM,109.1,90.8,77.65
312,07/20/23 11:00:00 AM,110.5,92.9,78.93
313,07/20/23 12:00:00 PM,112.0,94.6,80.19
314,07/20/23 01:00:00 PM,113.6,96.7,81.54
315,07/20/23 02:00:00 PM,115.0,98.5,82.54
316,07/20/23 03:00:00 PM,116.0,100.3,83.35
317,07/20/23 04:00:00 PM,116.8,101.4,83.77
318,07/20/23 05:00:00 PM,117.5,102.1,84.07
319,07/20/23 06:00:00 PM,117.5,102.8,83.88
320,07/20/23 07:00:00 PM,117.3,103.2,83.44
321,07/20/23 08:00:00 PM,116.9,102.9,82.85
322,07/20/23 09:00:00 PM,116.0,101.8,82.08
323,07/20/23 10:00:00 PM,114.9,99.7,81.16
324,07/20/23 11:00:00 PM,111.4,97.2,80.40
325,07/21/23 12:00:00 AM,113.1,96.5,79.63
326,07/21/23 01:00:00 AM,112.4,95.1,78.98
327,07/21/23 02:00:00 AM,111.4,94.0,78.37
328,07/21/23 03:00:00 AM,110.5,92.9,77.90
329,07/21/23 04:00:00 AM,109.9,91.5,77.49
330,07/21/23 05:00:00 AM,109.2,90.8,77.13
331,07/21/23 06:00:00 AM,108.7,89.7,76.82
332,07/21/23 07:00:00 AM,108.2,89.7,76.66
333,07/21/23 08:00:00 AM,108.3,89.3,76.93
334,07/21/23 09:00:00 AM,108.8,90.4,77.43
335,07/21/23 10:00:00 AM,109.6,91.1,78.22
336,07/21/23 11:00:00 AM,110.9,93.2,79.45
337,07/21/23 12:00:00 PM,112.3,95.0,80.44
338,07/21/23 01:00:00 PM,113.6,96.4,81.70
339,07/21/23 02:00:00 PM,114.5,98.2,82.45
340,07/21/23 03:00:00 PM,115.3,99.2,83.08
341,07/21/23 04:00:00 PM,116.3,100.6,83.75
342,07/21/23 05:00:00 PM,116.9,101.3,84.13
343,07/21/23 06:00:00 PM,117.5,102.4,84.29
344,07/21/23 07:00:00 PM,117.9,103.2,84.07
345,07/21/23 08:00:00 PM,117.3,102.8,83.52
346,07/21/23 09:00:00 PM,116.8,102.1,82.78
347,07/21/23 10:00:00 PM,116.0,101.1,81.99
348,07/21/23 11:00:00 PM,114.4,100.0,81.21
349,07/22/23 12:00:00 AM,113.9,97.9,80.44
350,07/22/23 01:00:00 AM,113.2,96.1,79.74
351,07/22/23 02:00:00 AM,112.4,95.4,79.25
352,07/22/23 03:00:00 AM,112.0,94.7,78.82
353,07/22/23 04:00:00 AM,109.1,92.6,78.13
354,07/22/23 05:00:00 AM,111.0,93.7,77.90
355,07/22/23 06:00:00 AM,110.0,91.5,77.61
356,07/22/23 07:00:00 AM,109.5,91.1,77.49
357,07/22/23 08:00:00 AM,109.6,91.1,77.59
358,07/22/23 09:00:00 AM,109.8,91.5,78.03
359,07/22/23 10:00:00 AM,110.3,92.5,78.82
360,07/22/23 11:00:00 AM,111.5,93.6,79.81
361,07/22/23 12:00:00 PM,112.4,94.6,80.53
362,07/22/23 01:00:00 PM,113.4,95.7,81.36
363,07/22/23 02:00:00 PM,114.4,97.4,82.31
364,07/22/23 03:00:00 PM,115.2,98.9,82.94
365,07/22/23 04:00:00 PM,115.9,99.6,83.52
366,07/22/23 05:00:00 PM,114.1,98.5,82.54
367,07/22/23 06:00:00 PM,111.9,96.4,81.46
368,07/22/23 07:00:00 PM,111.5,95.7,80.76
369,07/22/23 08:00:00 PM,110.5,93.9,80.04
370,07/22/23 09:00:00 PM,110.1,92.5,79.50
371,07/22/23 10:00:00 PM,109.2,92.1,78.98
372,07/22/23 11:00:00 PM,109.3,91.8,78.46
373,07/23/23 12:00:00 AM,109.2,91.1,77.97
374,07/23/23 01:00:00 AM,109.1,90.4,77.56
375,07/23/23 02:00:00 AM,108.7,89.7,77.20
376,07/23/23 03:00:00 AM,108.3,89.0,76.86
377,07/23/23 04:00:00 AM,107.8,88.3,76.57
378,07/23/23 05:00:00 AM,107.5,87.9,76.42
379,07/23/23 06:00:00 AM,107.3,87.5,76.33
380,07/23/23 07:00:00 AM,107.3,87.5,76.39
381,07/23/23 08:00:00 AM,107.3,87.9,76.55
382,07/23/23 09:00:00 AM,107.7,88.6,77.04
383,07/23/23 10:00:00 AM,108.6,89.7,77.90
384,07/23/23 11:00:00 AM,109.8,91.1,78.98
385,07/23/23 12:00:00 PM,109.6,91.4,79.50
386,07/23/23 01:00:00 PM,92.6,76.8,79.18
387,07/23/23 02:00:00 PM,94.9,79.0,78.60
388,07/23/23 03:00:00 PM,91.8,75.8,78.08
389,07/23/23 04:00:00 PM,98.0,80.9,77.81
390,07/23/23 05:00:00 PM,101.8,83.8,77.74
391,07/23/23 06:00:00 PM,104.0,85.6,77.72
392,07/23/23 07:00:00 PM,105.1,86.7,77.65
393,07/23/23 08:00:00 PM,105.7,87.5,77.45
394,07/23/23 09:00:00 PM,105.9,87.1,77.20
395,07/23/23 10:00:00 PM,105.8,86.8,76.98
396,07/23/23 11:00:00 PM,106.2,87.2,76.82
397,07/24/23 12:00:00 AM,105.9,86.8,76.71
398,07/24/23 01:00:00 AM,105.9,86.8,76.64
399,07/24/23 02:00:00 AM,106.0,86.1,76.59
400,07/24/23 03:00:00 AM,105.7,86.4,76.53
401,07/24/23 04:00:00 AM,105.7,86.4,76.46
402,07/24/23 05:00:00 AM,104.1,85.0,76.46
403,07/24/23 06:00:00 AM,98.3,79.5,76.15
404,07/24/23 07:00:00 AM,94.6,76.2,76.01
405,07/24/23 08:00:00 AM,100.2,81.3,76.17
406,07/24/23 09:00:00 AM,103.2,83.9,76.53
407,07/24/23 10:00:00 AM,105.3,86.4,77.56
408,07/24/23 11:00:00 AM,107.2,89.3,78.62
409,07/24/23 12:00:00 PM,108.8,91.0,79.48
410,07/24/23 01:00:00 PM,110.6,93.9,80.69
411,07/24/23 02:00:00 PM,112.3,96.0,81.75
412,07/24/23 03:00:00 PM,112.8,97.1,81.91
413,07/24/23 04:00:00 PM,113.2,97.4,82.15
414,07/24/23 05:00:00 PM,112.9,96.8,81.52
415,07/24/23 06:00:00 PM,111.6,95.0,80.42
416,07/24/23 07:00:00 PM,110.9,93.2,79.79
417,07/24/23 08:00:00 PM,110.1,92.1,79.18
418,07/24/23 09:00:00 PM,109.5,91.1,78.62
419,07/24/23 10:00:00 PM,108.9,90.0,78.19
420,07/24/23 11:00:00 PM,108.5,88.9,77.76
421,07/25/23 12:00:00 AM,107.9,88.6,77.36
422,07/25/23 01:00:00 AM,107.4,87.5,77.02
423,07/25/23 02:00:00 AM,107.0,87.2,76.78
424,07/25/23 03:00:00 AM,106.7,86.8,76.64
425,07/25/23 04:00:00 AM,106.5,86.4,76.46
426,07/25/23 05:00:00 AM,106.3,86.1,76.39
427,07/25/23 06:00:00 AM,106.2,85.7,76.33
428,07/25/23 07:00:00 AM,106.3,85.7,76.37
429,07/25/23 08:00:00 AM,106.2,86.1,76.55
430,07/25/23 09:00:00 AM,106.9,86.8,77.09
431,07/25/23 10:00:00 AM,107.7,88.2,77.85
432,07/25/23 11:00:00 AM,108.8,90.3,78.78
433,07/25/23 12:00:00 PM,110.0,91.7,79.79
434,07/25/23 01:00:00 PM,110.9,93.2,80.28
435,07/25/23 02:00:00 PM,110.9,93.5,80.24
436,07/25/23 03:00:00 PM,111.5,94.3,80.47
437,07/25/23 04:00:00 PM,112.0,95.0,80.87
438,07/25/23 05:00:00 PM,112.0,94.6,80.69
439,07/25/23 06:00:00 PM,111.7,94.3,80.33
440,07/25/23 07:00:00 PM,110.9,92.8,79.63
441,07/25/23 08:00:00 PM,109.5,91.1,78.69
442,07/25/23 09:00:00 PM,108.4,88.9,77.76
443,07/25/23 10:00:00 PM,107.4,87.5,77.05
444,07/25/23 11:00:00 PM,106.6,86.4,76.48
445,07/26/23 12:00:00 AM,105.0,85.0,91.65
446,07/26/23 01:00:00 AM,104.5,83.5,91.47
447,07/26/23 02:00:00 AM,104.1,82.8,91.31
448,07/26/23 03:00:00 AM,103.5,82.1,91.15
449,07/26/23 04:00:00 AM,103.1,81.7,91.02
450,07/26/23 05:00:00 AM,102.8,80.7,90.91
451,07/26/23 06:00:00 AM,102.5,80.3,90.77
452,07/26/23 07:00:00 AM,102.2,79.9,90.75
453,07/26/23 08:00:00 AM,102.4,80.3,90.90
454,07/26/23 09:00:00 AM,103.1,81.7,91.22
455,07/26/23 10:00:00 AM,104.5,84.2,91.78
456,07/26/23 11:00:00 AM,107.0,86.7,77.68
457,07/26/23 12:00:00 PM,108.9,89.2,79.16
458,07/26/23 01:00:00 PM,110.9,92.1,80.82
459,07/26/23 02:00:00 PM,112.3,93.8,81.90
460,07/26/23 03:00:00 PM,113.5,95.2,82.85
461,07/26/23 04:00:00 PM,114.3,96.6,83.35
462,07/26/23 05:00:00 PM,114.9,97.4,83.59
463,07/26/23 06:00:00 PM,114.8,97.7,83.32
464,07/26/23 07:00:00 PM,114.8,98.5,82.92
465,07/26/23 08:00:00 PM,114.5,98.2,82.38
466,07/26/23 09:00:00 PM,113.9,97.5,81.77
467,07/26/23 10:00:00 PM,113.0,96.1,80.96
468,07/26/23 11:00:00 PM,111.9,94.6,80.13
469,07/27/23 12:00:00 AM,111.1,93.2,79.34
470,07/27/23 01:00:00 AM,110.0,91.4,78.64
471,07/27/23 02:00:00 AM,109.1,90.0,78.12
