"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)"
1,08/02/23 02:00:00 PM,131.3,79.95
2,08/02/23 03:00:00 PM,134.1,80.31
3,08/02/23 04:00:00 PM,136.1,80.73
4,08/02/23 05:00:00 PM,137.2,81.05
5,08/02/23 06:00:00 PM,138.0,81.18
6,08/02/23 07:00:00 PM,138.9,81.18
7,08/02/23 08:00:00 PM,139.3,81.10
8,08/02/23 09:00:00 PM,139.3,80.92
9,08/02/23 10:00:00 PM,139.3,80.73
10,08/02/23 11:00:00 PM,139.3,80.49
11,08/03/23 12:00:00 AM,138.9,80.24
12,08/03/23 01:00:00 AM,138.5,79.99
13,08/03/23 02:00:00 AM,138.2,79.74
14,08/03/23 03:00:00 AM,138.2,79.52
15,08/03/23 04:00:00 AM,138.2,79.27
16,08/03/23 05:00:00 AM,137.8,79.02
17,08/03/23 06:00:00 AM,137.4,78.76
18,08/03/23 07:00:00 AM,137.4,78.62
19,08/03/23 08:00:00 AM,137.8,78.67
20,08/03/23 09:00:00 AM,138.2,78.87
21,08/03/23 10:00:00 AM,139.4,79.11
22,08/03/23 11:00:00 AM,140.2,79.45
23,08/03/23 12:00:00 PM,141.4,79.74
24,08/03/23 01:00:00 PM,142.6,80.17
25,08/03/23 02:00:00 PM,143.8,80.51
26,08/03/23 03:00:00 PM,144.5,81.05
27,08/03/23 04:00:00 PM,145.7,81.30
28,08/03/23 05:00:00 PM,146.5,81.55
29,08/03/23 06:00:00 PM,147.3,81.48
30,08/03/23 07:00:00 PM,147.3,81.43
31,08/03/23 08:00:00 PM,147.3,81.27
32,08/03/23 09:00:00 PM,147.7,81.07
33,08/03/23 10:00:00 PM,147.8,80.82
34,08/03/23 11:00:00 PM,147.8,80.56
35,08/04/23 12:00:00 AM,147.8,80.37
36,08/04/23 01:00:00 AM,147.8,80.15
37,08/04/23 02:00:00 AM,147.4,79.95
38,08/04/23 03:00:00 AM,147.5,79.74
39,08/04/23 04:00:00 AM,147.5,79.56
40,08/04/23 05:00:00 AM,147.5,79.39
41,08/04/23 06:00:00 AM,147.5,79.23
42,08/04/23 07:00:00 AM,147.9,79.14
43,08/04/23 08:00:00 AM,147.5,79.20
44,08/04/23 09:00:00 AM,147.9,79.47
45,08/04/23 10:00:00 AM,148.3,79.79
46,08/04/23 11:00:00 AM,149.5,80.04
47,08/04/23 12:00:00 PM,149.0,80.15
48,08/04/23 01:00:00 PM,149.4,80.31
49,08/04/23 02:00:00 PM,147.8,80.22
50,08/04/23 03:00:00 PM,147.4,80.17
51,08/04/23 04:00:00 PM,145.8,80.17
52,08/04/23 05:00:00 PM,146.2,80.24
53,08/04/23 06:00:00 PM,147.4,80.29
54,08/04/23 07:00:00 PM,147.8,80.24
55,08/04/23 08:00:00 PM,148.6,80.20
56,08/04/23 09:00:00 PM,149.0,80.04
57,08/04/23 10:00:00 PM,149.1,79.90
58,08/04/23 11:00:00 PM,149.9,79.77
59,08/05/23 12:00:00 AM,150.3,79.61
60,08/05/23 01:00:00 AM,151.1,79.45
61,08/05/23 02:00:00 AM,151.5,79.27
62,08/05/23 03:00:00 AM,151.6,79.09
63,08/05/23 04:00:00 AM,151.6,78.89
64,08/05/23 05:00:00 AM,151.2,78.75
65,08/05/23 06:00:00 AM,151.2,78.55
66,08/05/23 07:00:00 AM,150.8,78.46
67,08/05/23 08:00:00 AM,150.8,78.42
68,08/05/23 09:00:00 AM,150.8,78.46
69,08/05/23 10:00:00 AM,150.8,78.58
70,08/05/23 11:00:00 AM,151.6,78.71
71,08/05/23 12:00:00 PM,152.4,79.18
72,08/05/23 01:00:00 PM,153.5,79.70
73,08/05/23 02:00:00 PM,154.3,80.15
74,08/05/23 03:00:00 PM,155.1,80.64
75,08/05/23 04:00:00 PM,156.2,81.09
76,08/05/23 05:00:00 PM,156.6,81.18
77,08/05/23 06:00:00 PM,157.0,81.23
78,08/05/23 07:00:00 PM,157.8,81.14
79,08/05/23 08:00:00 PM,157.4,81.00
80,08/05/23 09:00:00 PM,158.3,80.83
81,08/05/23 10:00:00 PM,157.1,80.64
82,08/05/23 11:00:00 PM,157.1,80.46
83,08/06/23 12:00:00 AM,157.1,80.29
84,08/06/23 01:00:00 AM,156.7,80.15
85,08/06/23 02:00:00 AM,156.3,80.02
86,08/06/23 03:00:00 AM,156.7,79.88
87,08/06/23 04:00:00 AM,156.4,79.74
88,08/06/23 05:00:00 AM,156.4,79.61
89,08/06/23 06:00:00 AM,158.8,79.47
90,08/06/23 07:00:00 AM,155.2,79.36
91,08/06/23 08:00:00 AM,155.2,79.39
92,08/06/23 09:00:00 AM,155.6,79.54
93,08/06/23 10:00:00 AM,156.3,79.99
94,08/06/23 11:00:00 AM,156.7,80.40
95,08/06/23 12:00:00 PM,157.1,80.76
96,08/06/23 01:00:00 PM,158.6,81.39
97,08/06/23 02:00:00 PM,159.0,81.84
98,08/06/23 03:00:00 PM,160.1,82.51
99,08/06/23 04:00:00 PM,160.5,82.80
100,08/06/23 05:00:00 PM,161.3,83.08
101,08/06/23 06:00:00 PM,161.7,83.12
102,08/06/23 07:00:00 PM,161.7,83.03
103,08/06/23 08:00:00 PM,161.3,82.89
104,08/06/23 09:00:00 PM,160.9,82.74
105,08/06/23 10:00:00 PM,160.5,82.49
106,08/06/23 11:00:00 PM,160.6,82.20
107,08/07/23 12:00:00 AM,159.8,81.95
108,08/07/23 01:00:00 AM,159.4,81.68
109,08/07/23 02:00:00 AM,159.0,81.41
110,08/07/23 03:00:00 AM,158.6,81.16
111,08/07/23 04:00:00 AM,158.3,80.91
112,08/07/23 05:00:00 AM,157.5,80.65
113,08/07/23 06:00:00 AM,157.1,80.40
114,08/07/23 07:00:00 AM,156.7,80.24
115,08/07/23 08:00:00 AM,157.1,80.33
116,08/07/23 09:00:00 AM,157.5,80.64
117,08/07/23 10:00:00 AM,158.2,81.16
118,08/07/23 11:00:00 AM,159.0,81.66
119,08/07/23 12:00:00 PM,159.8,82.08
120,08/07/23 01:00:00 PM,160.5,82.51
121,08/07/23 02:00:00 PM,162.9,83.10
122,08/07/23 03:00:00 PM,162.4,83.79
123,08/07/23 04:00:00 PM,166.4,84.45
124,08/07/23 05:00:00 PM,164.4,84.67
125,08/07/23 06:00:00 PM,165.2,84.76
126,08/07/23 07:00:00 PM,164.8,84.74
127,08/07/23 08:00:00 PM,164.4,84.52
128,08/07/23 09:00:00 PM,163.2,84.22
129,08/07/23 10:00:00 PM,164.4,83.93
130,08/07/23 11:00:00 PM,163.7,83.61
131,08/08/23 12:00:00 AM,161.7,83.26
132,08/08/23 01:00:00 AM,160.9,82.92
133,08/08/23 02:00:00 AM,161.3,82.63
134,08/08/23 03:00:00 AM,159.7,82.36
135,08/08/23 04:00:00 AM,160.2,82.11
136,08/08/23 05:00:00 AM,159.0,81.90
137,08/08/23 06:00:00 AM,158.6,81.66
138,08/08/23 07:00:00 AM,159.4,81.55
139,08/08/23 08:00:00 AM,158.6,81.64
140,08/08/23 09:00:00 AM,158.6,82.00
141,08/08/23 10:00:00 AM,159.3,82.53
142,08/08/23 11:00:00 AM,160.1,83.10
143,08/08/23 12:00:00 PM,161.2,83.52
144,08/08/23 01:00:00 PM,162.4,83.93
145,08/08/23 02:00:00 PM,163.6,84.42
146,08/08/23 03:00:00 PM,163.1,84.83
147,08/08/23 04:00:00 PM,163.9,85.42
148,08/08/23 05:00:00 PM,165.1,85.82
149,08/08/23 06:00:00 PM,165.5,85.86
150,08/08/23 07:00:00 PM,165.5,85.71
151,08/08/23 08:00:00 PM,165.1,85.50
152,08/08/23 09:00:00 PM,164.7,85.24
153,08/08/23 10:00:00 PM,163.5,84.83
154,08/08/23 11:00:00 PM,162.8,84.45
155,08/09/23 12:00:00 AM,164.4,84.02
156,08/09/23 01:00:00 AM,162.9,83.62
157,08/09/23 02:00:00 AM,161.7,83.23
158,08/09/23 03:00:00 AM,161.3,82.85
159,08/09/23 04:00:00 AM,160.5,82.45
160,08/09/23 05:00:00 AM,159.4,82.11
161,08/09/23 06:00:00 AM,158.6,81.81
