"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,05/30/24 09:00:00 AM,0.4,-1.2,75.16,Logged,,,
2,05/30/24 10:00:00 AM,0.6,-3.8,77.47,,,,
3,05/30/24 11:00:00 AM,0.4,-1.2,79.72,,,,
4,05/30/24 12:00:00 PM,0.4,-1.2,82.27,,,,
5,05/30/24 01:00:00 PM,1.7,-1.2,83.80,,,,
6,05/30/24 02:00:00 PM,1.7,-1.2,86.54,,,,
7,05/30/24 03:00:00 PM,1.7,-1.2,85.01,,,,
8,05/30/24 04:00:00 PM,0.6,-1.2,84.27,,,,
9,05/30/24 05:00:00 PM,1.7,-1.2,82.51,,,,
10,05/30/24 06:00:00 PM,1.7,-1.2,80.96,,,,
11,05/30/24 07:00:00 PM,0.4,-3.8,78.91,,,,
12,05/30/24 08:00:00 PM,1.7,-1.2,76.05,,,,
13,05/30/24 09:00:00 PM,0.3,-1.2,73.85,,,,
14,05/30/24 10:00:00 PM,0.4,-3.8,72.57,,,,
15,05/30/24 11:00:00 PM,1.8,-1.2,71.67,,,,
16,05/31/24 12:00:00 AM,1.8,-1.2,70.83,,,,
17,05/31/24 01:00:00 AM,1.8,-1.2,70.34,,,,
18,05/31/24 02:00:00 AM,0.4,-1.2,69.12,,,,
19,05/31/24 03:00:00 AM,0.4,-1.2,67.77,,,,
20,05/31/24 04:00:00 AM,1.8,-1.1,66.72,,,,
21,05/31/24 05:00:00 AM,0.4,-1.1,65.93,,,,
22,05/31/24 06:00:00 AM,1.8,-1.1,66.09,,,,
23,05/31/24 07:00:00 AM,1.8,-1.2,69.46,,,,
24,05/31/24 08:00:00 AM,2.0,-3.8,77.05,,,,
25,05/31/24 09:00:00 AM,1.7,-1.2,78.21,,,,
26,05/31/24 10:00:00 AM,1.7,-1.2,80.49,,,,
27,05/31/24 11:00:00 AM,1.7,-3.8,81.84,,,,
28,05/31/24 12:00:00 PM,1.9,-1.2,83.28,,,,
29,05/31/24 01:00:00 PM,0.4,-1.2,83.25,,,,
30,05/31/24 02:00:00 PM,0.4,-3.8,85.60,,,,
31,05/31/24 03:00:00 PM,1.7,-3.8,84.45,,,,
32,05/31/24 04:00:00 PM,1.9,-1.2,83.25,,,,
33,05/31/24 05:00:00 PM,0.6,-3.8,81.68,,,,
34,05/31/24 06:00:00 PM,0.4,-3.8,79.81,,,,
35,05/31/24 07:00:00 PM,1.9,-1.2,77.54,,,,
36,05/31/24 08:00:00 PM,0.4,-1.2,75.18,,,,
37,05/31/24 09:00:00 PM,0.4,-3.8,73.20,,,,
38,05/31/24 10:00:00 PM,0.4,-3.8,71.33,,,,
39,05/31/24 11:00:00 PM,0.4,-3.8,70.09,,,,
40,06/01/24 12:00:00 AM,1.8,-3.8,69.67,,,,
41,06/01/24 01:00:00 AM,1.8,-1.2,68.63,,,,
42,06/01/24 02:00:00 AM,1.8,-4.9,67.91,,,,
43,06/01/24 03:00:00 AM,0.4,-3.7,66.76,,,,
44,06/01/24 04:00:00 AM,1.7,-3.8,68.67,,,,
45,06/01/24 05:00:00 AM,1.8,-1.2,67.68,,,,
46,06/01/24 06:00:00 AM,0.4,-1.2,67.75,,,,
47,06/01/24 07:00:00 AM,1.8,-1.2,70.65,,,,
48,06/01/24 08:00:00 AM,2.0,-3.8,74.66,,,,
49,06/01/24 09:00:00 AM,1.7,-1.2,76.77,,,,
50,06/01/24 10:00:00 AM,1.7,-1.2,78.96,,,,
51,06/01/24 11:00:00 AM,0.3,-1.2,80.65,,,,
52,06/01/24 12:00:00 PM,1.7,-3.8,81.09,,,,
53,06/01/24 01:00:00 PM,0.4,-0.5,82.90,,,,
54,06/01/24 02:00:00 PM,0.4,-1.2,86.67,,,,
55,06/01/24 03:00:00 PM,0.4,-1.2,83.53,,,,
56,06/01/24 04:00:00 PM,0.3,-3.8,83.19,,,,
57,06/01/24 05:00:00 PM,1.7,-1.2,82.13,,,,
58,06/01/24 06:00:00 PM,0.4,-3.8,80.10,,,,
59,06/01/24 07:00:00 PM,1.7,-1.2,78.60,,,,
60,06/01/24 08:00:00 PM,0.3,-3.8,76.53,,,,
61,06/01/24 09:00:00 PM,0.4,-0.4,74.91,,,,
62,06/01/24 10:00:00 PM,1.7,-1.2,74.32,,,,
63,06/01/24 11:00:00 PM,0.4,-1.2,73.80,,,,
64,06/02/24 12:00:00 AM,1.8,-3.8,73.06,,,,
65,06/02/24 01:00:00 AM,0.4,-1.2,71.56,,,,
66,06/02/24 02:00:00 AM,0.4,-3.8,69.40,,,,
67,06/02/24 03:00:00 AM,0.4,-1.2,68.31,,,,
68,06/02/24 04:00:00 AM,0.4,-3.8,68.88,,,,
69,06/02/24 05:00:00 AM,0.4,-3.8,68.97,,,,
70,06/02/24 06:00:00 AM,0.4,-1.2,68.52,,,,
71,06/02/24 07:00:00 AM,0.4,-3.8,69.96,,,,
72,06/02/24 08:00:00 AM,1.7,-1.2,75.58,,,,
73,06/02/24 09:00:00 AM,0.4,-1.2,75.88,,,,
74,06/02/24 10:00:00 AM,0.4,-1.2,77.47,,,,
75,06/02/24 11:00:00 AM,0.4,-3.8,80.10,,,,
76,06/02/24 12:00:00 PM,1.7,-1.2,80.01,,,,
77,06/02/24 01:00:00 PM,0.4,-3.8,78.33,,,,
78,06/02/24 02:00:00 PM,1.7,-0.5,78.82,,,,
79,06/02/24 03:00:00 PM,1.7,-1.2,79.79,,,,
80,06/02/24 04:00:00 PM,1.7,-1.2,78.87,,,,
81,06/02/24 05:00:00 PM,0.4,-1.2,80.46,,,,
82,06/02/24 06:00:00 PM,1.9,-3.8,79.86,,,,
83,06/02/24 07:00:00 PM,0.4,-1.2,77.56,,,,
84,06/02/24 08:00:00 PM,1.7,-3.8,75.92,,,,
85,06/02/24 09:00:00 PM,0.3,12.5,75.15,,,,
86,06/02/24 10:00:00 PM,1.7,-1.2,74.41,,,,
87,06/02/24 11:00:00 PM,1.8,-3.8,72.48,,,,
88,06/03/24 12:00:00 AM,0.4,-0.4,71.08,,,,
89,06/03/24 01:00:00 AM,1.8,-1.2,69.96,,,,
90,06/03/24 02:00:00 AM,0.4,-1.2,69.55,,,,
91,06/03/24 03:00:00 AM,0.4,-0.4,68.45,,,,
92,06/03/24 04:00:00 AM,0.4,-1.2,68.27,,,,
93,06/03/24 05:00:00 AM,1.8,-1.2,67.51,,,,
94,06/03/24 06:00:00 AM,0.4,12.6,67.39,,,,
95,06/03/24 07:00:00 AM,1.8,-1.2,69.31,,,,
96,06/03/24 08:00:00 AM,0.4,-1.2,75.54,,,,
97,06/03/24 09:00:00 AM,1.7,-3.8,77.74,,,,
98,06/03/24 10:00:00 AM,0.3,-1.2,79.90,,,,
99,06/03/24 11:00:00 AM,1.9,-1.2,81.99,,,,
100,06/03/24 12:00:00 PM,1.7,-1.2,84.20,,,,
101,06/03/24 01:00:00 PM,1.7,-3.8,83.97,,,,
102,06/03/24 02:00:00 PM,0.4,-3.8,87.53,,,,
103,06/03/24 03:00:00 PM,0.3,-3.8,86.88,,,,
104,06/03/24 04:00:00 PM,0.4,-1.2,84.27,,,,
105,06/03/24 05:00:00 PM,1.7,-0.5,84.07,,,,
106,06/03/24 06:00:00 PM,0.3,-1.2,82.33,,,,
107,06/03/24 07:00:00 PM,1.7,-1.2,80.10,,,,
108,06/03/24 08:00:00 PM,1.7,-3.8,78.73,,,,
109,06/03/24 09:00:00 PM,1.7,-1.2,76.39,,,,
110,06/03/24 10:00:00 PM,0.4,-3.8,74.66,,,,
111,06/03/24 11:00:00 PM,1.8,-1.2,73.20,,,,
112,06/04/24 12:00:00 AM,1.8,-1.2,72.59,,,,
113,06/04/24 01:00:00 AM,0.4,-1.2,71.83,,,,
114,06/04/24 02:00:00 AM,1.8,-1.2,71.24,,,,
115,06/04/24 03:00:00 AM,2.0,-1.2,70.61,,,,
116,06/04/24 04:00:00 AM,2.0,-1.2,69.71,,,,
117,06/04/24 05:00:00 AM,0.4,-1.2,69.55,,,,
118,06/04/24 06:00:00 AM,1.8,-3.8,69.40,,,,
119,06/04/24 07:00:00 AM,1.8,-3.8,71.40,,,,
120,06/04/24 08:00:00 AM,1.7,-1.2,75.85,,,,
121,06/04/24 09:00:00 AM,0.4,-1.2,78.40,,,,
122,06/04/24 10:00:00 AM,0.4,-3.8,80.89,,,,
123,06/04/24 11:00:00 AM,1.7,-1.2,82.96,,,,
124,06/04/24 12:00:00 PM,1.7,-3.8,85.14,,,,
125,06/04/24 01:00:00 PM,1.7,12.4,84.52,,,,
126,06/04/24 02:00:00 PM,0.3,-1.2,88.45,,,,
127,06/04/24 03:00:00 PM,1.9,-3.8,88.43,,,,
128,06/04/24 04:00:00 PM,1.7,-3.8,87.15,,,,
129,06/04/24 05:00:00 PM,1.7,-0.5,83.64,,,,
130,06/04/24 06:00:00 PM,1.7,-1.2,82.51,,,,
131,06/04/24 07:00:00 PM,0.4,-1.2,81.93,,,,
132,06/04/24 08:00:00 PM,1.7,-3.8,79.88,,,,
133,06/04/24 09:00:00 PM,1.7,12.5,78.40,,,,
134,06/04/24 10:00:00 PM,1.7,-3.8,77.65,,,,
135,06/04/24 11:00:00 PM,0.4,12.5,76.12,,,,
136,06/05/24 12:00:00 AM,0.4,-1.2,73.99,,,,
137,06/05/24 01:00:00 AM,0.3,12.5,72.84,,,,
138,06/05/24 02:00:00 AM,1.8,-3.8,72.07,,,,
139,06/05/24 03:00:00 AM,0.4,-1.2,71.64,,,,
140,06/05/24 04:00:00 AM,0.4,-3.8,71.58,,,,
141,06/05/24 05:00:00 AM,0.4,-1.2,71.73,,,,
142,06/05/24 06:00:00 AM,1.8,-1.2,71.42,,,,
143,06/05/24 07:00:00 AM,1.7,-1.2,74.08,,,,
144,06/05/24 08:00:00 AM,1.9,-1.2,78.17,,,,
145,06/05/24 09:00:00 AM,1.7,-1.2,80.53,,,,
146,06/05/24 10:00:00 AM,1.7,-1.2,81.82,,,,
147,06/05/24 11:00:00 AM,0.3,-3.8,83.75,,,,
148,06/05/24 12:00:00 PM,0.4,-1.2,86.36,,,,
149,06/05/24 01:00:00 PM,0.4,-1.2,84.52,,,,
150,06/05/24 02:00:00 PM,0.4,-1.2,86.25,,,,
151,06/05/24 03:00:00 PM,1.7,12.4,86.45,,,,
152,06/05/24 04:00:00 PM,4.9,-1.2,71.73,,,,
153,06/05/24 05:00:00 PM,1.8,-3.8,71.71,,,,
154,06/05/24 06:00:00 PM,1.6,-3.8,74.16,,,,
155,06/05/24 07:00:00 PM,1.4,-4.5,75.16,,,,
156,06/05/24 08:00:00 PM,2.0,-3.8,74.75,,,,
157,06/05/24 09:00:00 PM,2.1,-3.8,73.44,,,,
158,06/05/24 10:00:00 PM,2.0,-3.8,72.95,,,,
159,06/05/24 11:00:00 PM,1.7,-4.1,72.54,,,,
160,06/06/24 12:00:00 AM,1.4,-4.5,72.10,,,,
161,06/06/24 01:00:00 AM,1.3,-4.5,71.55,,,,
162,06/06/24 02:00:00 AM,1.1,-4.5,71.33,,,,
163,06/06/24 03:00:00 AM,1.0,-4.5,70.93,,,,
164,06/06/24 04:00:00 AM,0.8,-4.5,70.95,,,,
165,06/06/24 05:00:00 AM,0.7,-4.5,70.90,,,,
166,06/06/24 06:00:00 AM,0.6,-4.1,70.52,,,,
167,06/06/24 07:00:00 AM,0.6,-4.9,72.45,,,,
168,06/06/24 08:00:00 AM,-0.2,2.5,75.04,,,,
169,06/06/24 09:00:00 AM,3.4,3.6,77.22,,,,
170,06/06/24 10:00:00 AM,1.7,-1.2,78.76,,,,
171,06/06/24 11:00:00 AM,1.7,-3.8,80.46,,,,
172,06/06/24 12:00:00 PM,1.7,-3.8,82.54,,,,
173,06/06/24 01:00:00 PM,0.6,-3.8,84.58,,,,
174,06/06/24 02:00:00 PM,0.4,-1.2,87.33,,,,
175,06/06/24 03:00:00 PM,1.7,-1.2,86.16,,,,
176,06/06/24 04:00:00 PM,0.3,-0.5,86.56,,,,
177,06/06/24 05:00:00 PM,0.3,-1.2,85.53,,,,
178,06/06/24 06:00:00 PM,1.7,-1.2,83.80,,,,
179,06/06/24 07:00:00 PM,1.7,-1.2,82.45,,,,
180,06/06/24 08:00:00 PM,1.7,-3.8,80.44,,,,
181,06/06/24 09:00:00 PM,0.3,-1.2,78.26,,,,
182,06/06/24 10:00:00 PM,0.4,-1.2,77.18,,,,
183,06/06/24 11:00:00 PM,1.7,-1.2,76.75,,,,
184,06/07/24 12:00:00 AM,1.7,-1.2,76.55,,,,
185,06/07/24 01:00:00 AM,0.4,-1.2,75.87,,,,
186,06/07/24 02:00:00 AM,2.0,-1.2,75.09,,,,
187,06/07/24 03:00:00 AM,1.7,-1.2,75.04,,,,
188,06/07/24 04:00:00 AM,1.7,-1.2,75.81,,,,
189,06/07/24 05:00:00 AM,1.7,-1.2,75.96,,,,
190,06/07/24 06:00:00 AM,0.4,12.5,76.06,,,,
191,06/07/24 07:00:00 AM,1.7,-1.2,76.71,,,,
192,06/07/24 08:00:00 AM,1.7,-1.2,78.13,,,,
193,06/07/24 09:00:00 AM,1.7,-3.8,80.55,,,,
194,06/07/24 10:00:00 AM,1.9,-1.2,81.61,,,,
195,06/07/24 11:00:00 AM,0.4,-3.8,83.41,,,,
196,06/07/24 12:00:00 PM,0.3,12.4,85.17,,,,
197,06/07/24 01:00:00 PM,0.4,-3.8,86.16,,,,
198,06/07/24 02:00:00 PM,0.3,-1.2,87.42,,,,
199,06/07/24 03:00:00 PM,0.4,-3.8,87.80,,,,
200,06/07/24 04:00:00 PM,1.7,-1.2,88.11,,,,
201,06/07/24 05:00:00 PM,1.7,-3.8,87.10,,,,
202,06/07/24 06:00:00 PM,0.4,12.4,85.57,,,,
