"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,05/09/25 12:00:00 PM,3.5,2.1,86.45,Logged,,,
2,05/09/25 01:00:00 PM,3.5,2.1,87.85,,,,
3,05/09/25 02:00:00 PM,2.2,2.1,86.40,,,,
4,05/09/25 03:00:00 PM,3.5,2.1,87.60,,,,
5,05/09/25 04:00:00 PM,3.5,2.1,86.54,,,,
6,05/09/25 05:00:00 PM,3.5,2.1,84.85,,,,
7,05/09/25 06:00:00 PM,3.5,2.1,82.20,,,,
8,05/09/25 07:00:00 PM,2.3,2.1,79.65,,,,
9,05/09/25 08:00:00 PM,3.6,9.4,77.38,,,,
10,05/09/25 09:00:00 PM,2.2,2.2,75.31,,,,
11,05/09/25 10:00:00 PM,3.5,2.2,74.80,,,,
12,05/09/25 11:00:00 PM,3.6,2.2,73.87,,,,
13,05/10/25 12:00:00 AM,3.5,2.2,72.37,,,,
14,05/10/25 01:00:00 AM,3.5,2.2,72.07,,,,
15,05/10/25 02:00:00 AM,10.2,2.2,71.55,,,,
16,05/10/25 03:00:00 AM,7.2,2.2,71.01,,,,
17,05/10/25 04:00:00 AM,3.5,9.4,70.54,,,,
18,05/10/25 05:00:00 AM,3.5,2.2,69.87,,,,
19,05/10/25 06:00:00 AM,10.2,2.2,69.55,,,,
20,05/10/25 07:00:00 AM,10.2,2.2,70.41,,,,
21,05/10/25 08:00:00 AM,3.5,9.4,71.53,,,,
22,05/10/25 09:00:00 AM,2.2,2.2,70.74,,,,
23,05/10/25 10:00:00 AM,2.0,2.2,72.27,,,,
24,05/10/25 11:00:00 AM,1.6,2.5,74.07,,,,
25,05/10/25 12:00:00 PM,7.2,2.2,77.31,,,,
26,05/10/25 01:00:00 PM,3.5,2.1,78.62,,,,
27,05/10/25 02:00:00 PM,3.5,2.1,80.29,,,,
28,05/10/25 03:00:00 PM,3.5,2.1,79.70,,,,
29,05/10/25 04:00:00 PM,7.2,2.1,78.67,,,,
30,05/10/25 05:00:00 PM,7.2,2.1,77.72,,,,
31,05/10/25 06:00:00 PM,1.8,2.6,66.96,,,,
32,05/10/25 07:00:00 PM,2.7,1.4,67.64,,,,
33,05/10/25 08:00:00 PM,3.3,2.2,67.26,,,,
34,05/10/25 09:00:00 PM,3.2,2.2,67.26,,,,
