"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,06/20/24 10:00:00 AM,0.3,-1.2,85.10,Logged,,,
2,06/20/24 11:00:00 AM,1.7,-1.2,85.73,,,,
3,06/20/24 12:00:00 PM,1.9,-1.2,86.97,,,,
4,06/20/24 01:00:00 PM,0.4,-0.5,87.55,,,,
5,06/20/24 02:00:00 PM,1.7,-3.8,89.73,,,,
6,06/20/24 03:00:00 PM,1.7,-1.2,89.06,,,,
7,06/20/24 04:00:00 PM,0.4,-3.8,87.82,,,,
8,06/20/24 05:00:00 PM,0.4,-1.2,85.87,,,,
9,06/20/24 06:00:00 PM,1.7,-3.8,83.82,,,,
10,06/20/24 07:00:00 PM,0.4,-3.8,81.54,,,,
11,06/20/24 08:00:00 PM,1.7,-3.8,79.32,,,,
12,06/20/24 09:00:00 PM,0.3,12.5,77.65,,,,
13,06/20/24 10:00:00 PM,0.3,-1.2,76.19,,,,
14,06/20/24 11:00:00 PM,1.7,-1.2,74.59,,,,
15,06/21/24 12:00:00 AM,0.3,-1.2,73.09,,,,
16,06/21/24 01:00:00 AM,0.4,-1.2,71.69,,,,
17,06/21/24 02:00:00 AM,0.4,-1.2,71.29,,,,
18,06/21/24 03:00:00 AM,0.4,-1.2,71.19,,,,
19,06/21/24 04:00:00 AM,0.3,-3.8,71.06,,,,
20,06/21/24 05:00:00 AM,0.4,-3.8,71.26,,,,
21,06/21/24 06:00:00 AM,0.4,-1.2,71.24,,,,
22,06/21/24 07:00:00 AM,0.3,-1.2,73.38,,,,
23,06/21/24 08:00:00 AM,1.7,-1.2,76.98,,,,
24,06/21/24 09:00:00 AM,0.4,-1.2,79.63,,,,
25,06/21/24 10:00:00 AM,0.3,-3.8,81.68,,,,
26,06/21/24 11:00:00 AM,0.3,-3.8,83.84,,,,
27,06/21/24 12:00:00 PM,1.7,-3.8,85.78,,,,
28,06/21/24 01:00:00 PM,0.3,-0.5,89.13,,,,
29,06/21/24 02:00:00 PM,1.9,-1.2,90.73,,,,
30,06/21/24 03:00:00 PM,0.4,-1.2,90.79,,,,
31,06/21/24 04:00:00 PM,1.9,-3.8,87.87,,,,
32,06/21/24 05:00:00 PM,0.3,-0.5,86.70,,,,
33,06/21/24 06:00:00 PM,1.9,-3.8,84.67,,,,
34,06/21/24 07:00:00 PM,0.4,12.4,82.94,,,,
35,06/21/24 08:00:00 PM,1.7,-1.2,81.48,,,,
36,06/21/24 09:00:00 PM,0.4,-1.2,80.31,,,,
37,06/21/24 10:00:00 PM,1.9,-1.2,79.66,,,,
38,06/21/24 11:00:00 PM,1.7,-1.2,79.39,,,,
39,06/22/24 12:00:00 AM,0.4,-3.8,78.48,,,,
40,06/22/24 01:00:00 AM,0.3,-1.2,77.49,,,,
41,06/22/24 02:00:00 AM,0.4,-3.8,77.16,,,,
42,06/22/24 03:00:00 AM,1.7,-1.2,76.82,,,,
43,06/22/24 04:00:00 AM,0.4,-1.2,76.05,,,,
44,06/22/24 05:00:00 AM,1.7,-1.2,76.10,,,,
45,06/22/24 06:00:00 AM,1.7,-1.2,76.12,,,,
46,06/22/24 07:00:00 AM,1.7,-1.2,76.93,,,,
47,06/22/24 08:00:00 AM,1.9,-3.8,80.64,,,,
48,06/22/24 09:00:00 AM,1.7,-1.2,82.90,,,,
49,06/22/24 10:00:00 AM,0.3,-1.2,85.21,,,,
50,06/22/24 11:00:00 AM,0.3,-1.2,86.97,,,,
51,06/22/24 12:00:00 PM,0.4,-1.2,88.70,,,,
52,06/22/24 01:00:00 PM,1.7,-3.8,91.35,,,,
53,06/22/24 02:00:00 PM,1.9,-1.2,93.61,,,,
54,06/22/24 03:00:00 PM,0.3,12.3,92.39,,,,
55,06/22/24 04:00:00 PM,1.9,-3.8,90.14,,,,
56,06/22/24 05:00:00 PM,0.3,-1.2,89.47,,,,
57,06/22/24 06:00:00 PM,1.7,-1.2,87.94,,,,
58,06/22/24 07:00:00 PM,1.7,-3.8,79.36,,,,
59,06/22/24 08:00:00 PM,7.5,-1.2,78.21,,,,
60,06/22/24 09:00:00 PM,14.3,-1.2,77.92,,,,
61,06/22/24 10:00:00 PM,14.3,12.5,77.32,,,,
62,06/22/24 11:00:00 PM,4.4,12.5,77.32,,,,
63,06/23/24 12:00:00 AM,14.3,12.5,77.25,,,,
64,06/23/24 01:00:00 AM,4.4,12.5,77.22,,,,
65,06/23/24 02:00:00 AM,14.3,-1.2,76.77,,,,
66,06/23/24 03:00:00 AM,4.4,-1.2,76.32,,,,
67,06/23/24 04:00:00 AM,1.6,12.5,75.87,,,,
68,06/23/24 05:00:00 AM,4.4,12.5,75.60,,,,
69,06/23/24 06:00:00 AM,1.6,12.5,75.43,,,,
70,06/23/24 07:00:00 AM,3.4,12.5,77.02,,,,
71,06/23/24 08:00:00 AM,1.6,12.4,79.38,,,,
72,06/23/24 09:00:00 AM,0.4,12.4,79.95,,,,
73,06/23/24 10:00:00 AM,1.9,-1.2,81.66,,,,
74,06/23/24 11:00:00 AM,0.4,-1.2,84.38,,,,
75,06/23/24 12:00:00 PM,0.3,-3.8,87.33,,,,
