"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,11/22/24 10:00:00 AM,44.8,40.7,55.62,Logged,,,
2,11/22/24 11:00:00 AM,45.4,41.5,56.08,,,,
3,11/22/24 12:00:00 PM,46.5,42.2,56.97,,,,
4,11/22/24 01:00:00 PM,46.8,42.5,57.90,,,,
5,11/22/24 02:00:00 PM,46.9,42.5,58.24,,,,
6,11/22/24 03:00:00 PM,47.8,43.6,58.78,,,,
7,11/22/24 04:00:00 PM,47.9,43.6,59.38,,,,
8,11/22/24 05:00:00 PM,47.4,43.3,58.80,,,,
9,11/22/24 06:00:00 PM,46.7,42.5,57.83,,,,
10,11/22/24 07:00:00 PM,46.1,41.8,57.13,,,,
11,11/22/24 08:00:00 PM,45.5,41.5,56.46,,,,
12,11/22/24 09:00:00 PM,45.0,40.7,55.69,,,,
13,11/22/24 10:00:00 PM,45.5,41.1,55.38,,,,
14,11/22/24 11:00:00 PM,44.4,40.4,54.07,,,,
15,11/23/24 12:00:00 AM,44.0,40.0,53.76,,,,
16,11/23/24 01:00:00 AM,43.5,39.3,53.15,,,,
17,11/23/24 02:00:00 AM,43.0,39.0,52.32,,,,
18,11/23/24 03:00:00 AM,43.2,39.0,52.30,,,,
19,11/23/24 04:00:00 AM,42.8,38.6,51.69,,,,
20,11/23/24 05:00:00 AM,42.1,37.9,50.70,,,,
21,11/23/24 06:00:00 AM,42.0,37.9,50.40,,,,
22,11/23/24 07:00:00 AM,41.9,37.9,50.40,,,,
23,11/23/24 08:00:00 AM,42.2,37.9,50.31,,,,
24,11/23/24 09:00:00 AM,43.6,39.4,51.21,,,,
25,11/23/24 10:00:00 AM,44.9,40.4,52.50,,,,
26,11/23/24 11:00:00 AM,45.4,41.2,53.92,,,,
27,11/23/24 12:00:00 PM,45.9,41.5,55.33,,,,
28,11/23/24 01:00:00 PM,47.1,42.6,56.30,,,,
29,11/23/24 02:00:00 PM,47.4,43.3,57.00,,,,
30,11/23/24 03:00:00 PM,47.6,43.3,57.87,,,,
31,11/23/24 04:00:00 PM,48.7,44.8,58.62,,,,
32,11/23/24 05:00:00 PM,48.7,44.4,58.01,,,,
33,11/23/24 06:00:00 PM,47.7,43.3,57.11,,,,
34,11/23/24 07:00:00 PM,46.3,41.8,56.23,,,,
35,11/23/24 08:00:00 PM,46.1,41.9,55.65,,,,
36,11/23/24 09:00:00 PM,45.8,41.5,54.59,,,,
37,11/23/24 10:00:00 PM,45.2,41.2,53.92,,,,
38,11/23/24 11:00:00 PM,45.5,41.5,54.03,,,,
39,11/24/24 12:00:00 AM,45.2,40.8,53.73,,,,
40,11/24/24 01:00:00 AM,45.2,40.8,52.84,,,,
41,11/24/24 02:00:00 AM,44.5,40.5,52.07,,,,
42,11/24/24 03:00:00 AM,45.4,41.2,51.89,,,,
43,11/24/24 04:00:00 AM,44.9,40.9,51.21,,,,
44,11/24/24 05:00:00 AM,44.9,40.5,50.92,,,,
45,11/24/24 06:00:00 AM,44.1,40.1,50.29,,,,
46,11/24/24 07:00:00 AM,43.9,39.4,49.86,,,,
47,11/24/24 08:00:00 AM,43.7,39.4,50.13,,,,
48,11/24/24 09:00:00 AM,44.3,40.1,51.03,,,,
49,11/24/24 10:00:00 AM,46.1,41.9,52.92,,,,
50,11/24/24 11:00:00 AM,46.9,42.6,54.77,,,,
51,11/24/24 12:00:00 PM,47.9,43.3,56.19,,,,
52,11/24/24 01:00:00 PM,48.5,44.4,57.33,,,,
53,11/24/24 02:00:00 PM,48.5,44.8,58.12,,,,
54,11/24/24 03:00:00 PM,49.4,45.1,58.98,,,,
55,11/24/24 04:00:00 PM,51.0,47.0,59.68,,,,
56,11/24/24 05:00:00 PM,49.8,45.9,59.14,,,,
57,11/24/24 06:00:00 PM,48.5,44.4,58.21,,,,
58,11/24/24 07:00:00 PM,47.5,43.3,57.34,,,,
59,11/24/24 08:00:00 PM,47.0,42.6,56.35,,,,
60,11/24/24 09:00:00 PM,46.1,41.8,56.10,,,,
61,11/24/24 10:00:00 PM,45.5,41.5,55.31,,,,
62,11/24/24 11:00:00 PM,46.3,41.9,55.04,,,,
63,11/25/24 12:00:00 AM,46.5,42.3,54.45,,,,
