"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,03/25/24 02:00:00 PM,107.4,103.9,63.55,Logged,,,
2,03/25/24 03:00:00 PM,108.1,104.6,63.95,,,,
3,03/25/24 04:00:00 PM,108.5,105.0,64.18,,,,
4,03/25/24 05:00:00 PM,108.9,105.4,64.44,,,,
5,03/25/24 06:00:00 PM,109.2,105.7,64.65,,,,
6,03/25/24 07:00:00 PM,109.7,106.1,64.85,,,,
7,03/25/24 08:00:00 PM,110.0,106.5,65.01,,,,
8,03/25/24 09:00:00 PM,110.3,106.9,65.12,,,,
9,03/25/24 10:00:00 PM,110.4,106.9,65.16,,,,
10,03/25/24 11:00:00 PM,110.5,107.3,65.08,,,,
11,03/26/24 12:00:00 AM,110.5,106.9,65.03,,,,
12,03/26/24 01:00:00 AM,111.5,108.0,64.87,,,,
13,03/26/24 02:00:00 AM,110.4,107.3,64.71,,,,
14,03/26/24 03:00:00 AM,110.3,106.9,64.54,,,,
15,03/26/24 04:00:00 AM,110.2,106.9,64.35,,,,
16,03/26/24 05:00:00 AM,110.1,106.9,64.17,,,,
17,03/26/24 06:00:00 AM,110.0,106.5,64.02,,,,
18,03/26/24 07:00:00 AM,109.9,106.2,63.81,,,,
19,03/26/24 08:00:00 AM,109.9,106.6,63.77,,,,
20,03/26/24 09:00:00 AM,110.0,106.6,63.88,,,,
21,03/26/24 10:00:00 AM,110.5,106.9,64.26,,,,
22,03/26/24 11:00:00 AM,111.2,107.7,64.80,,,,
23,03/26/24 12:00:00 PM,111.9,108.4,65.35,,,,
24,03/26/24 01:00:00 PM,112.3,108.8,65.57,,,,
25,03/26/24 02:00:00 PM,112.8,109.1,66.00,,,,
