"Plot Title: Bradford_13con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Full Range, μS/cm (LGR S/N: 10778435, SEN S/N: 10778435)","Temp, °F (LGR S/N: 10778435, SEN S/N: 10778435)"
1,04/03/23 01:15:00 PM,336.7,340.8,72.73
2,04/03/23 01:30:00 PM,330.1,333.8,71.69
3,04/03/23 01:45:00 PM,330.3,334.1,72.07
4,04/03/23 02:00:00 PM,331.2,334.9,72.30
5,04/03/23 02:15:00 PM,331.8,335.6,72.46
6,04/03/23 02:30:00 PM,332.8,336.4,72.77
7,04/03/23 02:45:00 PM,333.2,336.8,72.84
8,04/03/23 03:00:00 PM,333.4,337.2,72.88
9,04/03/23 03:15:00 PM,334.4,338.3,73.15
10,04/03/23 03:30:00 PM,335.2,339.1,73.36
11,04/03/23 03:45:00 PM,335.5,339.1,73.38
12,04/03/23 04:00:00 PM,335.7,339.5,73.44
13,04/03/23 04:15:00 PM,336.0,339.5,73.38
14,04/03/23 04:30:00 PM,336.1,339.5,73.38
15,04/03/23 04:45:00 PM,336.2,339.9,73.31
16,04/03/23 05:00:00 PM,335.5,339.5,73.15
17,04/03/23 05:15:00 PM,335.1,338.7,73.00
18,04/03/23 05:30:00 PM,328.5,332.4,72.57
19,04/03/23 05:45:00 PM,318.1,321.7,71.89
20,04/03/23 06:00:00 PM,323.7,327.0,71.82
21,04/03/23 06:15:00 PM,327.1,330.6,71.64
22,04/03/23 06:30:00 PM,326.9,330.2,71.42
23,04/03/23 06:45:00 PM,326.4,329.9,71.28
24,04/03/23 07:00:00 PM,326.3,329.9,71.17
25,04/03/23 07:15:00 PM,326.2,329.5,70.99
26,04/03/23 07:30:00 PM,326.0,329.2,70.81
27,04/03/23 07:45:00 PM,325.8,329.2,70.65
28,04/03/23 08:00:00 PM,325.3,328.8,70.48
29,04/03/23 08:15:00 PM,324.9,328.4,70.34
30,04/03/23 08:30:00 PM,324.8,328.1,70.18
31,04/03/23 08:45:00 PM,324.8,328.1,70.02
32,04/03/23 09:00:00 PM,324.9,328.1,69.85
33,04/03/23 09:15:00 PM,324.9,328.2,69.71
34,04/03/23 09:30:00 PM,324.7,327.8,69.55
35,04/03/23 09:45:00 PM,324.2,327.4,69.42
36,04/03/23 10:00:00 PM,323.6,326.6,69.28
37,04/03/23 10:15:00 PM,322.5,325.5,69.12
38,04/03/23 10:30:00 PM,321.5,324.7,68.97
39,04/03/23 10:45:00 PM,320.6,323.5,68.85
40,04/03/23 11:00:00 PM,319.7,323.1,68.70
41,04/03/23 11:15:00 PM,318.8,322.0,68.54
42,04/03/23 11:30:00 PM,318.0,321.2,68.41
43,04/03/23 11:45:00 PM,317.4,320.4,68.31
44,04/04/23 12:00:00 AM,316.7,319.6,68.18
45,04/04/23 12:15:00 AM,316.1,319.3,68.07
46,04/04/23 12:30:00 AM,315.5,318.1,67.95
47,04/04/23 12:45:00 AM,315.1,317.7,67.86
48,04/04/23 01:00:00 AM,314.4,316.9,67.73
49,04/04/23 01:15:00 AM,313.8,316.9,67.60
50,04/04/23 01:30:00 AM,313.4,315.7,67.48
51,04/04/23 01:45:00 AM,312.8,315.8,67.37
52,04/04/23 02:00:00 AM,312.2,315.4,67.24
53,04/04/23 02:15:00 AM,311.9,315.0,67.15
54,04/04/23 02:30:00 AM,311.5,314.2,67.06
55,04/04/23 02:45:00 AM,311.0,313.4,66.92
56,04/04/23 03:00:00 AM,310.4,313.5,66.79
57,04/04/23 03:15:00 AM,309.9,312.7,66.69
58,04/04/23 03:30:00 AM,309.5,312.3,66.60
59,04/04/23 03:45:00 AM,309.0,311.5,66.47
60,04/04/23 04:00:00 AM,308.7,311.5,66.38
61,04/04/23 04:15:00 AM,308.3,311.6,66.29
62,04/04/23 04:30:00 AM,308.2,310.8,66.18
63,04/04/23 04:45:00 AM,308.1,310.8,66.16
64,04/04/23 05:00:00 AM,308.1,310.8,66.16
65,04/04/23 05:15:00 AM,308.1,310.8,66.18
66,04/04/23 05:30:00 AM,308.1,310.8,66.16
67,04/04/23 05:45:00 AM,308.1,310.8,66.16
68,04/04/23 06:00:00 AM,308.0,310.8,66.15
69,04/04/23 06:15:00 AM,307.8,310.8,66.11
70,04/04/23 06:30:00 AM,307.9,310.8,66.15
71,04/04/23 06:45:00 AM,308.0,310.8,66.18
72,04/04/23 07:00:00 AM,308.1,310.8,66.22
73,04/04/23 07:15:00 AM,308.7,311.5,66.31
74,04/04/23 07:30:00 AM,308.9,311.5,66.40
75,04/04/23 07:45:00 AM,309.3,311.9,66.52
76,04/04/23 08:00:00 AM,310.0,313.1,66.70
77,04/04/23 08:15:00 AM,310.7,313.4,66.92
