"Plot Title: Bradford_6acond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10922244, SEN S/N: 10922244)","Temp, °F (LGR S/N: 10922244, SEN S/N: 10922244)","Coupler Detached (LGR S/N: 10922244, SEN S/N: 10922244)","Coupler Attached (LGR S/N: 10922244, SEN S/N: 10922244)","Stopped (LGR S/N: 10922244, SEN S/N: 10922244)","End Of File (LGR S/N: 10922244, SEN S/N: 10922244)"
1,05/08/24 01:00:00 PM,1.5,102.33,Logged,,,
2,05/08/24 02:00:00 PM,1.5,104.43,,,,
3,05/08/24 03:00:00 PM,1.5,95.95,,,,
4,05/08/24 04:00:00 PM,1.5,92.79,,,,
5,05/08/24 05:00:00 PM,5.7,89.33,,,,
6,05/08/24 06:00:00 PM,5.8,85.23,,,,
7,05/08/24 07:00:00 PM,5.8,81.32,,,,
8,05/08/24 08:00:00 PM,1.5,77.45,,,,
9,05/08/24 09:00:00 PM,1.5,75.15,,,,
10,05/08/24 10:00:00 PM,1.5,72.97,,,,
11,05/08/24 11:00:00 PM,1.5,71.33,,,,
12,05/09/24 12:00:00 AM,1.5,70.02,,,,
13,05/09/24 01:00:00 AM,5.8,70.09,,,,
14,05/09/24 02:00:00 AM,5.8,70.18,,,,
15,05/09/24 03:00:00 AM,5.8,70.86,,,,
16,05/09/24 04:00:00 AM,1.5,70.59,,,,
17,05/09/24 05:00:00 AM,1.5,70.18,,,,
18,05/09/24 06:00:00 AM,5.8,69.94,,,,
19,05/09/24 07:00:00 AM,1.5,72.52,,,,
20,05/09/24 08:00:00 AM,1.5,77.65,,,,
21,05/09/24 09:00:00 AM,1.5,83.30,,,,
22,05/09/24 10:00:00 AM,1.5,85.28,,,,
23,05/09/24 11:00:00 AM,1.5,92.79,,,,
24,05/09/24 12:00:00 PM,1.5,107.38,,,,
25,05/09/24 01:00:00 PM,1.1,105.57,,,,
26,05/09/24 02:00:00 PM,1.1,97.95,,,,
27,05/09/24 03:00:00 PM,1.5,93.02,,,,
28,05/09/24 04:00:00 PM,1.5,91.60,,,,
29,05/09/24 05:00:00 PM,5.7,86.59,,,,
30,05/09/24 06:00:00 PM,1.5,84.36,,,,
31,05/09/24 07:00:00 PM,5.8,74.41,,,,
32,05/09/24 08:00:00 PM,1.1,71.37,,,,
33,05/09/24 09:00:00 PM,1.5,71.47,,,,
34,05/09/24 10:00:00 PM,1.5,71.44,,,,
35,05/09/24 11:00:00 PM,1.5,71.02,,,,
36,05/10/24 12:00:00 AM,1.5,70.57,,,,
37,05/10/24 01:00:00 AM,5.8,70.36,,,,
38,05/10/24 02:00:00 AM,5.8,70.18,,,,
39,05/10/24 03:00:00 AM,5.8,71.67,,,,
40,05/10/24 04:00:00 AM,5.8,71.33,,,,
41,05/10/24 05:00:00 AM,5.8,72.16,,,,
42,05/10/24 06:00:00 AM,5.8,72.45,,,,
43,05/10/24 07:00:00 AM,5.8,73.33,,,,
44,05/10/24 08:00:00 AM,1.5,74.12,,,,
45,05/10/24 09:00:00 AM,10.1,69.85,,,,
46,05/10/24 10:00:00 AM,2.7,71.82,,,,
47,05/10/24 11:00:00 AM,2.3,71.87,,,,
48,05/10/24 12:00:00 PM,2.7,70.75,,,,
49,05/10/24 01:00:00 PM,2.3,72.73,,,,
50,05/10/24 02:00:00 PM,2.3,75.20,,,,
51,05/10/24 03:00:00 PM,1.5,77.72,,,,
52,05/10/24 04:00:00 PM,1.5,82.58,,,,
53,05/10/24 05:00:00 PM,1.5,80.60,,,,
54,05/10/24 06:00:00 PM,5.8,78.58,,,,
55,05/10/24 07:00:00 PM,1.1,75.94,,,,
56,05/10/24 08:00:00 PM,1.5,73.53,,,,
57,05/10/24 09:00:00 PM,5.8,73.78,,,,
58,05/10/24 10:00:00 PM,1.5,73.89,,,,
59,05/10/24 11:00:00 PM,1.5,73.63,,,,
60,05/11/24 12:00:00 AM,1.5,72.39,,,,
61,05/11/24 01:00:00 AM,5.8,70.97,,,,
62,05/11/24 02:00:00 AM,5.8,69.64,,,,
63,05/11/24 03:00:00 AM,2.7,68.70,,,,
64,05/11/24 04:00:00 AM,5.8,68.45,,,,
65,05/11/24 05:00:00 AM,1.1,67.78,,,,
66,05/11/24 06:00:00 AM,5.8,66.18,,,,
67,05/11/24 07:00:00 AM,5.8,67.28,,,,
68,05/11/24 08:00:00 AM,5.8,70.11,,,,
69,05/11/24 09:00:00 AM,1.5,75.70,,,,
70,05/11/24 10:00:00 AM,1.5,78.15,,,,
71,05/11/24 11:00:00 AM,5.8,84.16,,,,
72,05/11/24 12:00:00 PM,5.7,102.76,,,,
73,05/11/24 01:00:00 PM,5.7,96.49,,,,
74,05/11/24 02:00:00 PM,1.5,98.60,,,,
75,05/11/24 03:00:00 PM,1.5,91.74,,,,
76,05/11/24 04:00:00 PM,5.7,89.51,,,,
77,05/11/24 05:00:00 PM,5.8,82.98,,,,
78,05/11/24 06:00:00 PM,1.5,78.62,,,,
79,05/11/24 07:00:00 PM,1.5,74.35,,,,
