"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,02/08/24 11:00:00 AM,56.6,52.4,53.17,Logged,,,
2,02/08/24 12:00:00 PM,57.8,53.8,54.36,,,,
3,02/08/24 01:00:00 PM,58.5,54.2,55.58,,,,
4,02/08/24 02:00:00 PM,59.4,55.3,56.70,,,,
5,02/08/24 03:00:00 PM,59.8,55.6,57.25,,,,
6,02/08/24 04:00:00 PM,60.2,56.0,57.63,,,,
7,02/08/24 05:00:00 PM,60.2,56.3,57.78,,,,
8,02/08/24 06:00:00 PM,60.3,56.3,57.83,,,,
9,02/08/24 07:00:00 PM,60.3,56.3,57.79,,,,
10,02/08/24 08:00:00 PM,60.2,56.3,57.76,,,,
11,02/08/24 09:00:00 PM,60.2,56.3,57.69,,,,
12,02/08/24 10:00:00 PM,60.1,55.6,57.61,,,,
13,02/08/24 11:00:00 PM,60.0,56.0,57.51,,,,
14,02/09/24 12:00:00 AM,59.9,55.6,57.40,,,,
15,02/09/24 01:00:00 AM,59.8,55.6,57.25,,,,
16,02/09/24 02:00:00 AM,59.6,55.2,57.09,,,,
17,02/09/24 03:00:00 AM,59.4,55.3,56.84,,,,
18,02/09/24 04:00:00 AM,59.2,54.9,56.59,,,,
19,02/09/24 05:00:00 AM,58.9,54.9,56.30,,,,
20,02/09/24 06:00:00 AM,58.6,54.5,56.03,,,,
21,02/09/24 07:00:00 AM,58.3,54.2,55.76,,,,
22,02/09/24 08:00:00 AM,58.2,54.2,55.53,,,,
23,02/09/24 09:00:00 AM,58.2,54.2,55.58,,,,
24,02/09/24 10:00:00 AM,58.5,54.2,56.01,,,,
25,02/09/24 11:00:00 AM,59.0,54.9,56.75,,,,
26,02/09/24 12:00:00 PM,59.5,55.2,57.70,,,,
27,02/09/24 01:00:00 PM,60.5,56.3,58.82,,,,
28,02/09/24 02:00:00 PM,61.2,57.4,59.81,,,,
29,02/09/24 03:00:00 PM,61.7,57.7,60.37,,,,
30,02/09/24 04:00:00 PM,62.1,58.1,60.71,,,,
31,02/09/24 05:00:00 PM,62.2,58.5,60.84,,,,
32,02/09/24 06:00:00 PM,62.2,58.1,60.87,,,,
33,02/09/24 07:00:00 PM,62.1,58.1,60.75,,,,
34,02/09/24 08:00:00 PM,61.9,58.1,60.53,,,,
35,02/09/24 09:00:00 PM,61.7,57.7,60.26,,,,
36,02/09/24 10:00:00 PM,61.5,57.4,59.95,,,,
37,02/09/24 11:00:00 PM,61.3,57.4,59.72,,,,
38,02/10/24 12:00:00 AM,61.0,57.0,59.52,,,,
39,02/10/24 01:00:00 AM,60.9,57.0,59.31,,,,
40,02/10/24 02:00:00 AM,60.7,56.7,59.13,,,,
41,02/10/24 03:00:00 AM,60.5,56.3,58.95,,,,
42,02/10/24 04:00:00 AM,60.3,56.3,58.73,,,,
43,02/10/24 05:00:00 AM,60.1,56.3,58.48,,,,
44,02/10/24 06:00:00 AM,59.8,55.6,58.15,,,,
45,02/10/24 07:00:00 AM,59.5,55.2,57.87,,,,
46,02/10/24 08:00:00 AM,59.3,54.9,57.65,,,,
47,02/10/24 09:00:00 AM,59.3,54.8,57.67,,,,
48,02/10/24 10:00:00 AM,59.6,55.6,58.37,,,,
49,02/10/24 11:00:00 AM,60.3,55.9,59.07,,,,
50,02/10/24 12:00:00 PM,60.9,56.6,59.95,,,,
51,02/10/24 01:00:00 PM,61.6,57.7,61.11,,,,
52,02/10/24 02:00:00 PM,62.4,58.4,61.90,,,,
53,02/10/24 03:00:00 PM,62.8,58.8,62.40,,,,
54,02/10/24 04:00:00 PM,63.1,59.1,62.73,,,,
55,02/10/24 05:00:00 PM,63.2,59.1,62.78,,,,
56,02/10/24 06:00:00 PM,63.9,59.9,62.71,,,,
57,02/10/24 07:00:00 PM,63.5,59.5,62.56,,,,
58,02/10/24 08:00:00 PM,62.9,58.8,62.28,,,,
59,02/10/24 09:00:00 PM,62.5,58.4,61.99,,,,
60,02/10/24 10:00:00 PM,63.0,59.2,61.70,,,,
61,02/10/24 11:00:00 PM,62.0,58.1,61.43,,,,
62,02/11/24 12:00:00 AM,61.7,57.3,61.23,,,,
63,02/11/24 01:00:00 AM,61.5,57.3,61.00,,,,
64,02/11/24 02:00:00 AM,61.3,57.3,60.75,,,,
65,02/11/24 03:00:00 AM,61.2,57.0,60.57,,,,
66,02/11/24 04:00:00 AM,61.4,57.4,60.37,,,,
67,02/11/24 05:00:00 AM,60.8,56.3,60.13,,,,
68,02/11/24 06:00:00 AM,60.4,56.3,59.88,,,,
69,02/11/24 07:00:00 AM,60.2,56.3,59.63,,,,
70,02/11/24 08:00:00 AM,60.0,56.3,59.43,,,,
71,02/11/24 09:00:00 AM,60.1,55.9,59.58,,,,
72,02/11/24 10:00:00 AM,60.4,56.3,60.12,,,,
73,02/11/24 11:00:00 AM,61.1,57.0,61.11,,,,
74,02/11/24 12:00:00 PM,62.0,58.0,62.26,,,,
75,02/11/24 01:00:00 PM,62.8,58.7,63.28,,,,
76,02/11/24 02:00:00 PM,63.5,59.4,64.17,,,,
77,02/11/24 03:00:00 PM,64.1,60.2,64.83,,,,
78,02/11/24 04:00:00 PM,64.4,60.5,65.14,,,,
79,02/11/24 05:00:00 PM,64.6,60.5,65.23,,,,
80,02/11/24 06:00:00 PM,64.6,60.5,65.21,,,,
81,02/11/24 07:00:00 PM,64.4,60.5,65.01,,,,
82,02/11/24 08:00:00 PM,64.2,60.2,64.85,,,,
83,02/11/24 09:00:00 PM,64.0,59.8,64.63,,,,
84,02/11/24 10:00:00 PM,63.7,59.8,64.35,,,,
85,02/11/24 11:00:00 PM,63.4,59.1,64.11,,,,
86,02/12/24 12:00:00 AM,63.4,59.5,63.93,,,,
87,02/12/24 01:00:00 AM,63.6,59.5,63.82,,,,
88,02/12/24 02:00:00 AM,63.2,59.1,63.75,,,,
89,02/12/24 03:00:00 AM,63.1,59.1,63.75,,,,
90,02/12/24 04:00:00 AM,62.9,59.1,63.72,,,,
91,02/12/24 05:00:00 AM,62.7,58.7,63.54,,,,
92,02/12/24 06:00:00 AM,62.5,58.7,63.34,,,,
93,02/12/24 07:00:00 AM,62.4,58.4,63.16,,,,
94,02/12/24 08:00:00 AM,62.3,58.4,63.05,,,,
95,02/12/24 09:00:00 AM,62.4,58.4,63.27,,,,
96,02/12/24 10:00:00 AM,62.6,58.7,63.64,,,,
