"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,10/25/24 09:00:00 AM,60.7,56.8,66.74,Logged,,,
2,10/25/24 10:00:00 AM,61.2,57.1,67.57,,,,
3,10/25/24 11:00:00 AM,61.8,57.8,68.38,,,,
4,10/25/24 12:00:00 PM,62.9,58.5,69.62,,,,
5,10/25/24 01:00:00 PM,63.5,59.2,70.52,,,,
6,10/25/24 02:00:00 PM,64.1,60.3,71.13,,,,
7,10/25/24 03:00:00 PM,64.3,60.3,71.40,,,,
8,10/25/24 04:00:00 PM,64.5,60.3,71.44,,,,
9,10/25/24 05:00:00 PM,64.5,60.3,71.29,,,,
10,10/25/24 06:00:00 PM,64.3,59.9,71.08,,,,
11,10/25/24 07:00:00 PM,64.0,59.6,70.72,,,,
12,10/25/24 08:00:00 PM,63.7,59.6,70.39,,,,
13,10/25/24 09:00:00 PM,63.3,59.2,70.07,,,,
14,10/25/24 10:00:00 PM,62.9,58.9,69.71,,,,
15,10/25/24 11:00:00 PM,62.5,58.1,69.37,,,,
16,10/26/24 12:00:00 AM,62.3,58.2,68.97,,,,
17,10/26/24 01:00:00 AM,61.5,57.4,68.65,,,,
18,10/26/24 02:00:00 AM,61.1,57.1,68.31,,,,
19,10/26/24 03:00:00 AM,60.9,56.7,67.98,,,,
20,10/26/24 04:00:00 AM,60.6,56.7,67.64,,,,
21,10/26/24 05:00:00 AM,60.2,56.0,67.33,,,,
22,10/26/24 06:00:00 AM,59.8,55.6,66.99,,,,
23,10/26/24 07:00:00 AM,59.6,55.3,66.65,,,,
24,10/26/24 08:00:00 AM,59.5,55.3,66.60,,,,
25,10/26/24 09:00:00 AM,59.8,55.6,67.05,,,,
26,10/26/24 10:00:00 AM,60.4,56.0,67.87,,,,
27,10/26/24 11:00:00 AM,61.0,57.0,68.74,,,,
28,10/26/24 12:00:00 PM,62.0,57.7,69.89,,,,
29,10/26/24 01:00:00 PM,62.8,58.5,70.84,,,,
30,10/26/24 02:00:00 PM,63.4,59.2,71.38,,,,
31,10/26/24 03:00:00 PM,63.7,59.2,71.55,,,,
32,10/26/24 04:00:00 PM,63.9,59.9,71.47,,,,
33,10/26/24 05:00:00 PM,64.4,60.3,71.33,,,,
34,10/26/24 06:00:00 PM,64.3,60.3,71.08,,,,
35,10/26/24 07:00:00 PM,64.4,60.3,70.77,,,,
36,10/26/24 08:00:00 PM,64.6,60.3,70.48,,,,
37,10/26/24 09:00:00 PM,64.4,60.3,70.18,,,,
38,10/26/24 10:00:00 PM,64.3,60.3,69.80,,,,
39,10/26/24 11:00:00 PM,63.8,60.0,69.42,,,,
40,10/27/24 12:00:00 AM,63.6,59.3,69.04,,,,
41,10/27/24 01:00:00 AM,63.1,58.9,68.67,,,,
42,10/27/24 02:00:00 AM,63.2,58.9,68.25,,,,
43,10/27/24 03:00:00 AM,63.0,58.9,67.89,,,,
44,10/27/24 04:00:00 AM,63.0,58.9,67.57,,,,
45,10/27/24 05:00:00 AM,63.0,59.0,67.21,,,,
46,10/27/24 06:00:00 AM,63.2,59.0,66.88,,,,
47,10/27/24 07:00:00 AM,63.0,59.0,66.58,,,,
48,10/27/24 08:00:00 AM,63.0,59.0,66.52,,,,
49,10/27/24 09:00:00 AM,63.6,59.3,67.01,,,,
50,10/27/24 10:00:00 AM,64.5,60.4,67.78,,,,
51,10/27/24 11:00:00 AM,65.1,60.8,68.76,,,,
52,10/27/24 12:00:00 PM,66.1,61.8,69.82,,,,
53,10/27/24 01:00:00 PM,66.5,62.5,70.92,,,,
54,10/27/24 02:00:00 PM,66.8,62.5,71.28,,,,
55,10/27/24 03:00:00 PM,67.1,63.6,71.26,,,,
56,10/27/24 04:00:00 PM,67.2,62.9,71.28,,,,
57,10/27/24 05:00:00 PM,67.0,62.9,71.11,,,,
58,10/27/24 06:00:00 PM,67.1,62.9,70.90,,,,
59,10/27/24 07:00:00 PM,67.2,62.9,70.65,,,,
60,10/27/24 08:00:00 PM,67.1,62.9,70.43,,,,
61,10/27/24 09:00:00 PM,66.6,62.5,70.23,,,,
62,10/27/24 10:00:00 PM,66.5,62.9,69.94,,,,
63,10/27/24 11:00:00 PM,69.5,66.6,69.64,,,,
64,10/28/24 12:00:00 AM,68.5,65.2,69.28,,,,
65,10/28/24 01:00:00 AM,66.4,63.0,68.95,,,,
66,10/28/24 02:00:00 AM,67.0,63.4,68.65,,,,
67,10/28/24 03:00:00 AM,70.8,68.9,68.34,,,,
68,10/28/24 04:00:00 AM,72.0,70.0,68.22,,,,
69,10/28/24 05:00:00 AM,68.2,64.8,68.34,,,,
70,10/28/24 06:00:00 AM,67.3,63.4,68.47,,,,
71,10/28/24 07:00:00 AM,67.4,63.4,68.54,,,,
72,10/28/24 08:00:00 AM,67.8,63.7,68.67,,,,
73,10/28/24 09:00:00 AM,67.8,63.7,68.88,,,,
74,10/28/24 10:00:00 AM,68.3,64.4,69.37,,,,
75,10/28/24 11:00:00 AM,68.5,64.8,69.71,,,,
76,10/28/24 12:00:00 PM,69.4,65.9,70.39,,,,
77,10/28/24 01:00:00 PM,69.9,66.6,71.11,,,,
78,10/28/24 02:00:00 PM,70.6,66.9,71.67,,,,
79,10/28/24 03:00:00 PM,70.7,66.9,71.87,,,,
80,10/28/24 04:00:00 PM,70.8,67.3,71.73,,,,
81,10/28/24 05:00:00 PM,70.9,67.3,71.37,,,,
82,10/28/24 06:00:00 PM,72.8,69.5,70.99,,,,
83,10/28/24 07:00:00 PM,72.1,68.8,70.61,,,,
84,10/28/24 08:00:00 PM,72.0,68.5,70.25,,,,
85,10/28/24 09:00:00 PM,71.8,68.5,69.94,,,,
86,10/28/24 10:00:00 PM,71.6,67.8,69.75,,,,
87,10/28/24 11:00:00 PM,74.1,71.1,69.42,,,,
88,10/29/24 12:00:00 AM,72.1,68.9,69.06,,,,
89,10/29/24 01:00:00 AM,71.7,68.5,68.67,,,,
90,10/29/24 02:00:00 AM,71.4,67.8,68.36,,,,
91,10/29/24 03:00:00 AM,71.2,67.5,68.07,,,,
92,10/29/24 04:00:00 AM,70.7,67.5,67.80,,,,
93,10/29/24 05:00:00 AM,70.4,66.7,67.64,,,,
94,10/29/24 06:00:00 AM,70.5,67.1,67.64,,,,
95,10/29/24 07:00:00 AM,70.6,67.5,67.66,,,,
96,10/29/24 08:00:00 AM,70.9,67.1,67.77,,,,
97,10/29/24 09:00:00 AM,71.1,67.5,67.95,,,,
98,10/29/24 10:00:00 AM,71.3,67.4,68.34,,,,
99,10/29/24 11:00:00 AM,71.7,68.2,68.79,,,,
100,10/29/24 12:00:00 PM,72.2,68.9,69.22,,,,
101,10/29/24 01:00:00 PM,72.6,68.9,69.80,,,,
102,10/29/24 02:00:00 PM,73.3,69.6,70.29,,,,
103,10/29/24 03:00:00 PM,73.7,69.9,70.72,,,,
104,10/29/24 04:00:00 PM,72.0,68.8,70.86,,,,
105,10/29/24 05:00:00 PM,73.9,69.9,70.75,,,,
106,10/29/24 06:00:00 PM,72.2,68.5,70.57,,,,
107,10/29/24 07:00:00 PM,72.0,68.1,70.39,,,,
108,10/29/24 08:00:00 PM,72.4,68.5,70.32,,,,
109,10/29/24 09:00:00 PM,72.9,69.6,70.20,,,,
110,10/29/24 10:00:00 PM,73.3,70.0,70.07,,,,
111,10/29/24 11:00:00 PM,73.8,70.3,69.98,,,,
