"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)","Coupler Detached (LGR S/N: 21415359, SEN S/N: 21415359)","Coupler Attached (LGR S/N: 21415359, SEN S/N: 21415359)","Stopped (LGR S/N: 21415359, SEN S/N: 21415359)","End Of File (LGR S/N: 21415359, SEN S/N: 21415359)"
1,03/26/25 12:00:00 PM,127.8,66.74,Logged,,,
2,03/26/25 01:00:00 PM,129.4,68.02,,,,
3,03/26/25 02:00:00 PM,130.9,68.74,,,,
4,03/26/25 03:00:00 PM,131.7,69.24,,,,
5,03/26/25 04:00:00 PM,132.5,69.69,,,,
6,03/26/25 05:00:00 PM,133.3,70.18,,,,
7,03/26/25 06:00:00 PM,133.3,70.20,,,,
8,03/26/25 07:00:00 PM,132.9,69.93,,,,
9,03/26/25 08:00:00 PM,132.9,69.60,,,,
10,03/26/25 09:00:00 PM,132.5,69.28,,,,
11,03/26/25 10:00:00 PM,131.3,68.85,,,,
12,03/26/25 11:00:00 PM,130.6,68.31,,,,
13,03/27/25 12:00:00 AM,129.4,67.68,,,,
14,03/27/25 01:00:00 AM,128.6,66.99,,,,
15,03/27/25 02:00:00 AM,127.5,66.27,,,,
16,03/27/25 03:00:00 AM,125.9,65.52,,,,
17,03/27/25 04:00:00 AM,124.7,64.71,,,,
18,03/27/25 05:00:00 AM,123.6,64.00,,,,
19,03/27/25 06:00:00 AM,122.8,63.28,,,,
20,03/27/25 07:00:00 AM,121.2,62.71,,,,
21,03/27/25 08:00:00 AM,120.8,62.46,,,,
22,03/27/25 09:00:00 AM,120.8,62.53,,,,
23,03/27/25 10:00:00 AM,121.2,63.14,,,,
24,03/27/25 11:00:00 AM,122.7,64.09,,,,
25,03/27/25 12:00:00 PM,124.7,65.08,,,,
26,03/27/25 01:00:00 PM,126.7,66.29,,,,
27,03/27/25 02:00:00 PM,139.2,67.03,,,,
28,03/27/25 03:00:00 PM,128.6,67.55,,,,
29,03/27/25 04:00:00 PM,129.4,67.98,,,,
30,03/27/25 05:00:00 PM,130.2,68.22,,,,
31,03/27/25 06:00:00 PM,130.6,68.23,,,,
32,03/27/25 07:00:00 PM,129.4,67.77,,,,
33,03/27/25 08:00:00 PM,128.6,67.21,,,,
34,03/27/25 09:00:00 PM,127.8,66.69,,,,
35,03/27/25 10:00:00 PM,127.5,66.20,,,,
36,03/27/25 11:00:00 PM,126.7,65.79,,,,
37,03/28/25 12:00:00 AM,125.9,65.30,,,,
38,03/28/25 01:00:00 AM,124.7,64.83,,,,
39,03/28/25 02:00:00 AM,124.4,64.36,,,,
40,03/28/25 03:00:00 AM,123.2,63.90,,,,
41,03/28/25 04:00:00 AM,122.8,63.41,,,,
42,03/28/25 05:00:00 AM,121.6,62.92,,,,
43,03/28/25 06:00:00 AM,120.8,62.49,,,,
44,03/28/25 07:00:00 AM,120.4,62.15,,,,
45,03/28/25 08:00:00 AM,120.0,62.15,,,,
46,03/28/25 09:00:00 AM,120.4,62.47,,,,
47,03/28/25 10:00:00 AM,121.2,63.34,,,,
48,03/28/25 11:00:00 AM,122.7,64.44,,,,
49,03/28/25 12:00:00 PM,124.7,65.62,,,,
50,03/28/25 01:00:00 PM,127.0,67.03,,,,
51,03/28/25 02:00:00 PM,128.2,67.82,,,,
52,03/28/25 03:00:00 PM,129.3,68.40,,,,
53,03/28/25 04:00:00 PM,130.1,68.83,,,,
54,03/28/25 05:00:00 PM,130.9,69.03,,,,
55,03/28/25 06:00:00 PM,130.9,69.15,,,,
56,03/28/25 07:00:00 PM,130.9,68.94,,,,
57,03/28/25 08:00:00 PM,130.5,68.58,,,,
58,03/28/25 09:00:00 PM,130.2,68.25,,,,
59,03/28/25 10:00:00 PM,129.4,67.98,,,,
60,03/28/25 11:00:00 PM,129.4,67.68,,,,
61,03/29/25 12:00:00 AM,128.6,67.37,,,,
62,03/29/25 01:00:00 AM,128.2,66.99,,,,
63,03/29/25 02:00:00 AM,127.4,66.63,,,,
64,03/29/25 03:00:00 AM,127.1,66.24,,,,
