"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,11/22/24 12:00:00 PM,8.8,7.2,53.82,Logged,,,
2,11/22/24 01:00:00 PM,3.6,2.2,55.96,,,,
3,11/22/24 02:00:00 PM,2.1,9.5,56.64,,,,
4,11/22/24 03:00:00 PM,3.9,2.2,56.95,,,,
5,11/22/24 04:00:00 PM,2.1,2.2,56.66,,,,
6,11/22/24 05:00:00 PM,2.1,2.2,56.26,,,,
7,11/22/24 06:00:00 PM,3.6,9.5,54.18,,,,
8,11/22/24 07:00:00 PM,10.3,9.6,52.81,,,,
9,11/22/24 08:00:00 PM,1.4,9.6,51.84,,,,
10,11/22/24 09:00:00 PM,34.2,2.2,50.95,,,,
11,11/22/24 10:00:00 PM,2.2,2.2,49.96,,,,
12,11/22/24 11:00:00 PM,34.2,2.2,50.04,,,,
13,11/23/24 12:00:00 AM,1.4,20.5,48.83,,,,
14,11/23/24 01:00:00 AM,6.3,20.5,48.06,,,,
15,11/23/24 02:00:00 AM,3.9,2.2,46.83,,,,
16,11/23/24 03:00:00 AM,3.4,9.6,46.99,,,,
17,11/23/24 04:00:00 AM,1.2,2.6,46.38,,,,
18,11/23/24 05:00:00 AM,3.7,9.6,45.61,,,,
19,11/23/24 06:00:00 AM,2.2,2.2,44.83,,,,
20,11/23/24 07:00:00 AM,34.3,9.6,45.00,,,,
21,11/23/24 08:00:00 AM,3.7,2.2,45.70,,,,
22,11/23/24 09:00:00 AM,3.6,2.2,48.45,,,,
23,11/23/24 10:00:00 AM,3.6,2.2,52.25,,,,
24,11/23/24 11:00:00 AM,3.6,9.6,52.61,,,,
25,11/23/24 12:00:00 PM,2.2,2.2,55.83,,,,
26,11/23/24 01:00:00 PM,2.2,2.2,57.22,,,,
27,11/23/24 02:00:00 PM,2.2,2.2,58.24,,,,
