"Plot Title: Bradford_9_cond_replace"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342065, SEN S/N: 20342065)","Temp, °F (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Detached (LGR S/N: 20342065, SEN S/N: 20342065)","Coupler Attached (LGR S/N: 20342065, SEN S/N: 20342065)","Stopped (LGR S/N: 20342065, SEN S/N: 20342065)","End Of File (LGR S/N: 20342065, SEN S/N: 20342065)"
1,09/13/24 02:00:00 PM,154.4,74.88,Logged,,,
2,09/13/24 03:00:00 PM,154.0,74.95,,,,
3,09/13/24 04:00:00 PM,154.0,75.02,,,,
4,09/13/24 05:00:00 PM,154.0,75.11,,,,
5,09/13/24 06:00:00 PM,153.6,75.15,,,,
6,09/13/24 07:00:00 PM,153.6,75.16,,,,
7,09/13/24 08:00:00 PM,153.6,75.09,,,,
8,09/13/24 09:00:00 PM,153.6,75.06,,,,
9,09/13/24 10:00:00 PM,153.3,75.00,,,,
10,09/13/24 11:00:00 PM,153.3,74.98,,,,
11,09/14/24 12:00:00 AM,153.3,74.97,,,,
12,09/14/24 01:00:00 AM,153.3,74.93,,,,
13,09/14/24 02:00:00 AM,153.3,74.82,,,,
14,09/14/24 03:00:00 AM,152.6,74.71,,,,
15,09/14/24 04:00:00 AM,152.2,74.64,,,,
16,09/14/24 05:00:00 AM,152.2,74.57,,,,
17,09/14/24 06:00:00 AM,152.2,74.55,,,,
18,09/14/24 07:00:00 AM,152.2,74.53,,,,
19,09/14/24 08:00:00 AM,152.2,74.55,,,,
20,09/14/24 09:00:00 AM,152.2,74.64,,,,
21,09/14/24 10:00:00 AM,152.2,74.77,,,,
22,09/14/24 11:00:00 AM,152.6,74.98,,,,
23,09/14/24 12:00:00 PM,152.9,75.38,,,,
24,09/14/24 01:00:00 PM,153.2,75.72,,,,
25,09/14/24 02:00:00 PM,153.6,75.94,,,,
26,09/14/24 03:00:00 PM,154.3,76.17,,,,
27,09/14/24 04:00:00 PM,154.6,76.39,,,,
28,09/14/24 05:00:00 PM,154.6,76.44,,,,
29,09/14/24 06:00:00 PM,154.6,76.33,,,,
30,09/14/24 07:00:00 PM,154.6,76.19,,,,
31,09/14/24 08:00:00 PM,154.3,76.05,,,,
32,09/14/24 09:00:00 PM,154.3,75.90,,,,
33,09/14/24 10:00:00 PM,154.3,75.85,,,,
34,09/14/24 11:00:00 PM,154.3,75.74,,,,
35,09/15/24 12:00:00 AM,154.3,75.69,,,,
36,09/15/24 01:00:00 AM,154.3,75.60,,,,
37,09/15/24 02:00:00 AM,154.0,75.51,,,,
38,09/15/24 03:00:00 AM,154.0,75.38,,,,
39,09/15/24 04:00:00 AM,153.6,75.27,,,,
40,09/15/24 05:00:00 AM,153.6,75.20,,,,
41,09/15/24 06:00:00 AM,154.0,75.09,,,,
42,09/15/24 07:00:00 AM,154.0,75.02,,,,
43,09/15/24 08:00:00 AM,154.0,74.98,,,,
44,09/15/24 09:00:00 AM,153.6,75.06,,,,
45,09/15/24 10:00:00 AM,154.0,75.13,,,,
46,09/15/24 11:00:00 AM,154.4,75.25,,,,
47,09/15/24 12:00:00 PM,154.7,75.42,,,,
48,09/15/24 01:00:00 PM,155.1,75.58,,,,
49,09/15/24 02:00:00 PM,149.9,75.81,,,,
50,09/15/24 03:00:00 PM,155.7,75.99,,,,
