"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,05/08/24 12:00:00 PM,3.5,2.1,84.25,Logged,,,
2,05/08/24 01:00:00 PM,3.5,9.4,85.51,,,,
3,05/08/24 02:00:00 PM,3.5,2.1,87.17,,,,
4,05/08/24 03:00:00 PM,3.6,9.3,87.96,,,,
5,05/08/24 04:00:00 PM,3.5,2.1,85.96,,,,
6,05/08/24 05:00:00 PM,3.6,2.1,85.84,,,,
7,05/08/24 06:00:00 PM,2.3,2.1,83.61,,,,
8,05/08/24 07:00:00 PM,15.9,2.1,81.09,,,,
9,05/08/24 08:00:00 PM,10.1,2.1,78.78,,,,
10,05/08/24 09:00:00 PM,3.4,6.0,76.08,,,,
11,05/08/24 10:00:00 PM,2.6,9.4,74.17,,,,
12,05/08/24 11:00:00 PM,1.5,20.2,72.86,,,,
13,05/09/24 12:00:00 AM,1.8,2.5,71.69,,,,
14,05/09/24 01:00:00 AM,2.0,1.0,71.78,,,,
15,05/09/24 02:00:00 AM,1.5,2.5,71.80,,,,
16,05/09/24 03:00:00 AM,2.3,1.4,72.45,,,,
17,05/09/24 04:00:00 AM,2.0,1.0,72.01,,,,
18,05/09/24 05:00:00 AM,1.6,2.5,71.69,,,,
19,05/09/24 06:00:00 AM,8.9,7.9,72.07,,,,
20,05/09/24 07:00:00 AM,10.9,9.8,73.96,,,,
21,05/09/24 08:00:00 AM,1.9,2.1,78.40,,,,
22,05/09/24 09:00:00 AM,6.2,2.1,79.70,,,,
23,05/09/24 10:00:00 AM,3.6,2.1,85.68,,,,
24,05/09/24 11:00:00 AM,3.6,2.1,85.82,,,,
25,05/09/24 12:00:00 PM,3.5,2.1,87.98,,,,
26,05/09/24 01:00:00 PM,2.2,2.1,88.92,,,,
27,05/09/24 02:00:00 PM,3.6,9.3,89.98,,,,
28,05/09/24 03:00:00 PM,3.6,2.1,87.93,,,,
29,05/09/24 04:00:00 PM,2.2,9.4,86.40,,,,
30,05/09/24 05:00:00 PM,3.6,2.1,84.00,,,,
31,05/09/24 06:00:00 PM,3.5,2.1,82.98,,,,
32,05/09/24 07:00:00 PM,1.3,20.2,74.25,,,,
33,05/09/24 08:00:00 PM,2.2,1.0,72.72,,,,
34,05/09/24 09:00:00 PM,2.4,1.0,72.93,,,,
35,05/09/24 10:00:00 PM,2.5,1.4,73.24,,,,
36,05/09/24 11:00:00 PM,1.9,1.0,73.42,,,,
37,05/10/24 12:00:00 AM,2.2,1.0,72.77,,,,
38,05/10/24 01:00:00 AM,2.3,1.0,72.54,,,,
39,05/10/24 02:00:00 AM,4.0,2.5,71.94,,,,
40,05/10/24 03:00:00 AM,6.3,4.8,72.72,,,,
41,05/10/24 04:00:00 AM,5.4,3.7,72.41,,,,
42,05/10/24 05:00:00 AM,8.8,7.9,73.40,,,,
43,05/10/24 06:00:00 AM,12.5,11.0,73.72,,,,
44,05/10/24 07:00:00 AM,13.3,12.1,74.03,,,,
45,05/10/24 08:00:00 AM,56.7,59.3,74.01,,,,
46,05/10/24 09:00:00 AM,65.0,67.5,70.34,,,,
47,05/10/24 10:00:00 AM,78.7,84.1,71.53,,,,
48,05/10/24 11:00:00 AM,76.9,82.5,71.22,,,,
49,05/10/24 12:00:00 PM,30.0,29.4,70.07,,,,
50,05/10/24 01:00:00 PM,20.0,19.0,71.65,,,,
51,05/10/24 02:00:00 PM,8.3,6.8,73.42,,,,
52,05/10/24 03:00:00 PM,3.4,2.2,75.79,,,,
53,05/10/24 04:00:00 PM,3.4,2.2,77.00,,,,
