"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,01/03/25 01:00:00 PM,3.5,2.2,59.90,Logged,,,
2,01/03/25 02:00:00 PM,3.6,2.2,61.90,,,,
3,01/03/25 03:00:00 PM,2.4,2.2,62.64,,,,
4,01/03/25 04:00:00 PM,2.4,2.2,61.39,,,,
5,01/03/25 05:00:00 PM,3.6,2.2,59.04,,,,
6,01/03/25 06:00:00 PM,2.2,2.2,53.89,,,,
7,01/03/25 07:00:00 PM,3.6,2.2,49.77,,,,
8,01/03/25 08:00:00 PM,3.6,2.2,47.41,,,,
9,01/03/25 09:00:00 PM,3.6,2.2,46.69,,,,
10,01/03/25 10:00:00 PM,3.7,2.2,45.54,,,,
11,01/03/25 11:00:00 PM,3.6,2.2,43.68,,,,
12,01/04/25 12:00:00 AM,2.2,2.2,41.88,,,,
13,01/04/25 01:00:00 AM,3.6,2.2,41.22,,,,
14,01/04/25 02:00:00 AM,3.7,2.2,41.04,,,,
15,01/04/25 03:00:00 AM,3.7,2.2,41.14,,,,
16,01/04/25 04:00:00 AM,2.2,2.2,39.58,,,,
17,01/04/25 05:00:00 AM,3.6,2.2,37.71,,,,
18,01/04/25 06:00:00 AM,2.4,2.2,36.01,,,,
19,01/04/25 07:00:00 AM,2.2,2.2,34.61,,,,
20,01/04/25 08:00:00 AM,2.4,2.2,34.39,,,,
21,01/04/25 09:00:00 AM,2.2,2.2,39.31,,,,
22,01/04/25 10:00:00 AM,3.7,2.2,45.52,,,,
23,01/04/25 11:00:00 AM,3.6,2.2,50.72,,,,
24,01/04/25 12:00:00 PM,3.6,2.2,53.71,,,,
25,01/04/25 01:00:00 PM,2.4,2.2,57.02,,,,
26,01/04/25 02:00:00 PM,2.2,2.2,58.50,,,,
27,01/04/25 03:00:00 PM,2.4,2.2,59.29,,,,
28,01/04/25 04:00:00 PM,3.6,2.2,57.79,,,,
29,01/04/25 05:00:00 PM,3.6,6.1,55.33,,,,
30,01/04/25 06:00:00 PM,3.6,2.2,50.07,,,,
31,01/04/25 07:00:00 PM,3.7,2.2,45.39,,,,
32,01/04/25 08:00:00 PM,2.4,2.2,42.55,,,,
33,01/04/25 09:00:00 PM,2.2,2.2,40.66,,,,
34,01/04/25 10:00:00 PM,3.7,2.2,39.29,,,,
35,01/04/25 11:00:00 PM,3.6,2.2,38.37,,,,
36,01/05/25 12:00:00 AM,2.2,2.2,36.55,,,,
37,01/05/25 01:00:00 AM,2.2,2.2,35.40,,,,
38,01/05/25 02:00:00 AM,3.7,2.2,34.39,,,,
39,01/05/25 03:00:00 AM,3.7,2.2,37.83,,,,
40,01/05/25 04:00:00 AM,3.7,2.2,40.15,,,,
41,01/05/25 05:00:00 AM,2.4,2.2,37.51,,,,
42,01/05/25 06:00:00 AM,3.7,2.2,35.69,,,,
43,01/05/25 07:00:00 AM,2.2,2.2,35.20,,,,
44,01/05/25 08:00:00 AM,2.2,2.2,35.62,,,,
45,01/05/25 09:00:00 AM,4.0,2.2,39.58,,,,
46,01/05/25 10:00:00 AM,3.6,2.2,47.84,,,,
47,01/05/25 11:00:00 AM,2.2,2.2,55.67,,,,
48,01/05/25 12:00:00 PM,3.5,2.2,59.43,,,,
49,01/05/25 01:00:00 PM,3.6,2.2,63.50,,,,
50,01/05/25 02:00:00 PM,3.5,2.2,65.08,,,,
51,01/05/25 03:00:00 PM,3.6,2.2,65.97,,,,
52,01/05/25 04:00:00 PM,3.5,9.5,65.41,,,,
