"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
309,06/15/23 10:00:00 AM,99.7,83.3,73.47
310,06/15/23 11:00:00 AM,100.7,84.4,74.34
311,06/15/23 12:00:00 PM,101.7,85.8,74.91
312,06/15/23 01:00:00 PM,101.3,85.4,74.91
313,06/15/23 02:00:00 PM,99.6,84.3,74.97
314,06/15/23 03:00:00 PM,94.3,79.3,73.80
315,06/15/23 04:00:00 PM,92.3,76.4,72.95
316,06/15/23 05:00:00 PM,90.6,74.6,72.36
317,06/15/23 06:00:00 PM,82.9,67.7,71.51
318,06/15/23 07:00:00 PM,83.6,68.0,71.20
319,06/15/23 08:00:00 PM,83.9,68.4,71.17
320,06/15/23 09:00:00 PM,86.4,70.2,71.20
321,06/15/23 10:00:00 PM,90.1,73.5,71.26
322,06/15/23 11:00:00 PM,93.3,76.4,71.26
323,06/16/23 12:00:00 AM,94.8,77.9,71.17
324,06/16/23 01:00:00 AM,95.6,78.3,71.06
325,06/16/23 02:00:00 AM,96.0,78.7,71.02
326,06/16/23 03:00:00 AM,96.4,78.7,70.95
327,06/16/23 04:00:00 AM,96.7,79.0,70.95
328,06/16/23 05:00:00 AM,97.3,79.4,71.02
329,06/16/23 06:00:00 AM,97.5,80.1,71.19
330,06/16/23 07:00:00 AM,97.9,80.1,71.51
331,06/16/23 08:00:00 AM,98.4,80.8,71.82
332,06/16/23 09:00:00 AM,99.3,82.2,72.46
333,06/16/23 10:00:00 AM,100.8,84.4,73.69
334,06/16/23 11:00:00 AM,102.5,87.2,75.07
335,06/16/23 12:00:00 PM,104.1,89.4,76.15
336,06/16/23 01:00:00 PM,104.6,90.5,76.57
337,06/16/23 02:00:00 PM,105.4,91.2,77.09
338,06/16/23 03:00:00 PM,105.6,91.9,76.96
339,06/16/23 04:00:00 PM,105.7,91.9,76.86
340,06/16/23 05:00:00 PM,105.8,92.3,76.82
341,06/16/23 06:00:00 PM,105.3,91.2,76.32
342,06/16/23 07:00:00 PM,104.7,90.1,75.74
343,06/16/23 08:00:00 PM,104.0,88.7,75.16
344,06/16/23 09:00:00 PM,109.5,93.5,74.48
345,06/16/23 10:00:00 PM,102.3,86.2,73.72
346,06/16/23 11:00:00 PM,101.5,84.8,73.09
347,06/17/23 12:00:00 AM,101.0,84.1,72.68
348,06/17/23 01:00:00 AM,100.6,83.3,72.39
349,06/17/23 02:00:00 AM,100.4,83.0,72.19
350,06/17/23 03:00:00 AM,100.1,82.3,72.00
351,06/17/23 04:00:00 AM,99.9,82.3,71.91
352,06/17/23 05:00:00 AM,99.7,82.3,71.85
353,06/17/23 06:00:00 AM,99.7,82.3,71.83
354,06/17/23 07:00:00 AM,99.7,82.3,71.85
355,06/17/23 08:00:00 AM,99.7,82.3,72.03
356,06/17/23 09:00:00 AM,100.0,82.6,72.46
357,06/17/23 10:00:00 AM,100.4,83.7,72.93
358,06/17/23 11:00:00 AM,101.6,85.5,73.89
359,06/17/23 12:00:00 PM,103.0,87.6,75.22
360,06/17/23 01:00:00 PM,105.2,89.3,77.09
361,06/17/23 02:00:00 PM,106.4,91.1,78.04
362,06/17/23 03:00:00 PM,107.5,92.9,78.78
363,06/17/23 04:00:00 PM,108.4,94.3,79.34
364,06/17/23 05:00:00 PM,109.0,94.7,79.66
365,06/17/23 06:00:00 PM,108.9,95.1,79.27
366,06/17/23 07:00:00 PM,108.6,95.1,78.84
367,06/17/23 08:00:00 PM,102.4,90.0,77.83
368,06/17/23 09:00:00 PM,97.9,84.6,76.32
369,06/17/23 10:00:00 PM,93.7,79.6,74.97
370,06/17/23 11:00:00 PM,94.8,79.6,74.12
371,06/18/23 12:00:00 AM,96.4,80.7,73.65
372,06/18/23 01:00:00 AM,97.9,81.8,73.38
373,06/18/23 02:00:00 AM,98.8,82.6,73.18
374,06/18/23 03:00:00 AM,99.4,83.0,73.02
375,06/18/23 04:00:00 AM,99.3,83.0,72.79
376,06/18/23 05:00:00 AM,99.2,82.2,72.54
377,06/18/23 06:00:00 AM,99.1,82.3,72.32
378,06/18/23 07:00:00 AM,99.1,81.5,72.21
379,06/18/23 08:00:00 AM,104.6,87.7,72.43
380,06/18/23 09:00:00 AM,100.1,83.3,72.93
381,06/18/23 10:00:00 AM,101.3,85.5,73.96
382,06/18/23 11:00:00 AM,102.6,87.2,74.91
383,06/18/23 12:00:00 PM,103.9,88.7,76.06
384,06/18/23 01:00:00 PM,105.5,91.5,77.36
385,06/18/23 02:00:00 PM,106.9,92.9,78.44
386,06/18/23 03:00:00 PM,107.8,94.3,79.18
387,06/18/23 04:00:00 PM,108.8,95.0,79.84
388,06/18/23 05:00:00 PM,109.2,95.7,80.02
389,06/18/23 06:00:00 PM,109.2,96.1,79.77
390,06/18/23 07:00:00 PM,109.2,96.9,79.45
391,06/18/23 08:00:00 PM,108.5,95.5,78.60
392,06/18/23 09:00:00 PM,107.1,93.7,77.43
393,06/18/23 10:00:00 PM,105.8,91.9,76.46
394,06/18/23 11:00:00 PM,105.0,90.5,75.74
395,06/19/23 12:00:00 AM,104.1,88.7,75.07
396,06/19/23 01:00:00 AM,103.4,87.6,74.48
397,06/19/23 02:00:00 AM,102.8,86.6,73.98
398,06/19/23 03:00:00 AM,102.2,85.9,73.56
399,06/19/23 04:00:00 AM,101.7,84.8,73.17
400,06/19/23 05:00:00 AM,101.2,84.1,72.82
401,06/19/23 06:00:00 AM,100.8,83.3,72.52
402,06/19/23 07:00:00 AM,100.6,83.0,72.45
403,06/19/23 08:00:00 AM,101.0,83.7,72.77
404,06/19/23 09:00:00 AM,101.5,84.8,73.45
405,06/19/23 10:00:00 AM,102.4,86.5,74.50
406,06/19/23 11:00:00 AM,104.1,88.3,75.76
407,06/19/23 12:00:00 PM,101.9,87.2,75.96
408,06/19/23 01:00:00 PM,102.0,87.5,76.42
409,06/19/23 02:00:00 PM,103.0,88.6,76.69
410,06/19/23 03:00:00 PM,103.9,90.1,77.20
411,06/19/23 04:00:00 PM,104.5,90.4,77.81
412,06/19/23 05:00:00 PM,105.5,91.8,78.19
413,06/19/23 06:00:00 PM,105.9,92.2,78.03
414,06/19/23 07:00:00 PM,106.3,92.6,77.85
415,06/19/23 08:00:00 PM,106.1,92.2,77.43
416,06/19/23 09:00:00 PM,105.7,91.9,76.95
417,06/19/23 10:00:00 PM,105.3,91.2,76.46
418,06/19/23 11:00:00 PM,104.8,90.1,75.96
419,06/20/23 12:00:00 AM,104.1,88.7,75.43
420,06/20/23 01:00:00 AM,103.5,88.0,74.98
421,06/20/23 02:00:00 AM,103.1,87.6,74.59
422,06/20/23 03:00:00 AM,102.6,86.6,74.21
423,06/20/23 04:00:00 AM,100.3,84.0,73.71
424,06/20/23 05:00:00 AM,95.8,79.7,73.17
425,06/20/23 06:00:00 AM,91.8,75.7,72.70
426,06/20/23 07:00:00 AM,88.6,73.1,72.36
427,06/20/23 08:00:00 AM,89.4,73.1,72.09
428,06/20/23 09:00:00 AM,92.1,75.7,72.07
429,06/20/23 10:00:00 AM,92.2,75.3,72.21
430,06/20/23 11:00:00 AM,93.7,77.5,72.72
431,06/20/23 12:00:00 PM,97.6,81.4,73.89
432,06/20/23 01:00:00 PM,101.4,86.8,75.76
433,06/20/23 02:00:00 PM,103.7,89.7,77.02
434,06/20/23 03:00:00 PM,104.1,90.4,77.13
435,06/20/23 04:00:00 PM,104.8,91.1,77.49
436,06/20/23 05:00:00 PM,104.9,91.2,77.11
437,06/20/23 06:00:00 PM,105.1,91.2,76.82
438,06/20/23 07:00:00 PM,104.6,90.1,76.24
439,06/20/23 08:00:00 PM,104.1,89.0,75.56
440,06/20/23 09:00:00 PM,103.8,88.3,75.07
441,06/20/23 10:00:00 PM,103.3,87.6,74.57
442,06/20/23 11:00:00 PM,102.9,86.9,74.14
443,06/21/23 12:00:00 AM,102.5,86.2,73.81
444,06/21/23 01:00:00 AM,102.3,85.5,73.58
445,06/21/23 02:00:00 AM,102.1,85.1,73.42
446,06/21/23 03:00:00 AM,102.0,84.8,73.35
447,06/21/23 04:00:00 AM,101.9,84.4,73.22
448,06/21/23 05:00:00 AM,101.7,84.4,73.08
449,06/21/23 06:00:00 AM,101.6,84.4,72.99
450,06/21/23 07:00:00 AM,101.7,84.4,73.00
451,06/21/23 08:00:00 AM,101.7,84.4,73.08
452,06/21/23 09:00:00 AM,102.4,84.8,73.22
453,06/21/23 10:00:00 AM,102.1,84.8,73.49
454,06/21/23 11:00:00 AM,103.4,86.9,74.53
455,06/21/23 12:00:00 PM,104.3,88.7,75.52
456,06/21/23 01:00:00 PM,100.9,85.8,75.11
457,06/21/23 02:00:00 PM,100.2,84.3,74.64
458,06/21/23 03:00:00 PM,98.0,82.2,74.28
459,06/21/23 04:00:00 PM,99.2,83.3,74.25
460,06/21/23 05:00:00 PM,101.0,84.7,74.19
461,06/21/23 06:00:00 PM,102.0,85.5,74.10
462,06/21/23 07:00:00 PM,102.2,85.1,73.89
463,06/21/23 08:00:00 PM,102.0,84.8,73.51
464,06/21/23 09:00:00 PM,101.8,84.0,73.18
465,06/21/23 10:00:00 PM,101.6,83.7,72.88
466,06/21/23 11:00:00 PM,94.7,77.9,72.59
467,06/22/23 12:00:00 AM,90.0,73.5,72.16
468,06/22/23 01:00:00 AM,90.2,73.1,71.83
469,06/22/23 02:00:00 AM,90.7,73.5,71.65
470,06/22/23 03:00:00 AM,93.8,76.8,71.67
471,06/22/23 04:00:00 AM,95.0,77.9,71.69
