"Plot Title: Bradford_6cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
39,05/03/23 12:00:00 AM,84.5,69.7,66.94
40,05/03/23 01:00:00 AM,84.4,69.7,66.60
41,05/03/23 02:00:00 AM,84.0,69.0,66.40
42,05/03/23 03:00:00 AM,83.8,68.2,66.06
43,05/03/23 04:00:00 AM,83.5,67.5,65.64
44,05/03/23 05:00:00 AM,83.2,67.5,65.25
45,05/03/23 06:00:00 AM,83.0,66.8,64.98
46,05/03/23 07:00:00 AM,82.7,66.5,64.63
47,05/03/23 08:00:00 AM,82.5,66.1,64.42
48,05/03/23 09:00:00 AM,82.5,66.1,64.49
49,05/03/23 10:00:00 AM,82.7,66.5,64.67
50,05/03/23 11:00:00 AM,83.0,67.2,65.17
51,05/03/23 12:00:00 PM,83.6,67.5,65.68
52,05/03/23 01:00:00 PM,84.4,68.2,66.29
53,05/03/23 02:00:00 PM,85.2,69.7,67.06
54,05/03/23 03:00:00 PM,85.9,70.7,67.66
55,05/03/23 04:00:00 PM,86.2,71.1,68.09
56,05/03/23 05:00:00 PM,86.4,71.4,68.27
57,05/03/23 06:00:00 PM,86.3,71.1,68.29
58,05/03/23 07:00:00 PM,86.4,71.4,68.27
59,05/03/23 08:00:00 PM,86.4,71.5,67.73
60,05/03/23 09:00:00 PM,85.6,70.4,67.01
61,05/03/23 10:00:00 PM,85.1,70.1,66.52
62,05/03/23 11:00:00 PM,84.5,69.0,65.89
63,05/04/23 12:00:00 AM,84.0,67.9,65.43
64,05/04/23 01:00:00 AM,83.3,67.2,64.74
65,05/04/23 02:00:00 AM,82.6,66.5,64.09
66,05/04/23 03:00:00 AM,80.9,65.0,85.39
67,05/04/23 04:00:00 AM,80.2,63.2,85.01
68,05/04/23 05:00:00 AM,79.5,62.4,84.69
69,05/04/23 06:00:00 AM,78.9,60.6,84.36
70,05/04/23 07:00:00 AM,78.4,59.2,84.13
71,05/04/23 08:00:00 AM,78.2,58.8,84.07
72,05/04/23 09:00:00 AM,78.6,59.2,84.27
73,05/04/23 10:00:00 AM,79.5,61.0,84.67
74,05/04/23 11:00:00 AM,80.6,62.4,85.23
75,05/04/23 12:00:00 PM,82.5,64.6,85.73
76,05/04/23 01:00:00 PM,82.6,64.9,86.23
77,05/04/23 02:00:00 PM,84.0,67.1,86.92
78,05/04/23 03:00:00 PM,84.8,67.8,87.37
79,05/04/23 04:00:00 PM,87.1,70.0,67.93
80,05/04/23 05:00:00 PM,86.4,70.0,68.32
81,05/04/23 06:00:00 PM,86.8,70.3,68.36
82,05/04/23 07:00:00 PM,86.9,70.3,68.34
83,05/04/23 08:00:00 PM,86.4,70.0,67.64
84,05/04/23 09:00:00 PM,85.6,69.3,66.72
85,05/04/23 10:00:00 PM,84.9,69.0,66.09
86,05/04/23 11:00:00 PM,84.6,68.3,65.57
87,05/05/23 12:00:00 AM,84.2,67.9,65.10
88,05/05/23 01:00:00 AM,83.6,67.2,64.62
89,05/05/23 02:00:00 AM,82.0,65.7,85.73
90,05/05/23 03:00:00 AM,81.5,64.2,85.42
91,05/05/23 04:00:00 AM,80.9,63.5,85.17
92,05/05/23 05:00:00 AM,95.6,76.6,84.94
93,05/05/23 06:00:00 AM,79.9,62.1,84.70
94,05/05/23 07:00:00 AM,79.8,61.4,84.54
95,05/05/23 08:00:00 AM,113.6,88.6,84.60
96,05/05/23 09:00:00 AM,80.5,62.1,84.90
97,05/05/23 10:00:00 AM,81.4,63.5,85.41
98,05/05/23 11:00:00 AM,82.9,64.6,86.18
99,05/05/23 12:00:00 PM,84.4,66.7,86.86
100,05/05/23 01:00:00 PM,85.1,68.1,87.44
101,05/05/23 02:00:00 PM,87.3,70.3,68.61
102,05/05/23 03:00:00 PM,87.7,70.7,69.19
103,05/05/23 04:00:00 PM,89.3,72.9,68.90
104,05/05/23 05:00:00 PM,88.2,72.1,69.46
105,05/05/23 06:00:00 PM,88.4,72.5,69.48
106,05/05/23 07:00:00 PM,88.4,72.5,69.24
107,05/05/23 08:00:00 PM,87.8,72.2,68.81
108,05/05/23 09:00:00 PM,87.0,71.4,68.34
109,05/05/23 10:00:00 PM,86.8,71.5,67.98
110,05/05/23 11:00:00 PM,86.5,71.1,67.71
111,05/06/23 12:00:00 AM,86.3,70.8,67.32
112,05/06/23 01:00:00 AM,86.3,71.1,67.10
113,05/06/23 02:00:00 AM,86.2,70.8,66.90
114,05/06/23 03:00:00 AM,86.1,70.4,66.78
115,05/06/23 04:00:00 AM,86.0,70.0,66.69
116,05/06/23 05:00:00 AM,85.9,69.7,66.56
117,05/06/23 06:00:00 AM,85.8,69.7,66.47
118,05/06/23 07:00:00 AM,86.0,69.7,66.51
119,05/06/23 08:00:00 AM,86.4,70.0,66.78
120,05/06/23 09:00:00 AM,86.6,70.4,67.17
121,05/06/23 10:00:00 AM,87.2,71.5,67.80
122,05/06/23 11:00:00 AM,87.7,71.8,68.11
123,05/06/23 12:00:00 PM,87.7,72.2,68.49
124,05/06/23 01:00:00 PM,88.5,72.9,69.24
125,05/06/23 02:00:00 PM,88.5,72.9,69.64
126,05/06/23 03:00:00 PM,89.5,74.3,70.09
127,05/06/23 04:00:00 PM,89.7,74.3,70.48
128,05/06/23 05:00:00 PM,90.0,74.7,70.38
129,05/06/23 06:00:00 PM,89.7,74.7,69.94
130,05/06/23 07:00:00 PM,89.2,74.0,69.69
131,05/06/23 08:00:00 PM,88.4,73.3,68.99
132,05/06/23 09:00:00 PM,87.9,72.5,68.27
133,05/06/23 10:00:00 PM,87.1,71.8,67.73
134,05/06/23 11:00:00 PM,86.7,71.1,67.24
135,05/07/23 12:00:00 AM,86.1,70.0,66.76
136,05/07/23 01:00:00 AM,85.7,69.3,66.24
137,05/07/23 02:00:00 AM,85.2,69.0,65.80
138,05/07/23 03:00:00 AM,84.9,68.3,65.50
139,05/07/23 04:00:00 AM,84.7,67.9,65.25
140,05/07/23 05:00:00 AM,83.2,66.7,86.13
141,05/07/23 06:00:00 AM,83.1,66.7,86.11
142,05/07/23 07:00:00 AM,82.9,66.0,86.00
143,05/07/23 08:00:00 AM,82.8,65.7,85.87
144,05/07/23 09:00:00 AM,83.6,66.7,86.34
145,05/07/23 10:00:00 AM,85.1,68.2,87.12
146,05/07/23 11:00:00 AM,88.7,71.1,68.13
147,05/07/23 12:00:00 PM,88.5,71.4,69.06
148,05/07/23 01:00:00 PM,89.8,73.2,70.30
149,05/07/23 02:00:00 PM,89.8,73.5,70.83
150,05/07/23 03:00:00 PM,90.3,74.6,71.37
151,05/07/23 04:00:00 PM,91.6,75.7,71.98
152,05/07/23 05:00:00 PM,91.7,76.1,71.98
153,05/07/23 06:00:00 PM,91.3,76.1,71.58
154,05/07/23 07:00:00 PM,93.8,78.7,71.04
155,05/07/23 08:00:00 PM,89.5,74.7,70.27
156,05/07/23 09:00:00 PM,88.4,73.2,69.44
157,05/07/23 10:00:00 PM,87.8,72.9,68.74
158,05/07/23 11:00:00 PM,87.4,72.2,68.18
159,05/08/23 12:00:00 AM,88.4,72.9,67.80
160,05/08/23 01:00:00 AM,87.0,71.5,67.55
161,05/08/23 02:00:00 AM,86.7,71.1,66.99
162,05/08/23 03:00:00 AM,86.4,70.4,66.78
163,05/08/23 04:00:00 AM,86.1,70.1,66.45
164,05/08/23 05:00:00 AM,113.4,94.7,66.20
165,05/08/23 06:00:00 AM,86.0,69.3,66.00
166,05/08/23 07:00:00 AM,85.7,69.3,65.93
167,05/08/23 08:00:00 AM,85.7,69.3,66.24
168,05/08/23 09:00:00 AM,86.8,70.0,67.17
169,05/08/23 10:00:00 AM,88.6,71.8,68.56
170,05/08/23 11:00:00 AM,91.0,74.3,70.86
171,05/08/23 12:00:00 PM,92.4,76.1,72.03
172,05/08/23 01:00:00 PM,94.2,78.2,73.06
173,05/08/23 02:00:00 PM,94.8,79.6,74.17
174,05/08/23 03:00:00 PM,95.0,80.7,74.64
175,05/08/23 04:00:00 PM,95.3,81.4,75.06
176,05/08/23 05:00:00 PM,94.0,79.9,74.84
177,05/08/23 06:00:00 PM,80.2,67.9,74.44
178,05/08/23 07:00:00 PM,62.7,52.6,73.90
179,05/08/23 08:00:00 PM,38.8,30.8,72.86
180,05/08/23 09:00:00 PM,24.6,18.8,72.27
181,05/08/23 10:00:00 PM,14.9,11.5,71.02
182,05/08/23 11:00:00 PM,10.2,8.6,70.30
183,05/09/23 12:00:00 AM,3.9,3.5,69.67
184,05/09/23 01:00:00 AM,3.7,2.8,69.30
185,05/09/23 02:00:00 AM,4.5,3.5,69.40
186,05/09/23 03:00:00 AM,5.2,4.3,68.68
187,05/09/23 04:00:00 AM,4.3,3.2,68.72
188,05/09/23 05:00:00 AM,4.5,3.5,68.58
189,05/09/23 06:00:00 AM,5.7,4.3,68.27
190,05/09/23 07:00:00 AM,5.3,3.5,68.99
191,05/09/23 08:00:00 AM,17.4,14.8,69.55
192,05/09/23 09:00:00 AM,13.2,11.5,71.13
193,05/09/23 10:00:00 AM,6.8,5.0,72.61
194,05/09/23 11:00:00 AM,2.1,2.8,74.34
195,05/09/23 12:00:00 PM,2.8,4.3,74.98
196,05/09/23 01:00:00 PM,2.8,4.3,76.66
197,05/09/23 02:00:00 PM,2.8,7.9,78.06
198,05/09/23 03:00:00 PM,2.8,4.3,77.97
199,05/09/23 04:00:00 PM,2.3,7.9,78.15
200,05/09/23 05:00:00 PM,2.0,7.9,77.49
201,05/09/23 06:00:00 PM,2.3,4.3,76.82
202,05/09/23 07:00:00 PM,2.8,7.9,76.06
203,05/09/23 08:00:00 PM,2.8,4.3,74.52
204,05/09/23 09:00:00 PM,2.7,4.3,73.51
205,05/09/23 10:00:00 PM,2.3,7.9,73.08
206,05/09/23 11:00:00 PM,2.3,4.3,72.48
207,05/10/23 12:00:00 AM,3.0,7.9,71.28
208,05/10/23 01:00:00 AM,2.7,3.9,70.83
209,05/10/23 02:00:00 AM,3.0,21.4,70.03
210,05/10/23 03:00:00 AM,2.7,4.3,70.03
211,05/10/23 04:00:00 AM,4.6,4.3,70.32
212,05/10/23 05:00:00 AM,4.1,2.8,70.88
213,05/10/23 06:00:00 AM,11.8,2.8,70.27
214,05/10/23 07:00:00 AM,2.3,2.8,71.17
215,05/10/23 08:00:00 AM,11.7,2.8,72.37
216,05/10/23 09:00:00 AM,4.6,4.3,74.44
217,05/10/23 10:00:00 AM,2.0,4.3,77.09
218,05/10/23 11:00:00 AM,2.8,4.2,79.48
219,05/10/23 12:00:00 PM,2.8,7.9,80.40
220,05/10/23 01:00:00 PM,2.8,4.2,82.94
221,05/10/23 02:00:00 PM,2.3,11.1,81.99
222,05/10/23 03:00:00 PM,2.3,4.2,79.34
223,05/10/23 04:00:00 PM,4.1,11.2,72.72
224,05/10/23 05:00:00 PM,3.0,21.3,73.26
225,05/10/23 06:00:00 PM,2.3,21.3,74.35
226,05/10/23 07:00:00 PM,2.3,21.3,74.14
227,05/10/23 08:00:00 PM,2.0,21.3,73.63
228,05/10/23 09:00:00 PM,2.2,5.3,72.91
229,05/10/23 10:00:00 PM,2.0,21.3,72.70
230,05/10/23 11:00:00 PM,2.4,21.3,71.76
231,05/11/23 12:00:00 AM,4.1,7.9,71.33
232,05/11/23 01:00:00 AM,5.5,7.9,70.66
233,05/11/23 02:00:00 AM,2.4,21.4,70.50
234,05/11/23 03:00:00 AM,2.4,21.4,70.79
235,05/11/23 04:00:00 AM,2.0,21.4,71.04
236,05/11/23 05:00:00 AM,2.3,21.4,71.29
237,05/11/23 06:00:00 AM,2.7,21.3,71.51
238,05/11/23 07:00:00 AM,3.0,11.2,72.16
239,05/11/23 08:00:00 AM,2.3,21.3,73.47
240,05/11/23 09:00:00 AM,2.1,5.3,75.40
241,05/11/23 10:00:00 AM,2.7,4.3,77.25
242,05/11/23 11:00:00 AM,2.3,7.9,79.00
243,05/11/23 12:00:00 PM,2.8,7.9,81.46
244,05/11/23 01:00:00 PM,2.3,4.2,82.42
245,05/11/23 02:00:00 PM,2.8,4.2,83.57
246,05/11/23 03:00:00 PM,2.9,2.8,81.99
247,05/11/23 04:00:00 PM,2.4,11.1,80.04
248,05/11/23 05:00:00 PM,2.8,4.2,78.58
249,05/11/23 06:00:00 PM,2.8,4.3,77.09
250,05/11/23 07:00:00 PM,2.8,4.3,75.24
251,05/11/23 08:00:00 PM,5.5,7.9,74.03
252,05/11/23 09:00:00 PM,11.7,7.9,73.49
253,05/11/23 10:00:00 PM,4.1,21.3,72.84
254,05/11/23 11:00:00 PM,4.1,12.6,72.28
255,05/12/23 12:00:00 AM,11.7,21.0,71.24
256,05/12/23 01:00:00 AM,11.8,21.0,70.27
257,05/12/23 02:00:00 AM,2.7,7.9,69.40
258,05/12/23 03:00:00 AM,5.5,4.3,68.77
259,05/12/23 04:00:00 AM,5.5,4.3,67.95
260,05/12/23 05:00:00 AM,2.8,2.8,67.42
261,05/12/23 06:00:00 AM,4.6,2.8,67.96
262,05/12/23 07:00:00 AM,2.8,2.8,69.28
263,05/12/23 08:00:00 AM,4.1,2.8,71.60
264,05/12/23 09:00:00 AM,2.7,11.1,74.48
265,05/12/23 10:00:00 AM,2.9,7.9,76.66
266,05/12/23 11:00:00 AM,2.8,7.9,78.87
267,05/12/23 12:00:00 PM,2.8,7.9,81.52
268,05/12/23 01:00:00 PM,2.9,7.9,83.26
269,05/12/23 02:00:00 PM,2.9,4.2,84.34
270,05/12/23 03:00:00 PM,2.8,4.2,84.99
271,05/12/23 04:00:00 PM,2.9,4.2,84.51
272,05/12/23 05:00:00 PM,2.8,2.8,81.68
273,05/12/23 06:00:00 PM,2.9,4.2,79.77
274,05/12/23 07:00:00 PM,2.9,11.1,77.74
275,05/12/23 08:00:00 PM,2.9,4.3,76.96
276,05/12/23 09:00:00 PM,60.7,51.2,72.21
277,05/12/23 10:00:00 PM,44.6,36.3,71.35
278,05/12/23 11:00:00 PM,67.8,56.7,70.97
279,05/13/23 12:00:00 AM,77.5,65.5,70.54
280,05/13/23 01:00:00 AM,79.7,67.0,70.16
281,05/13/23 02:00:00 AM,81.8,68.5,69.93
282,05/13/23 03:00:00 AM,83.7,69.9,69.76
283,05/13/23 04:00:00 AM,85.3,71.4,69.55
284,05/13/23 05:00:00 AM,86.4,72.5,69.40
285,05/13/23 06:00:00 AM,86.7,72.5,69.24
286,05/13/23 07:00:00 AM,87.0,72.5,69.15
287,05/13/23 08:00:00 AM,87.4,72.9,69.24
288,05/13/23 09:00:00 AM,88.0,73.2,69.69
289,05/13/23 10:00:00 AM,88.9,74.7,70.41
290,05/13/23 11:00:00 AM,90.1,76.4,71.49
291,05/13/23 12:00:00 PM,91.2,77.5,72.45
292,05/13/23 01:00:00 PM,91.5,77.8,72.86
293,05/13/23 02:00:00 PM,93.1,80.0,74.19
294,05/13/23 03:00:00 PM,95.1,81.4,74.89
295,05/13/23 04:00:00 PM,94.8,81.7,75.52
296,05/13/23 05:00:00 PM,95.5,82.4,75.96
297,05/13/23 06:00:00 PM,95.9,83.2,76.17
298,05/13/23 07:00:00 PM,96.2,83.5,76.06
299,05/13/23 08:00:00 PM,95.5,83.6,75.43
300,05/13/23 09:00:00 PM,95.0,83.2,74.71
301,05/13/23 10:00:00 PM,94.5,82.5,74.05
302,05/13/23 11:00:00 PM,93.7,81.5,73.33
303,05/14/23 12:00:00 AM,92.8,80.4,72.66
304,05/14/23 01:00:00 AM,92.2,79.7,72.07
305,05/14/23 02:00:00 AM,91.8,80.5,71.53
306,05/14/23 03:00:00 AM,90.9,77.6,71.02
307,05/14/23 04:00:00 AM,90.5,76.8,70.65
308,05/14/23 05:00:00 AM,90.1,76.1,70.32
309,05/14/23 06:00:00 AM,89.6,75.4,70.02
310,05/14/23 07:00:00 AM,89.4,74.7,69.84
311,05/14/23 08:00:00 AM,89.6,75.0,70.03
312,05/14/23 09:00:00 AM,90.0,75.8,70.48
313,05/14/23 10:00:00 AM,90.6,76.5,71.10
314,05/14/23 11:00:00 AM,91.1,77.2,71.67
315,05/14/23 12:00:00 PM,91.8,77.9,72.30
316,05/14/23 01:00:00 PM,93.1,80.0,73.62
317,05/14/23 02:00:00 PM,94.0,81.1,74.28
318,05/14/23 03:00:00 PM,94.6,81.4,75.00
319,05/14/23 04:00:00 PM,95.4,83.2,75.70
320,05/14/23 05:00:00 PM,95.6,83.5,75.90
321,05/14/23 06:00:00 PM,95.6,83.5,76.06
322,05/14/23 07:00:00 PM,96.0,84.3,76.10
323,05/14/23 08:00:00 PM,96.3,85.0,76.30
324,05/14/23 09:00:00 PM,96.6,84.6,76.10
325,05/14/23 10:00:00 PM,96.2,84.6,75.76
326,05/14/23 11:00:00 PM,96.1,84.3,75.27
327,05/15/23 12:00:00 AM,95.6,84.0,74.66
328,05/15/23 01:00:00 AM,95.2,83.6,74.21
329,05/15/23 02:00:00 AM,94.7,82.9,73.74
330,05/15/23 03:00:00 AM,127.6,114.4,73.26
331,05/15/23 04:00:00 AM,93.6,81.1,72.84
332,05/15/23 05:00:00 AM,93.0,80.4,72.45
333,05/15/23 06:00:00 AM,92.4,80.1,72.05
334,05/15/23 07:00:00 AM,92.1,79.0,71.82
335,05/15/23 08:00:00 AM,92.0,79.0,71.89
336,05/15/23 09:00:00 AM,92.2,79.3,72.12
337,05/15/23 10:00:00 AM,92.6,79.3,72.48
338,05/15/23 11:00:00 AM,92.5,79.3,72.66
339,05/15/23 12:00:00 PM,93.0,80.0,72.93
340,05/15/23 01:00:00 PM,93.2,80.4,73.29
341,05/15/23 02:00:00 PM,93.4,80.7,73.47
342,05/15/23 03:00:00 PM,93.6,81.1,73.72
343,05/15/23 04:00:00 PM,93.0,82.2,74.05
344,05/15/23 05:00:00 PM,94.0,81.4,74.25
345,05/15/23 06:00:00 PM,94.0,81.8,74.37
346,05/15/23 07:00:00 PM,93.9,81.4,74.43
347,05/15/23 08:00:00 PM,94.2,82.2,74.52
348,05/15/23 09:00:00 PM,94.1,81.8,74.43
349,05/15/23 10:00:00 PM,94.0,81.4,74.10
350,05/15/23 11:00:00 PM,93.6,81.5,73.62
351,05/16/23 12:00:00 AM,93.0,80.8,73.09
352,05/16/23 01:00:00 AM,92.6,80.0,72.59
353,05/16/23 02:00:00 AM,92.1,79.0,72.09
354,05/16/23 03:00:00 AM,91.8,78.6,71.56
355,05/16/23 04:00:00 AM,91.1,77.6,71.10
356,05/16/23 05:00:00 AM,90.9,76.8,70.74
357,05/16/23 06:00:00 AM,90.6,76.5,70.43
358,05/16/23 07:00:00 AM,90.5,76.5,70.32
359,05/16/23 08:00:00 AM,90.7,76.5,70.54
360,05/16/23 09:00:00 AM,91.0,76.8,70.81
361,05/16/23 10:00:00 AM,91.8,77.9,71.42
362,05/16/23 11:00:00 AM,92.0,78.3,71.83
363,05/16/23 12:00:00 PM,92.6,79.0,72.36
364,05/16/23 01:00:00 PM,93.5,80.4,73.00
365,05/16/23 02:00:00 PM,94.1,81.1,73.87
366,05/16/23 03:00:00 PM,94.6,81.4,74.28
367,05/16/23 04:00:00 PM,94.7,81.4,74.44
368,05/16/23 05:00:00 PM,94.7,81.8,74.53
369,05/16/23 06:00:00 PM,94.6,81.8,74.53
370,05/16/23 07:00:00 PM,94.6,81.8,74.52
371,05/16/23 08:00:00 PM,94.4,81.8,74.50
372,05/16/23 09:00:00 PM,94.2,81.4,74.43
373,05/16/23 10:00:00 PM,93.9,81.4,74.19
374,05/16/23 11:00:00 PM,93.6,81.1,73.85
375,05/17/23 12:00:00 AM,92.9,80.7,73.40
376,05/17/23 01:00:00 AM,92.5,80.0,73.08
377,05/17/23 02:00:00 AM,92.3,79.7,72.79
378,05/17/23 03:00:00 AM,92.1,79.7,72.63
379,05/17/23 04:00:00 AM,92.0,79.3,72.48
380,05/17/23 05:00:00 AM,91.9,79.0,72.28
381,05/17/23 06:00:00 AM,91.6,78.6,72.12
382,05/17/23 07:00:00 AM,91.7,78.6,72.05
383,05/17/23 08:00:00 AM,91.8,79.0,72.12
384,05/17/23 09:00:00 AM,91.9,78.6,72.27
385,05/17/23 10:00:00 AM,92.1,79.0,72.55
386,05/17/23 11:00:00 AM,93.1,80.4,73.49
387,05/17/23 12:00:00 PM,93.1,81.4,74.08
388,05/17/23 01:00:00 PM,93.3,81.4,74.25
389,05/17/23 02:00:00 PM,93.2,81.4,74.77
390,05/17/23 03:00:00 PM,86.3,74.4,75.74
391,05/17/23 04:00:00 PM,86.8,75.5,75.87
392,05/17/23 05:00:00 PM,83.9,73.0,75.60
393,05/17/23 06:00:00 PM,82.9,72.2,75.67
394,05/17/23 07:00:00 PM,83.5,72.6,75.34
395,05/17/23 08:00:00 PM,84.6,73.7,74.80
396,05/17/23 09:00:00 PM,86.1,74.9,74.19
397,05/17/23 10:00:00 PM,87.2,75.6,73.65
398,05/17/23 11:00:00 PM,88.0,76.0,73.11
399,05/18/23 12:00:00 AM,88.6,76.0,72.63
400,05/18/23 01:00:00 AM,88.9,76.0,72.19
401,05/18/23 02:00:00 AM,89.0,75.7,71.73
402,05/18/23 03:00:00 AM,89.0,75.4,71.28
403,05/18/23 04:00:00 AM,89.0,75.0,71.01
404,05/18/23 05:00:00 AM,88.9,74.6,70.66
405,05/18/23 06:00:00 AM,88.6,73.9,70.30
406,05/18/23 07:00:00 AM,89.7,76.1,70.09
407,05/18/23 08:00:00 AM,88.9,74.3,70.30
408,05/18/23 09:00:00 AM,89.5,75.0,70.79
409,05/18/23 10:00:00 AM,89.8,75.4,71.13
410,05/18/23 11:00:00 AM,90.3,75.7,71.65
411,05/18/23 12:00:00 PM,90.7,76.8,72.14
412,05/18/23 01:00:00 PM,90.9,77.1,72.36
413,05/18/23 02:00:00 PM,90.3,76.4,72.61
414,05/18/23 03:00:00 PM,90.8,77.1,72.72
415,05/18/23 04:00:00 PM,91.2,77.8,73.33
416,05/18/23 05:00:00 PM,92.6,80.0,73.58
417,05/18/23 06:00:00 PM,91.7,78.9,74.25
418,05/18/23 07:00:00 PM,92.3,79.6,74.12
419,05/18/23 08:00:00 PM,91.6,78.9,73.89
420,05/18/23 09:00:00 PM,91.6,78.9,73.65
421,05/18/23 10:00:00 PM,91.6,79.3,73.38
422,05/18/23 11:00:00 PM,91.6,79.3,73.11
423,05/19/23 12:00:00 AM,91.5,78.9,72.77
424,05/19/23 01:00:00 AM,91.4,78.2,72.43
425,05/19/23 02:00:00 AM,91.1,77.9,72.27
426,05/19/23 03:00:00 AM,90.9,77.5,72.03
427,05/19/23 04:00:00 AM,90.7,77.2,71.74
428,05/19/23 05:00:00 AM,90.5,76.8,71.53
429,05/19/23 06:00:00 AM,90.6,76.8,71.40
430,05/19/23 07:00:00 AM,90.6,76.8,71.35
431,05/19/23 08:00:00 AM,90.6,76.8,71.42
432,05/19/23 09:00:00 AM,90.8,77.2,71.58
433,05/19/23 10:00:00 AM,91.2,77.5,71.83
434,05/19/23 11:00:00 AM,91.4,77.5,72.09
435,05/19/23 12:00:00 PM,91.4,77.9,72.32
436,05/19/23 01:00:00 PM,92.2,78.6,72.93
437,05/19/23 02:00:00 PM,93.0,80.0,73.89
438,05/19/23 03:00:00 PM,93.6,80.7,74.59
439,05/19/23 04:00:00 PM,94.2,81.4,75.13
440,05/19/23 05:00:00 PM,94.7,81.7,75.45
441,05/19/23 06:00:00 PM,94.9,82.1,75.63
442,05/19/23 07:00:00 PM,95.0,82.1,75.70
443,05/19/23 08:00:00 PM,95.2,82.8,75.74
444,05/19/23 09:00:00 PM,95.0,82.8,75.47
445,05/19/23 10:00:00 PM,94.8,82.9,75.13
446,05/19/23 11:00:00 PM,94.4,82.5,74.73
447,05/20/23 12:00:00 AM,93.9,81.4,74.25
448,05/20/23 01:00:00 AM,92.9,80.7,73.69
449,05/20/23 02:00:00 AM,92.7,80.4,73.11
450,05/20/23 03:00:00 AM,92.3,79.3,72.63
451,05/20/23 04:00:00 AM,91.7,78.2,72.12
452,05/20/23 05:00:00 AM,91.3,77.5,71.60
453,05/20/23 06:00:00 AM,90.9,76.8,71.13
454,05/20/23 07:00:00 AM,90.7,76.5,70.93
455,05/20/23 08:00:00 AM,91.0,76.8,71.13
456,05/20/23 09:00:00 AM,91.3,77.2,71.46
457,05/20/23 10:00:00 AM,91.7,77.5,71.89
458,05/20/23 11:00:00 AM,92.3,78.2,72.52
459,05/20/23 12:00:00 PM,92.8,78.6,72.88
460,05/20/23 01:00:00 PM,93.4,79.6,73.62
461,05/20/23 02:00:00 PM,94.2,80.7,74.35
462,05/20/23 03:00:00 PM,94.8,81.4,74.89
463,05/20/23 04:00:00 PM,97.1,83.9,75.34
464,05/20/23 05:00:00 PM,95.8,82.8,75.54
465,05/20/23 06:00:00 PM,95.8,83.2,75.63
466,05/20/23 07:00:00 PM,95.5,82.8,75.67
467,05/20/23 08:00:00 PM,95.5,83.2,75.70
468,05/20/23 09:00:00 PM,95.0,82.5,75.56
469,05/20/23 10:00:00 PM,95.3,82.8,75.31
470,05/20/23 11:00:00 PM,94.4,81.8,74.93
471,05/21/23 12:00:00 AM,93.7,81.4,74.44
