"Plot Title: Bradford_6acond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10922244, SEN S/N: 10922244)","Temp, °F (LGR S/N: 10922244, SEN S/N: 10922244)","Coupler Detached (LGR S/N: 10922244, SEN S/N: 10922244)","Coupler Attached (LGR S/N: 10922244, SEN S/N: 10922244)","Stopped (LGR S/N: 10922244, SEN S/N: 10922244)","End Of File (LGR S/N: 10922244, SEN S/N: 10922244)"
1,10/04/24 01:00:00 PM,87.5,77.65,Logged,,,
2,10/04/24 02:00:00 PM,87.8,77.74,,,,
3,10/04/24 03:00:00 PM,88.2,77.86,,,,
4,10/04/24 04:00:00 PM,88.6,77.95,,,,
5,10/04/24 05:00:00 PM,88.6,77.94,,,,
6,10/04/24 06:00:00 PM,88.6,77.95,,,,
7,10/04/24 07:00:00 PM,87.4,77.90,,,,
8,10/04/24 08:00:00 PM,82.3,77.95,,,,
9,10/04/24 09:00:00 PM,78.4,77.90,,,,
10,10/04/24 10:00:00 PM,78.4,77.76,,,,
11,10/04/24 11:00:00 PM,79.2,77.67,,,,
12,10/05/24 12:00:00 AM,79.6,77.58,,,,
13,10/05/24 01:00:00 AM,80.8,77.50,,,,
14,10/05/24 02:00:00 AM,80.8,77.40,,,,
15,10/05/24 03:00:00 AM,82.0,77.32,,,,
16,10/05/24 04:00:00 AM,82.0,77.29,,,,
17,10/05/24 05:00:00 AM,82.4,77.23,,,,
18,10/05/24 06:00:00 AM,82.8,77.16,,,,
19,10/05/24 07:00:00 AM,83.2,77.09,,,,
20,10/05/24 08:00:00 AM,83.6,77.09,,,,
21,10/05/24 09:00:00 AM,83.9,77.16,,,,
22,10/05/24 10:00:00 AM,84.3,77.54,,,,
23,10/05/24 11:00:00 AM,84.3,77.61,,,,
24,10/05/24 12:00:00 PM,85.5,77.88,,,,
25,10/05/24 01:00:00 PM,85.9,78.12,,,,
26,10/05/24 02:00:00 PM,86.3,78.04,,,,
27,10/05/24 03:00:00 PM,86.6,78.01,,,,
28,10/05/24 04:00:00 PM,92.5,78.08,,,,
29,10/05/24 05:00:00 PM,87.4,78.04,,,,
