"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)"
1,09/13/23 12:00:00 PM,156.8,79.20
2,09/13/23 01:00:00 PM,157.6,79.56
3,09/13/23 02:00:00 PM,157.9,79.97
4,09/13/23 03:00:00 PM,159.5,80.58
5,09/13/23 04:00:00 PM,159.9,81.09
6,09/13/23 05:00:00 PM,160.6,81.39
7,09/13/23 06:00:00 PM,160.6,81.41
8,09/13/23 07:00:00 PM,160.7,81.25
9,09/13/23 08:00:00 PM,160.7,81.01
10,09/13/23 09:00:00 PM,159.9,80.76
11,09/13/23 10:00:00 PM,159.5,80.55
12,09/13/23 11:00:00 PM,158.7,80.37
13,09/14/23 12:00:00 AM,158.7,80.17
14,09/14/23 01:00:00 AM,158.8,79.97
15,09/14/23 02:00:00 AM,157.6,79.74
16,09/14/23 03:00:00 AM,157.6,79.52
17,09/14/23 04:00:00 AM,157.2,79.21
18,09/14/23 05:00:00 AM,156.4,78.96
19,09/14/23 06:00:00 AM,155.2,78.71
20,09/14/23 07:00:00 AM,155.3,78.49
21,09/14/23 08:00:00 AM,154.9,78.49
22,09/14/23 09:00:00 AM,155.2,78.78
23,09/14/23 10:00:00 AM,156.0,79.39
24,09/14/23 11:00:00 AM,157.1,79.95
25,09/14/23 12:00:00 PM,157.9,80.40
26,09/14/23 01:00:00 PM,158.7,80.73
27,09/14/23 02:00:00 PM,159.1,81.14
28,09/14/23 03:00:00 PM,160.2,81.57
29,09/14/23 04:00:00 PM,161.4,82.09
30,09/14/23 05:00:00 PM,161.8,82.26
31,09/14/23 06:00:00 PM,162.2,82.27
32,09/14/23 07:00:00 PM,161.8,82.02
33,09/14/23 08:00:00 PM,161.4,81.77
34,09/14/23 09:00:00 PM,161.0,81.48
35,09/14/23 10:00:00 PM,160.7,81.18
36,09/14/23 11:00:00 PM,159.5,80.82
37,09/15/23 12:00:00 AM,158.7,80.47
38,09/15/23 01:00:00 AM,158.3,80.13
39,09/15/23 02:00:00 AM,156.4,79.72
40,09/15/23 03:00:00 AM,155.2,79.38
41,09/15/23 04:00:00 AM,154.0,79.05
42,09/15/23 05:00:00 AM,153.6,78.78
43,09/15/23 06:00:00 AM,152.8,78.58
44,09/15/23 07:00:00 AM,152.8,78.37
45,09/15/23 08:00:00 AM,151.6,78.28
46,09/15/23 09:00:00 AM,150.8,78.46
47,09/15/23 10:00:00 AM,150.4,78.89
48,09/15/23 11:00:00 AM,150.7,79.43
49,09/15/23 12:00:00 PM,151.5,79.77
50,09/15/23 01:00:00 PM,151.9,80.02
51,09/15/23 02:00:00 PM,153.1,80.33
52,09/15/23 03:00:00 PM,154.2,80.76
53,09/15/23 04:00:00 PM,155.8,81.30
54,09/15/23 05:00:00 PM,155.0,81.32
55,09/15/23 06:00:00 PM,155.4,81.14
56,09/15/23 07:00:00 PM,155.4,80.87
57,09/15/23 08:00:00 PM,155.1,80.58
58,09/15/23 09:00:00 PM,154.7,80.31
59,09/15/23 10:00:00 PM,154.3,79.95
60,09/15/23 11:00:00 PM,155.2,79.56
61,09/16/23 12:00:00 AM,156.0,79.23
