"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,10/04/24 09:00:00 AM,72.0,67.8,76.26,Logged,,,
2,10/04/24 10:00:00 AM,72.2,68.2,76.60,,,,
3,10/04/24 11:00:00 AM,72.5,68.5,77.14,,,,
4,10/04/24 12:00:00 PM,73.0,68.9,77.85,,,,
5,10/04/24 01:00:00 PM,73.4,69.2,78.35,,,,
6,10/04/24 02:00:00 PM,73.9,69.9,78.78,,,,
7,10/04/24 03:00:00 PM,74.2,69.9,78.94,,,,
8,10/04/24 04:00:00 PM,73.9,69.9,78.85,,,,
9,10/04/24 05:00:00 PM,73.8,69.6,78.73,,,,
10,10/04/24 06:00:00 PM,73.7,69.6,78.51,,,,
11,10/04/24 07:00:00 PM,73.5,69.2,78.37,,,,
12,10/04/24 08:00:00 PM,73.3,69.2,78.22,,,,
13,10/04/24 09:00:00 PM,73.1,68.5,78.04,,,,
14,10/04/24 10:00:00 PM,72.7,68.5,77.85,,,,
15,10/04/24 11:00:00 PM,72.5,68.5,77.65,,,,
16,10/05/24 12:00:00 AM,72.4,68.2,77.45,,,,
17,10/05/24 01:00:00 AM,72.2,68.2,77.25,,,,
18,10/05/24 02:00:00 AM,72.1,67.8,77.05,,,,
19,10/05/24 03:00:00 AM,71.9,67.4,76.89,,,,
20,10/05/24 04:00:00 AM,71.8,67.4,76.75,,,,
21,10/05/24 05:00:00 AM,71.6,67.5,76.62,,,,
22,10/05/24 06:00:00 AM,71.5,67.5,76.55,,,,
23,10/05/24 07:00:00 AM,71.4,67.5,76.46,,,,
24,10/05/24 08:00:00 AM,71.3,67.5,76.50,,,,
25,10/05/24 09:00:00 AM,71.4,67.5,76.59,,,,
26,10/05/24 10:00:00 AM,71.6,67.4,76.96,,,,
27,10/05/24 11:00:00 AM,71.9,67.4,77.36,,,,
28,10/05/24 12:00:00 PM,72.3,68.5,77.97,,,,
29,10/05/24 01:00:00 PM,72.6,68.5,78.31,,,,
30,10/05/24 02:00:00 PM,72.6,68.5,78.33,,,,
31,10/05/24 03:00:00 PM,72.6,68.5,78.26,,,,
32,10/05/24 04:00:00 PM,72.6,68.5,78.31,,,,
33,10/05/24 05:00:00 PM,72.6,68.5,78.22,,,,
34,10/05/24 06:00:00 PM,72.3,68.5,78.03,,,,
35,10/05/24 07:00:00 PM,72.1,68.1,77.77,,,,
36,10/05/24 08:00:00 PM,71.9,67.8,77.56,,,,
37,10/05/24 09:00:00 PM,71.6,67.4,77.36,,,,
38,10/05/24 10:00:00 PM,71.4,67.4,77.18,,,,
39,10/05/24 11:00:00 PM,71.2,67.1,77.02,,,,
40,10/06/24 12:00:00 AM,71.0,67.1,76.86,,,,
41,10/06/24 01:00:00 AM,70.9,66.7,76.71,,,,
42,10/06/24 02:00:00 AM,70.6,66.3,76.57,,,,
43,10/06/24 03:00:00 AM,70.6,66.0,76.46,,,,
44,10/06/24 04:00:00 AM,70.4,66.0,76.33,,,,
45,10/06/24 05:00:00 AM,70.2,66.0,76.21,,,,
46,10/06/24 06:00:00 AM,70.2,66.0,76.05,,,,
47,10/06/24 07:00:00 AM,69.8,65.6,75.78,,,,
48,10/06/24 08:00:00 AM,69.7,65.3,75.61,,,,
49,10/06/24 09:00:00 AM,69.4,65.3,75.52,,,,
50,10/06/24 10:00:00 AM,69.4,64.9,75.54,,,,
51,10/06/24 11:00:00 AM,69.3,65.3,75.67,,,,
52,10/06/24 12:00:00 PM,69.5,65.3,75.90,,,,
53,10/06/24 01:00:00 PM,69.6,65.3,76.30,,,,
54,10/06/24 02:00:00 PM,69.8,65.6,76.33,,,,
55,10/06/24 03:00:00 PM,69.3,64.9,76.14,,,,
56,10/06/24 04:00:00 PM,69.1,64.9,75.96,,,,
57,10/06/24 05:00:00 PM,69.0,64.5,75.83,,,,
58,10/06/24 06:00:00 PM,68.8,64.5,75.63,,,,
59,10/06/24 07:00:00 PM,68.7,64.6,75.45,,,,
60,10/06/24 08:00:00 PM,68.7,64.6,75.33,,,,
61,10/06/24 09:00:00 PM,68.8,64.6,75.25,,,,
62,10/06/24 10:00:00 PM,69.0,64.6,75.16,,,,
63,10/06/24 11:00:00 PM,69.2,64.9,75.06,,,,
64,10/07/24 12:00:00 AM,69.3,65.3,74.98,,,,
65,10/07/24 01:00:00 AM,69.5,65.3,74.89,,,,
66,10/07/24 02:00:00 AM,69.5,65.3,74.84,,,,
67,10/07/24 03:00:00 AM,69.5,65.3,74.77,,,,
68,10/07/24 04:00:00 AM,69.5,65.3,74.75,,,,
69,10/07/24 05:00:00 AM,69.5,65.0,74.71,,,,
70,10/07/24 06:00:00 AM,69.5,65.3,74.68,,,,
71,10/07/24 07:00:00 AM,69.5,65.3,74.66,,,,
72,10/07/24 08:00:00 AM,69.4,65.3,74.68,,,,
73,10/07/24 09:00:00 AM,69.5,65.3,74.80,,,,
74,10/07/24 10:00:00 AM,69.5,65.3,74.95,,,,
75,10/07/24 11:00:00 AM,69.5,65.3,75.04,,,,
76,10/07/24 12:00:00 PM,69.5,65.3,75.13,,,,
77,10/07/24 01:00:00 PM,69.7,65.3,75.29,,,,
78,10/07/24 02:00:00 PM,69.7,65.7,75.40,,,,
79,10/07/24 03:00:00 PM,69.7,65.3,75.38,,,,
80,10/07/24 04:00:00 PM,69.4,65.3,75.40,,,,
81,10/07/24 05:00:00 PM,69.3,64.9,75.38,,,,
82,10/07/24 06:00:00 PM,69.3,65.3,75.25,,,,
83,10/07/24 07:00:00 PM,69.4,65.3,75.15,,,,
84,10/07/24 08:00:00 PM,69.6,65.3,75.04,,,,
85,10/07/24 09:00:00 PM,69.8,65.7,74.89,,,,
86,10/07/24 10:00:00 PM,69.9,66.1,74.73,,,,
87,10/07/24 11:00:00 PM,70.0,65.7,74.59,,,,
88,10/08/24 12:00:00 AM,69.9,66.1,74.43,,,,
89,10/08/24 01:00:00 AM,69.9,65.3,74.25,,,,
