"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,07/29/24 10:00:00 AM,84.3,80.7,77.27,Logged,,,
2,07/29/24 11:00:00 AM,84.7,81.1,77.54,,,,
3,07/29/24 12:00:00 PM,85.1,81.4,77.92,,,,
4,07/29/24 01:00:00 PM,85.5,81.8,78.26,,,,
5,07/29/24 02:00:00 PM,86.0,82.5,78.58,,,,
6,07/29/24 03:00:00 PM,86.1,82.5,78.80,,,,
7,07/29/24 04:00:00 PM,86.3,82.4,79.00,,,,
8,07/29/24 05:00:00 PM,86.7,83.2,79.07,,,,
9,07/29/24 06:00:00 PM,86.8,83.2,79.09,,,,
10,07/29/24 07:00:00 PM,86.9,83.2,79.09,,,,
11,07/29/24 08:00:00 PM,87.0,83.6,79.03,,,,
12,07/29/24 09:00:00 PM,87.0,83.6,78.94,,,,
13,07/29/24 10:00:00 PM,87.0,83.6,78.78,,,,
14,07/29/24 11:00:00 PM,86.9,83.6,78.62,,,,
15,07/30/24 12:00:00 AM,86.9,83.2,78.44,,,,
16,07/30/24 01:00:00 AM,86.9,83.6,78.26,,,,
17,07/30/24 02:00:00 AM,86.5,82.5,77.99,,,,
18,07/30/24 03:00:00 AM,86.4,82.5,77.76,,,,
19,07/30/24 04:00:00 AM,86.2,82.5,77.50,,,,
20,07/30/24 05:00:00 AM,86.1,82.5,77.34,,,,
21,07/30/24 06:00:00 AM,85.9,82.2,77.16,,,,
22,07/30/24 07:00:00 AM,85.9,82.2,77.02,,,,
23,07/30/24 08:00:00 AM,86.0,82.6,77.00,,,,
24,07/30/24 09:00:00 AM,86.0,82.5,77.13,,,,
25,07/30/24 10:00:00 AM,86.3,82.5,77.36,,,,
26,07/30/24 11:00:00 AM,86.8,83.3,77.76,,,,
27,07/30/24 12:00:00 PM,87.1,83.6,78.26,,,,
28,07/30/24 01:00:00 PM,87.5,83.9,78.76,,,,
29,07/30/24 02:00:00 PM,87.8,84.3,79.18,,,,
30,07/30/24 03:00:00 PM,88.1,84.6,79.45,,,,
31,07/30/24 04:00:00 PM,88.3,84.6,79.61,,,,
32,07/30/24 05:00:00 PM,88.5,85.0,79.75,,,,
33,07/30/24 06:00:00 PM,88.5,85.0,79.74,,,,
34,07/30/24 07:00:00 PM,88.5,85.0,79.54,,,,
35,07/30/24 08:00:00 PM,88.2,84.6,79.25,,,,
36,07/30/24 09:00:00 PM,88.1,84.3,79.03,,,,
37,07/30/24 10:00:00 PM,87.9,84.3,78.82,,,,
38,07/30/24 11:00:00 PM,87.7,84.3,78.62,,,,
39,07/31/24 12:00:00 AM,87.6,84.3,78.46,,,,
40,07/31/24 01:00:00 AM,87.4,84.0,78.28,,,,
41,07/31/24 02:00:00 AM,87.4,84.0,78.08,,,,
42,07/31/24 03:00:00 AM,87.2,83.6,77.88,,,,
43,07/31/24 04:00:00 AM,87.0,83.6,77.70,,,,
44,07/31/24 05:00:00 AM,86.8,83.6,77.50,,,,
45,07/31/24 06:00:00 AM,86.6,82.9,77.32,,,,
46,07/31/24 07:00:00 AM,86.5,82.9,77.18,,,,
47,07/31/24 08:00:00 AM,86.5,82.5,77.20,,,,
48,07/31/24 09:00:00 AM,86.5,82.9,77.32,,,,
49,07/31/24 10:00:00 AM,86.8,83.3,77.61,,,,
50,07/31/24 11:00:00 AM,87.0,83.2,78.03,,,,
51,07/31/24 12:00:00 PM,87.5,83.9,78.58,,,,
52,07/31/24 01:00:00 PM,87.8,84.3,79.03,,,,
53,07/31/24 02:00:00 PM,88.2,84.3,79.47,,,,
54,07/31/24 03:00:00 PM,88.4,84.6,79.75,,,,
55,07/31/24 04:00:00 PM,88.5,85.0,79.97,,,,
56,07/31/24 05:00:00 PM,88.5,85.0,79.97,,,,
57,07/31/24 06:00:00 PM,88.4,84.6,79.93,,,,
58,07/31/24 07:00:00 PM,88.3,84.6,79.88,,,,
59,07/31/24 08:00:00 PM,88.2,84.6,79.77,,,,
60,07/31/24 09:00:00 PM,88.1,84.6,79.65,,,,
61,07/31/24 10:00:00 PM,87.9,84.3,79.39,,,,
62,07/31/24 11:00:00 PM,87.7,83.9,79.14,,,,
63,08/01/24 12:00:00 AM,87.5,83.9,78.93,,,,
64,08/01/24 01:00:00 AM,87.3,83.9,78.73,,,,
65,08/01/24 02:00:00 AM,87.1,83.6,78.57,,,,
66,08/01/24 03:00:00 AM,86.9,83.6,78.37,,,,
67,08/01/24 04:00:00 AM,86.7,83.2,78.19,,,,
68,08/01/24 05:00:00 AM,86.5,83.2,78.01,,,,
69,08/01/24 06:00:00 AM,86.2,82.5,77.79,,,,
70,08/01/24 07:00:00 AM,86.1,82.5,77.65,,,,
71,08/01/24 08:00:00 AM,86.0,82.5,77.70,,,,
72,08/01/24 09:00:00 AM,86.1,82.5,77.90,,,,
73,08/01/24 10:00:00 AM,86.2,82.5,78.19,,,,
74,08/01/24 11:00:00 AM,86.6,83.2,78.60,,,,
75,08/01/24 12:00:00 PM,87.0,83.5,79.20,,,,
76,08/01/24 01:00:00 PM,87.5,84.2,79.75,,,,
77,08/01/24 02:00:00 PM,87.7,83.9,80.02,,,,
78,08/01/24 03:00:00 PM,87.9,84.2,80.29,,,,
79,08/01/24 04:00:00 PM,87.9,84.2,80.33,,,,
80,08/01/24 05:00:00 PM,87.9,84.2,80.46,,,,
81,08/01/24 06:00:00 PM,87.9,84.2,80.47,,,,
82,08/01/24 07:00:00 PM,87.7,84.2,80.44,,,,
83,08/01/24 08:00:00 PM,87.5,83.5,80.31,,,,
84,08/01/24 09:00:00 PM,87.5,83.9,80.15,,,,
85,08/01/24 10:00:00 PM,87.1,83.1,80.01,,,,
86,08/01/24 11:00:00 PM,86.6,82.4,79.79,,,,
87,08/02/24 12:00:00 AM,85.9,82.1,79.48,,,,
88,08/02/24 01:00:00 AM,85.4,81.0,79.25,,,,
89,08/02/24 02:00:00 AM,83.6,79.1,78.94,,,,
90,08/02/24 03:00:00 AM,68.3,63.7,78.71,,,,
91,08/02/24 04:00:00 AM,73.9,68.8,78.44,,,,
92,08/02/24 05:00:00 AM,63.5,57.8,78.15,,,,
93,08/02/24 06:00:00 AM,28.6,23.5,77.83,,,,
94,08/02/24 07:00:00 AM,28.7,22.1,77.70,,,,
95,08/02/24 08:00:00 AM,21.9,15.0,78.01,,,,
96,08/02/24 09:00:00 AM,17.4,11.0,78.51,,,,
97,08/02/24 10:00:00 AM,15.2,9.5,78.93,,,,
98,08/02/24 11:00:00 AM,14.9,9.5,79.25,,,,
99,08/02/24 12:00:00 PM,15.3,10.2,80.01,,,,
100,08/02/24 01:00:00 PM,15.3,10.2,80.08,,,,
101,08/02/24 02:00:00 PM,80.5,76.6,78.66,,,,
102,08/02/24 03:00:00 PM,80.8,77.0,78.40,,,,
103,08/02/24 04:00:00 PM,78.5,74.8,78.19,,,,
104,08/02/24 05:00:00 PM,86.2,82.5,78.13,,,,
105,08/02/24 06:00:00 PM,87.3,84.0,78.26,,,,
106,08/02/24 07:00:00 PM,81.4,77.7,78.19,,,,
107,08/02/24 08:00:00 PM,80.0,76.2,78.06,,,,
108,08/02/24 09:00:00 PM,79.3,75.5,77.77,,,,
109,08/02/24 10:00:00 PM,76.2,72.2,77.45,,,,
110,08/02/24 11:00:00 PM,73.3,69.6,77.29,,,,
111,08/03/24 12:00:00 AM,72.1,68.2,77.14,,,,
112,08/03/24 01:00:00 AM,71.4,67.4,77.04,,,,
113,08/03/24 02:00:00 AM,71.4,67.4,76.89,,,,
114,08/03/24 03:00:00 AM,71.5,67.4,76.78,,,,
115,08/03/24 04:00:00 AM,71.8,67.8,76.68,,,,
116,08/03/24 05:00:00 AM,72.3,68.2,76.55,,,,
117,08/03/24 06:00:00 AM,72.6,68.6,76.44,,,,
118,08/03/24 07:00:00 AM,72.9,69.3,76.35,,,,
119,08/03/24 08:00:00 AM,73.4,69.7,76.46,,,,
120,08/03/24 09:00:00 AM,74.0,70.0,76.71,,,,
121,08/03/24 10:00:00 AM,74.6,70.8,77.05,,,,
122,08/03/24 11:00:00 AM,75.3,71.5,77.47,,,,
123,08/03/24 12:00:00 PM,76.1,72.2,77.92,,,,
124,08/03/24 01:00:00 PM,76.9,73.3,78.37,,,,
125,08/03/24 02:00:00 PM,77.5,73.6,78.80,,,,
126,08/03/24 03:00:00 PM,76.9,73.3,78.78,,,,
127,08/03/24 04:00:00 PM,76.5,72.9,78.66,,,,
128,08/03/24 05:00:00 PM,77.0,73.3,78.73,,,,
129,08/03/24 06:00:00 PM,78.5,74.7,78.80,,,,
130,08/03/24 07:00:00 PM,79.3,75.5,78.82,,,,
131,08/03/24 08:00:00 PM,79.7,75.8,78.78,,,,
132,08/03/24 09:00:00 PM,79.7,75.8,78.69,,,,
133,08/03/24 10:00:00 PM,79.8,75.8,78.55,,,,
134,08/03/24 11:00:00 PM,79.7,75.8,78.46,,,,
135,08/04/24 12:00:00 AM,79.9,76.2,78.40,,,,
136,08/04/24 01:00:00 AM,79.9,75.9,78.30,,,,
137,08/04/24 02:00:00 AM,80.0,76.2,78.21,,,,
138,08/04/24 03:00:00 AM,80.1,76.2,78.19,,,,
139,08/04/24 04:00:00 AM,80.2,76.2,78.15,,,,
140,08/04/24 05:00:00 AM,80.3,76.2,78.08,,,,
141,08/04/24 06:00:00 AM,80.4,76.6,78.06,,,,
142,08/04/24 07:00:00 AM,80.4,76.6,78.04,,,,
143,08/04/24 08:00:00 AM,80.6,76.6,78.12,,,,
