"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,04/16/25 12:00:00 PM,33.8,28.7,64.96,Logged,,,
2,04/16/25 01:00:00 PM,45.9,40.7,66.24,,,,
3,04/16/25 02:00:00 PM,11.3,9.1,66.85,,,,
4,04/16/25 03:00:00 PM,3.9,0.6,67.86,,,,
5,04/16/25 04:00:00 PM,3.9,2.2,68.18,,,,
6,04/16/25 05:00:00 PM,33.8,2.2,68.04,,,,
7,04/16/25 06:00:00 PM,33.9,2.2,67.42,,,,
8,04/16/25 07:00:00 PM,10.2,2.2,65.50,,,,
9,04/16/25 08:00:00 PM,2.2,2.2,62.47,,,,
10,04/16/25 09:00:00 PM,1.5,9.5,60.75,,,,
11,04/16/25 10:00:00 PM,3.6,2.2,59.27,,,,
12,04/16/25 11:00:00 PM,2.1,2.2,58.12,,,,
13,04/17/25 12:00:00 AM,3.9,2.2,56.88,,,,
14,04/17/25 01:00:00 AM,2.2,2.2,55.98,,,,
15,04/17/25 02:00:00 AM,34.1,2.2,54.64,,,,
16,04/17/25 03:00:00 AM,3.6,9.5,53.65,,,,
17,04/17/25 04:00:00 AM,3.6,2.2,52.72,,,,
18,04/17/25 05:00:00 AM,3.6,2.2,51.84,,,,
19,04/17/25 06:00:00 AM,10.3,2.2,51.26,,,,
20,04/17/25 07:00:00 AM,10.3,2.2,51.91,,,,
21,04/17/25 08:00:00 AM,3.6,2.2,57.79,,,,
22,04/17/25 09:00:00 AM,3.5,2.2,61.66,,,,
23,04/17/25 10:00:00 AM,3.6,2.2,65.34,,,,
24,04/17/25 11:00:00 AM,2.3,2.2,67.66,,,,
25,04/17/25 12:00:00 PM,2.2,2.2,70.99,,,,
26,04/17/25 01:00:00 PM,3.5,2.2,74.19,,,,
27,04/17/25 02:00:00 PM,3.5,2.2,74.61,,,,
28,04/17/25 03:00:00 PM,2.3,2.2,73.26,,,,
29,04/17/25 04:00:00 PM,2.3,2.2,72.18,,,,
30,04/17/25 05:00:00 PM,2.3,2.2,70.86,,,,
31,04/17/25 06:00:00 PM,3.5,2.2,69.69,,,,
32,04/17/25 07:00:00 PM,2.2,2.2,68.86,,,,
33,04/17/25 08:00:00 PM,2.2,2.2,67.10,,,,
34,04/17/25 09:00:00 PM,3.6,2.2,65.01,,,,
35,04/17/25 10:00:00 PM,3.6,2.2,63.12,,,,
36,04/17/25 11:00:00 PM,2.2,2.2,61.66,,,,
37,04/18/25 12:00:00 AM,3.5,2.2,60.71,,,,
38,04/18/25 01:00:00 AM,3.5,2.2,59.40,,,,
39,04/18/25 02:00:00 AM,3.6,2.2,58.05,,,,
40,04/18/25 03:00:00 AM,3.6,2.2,57.34,,,,
41,04/18/25 04:00:00 AM,3.6,2.2,56.66,,,,
42,04/18/25 05:00:00 AM,3.6,2.2,55.90,,,,
43,04/18/25 06:00:00 AM,3.6,2.2,55.22,,,,
44,04/18/25 07:00:00 AM,3.6,9.5,56.35,,,,
45,04/18/25 08:00:00 AM,3.6,2.2,62.78,,,,
46,04/18/25 09:00:00 AM,3.5,2.2,67.87,,,,
47,04/18/25 10:00:00 AM,3.5,2.2,70.93,,,,
48,04/18/25 11:00:00 AM,3.6,2.2,73.29,,,,
49,04/18/25 12:00:00 PM,2.3,2.2,77.34,,,,
50,04/18/25 01:00:00 PM,2.2,2.1,79.86,,,,
51,04/18/25 02:00:00 PM,2.3,2.1,80.87,,,,
52,04/18/25 03:00:00 PM,3.5,2.1,79.83,,,,
53,04/18/25 04:00:00 PM,2.3,2.1,79.54,,,,
