"Plot Title: 13_SpC_"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)","Coupler Detached (LGR S/N: 10757734, SEN S/N: 10757734)","Coupler Attached (LGR S/N: 10757734, SEN S/N: 10757734)","Stopped (LGR S/N: 10757734, SEN S/N: 10757734)","End Of File (LGR S/N: 10757734, SEN S/N: 10757734)"
1,08/01/24 01:00:00 PM,128.3,129.8,82.36,Logged,,,
2,08/01/24 02:00:00 PM,47.1,46.1,84.18,,,,
3,08/01/24 03:00:00 PM,36.2,35.6,84.33,,,,
4,08/01/24 04:00:00 PM,33.5,33.3,83.80,,,,
5,08/01/24 05:00:00 PM,33.1,33.0,83.19,,,,
6,08/01/24 06:00:00 PM,35.8,36.0,83.19,,,,
7,08/01/24 07:00:00 PM,37.2,37.5,82.36,,,,
8,08/01/24 08:00:00 PM,36.0,36.4,81.57,,,,
9,08/01/24 09:00:00 PM,33.6,33.8,81.10,,,,
10,08/01/24 10:00:00 PM,33.8,33.8,80.62,,,,
11,08/01/24 11:00:00 PM,35.8,36.0,80.28,,,,
12,08/02/24 12:00:00 AM,37.2,37.2,79.66,,,,
13,08/02/24 01:00:00 AM,41.7,41.3,79.14,,,,
14,08/02/24 02:00:00 AM,43.8,43.2,79.00,,,,
15,08/02/24 03:00:00 AM,45.4,44.4,78.75,,,,
16,08/02/24 04:00:00 AM,45.7,44.4,78.46,,,,
17,08/02/24 05:00:00 AM,47.6,47.0,78.17,,,,
18,08/02/24 06:00:00 AM,51.6,51.9,78.04,,,,
19,08/02/24 07:00:00 AM,48.7,48.9,78.30,,,,
20,08/02/24 08:00:00 AM,64.1,65.5,79.00,,,,
21,08/02/24 09:00:00 AM,64.8,66.2,79.77,,,,
22,08/02/24 10:00:00 AM,58.1,58.3,80.60,,,,
23,08/02/24 11:00:00 AM,48.1,47.7,81.61,,,,
24,08/02/24 12:00:00 PM,41.0,40.1,82.31,,,,
25,08/02/24 01:00:00 PM,38.1,37.1,83.93,,,,
26,08/02/24 02:00:00 PM,40.7,39.8,78.82,,,,
27,08/02/24 03:00:00 PM,42.9,42.9,79.34,,,,
28,08/02/24 04:00:00 PM,44.3,44.7,78.91,,,,
29,08/02/24 05:00:00 PM,45.3,46.2,79.30,,,,
30,08/02/24 06:00:00 PM,47.0,47.8,79.27,,,,
31,08/02/24 07:00:00 PM,47.2,48.1,78.87,,,,
32,08/02/24 08:00:00 PM,47.4,47.8,78.53,,,,
33,08/02/24 09:00:00 PM,48.6,48.9,78.21,,,,
34,08/02/24 10:00:00 PM,49.9,50.1,77.95,,,,
35,08/02/24 11:00:00 PM,48.8,48.5,78.01,,,,
36,08/03/24 12:00:00 AM,50.1,49.3,77.90,,,,
37,08/03/24 01:00:00 AM,47.1,46.7,77.61,,,,
38,08/03/24 02:00:00 AM,39.1,38.0,77.31,,,,
39,08/03/24 03:00:00 AM,47.6,47.4,77.18,,,,
40,08/03/24 04:00:00 AM,56.5,57.6,77.00,,,,
41,08/03/24 05:00:00 AM,70.8,73.6,76.82,,,,
42,08/03/24 06:00:00 AM,110.5,114.6,76.73,,,,
43,08/03/24 07:00:00 AM,176.6,180.2,77.00,,,,
44,08/03/24 08:00:00 AM,219.7,224.7,77.81,,,,
45,08/03/24 09:00:00 AM,203.5,201.9,78.84,,,,
46,08/03/24 10:00:00 AM,178.9,181.5,79.88,,,,
47,08/03/24 11:00:00 AM,161.1,164.2,80.91,,,,
48,08/03/24 12:00:00 PM,37.2,35.6,81.95,,,,
49,08/03/24 01:00:00 PM,30.5,28.9,82.65,,,,
50,08/03/24 02:00:00 PM,29.4,28.8,84.90,,,,
51,08/03/24 03:00:00 PM,32.9,33.0,82.02,,,,
52,08/03/24 04:00:00 PM,33.0,33.0,82.02,,,,
53,08/03/24 05:00:00 PM,33.4,33.4,81.73,,,,
54,08/03/24 06:00:00 PM,32.7,32.6,81.09,,,,
55,08/03/24 07:00:00 PM,31.4,31.5,80.80,,,,
56,08/03/24 08:00:00 PM,30.5,30.0,80.19,,,,
57,08/03/24 09:00:00 PM,29.9,30.0,79.43,,,,
58,08/03/24 10:00:00 PM,30.2,30.0,79.57,,,,
59,08/03/24 11:00:00 PM,30.4,30.4,79.45,,,,
60,08/04/24 12:00:00 AM,30.7,30.8,79.43,,,,
61,08/04/24 01:00:00 AM,31.1,31.2,79.39,,,,
62,08/04/24 02:00:00 AM,31.4,30.8,79.39,,,,
63,08/04/24 03:00:00 AM,33.3,32.3,79.32,,,,
64,08/04/24 04:00:00 AM,33.6,32.7,79.23,,,,
65,08/04/24 05:00:00 AM,33.1,31.9,79.14,,,,
66,08/04/24 06:00:00 AM,32.3,31.2,79.12,,,,
67,08/04/24 07:00:00 AM,31.5,30.0,79.45,,,,
68,08/04/24 08:00:00 AM,33.4,31.9,79.77,,,,
69,08/04/24 09:00:00 AM,33.0,31.5,80.29,,,,
70,08/04/24 10:00:00 AM,33.6,31.9,81.32,,,,
71,08/04/24 11:00:00 AM,34.1,32.3,81.66,,,,
72,08/04/24 12:00:00 PM,33.3,31.5,82.53,,,,
73,08/04/24 01:00:00 PM,31.6,30.7,82.83,,,,
74,08/04/24 02:00:00 PM,23.3,22.9,81.21,,,,
75,08/04/24 03:00:00 PM,36.1,34.2,79.75,,,,
76,08/04/24 04:00:00 PM,32.1,30.0,79.79,,,,
77,08/04/24 05:00:00 PM,32.1,30.0,80.28,,,,
78,08/04/24 06:00:00 PM,139.7,142.1,80.19,,,,
79,08/04/24 07:00:00 PM,280.9,283.8,79.59,,,,
80,08/04/24 08:00:00 PM,379.1,378.6,79.32,,,,
81,08/04/24 09:00:00 PM,385.4,384.5,79.09,,,,
82,08/04/24 10:00:00 PM,379.8,378.7,78.78,,,,
83,08/04/24 11:00:00 PM,377.1,375.6,78.57,,,,
84,08/05/24 12:00:00 AM,367.9,366.7,78.39,,,,
85,08/05/24 01:00:00 AM,361.0,359.3,78.31,,,,
86,08/05/24 02:00:00 AM,359.0,357.8,78.28,,,,
87,08/05/24 03:00:00 AM,334.9,334.0,78.26,,,,
88,08/05/24 04:00:00 AM,278.3,277.8,78.28,,,,
89,08/05/24 05:00:00 AM,206.8,206.2,78.51,,,,
90,08/05/24 06:00:00 AM,146.0,144.6,78.35,,,,
91,08/05/24 07:00:00 AM,64.2,61.4,78.22,,,,
92,08/05/24 08:00:00 AM,40.7,37.2,78.30,,,,
93,08/05/24 09:00:00 AM,39.2,36.1,78.37,,,,
94,08/05/24 10:00:00 AM,38.3,35.3,78.55,,,,
95,08/05/24 11:00:00 AM,37.7,34.6,78.75,,,,
96,08/05/24 12:00:00 PM,39.2,35.7,78.94,,,,
97,08/05/24 01:00:00 PM,41.1,37.6,79.09,,,,
98,08/05/24 02:00:00 PM,42.7,39.5,79.23,,,,
99,08/05/24 03:00:00 PM,41.2,38.0,79.25,,,,
100,08/05/24 04:00:00 PM,41.9,38.3,79.21,,,,
101,08/05/24 05:00:00 PM,43.0,39.5,79.16,,,,
102,08/05/24 06:00:00 PM,44.3,41.0,79.12,,,,
103,08/05/24 07:00:00 PM,45.6,41.7,79.07,,,,
104,08/05/24 08:00:00 PM,46.7,43.2,78.96,,,,
105,08/05/24 09:00:00 PM,47.5,44.4,78.82,,,,
106,08/05/24 10:00:00 PM,47.8,44.4,78.66,,,,
107,08/05/24 11:00:00 PM,47.9,44.4,78.53,,,,
108,08/06/24 12:00:00 AM,47.7,44.4,78.39,,,,
109,08/06/24 01:00:00 AM,47.7,44.4,78.26,,,,
110,08/06/24 02:00:00 AM,47.6,44.4,78.17,,,,
111,08/06/24 03:00:00 AM,47.8,44.4,78.04,,,,
112,08/06/24 04:00:00 AM,47.8,44.4,77.94,,,,
113,08/06/24 05:00:00 AM,47.9,44.4,77.85,,,,
114,08/06/24 06:00:00 AM,48.0,44.4,77.76,,,,
115,08/06/24 07:00:00 AM,48.3,45.2,77.68,,,,
116,08/06/24 08:00:00 AM,48.4,45.2,77.67,,,,
117,08/06/24 09:00:00 AM,48.8,45.5,77.68,,,,
118,08/06/24 10:00:00 AM,49.1,45.9,77.76,,,,
119,08/06/24 11:00:00 AM,49.6,46.3,77.85,,,,
120,08/06/24 12:00:00 PM,50.2,46.7,77.94,,,,
121,08/06/24 01:00:00 PM,51.2,47.8,78.13,,,,
122,08/06/24 02:00:00 PM,52.1,48.9,78.51,,,,
