"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,08/01/24 10:00:00 AM,128.0,124.8,80.67,Logged,,,
2,08/01/24 11:00:00 AM,128.5,125.9,81.05,,,,
3,08/01/24 12:00:00 PM,129.0,126.2,81.46,,,,
4,08/01/24 01:00:00 PM,130.1,127.3,82.08,,,,
5,08/01/24 02:00:00 PM,130.6,127.7,82.36,,,,
6,08/01/24 03:00:00 PM,130.9,127.7,82.60,,,,
7,08/01/24 04:00:00 PM,131.3,128.4,82.87,,,,
8,08/01/24 05:00:00 PM,131.9,128.8,83.14,,,,
9,08/01/24 06:00:00 PM,132.2,129.2,83.23,,,,
10,08/01/24 07:00:00 PM,132.6,129.2,83.28,,,,
11,08/01/24 08:00:00 PM,132.8,129.6,83.28,,,,
12,08/01/24 09:00:00 PM,132.8,130.0,83.17,,,,
13,08/01/24 10:00:00 PM,132.7,129.6,82.99,,,,
14,08/01/24 11:00:00 PM,132.6,129.6,82.78,,,,
15,08/02/24 12:00:00 AM,132.6,129.2,82.54,,,,
16,08/02/24 01:00:00 AM,132.4,129.3,82.29,,,,
17,08/02/24 02:00:00 AM,132.3,129.3,82.02,,,,
18,08/02/24 03:00:00 AM,132.2,128.9,81.77,,,,
19,08/02/24 04:00:00 AM,132.0,128.9,81.52,,,,
20,08/02/24 05:00:00 AM,131.8,128.6,81.25,,,,
21,08/02/24 06:00:00 AM,131.6,128.6,80.98,,,,
22,08/02/24 07:00:00 AM,131.4,128.6,80.69,,,,
23,08/02/24 08:00:00 AM,131.7,129.0,80.60,,,,
24,08/02/24 09:00:00 AM,131.7,128.6,80.69,,,,
25,08/02/24 10:00:00 AM,132.2,129.0,81.00,,,,
26,08/02/24 11:00:00 AM,132.7,129.3,81.36,,,,
27,08/02/24 12:00:00 PM,133.5,130.8,81.90,,,,
28,08/02/24 01:00:00 PM,134.0,130.8,82.24,,,,
29,08/02/24 02:00:00 PM,113.4,110.1,80.76,,,,
30,08/02/24 03:00:00 PM,87.9,84.0,79.70,,,,
31,08/02/24 04:00:00 PM,97.0,93.3,79.84,,,,
32,08/02/24 05:00:00 PM,100.7,97.1,79.95,,,,
33,08/02/24 06:00:00 PM,99.3,95.9,80.02,,,,
34,08/02/24 07:00:00 PM,101.3,97.9,79.86,,,,
35,08/02/24 08:00:00 PM,106.1,102.9,79.70,,,,
36,08/02/24 09:00:00 PM,108.6,104.8,79.52,,,,
37,08/02/24 10:00:00 PM,109.5,106.7,79.39,,,,
38,08/02/24 11:00:00 PM,110.0,107.1,79.25,,,,
39,08/03/24 12:00:00 AM,109.9,106.8,79.11,,,,
40,08/03/24 01:00:00 AM,109.9,106.8,78.93,,,,
41,08/03/24 02:00:00 AM,110.1,106.8,78.75,,,,
42,08/03/24 03:00:00 AM,110.7,107.6,78.55,,,,
43,08/03/24 04:00:00 AM,111.1,108.0,78.40,,,,
44,08/03/24 05:00:00 AM,111.3,108.4,78.24,,,,
45,08/03/24 06:00:00 AM,111.6,108.4,78.08,,,,
46,08/03/24 07:00:00 AM,111.9,108.4,77.94,,,,
47,08/03/24 08:00:00 AM,112.0,108.8,77.92,,,,
48,08/03/24 09:00:00 AM,112.5,109.1,78.03,,,,
49,08/03/24 10:00:00 AM,113.1,109.9,78.37,,,,
50,08/03/24 11:00:00 AM,113.7,110.6,78.75,,,,
51,08/03/24 12:00:00 PM,114.7,111.4,79.41,,,,
52,08/03/24 01:00:00 PM,115.9,112.5,80.40,,,,
53,08/03/24 02:00:00 PM,116.9,113.9,81.10,,,,
54,08/03/24 03:00:00 PM,117.8,114.7,81.79,,,,
55,08/03/24 04:00:00 PM,118.4,115.4,82.17,,,,
56,08/03/24 05:00:00 PM,119.0,115.8,82.45,,,,
57,08/03/24 06:00:00 PM,119.6,116.5,82.56,,,,
58,08/03/24 07:00:00 PM,119.9,116.5,82.47,,,,
59,08/03/24 08:00:00 PM,119.9,116.6,82.24,,,,
60,08/03/24 09:00:00 PM,119.8,116.6,81.90,,,,
61,08/03/24 10:00:00 PM,119.8,116.6,81.68,,,,
62,08/03/24 11:00:00 PM,119.9,117.0,81.54,,,,
63,08/04/24 12:00:00 AM,119.9,117.0,81.37,,,,
64,08/04/24 01:00:00 AM,120.1,117.4,81.25,,,,
65,08/04/24 02:00:00 AM,120.3,117.0,81.16,,,,
66,08/04/24 03:00:00 AM,120.6,117.8,81.10,,,,
67,08/04/24 04:00:00 AM,120.8,117.8,81.05,,,,
68,08/04/24 05:00:00 AM,121.0,118.2,80.98,,,,
69,08/04/24 06:00:00 AM,121.1,117.8,80.87,,,,
70,08/04/24 07:00:00 AM,121.3,118.6,80.83,,,,
71,08/04/24 08:00:00 AM,121.6,118.2,80.83,,,,
72,08/04/24 09:00:00 AM,121.9,119.0,80.87,,,,
73,08/04/24 10:00:00 AM,122.2,119.0,80.92,,,,
74,08/04/24 11:00:00 AM,122.5,119.3,81.14,,,,
75,08/04/24 12:00:00 PM,122.9,119.7,81.39,,,,
