"Plot Title: Bradford_Steam_5"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778436, SEN S/N: 10778436)","Temp, °F (LGR S/N: 10778436, SEN S/N: 10778436)"
1,06/21/22 11:00:00 AM,56.7,74.86
2,06/21/22 12:00:00 PM,57.4,75.47
3,06/21/22 01:00:00 PM,57.8,76.17
4,06/21/22 02:00:00 PM,58.5,77.02
5,06/21/22 03:00:00 PM,58.9,77.43
6,06/21/22 04:00:00 PM,58.9,77.59
7,06/21/22 05:00:00 PM,58.9,77.49
8,06/21/22 06:00:00 PM,58.5,77.31
9,06/21/22 07:00:00 PM,58.1,77.18
10,06/21/22 08:00:00 PM,57.8,76.89
11,06/21/22 09:00:00 PM,57.0,76.41
12,06/21/22 10:00:00 PM,55.9,75.92
13,06/21/22 11:00:00 PM,55.1,75.31
14,06/22/22 12:00:00 AM,54.4,74.77
15,06/22/22 01:00:00 AM,54.0,74.34
16,06/22/22 02:00:00 AM,53.3,73.90
17,06/22/22 03:00:00 AM,52.9,73.63
18,06/22/22 04:00:00 AM,52.9,73.40
19,06/22/22 05:00:00 AM,52.5,73.26
20,06/22/22 06:00:00 AM,52.5,73.09
21,06/22/22 07:00:00 AM,52.1,73.11
22,06/22/22 08:00:00 AM,52.1,73.33
23,06/22/22 09:00:00 AM,52.1,73.69
24,06/22/22 10:00:00 AM,52.5,74.21
25,06/22/22 11:00:00 AM,52.9,75.02
26,06/22/22 12:00:00 PM,53.2,75.83
27,06/22/22 01:00:00 PM,53.9,76.82
28,06/22/22 02:00:00 PM,55.0,78.73
29,06/22/22 03:00:00 PM,54.7,78.48
30,06/22/22 04:00:00 PM,55.4,79.12
31,06/22/22 05:00:00 PM,55.0,79.21
32,06/22/22 06:00:00 PM,54.3,78.94
33,06/22/22 07:00:00 PM,58.5,78.57
34,06/22/22 08:00:00 PM,52.0,78.13
35,06/22/22 09:00:00 PM,51.6,77.76
36,06/22/22 10:00:00 PM,50.9,77.47
37,06/22/22 11:00:00 PM,50.5,77.09
38,06/23/22 12:00:00 AM,50.1,76.69
39,06/23/22 01:00:00 AM,49.4,76.35
40,06/23/22 02:00:00 AM,49.0,76.05
41,06/23/22 03:00:00 AM,48.6,75.76
42,06/23/22 04:00:00 AM,48.6,75.52
43,06/23/22 05:00:00 AM,47.9,75.29
44,06/23/22 06:00:00 AM,47.9,75.09
45,06/23/22 07:00:00 AM,47.9,75.02
46,06/23/22 08:00:00 AM,48.6,75.22
47,06/23/22 09:00:00 AM,49.4,75.63
