"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,04/18/24 10:00:00 AM,60.7,56.3,68.54,Logged,,,
2,04/18/24 11:00:00 AM,60.9,56.3,69.26,,,,
3,04/18/24 12:00:00 PM,61.5,57.0,70.14,,,,
4,04/18/24 01:00:00 PM,59.8,54.7,71.51,,,,
5,04/18/24 02:00:00 PM,20.6,13.3,72.97,,,,
6,04/18/24 03:00:00 PM,0.7,-4.9,73.31,,,,
7,04/18/24 04:00:00 PM,0.5,-4.9,73.42,,,,
8,04/18/24 05:00:00 PM,2.0,-1.2,74.52,,,,
9,04/18/24 06:00:00 PM,25.3,-1.2,73.40,,,,
10,04/18/24 07:00:00 PM,25.3,-1.2,72.99,,,,
11,04/18/24 08:00:00 PM,2.0,-1.2,72.25,,,,
12,04/18/24 09:00:00 PM,25.3,-1.2,71.87,,,,
13,04/18/24 10:00:00 PM,2.0,-1.2,71.35,,,,
14,04/18/24 11:00:00 PM,2.0,-1.2,70.32,,,,
15,04/19/24 12:00:00 AM,2.0,-1.2,69.24,,,,
16,04/19/24 01:00:00 AM,2.0,-1.2,68.23,,,,
17,04/19/24 02:00:00 AM,2.0,-1.2,67.59,,,,
18,04/19/24 03:00:00 AM,2.0,-1.2,67.42,,,,
19,04/19/24 04:00:00 AM,2.8,-1.2,67.39,,,,
20,04/19/24 05:00:00 AM,2.0,-1.2,67.44,,,,
21,04/19/24 06:00:00 AM,2.0,-1.2,67.93,,,,
22,04/19/24 07:00:00 AM,25.4,-1.2,68.20,,,,
23,04/19/24 08:00:00 AM,2.0,-1.2,69.06,,,,
24,04/19/24 09:00:00 AM,0.3,-1.2,70.12,,,,
25,04/19/24 10:00:00 AM,0.2,-1.2,71.10,,,,
26,04/19/24 11:00:00 AM,0.2,-1.2,72.23,,,,
27,04/19/24 12:00:00 PM,2.0,-3.8,73.24,,,,
28,04/19/24 01:00:00 PM,0.3,-1.2,74.71,,,,
29,04/19/24 02:00:00 PM,0.3,-5.2,76.30,,,,
30,04/19/24 03:00:00 PM,1.7,-1.2,77.25,,,,
31,04/19/24 04:00:00 PM,0.2,-1.2,77.68,,,,
32,04/19/24 05:00:00 PM,0.3,-3.8,79.03,,,,
33,04/19/24 06:00:00 PM,0.3,-3.8,75.63,,,,
34,04/19/24 07:00:00 PM,0.4,-1.2,74.48,,,,
35,04/19/24 08:00:00 PM,0.3,-1.2,73.40,,,,
36,04/19/24 09:00:00 PM,0.3,-3.8,72.70,,,,
37,04/19/24 10:00:00 PM,0.4,-3.8,71.85,,,,
38,04/19/24 11:00:00 PM,2.0,-1.2,70.93,,,,
39,04/20/24 12:00:00 AM,0.3,-1.2,70.12,,,,
40,04/20/24 01:00:00 AM,0.4,-1.2,69.75,,,,
41,04/20/24 02:00:00 AM,0.3,-1.2,68.83,,,,
42,04/20/24 03:00:00 AM,2.0,-1.2,69.33,,,,
43,04/20/24 04:00:00 AM,0.4,-1.2,68.34,,,,
44,04/20/24 05:00:00 AM,0.3,-1.2,68.25,,,,
45,04/20/24 06:00:00 AM,0.3,-1.2,68.70,,,,
46,04/20/24 07:00:00 AM,0.3,-1.2,69.19,,,,
47,04/20/24 08:00:00 AM,0.4,-1.2,70.00,,,,
