"Plot Title: Bradford_3con"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Detached (LGR S/N: 10778446, SEN S/N: 10778446)","Coupler Attached (LGR S/N: 10778446, SEN S/N: 10778446)","Stopped (LGR S/N: 10778446, SEN S/N: 10778446)","End Of File (LGR S/N: 10778446, SEN S/N: 10778446)"
1,08/13/25 01:00:00 PM,6.4,4.8,85.21,Logged,,,
2,08/13/25 02:00:00 PM,2.3,2.1,88.12,,,,
3,08/13/25 03:00:00 PM,3.5,2.1,83.53,,,,
4,08/13/25 04:00:00 PM,2.2,2.1,85.46,,,,
5,08/13/25 05:00:00 PM,3.6,2.1,86.02,,,,
6,08/13/25 06:00:00 PM,3.6,2.1,84.43,,,,
7,08/13/25 07:00:00 PM,3.5,2.1,83.39,,,,
8,08/13/25 08:00:00 PM,2.3,2.1,82.26,,,,
9,08/13/25 09:00:00 PM,3.6,2.1,81.55,,,,
10,08/13/25 10:00:00 PM,3.5,2.1,80.67,,,,
11,08/13/25 11:00:00 PM,3.6,2.1,80.13,,,,
12,08/14/25 12:00:00 AM,7.2,2.1,79.54,,,,
13,08/14/25 01:00:00 AM,10.1,9.4,78.87,,,,
14,08/14/25 02:00:00 AM,6.2,9.4,78.64,,,,
15,08/14/25 03:00:00 AM,7.2,2.1,77.99,,,,
16,08/14/25 04:00:00 AM,3.6,9.4,77.02,,,,
17,08/14/25 05:00:00 AM,15.9,9.4,77.00,,,,
18,08/14/25 06:00:00 AM,10.2,2.2,76.57,,,,
19,08/14/25 07:00:00 AM,15.9,2.2,77.22,,,,
20,08/14/25 08:00:00 AM,3.6,9.4,81.07,,,,
21,08/14/25 09:00:00 AM,10.1,9.4,82.31,,,,
22,08/14/25 10:00:00 AM,3.5,2.1,83.55,,,,
23,08/14/25 11:00:00 AM,3.5,2.1,86.54,,,,
24,08/14/25 12:00:00 PM,3.5,2.1,87.84,,,,
25,08/14/25 01:00:00 PM,3.5,2.1,90.28,,,,
26,08/14/25 02:00:00 PM,3.5,2.1,90.86,,,,
27,08/14/25 03:00:00 PM,3.6,2.1,89.91,,,,
28,08/14/25 04:00:00 PM,2.2,2.1,89.78,,,,
29,08/14/25 05:00:00 PM,3.5,2.1,88.68,,,,
30,08/14/25 06:00:00 PM,2.3,2.1,87.44,,,,
31,08/14/25 07:00:00 PM,3.5,2.1,85.78,,,,
32,08/14/25 08:00:00 PM,3.5,2.1,83.75,,,,
33,08/14/25 09:00:00 PM,3.6,2.1,82.24,,,,
34,08/14/25 10:00:00 PM,3.5,9.4,81.25,,,,
35,08/14/25 11:00:00 PM,3.6,2.1,80.20,,,,
36,08/15/25 12:00:00 AM,3.6,2.1,79.39,,,,
37,08/15/25 01:00:00 AM,3.5,2.1,78.26,,,,
38,08/15/25 02:00:00 AM,3.5,2.1,77.56,,,,
39,08/15/25 03:00:00 AM,3.6,2.2,77.14,,,,
40,08/15/25 04:00:00 AM,7.2,9.4,76.77,,,,
41,08/15/25 05:00:00 AM,10.2,2.2,76.46,,,,
42,08/15/25 06:00:00 AM,7.2,9.4,75.94,,,,
43,08/15/25 07:00:00 AM,7.2,2.2,76.62,,,,
44,08/15/25 08:00:00 AM,3.6,2.1,81.61,,,,
45,08/15/25 09:00:00 AM,3.5,2.1,82.06,,,,
46,08/15/25 10:00:00 AM,3.6,2.1,82.85,,,,
47,08/15/25 11:00:00 AM,3.5,2.1,84.81,,,,
48,08/15/25 12:00:00 PM,3.5,2.1,87.51,,,,
49,08/15/25 01:00:00 PM,3.5,2.1,86.29,,,,
50,08/15/25 02:00:00 PM,3.5,2.1,84.74,,,,
51,08/15/25 03:00:00 PM,3.6,2.1,88.75,,,,
52,08/15/25 04:00:00 PM,3.5,0.6,83.44,,,,
53,08/15/25 05:00:00 PM,9.9,9.0,80.24,,,,
54,08/15/25 06:00:00 PM,11.2,10.1,81.37,,,,
55,08/15/25 07:00:00 PM,11.5,10.5,80.76,,,,
56,08/15/25 08:00:00 PM,11.7,11.3,80.01,,,,
57,08/15/25 09:00:00 PM,11.5,10.9,78.33,,,,
58,08/15/25 10:00:00 PM,11.7,11.3,77.83,,,,
59,08/15/25 11:00:00 PM,11.8,11.3,77.45,,,,
60,08/16/25 12:00:00 AM,11.6,10.9,76.95,,,,
61,08/16/25 01:00:00 AM,11.2,10.9,76.64,,,,
62,08/16/25 02:00:00 AM,10.8,10.2,76.17,,,,
63,08/16/25 03:00:00 AM,10.9,10.2,76.14,,,,
64,08/16/25 04:00:00 AM,9.6,9.4,75.34,,,,
65,08/16/25 05:00:00 AM,8.2,7.9,75.15,,,,
66,08/16/25 06:00:00 AM,5.4,4.4,74.98,,,,
67,08/16/25 07:00:00 AM,4.7,3.7,75.33,,,,
68,08/16/25 08:00:00 AM,4.1,3.7,77.79,,,,
69,08/16/25 09:00:00 AM,5.7,4.4,79.14,,,,
70,08/16/25 10:00:00 AM,1.7,9.4,81.91,,,,
71,08/16/25 11:00:00 AM,15.9,9.4,83.32,,,,
72,08/16/25 12:00:00 PM,3.6,2.1,85.23,,,,
73,08/16/25 01:00:00 PM,2.6,1.4,83.23,,,,
74,08/16/25 02:00:00 PM,2.5,9.4,86.23,,,,
75,08/16/25 03:00:00 PM,3.5,2.1,82.87,,,,
76,08/16/25 04:00:00 PM,1.7,9.4,79.45,,,,
77,08/16/25 05:00:00 PM,6.2,2.1,77.94,,,,
78,08/16/25 06:00:00 PM,3.4,6.0,77.68,,,,
79,08/16/25 07:00:00 PM,1.5,1.4,77.59,,,,
80,08/16/25 08:00:00 PM,3.4,20.1,77.32,,,,
81,08/16/25 09:00:00 PM,2.2,9.4,76.86,,,,
82,08/16/25 10:00:00 PM,1.7,9.4,76.91,,,,
83,08/16/25 11:00:00 PM,1.7,9.4,76.69,,,,
84,08/17/25 12:00:00 AM,2.6,9.4,76.01,,,,
85,08/17/25 01:00:00 AM,1.5,20.1,75.61,,,,
86,08/17/25 02:00:00 AM,3.4,2.2,74.93,,,,
87,08/17/25 03:00:00 AM,3.5,9.4,74.70,,,,
88,08/17/25 04:00:00 AM,1.4,20.1,74.84,,,,
89,08/17/25 05:00:00 AM,1.5,20.1,75.09,,,,
90,08/17/25 06:00:00 AM,1.5,20.1,75.40,,,,
91,08/17/25 07:00:00 AM,1.7,9.4,75.49,,,,
92,08/17/25 08:00:00 AM,1.5,9.4,76.24,,,,
93,08/17/25 09:00:00 AM,2.2,9.4,78.10,,,,
94,08/17/25 10:00:00 AM,1.7,9.4,78.62,,,,
95,08/17/25 11:00:00 AM,2.6,9.4,79.72,,,,
96,08/17/25 12:00:00 PM,15.9,9.4,80.76,,,,
97,08/17/25 01:00:00 PM,7.2,2.1,83.35,,,,
98,08/17/25 02:00:00 PM,3.6,2.1,83.08,,,,
99,08/17/25 03:00:00 PM,3.5,9.4,83.37,,,,
100,08/17/25 04:00:00 PM,3.6,2.1,84.15,,,,
101,08/17/25 05:00:00 PM,3.6,2.1,83.41,,,,
102,08/17/25 06:00:00 PM,3.6,2.1,81.91,,,,
103,08/17/25 07:00:00 PM,10.1,2.1,80.87,,,,
104,08/17/25 08:00:00 PM,10.1,2.1,80.06,,,,
105,08/17/25 09:00:00 PM,10.1,2.1,78.33,,,,
106,08/17/25 10:00:00 PM,3.5,20.1,76.87,,,,
107,08/17/25 11:00:00 PM,7.2,9.4,76.06,,,,
108,08/18/25 12:00:00 AM,3.6,2.2,75.69,,,,
109,08/18/25 01:00:00 AM,10.2,2.2,75.11,,,,
