"Plot Title: Bradford_14cond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415362, SEN S/N: 21415362)","Temp, °F (LGR S/N: 21415362, SEN S/N: 21415362)","Coupler Detached (LGR S/N: 21415362, SEN S/N: 21415362)","Coupler Attached (LGR S/N: 21415362, SEN S/N: 21415362)","Stopped (LGR S/N: 21415362, SEN S/N: 21415362)","End Of File (LGR S/N: 21415362, SEN S/N: 21415362)"
1,12/06/23 02:00:00 PM,87.7,59.27,Logged,,,
2,12/06/23 03:00:00 PM,87.3,59.31,,,,
3,12/06/23 04:00:00 PM,87.7,59.41,,,,
4,12/06/23 05:00:00 PM,87.7,59.50,,,,
5,12/06/23 06:00:00 PM,87.3,59.49,,,,
6,12/06/23 07:00:00 PM,86.6,59.41,,,,
7,12/06/23 08:00:00 PM,86.6,59.27,,,,
8,12/06/23 09:00:00 PM,86.6,59.07,,,,
9,12/06/23 10:00:00 PM,86.6,58.84,,,,
10,12/06/23 11:00:00 PM,86.6,58.59,,,,
11,12/07/23 12:00:00 AM,85.9,58.32,,,,
12,12/07/23 01:00:00 AM,85.2,57.99,,,,
13,12/07/23 02:00:00 AM,84.4,57.63,,,,
14,12/07/23 03:00:00 AM,84.1,57.25,,,,
15,12/07/23 04:00:00 AM,83.3,56.86,,,,
16,12/07/23 05:00:00 AM,83.0,56.43,,,,
17,12/07/23 06:00:00 AM,81.9,56.03,,,,
18,12/07/23 07:00:00 AM,81.2,55.63,,,,
19,12/07/23 08:00:00 AM,80.8,55.24,,,,
20,12/07/23 09:00:00 AM,80.5,55.00,,,,
21,12/07/23 10:00:00 AM,80.5,55.04,,,,
22,12/07/23 11:00:00 AM,80.1,55.13,,,,
23,12/07/23 12:00:00 PM,80.1,55.29,,,,
24,12/07/23 01:00:00 PM,80.1,55.54,,,,
25,12/07/23 02:00:00 PM,79.7,55.65,,,,
26,12/07/23 03:00:00 PM,79.7,55.94,,,,
27,12/07/23 04:00:00 PM,79.6,56.32,,,,
28,12/07/23 05:00:00 PM,80.0,56.70,,,,
29,12/07/23 06:00:00 PM,80.0,56.95,,,,
30,12/07/23 07:00:00 PM,80.4,57.09,,,,
31,12/07/23 08:00:00 PM,80.4,57.13,,,,
32,12/07/23 09:00:00 PM,80.4,57.13,,,,
33,12/07/23 10:00:00 PM,80.4,57.09,,,,
34,12/07/23 11:00:00 PM,80.4,57.04,,,,
35,12/08/23 12:00:00 AM,80.4,57.02,,,,
36,12/08/23 01:00:00 AM,80.4,56.93,,,,
37,12/08/23 02:00:00 AM,80.4,56.86,,,,
38,12/08/23 03:00:00 AM,80.4,56.79,,,,
39,12/08/23 04:00:00 AM,80.4,56.77,,,,
40,12/08/23 05:00:00 AM,80.7,56.75,,,,
41,12/08/23 06:00:00 AM,81.1,56.75,,,,
42,12/08/23 07:00:00 AM,81.1,56.70,,,,
43,12/08/23 08:00:00 AM,80.7,56.70,,,,
44,12/08/23 09:00:00 AM,80.7,56.75,,,,
45,12/08/23 10:00:00 AM,80.7,56.93,,,,
46,12/08/23 11:00:00 AM,81.1,57.25,,,,
47,12/08/23 12:00:00 PM,81.5,57.61,,,,
48,12/08/23 01:00:00 PM,81.4,58.03,,,,
49,12/08/23 02:00:00 PM,81.8,58.50,,,,
50,12/08/23 03:00:00 PM,82.1,58.95,,,,
51,12/08/23 04:00:00 PM,82.9,59.40,,,,
52,12/08/23 05:00:00 PM,82.8,59.65,,,,
53,12/08/23 06:00:00 PM,83.6,59.72,,,,
54,12/08/23 07:00:00 PM,83.6,59.83,,,,
55,12/08/23 08:00:00 PM,83.6,60.06,,,,
56,12/08/23 09:00:00 PM,83.2,60.17,,,,
57,12/08/23 10:00:00 PM,83.2,60.30,,,,
58,12/08/23 11:00:00 PM,83.9,60.39,,,,
59,12/09/23 12:00:00 AM,83.9,60.46,,,,
60,12/09/23 01:00:00 AM,84.3,60.53,,,,
61,12/09/23 02:00:00 AM,84.3,60.58,,,,
62,12/09/23 03:00:00 AM,84.7,60.64,,,,
63,12/09/23 04:00:00 AM,84.7,60.64,,,,
64,12/09/23 05:00:00 AM,85.0,60.64,,,,
65,12/09/23 06:00:00 AM,85.4,60.58,,,,
66,12/09/23 07:00:00 AM,85.4,60.57,,,,
67,12/09/23 08:00:00 AM,85.4,60.53,,,,
68,12/09/23 09:00:00 AM,85.4,60.58,,,,
69,12/09/23 10:00:00 AM,85.8,60.84,,,,
70,12/09/23 11:00:00 AM,85.7,61.23,,,,
71,12/09/23 12:00:00 PM,86.1,61.70,,,,
72,12/09/23 01:00:00 PM,86.4,62.26,,,,
73,12/09/23 02:00:00 PM,86.8,62.64,,,,
74,12/09/23 03:00:00 PM,87.1,63.03,,,,
75,12/09/23 04:00:00 PM,87.5,63.50,,,,
76,12/09/23 05:00:00 PM,87.5,63.73,,,,
77,12/09/23 06:00:00 PM,88.2,64.04,,,,
78,12/09/23 07:00:00 PM,87.8,64.17,,,,
79,12/09/23 08:00:00 PM,88.2,64.24,,,,
80,12/09/23 09:00:00 PM,88.6,64.27,,,,
81,12/09/23 10:00:00 PM,88.9,64.27,,,,
82,12/09/23 11:00:00 PM,88.9,64.24,,,,
83,12/10/23 12:00:00 AM,88.9,64.17,,,,
84,12/10/23 01:00:00 AM,88.6,64.09,,,,
85,12/10/23 02:00:00 AM,88.9,64.02,,,,
86,12/10/23 03:00:00 AM,88.6,63.95,,,,
87,12/10/23 04:00:00 AM,88.6,63.88,,,,
88,12/10/23 05:00:00 AM,88.6,63.84,,,,
89,12/10/23 06:00:00 AM,88.6,63.82,,,,
90,12/10/23 07:00:00 AM,88.6,63.77,,,,
91,12/10/23 08:00:00 AM,88.6,63.77,,,,
92,12/10/23 09:00:00 AM,89.0,63.88,,,,
93,12/10/23 10:00:00 AM,92.3,63.82,,,,
94,12/10/23 11:00:00 AM,92.3,64.35,,,,
95,12/10/23 12:00:00 PM,93.0,64.94,,,,
96,12/10/23 01:00:00 PM,93.7,65.52,,,,
97,12/10/23 02:00:00 PM,94.0,65.89,,,,
98,12/10/23 03:00:00 PM,94.4,66.34,,,,
99,12/10/23 04:00:00 PM,90.7,66.33,,,,
100,12/10/23 05:00:00 PM,90.7,66.07,,,,
101,12/10/23 06:00:00 PM,100.0,66.16,,,,
102,12/10/23 07:00:00 PM,129.0,66.24,,,,
103,12/10/23 08:00:00 PM,105.5,66.09,,,,
104,12/10/23 09:00:00 PM,97.7,66.15,,,,
105,12/10/23 10:00:00 PM,111.1,66.22,,,,
106,12/10/23 11:00:00 PM,117.8,66.00,,,,
107,12/11/23 12:00:00 AM,116.7,65.62,,,,
108,12/11/23 01:00:00 AM,119.0,65.10,,,,
109,12/11/23 02:00:00 AM,122.0,64.56,,,,
110,12/11/23 03:00:00 AM,122.4,63.95,,,,
111,12/11/23 04:00:00 AM,119.5,63.27,,,,
112,12/11/23 05:00:00 AM,118.1,62.53,,,,
113,12/11/23 06:00:00 AM,115.1,61.79,,,,
114,12/11/23 07:00:00 AM,111.4,61.11,,,,
115,12/11/23 08:00:00 AM,108.1,60.42,,,,
116,12/11/23 09:00:00 AM,105.2,59.85,,,,
117,12/11/23 10:00:00 AM,102.2,59.43,,,,
118,12/11/23 11:00:00 AM,101.9,59.23,,,,
119,12/11/23 12:00:00 PM,100.4,59.34,,,,
120,12/11/23 01:00:00 PM,100.7,59.36,,,,
121,12/11/23 02:00:00 PM,98.9,59.58,,,,
122,12/11/23 03:00:00 PM,98.8,59.85,,,,
123,12/11/23 04:00:00 PM,98.1,60.06,,,,
124,12/11/23 05:00:00 PM,98.8,60.13,,,,
125,12/11/23 06:00:00 PM,99.6,60.01,,,,
126,12/11/23 07:00:00 PM,97.7,59.79,,,,
127,12/11/23 08:00:00 PM,97.0,59.47,,,,
128,12/11/23 09:00:00 PM,96.3,59.11,,,,
129,12/11/23 10:00:00 PM,95.6,58.73,,,,
130,12/11/23 11:00:00 PM,94.1,58.33,,,,
131,12/12/23 12:00:00 AM,92.2,57.96,,,,
132,12/12/23 01:00:00 AM,90.8,57.58,,,,
133,12/12/23 02:00:00 AM,88.9,57.13,,,,
134,12/12/23 03:00:00 AM,87.5,56.70,,,,
135,12/12/23 04:00:00 AM,86.4,56.21,,,,
136,12/12/23 05:00:00 AM,84.5,55.80,,,,
137,12/12/23 06:00:00 AM,83.4,55.36,,,,
138,12/12/23 07:00:00 AM,82.7,54.97,,,,
139,12/12/23 08:00:00 AM,81.6,54.63,,,,
140,12/12/23 09:00:00 AM,81.2,54.41,,,,
141,12/12/23 10:00:00 AM,81.2,54.41,,,,
142,12/12/23 11:00:00 AM,82.7,54.59,,,,
143,12/12/23 12:00:00 PM,79.0,55.08,,,,
144,12/12/23 01:00:00 PM,79.7,55.60,,,,
145,12/12/23 02:00:00 PM,80.0,56.19,,,,
146,12/12/23 03:00:00 PM,80.7,56.79,,,,
147,12/12/23 04:00:00 PM,80.7,57.42,,,,
148,12/12/23 05:00:00 PM,81.1,57.87,,,,
149,12/12/23 06:00:00 PM,81.4,58.17,,,,
150,12/12/23 07:00:00 PM,81.8,58.33,,,,
151,12/12/23 08:00:00 PM,81.8,58.37,,,,
152,12/12/23 09:00:00 PM,81.8,58.35,,,,
153,12/12/23 10:00:00 PM,81.4,58.32,,,,
154,12/12/23 11:00:00 PM,81.4,58.21,,,,
155,12/13/23 12:00:00 AM,80.7,58.10,,,,
156,12/13/23 01:00:00 AM,80.7,57.96,,,,
157,12/13/23 02:00:00 AM,80.3,57.85,,,,
158,12/13/23 03:00:00 AM,80.0,57.69,,,,
159,12/13/23 04:00:00 AM,79.6,57.52,,,,
160,12/13/23 05:00:00 AM,79.6,57.36,,,,
161,12/13/23 06:00:00 AM,79.2,57.25,,,,
162,12/13/23 07:00:00 AM,78.5,57.13,,,,
163,12/13/23 08:00:00 AM,78.1,57.02,,,,
164,12/13/23 09:00:00 AM,78.1,57.00,,,,
165,12/13/23 10:00:00 AM,77.8,57.06,,,,
166,12/13/23 11:00:00 AM,77.7,57.27,,,,
167,12/13/23 12:00:00 PM,78.1,57.54,,,,
168,12/13/23 01:00:00 PM,78.8,57.92,,,,
169,12/13/23 02:00:00 PM,79.2,58.33,,,,
170,12/13/23 03:00:00 PM,79.9,58.69,,,,
171,12/13/23 04:00:00 PM,80.3,59.05,,,,
172,12/13/23 05:00:00 PM,80.3,59.25,,,,
173,12/13/23 06:00:00 PM,80.6,59.34,,,,
174,12/13/23 07:00:00 PM,80.3,59.32,,,,
175,12/13/23 08:00:00 PM,79.9,59.23,,,,
176,12/13/23 09:00:00 PM,79.9,59.11,,,,
177,12/13/23 10:00:00 PM,79.9,58.98,,,,
178,12/13/23 11:00:00 PM,79.5,58.82,,,,
179,12/14/23 12:00:00 AM,79.2,58.60,,,,
180,12/14/23 01:00:00 AM,78.8,58.41,,,,
181,12/14/23 02:00:00 AM,78.4,58.17,,,,
182,12/14/23 03:00:00 AM,78.1,57.99,,,,
183,12/14/23 04:00:00 AM,78.1,57.79,,,,
184,12/14/23 05:00:00 AM,77.7,57.63,,,,
185,12/14/23 06:00:00 AM,77.4,57.51,,,,
186,12/14/23 07:00:00 AM,77.0,57.42,,,,
187,12/14/23 08:00:00 AM,77.0,57.36,,,,
188,12/14/23 09:00:00 AM,76.6,57.38,,,,
189,12/14/23 10:00:00 AM,76.2,57.52,,,,
190,12/14/23 11:00:00 AM,76.2,57.76,,,,
191,12/14/23 12:00:00 PM,76.6,58.17,,,,
192,12/14/23 01:00:00 PM,76.9,58.60,,,,
193,12/14/23 02:00:00 PM,77.3,59.07,,,,
194,12/14/23 03:00:00 PM,77.6,59.56,,,,
195,12/14/23 04:00:00 PM,78.4,59.90,,,,
196,12/14/23 05:00:00 PM,78.4,60.15,,,,
197,12/14/23 06:00:00 PM,78.4,60.24,,,,
198,12/14/23 07:00:00 PM,79.1,60.26,,,,
199,12/14/23 08:00:00 PM,79.1,60.22,,,,
200,12/14/23 09:00:00 PM,78.7,60.13,,,,
201,12/14/23 10:00:00 PM,79.5,60.06,,,,
202,12/14/23 11:00:00 PM,79.1,59.97,,,,
203,12/15/23 12:00:00 AM,79.1,59.90,,,,
204,12/15/23 01:00:00 AM,79.1,59.81,,,,
205,12/15/23 02:00:00 AM,79.5,59.72,,,,
206,12/15/23 03:00:00 AM,79.5,59.63,,,,
207,12/15/23 04:00:00 AM,79.5,59.50,,,,
208,12/15/23 05:00:00 AM,78.8,59.43,,,,
209,12/15/23 06:00:00 AM,79.1,59.32,,,,
210,12/15/23 07:00:00 AM,78.4,59.23,,,,
211,12/15/23 08:00:00 AM,78.0,59.09,,,,
212,12/15/23 09:00:00 AM,77.7,59.00,,,,
213,12/15/23 10:00:00 AM,77.7,59.02,,,,
214,12/15/23 11:00:00 AM,77.7,59.14,,,,
215,12/15/23 12:00:00 PM,77.7,59.32,,,,
216,12/15/23 01:00:00 PM,78.0,59.58,,,,
217,12/15/23 02:00:00 PM,78.4,59.90,,,,
218,12/15/23 03:00:00 PM,79.5,60.31,,,,
219,12/15/23 04:00:00 PM,79.8,60.67,,,,
220,12/15/23 05:00:00 PM,80.2,61.00,,,,
221,12/15/23 06:00:00 PM,80.9,61.21,,,,
222,12/15/23 07:00:00 PM,80.9,61.29,,,,
223,12/15/23 08:00:00 PM,80.9,61.30,,,,
224,12/15/23 09:00:00 PM,80.9,61.25,,,,
225,12/15/23 10:00:00 PM,80.9,61.21,,,,
226,12/15/23 11:00:00 PM,80.5,61.16,,,,
227,12/16/23 12:00:00 AM,80.5,61.12,,,,
228,12/16/23 01:00:00 AM,80.5,61.05,,,,
229,12/16/23 02:00:00 AM,80.5,61.00,,,,
230,12/16/23 03:00:00 AM,80.9,60.89,,,,
231,12/16/23 04:00:00 AM,80.9,60.78,,,,
232,12/16/23 05:00:00 AM,80.9,60.66,,,,
233,12/16/23 06:00:00 AM,81.7,60.57,,,,
234,12/16/23 07:00:00 AM,80.6,60.48,,,,
235,12/16/23 08:00:00 AM,80.6,60.40,,,,
236,12/16/23 09:00:00 AM,80.2,60.39,,,,
237,12/16/23 10:00:00 AM,80.2,60.42,,,,
238,12/16/23 11:00:00 AM,80.6,60.53,,,,
239,12/16/23 12:00:00 PM,79.8,60.67,,,,
240,12/16/23 01:00:00 PM,82.8,60.87,,,,
241,12/16/23 02:00:00 PM,80.2,61.11,,,,
242,12/16/23 03:00:00 PM,80.5,61.32,,,,
243,12/16/23 04:00:00 PM,81.3,61.54,,,,
244,12/16/23 05:00:00 PM,81.3,61.74,,,,
245,12/16/23 06:00:00 PM,81.6,61.95,,,,
246,12/16/23 07:00:00 PM,82.4,62.15,,,,
247,12/16/23 08:00:00 PM,83.1,62.37,,,,
248,12/16/23 09:00:00 PM,84.2,62.64,,,,
249,12/16/23 10:00:00 PM,86.4,62.96,,,,
250,12/16/23 11:00:00 PM,87.5,63.54,,,,
251,12/17/23 12:00:00 AM,100.5,64.08,,,,
252,12/17/23 01:00:00 AM,104.9,64.62,,,,
253,12/17/23 02:00:00 AM,81.8,64.98,,,,
254,12/17/23 03:00:00 AM,60.0,65.26,,,,
255,12/17/23 04:00:00 AM,46.3,65.46,,,,
256,12/17/23 05:00:00 AM,40.4,65.52,,,,
257,12/17/23 06:00:00 AM,38.9,65.55,,,,
258,12/17/23 07:00:00 AM,33.8,65.52,,,,
259,12/17/23 08:00:00 AM,34.9,65.35,,,,
260,12/17/23 09:00:00 AM,37.5,65.23,,,,
261,12/17/23 10:00:00 AM,40.0,65.08,,,,
262,12/17/23 11:00:00 AM,43.0,65.01,,,,
263,12/17/23 12:00:00 PM,44.1,65.03,,,,
264,12/17/23 01:00:00 PM,45.6,65.39,,,,
265,12/17/23 02:00:00 PM,46.7,65.71,,,,
266,12/17/23 03:00:00 PM,47.0,65.89,,,,
267,12/17/23 04:00:00 PM,46.7,65.97,,,,
268,12/17/23 05:00:00 PM,46.3,65.88,,,,
269,12/17/23 06:00:00 PM,47.8,65.68,,,,
270,12/17/23 07:00:00 PM,49.3,65.48,,,,
271,12/17/23 08:00:00 PM,49.6,65.25,,,,
272,12/17/23 09:00:00 PM,50.4,64.98,,,,
273,12/17/23 10:00:00 PM,50.8,64.76,,,,
274,12/17/23 11:00:00 PM,51.5,64.56,,,,
275,12/18/23 12:00:00 AM,51.9,64.35,,,,
276,12/18/23 01:00:00 AM,52.3,64.18,,,,
277,12/18/23 02:00:00 AM,52.6,64.02,,,,
278,12/18/23 03:00:00 AM,53.0,63.86,,,,
279,12/18/23 04:00:00 AM,53.7,63.68,,,,
280,12/18/23 05:00:00 AM,54.1,63.46,,,,
281,12/18/23 06:00:00 AM,54.5,63.18,,,,
282,12/18/23 07:00:00 AM,55.3,62.87,,,,
283,12/18/23 08:00:00 AM,55.6,62.47,,,,
284,12/18/23 09:00:00 AM,54.9,62.20,,,,
285,12/18/23 10:00:00 AM,55.7,62.04,,,,
286,12/18/23 11:00:00 AM,56.0,62.06,,,,
287,12/18/23 12:00:00 PM,57.5,62.28,,,,
288,12/18/23 01:00:00 PM,58.2,62.67,,,,
289,12/18/23 02:00:00 PM,59.7,63.03,,,,
290,12/18/23 03:00:00 PM,60.8,63.37,,,,
291,12/18/23 04:00:00 PM,61.5,63.54,,,,
292,12/18/23 05:00:00 PM,62.3,63.52,,,,
293,12/18/23 06:00:00 PM,62.6,63.34,,,,
294,12/18/23 07:00:00 PM,59.7,63.01,,,,
295,12/18/23 08:00:00 PM,62.3,62.62,,,,
296,12/18/23 09:00:00 PM,62.7,62.20,,,,
297,12/18/23 10:00:00 PM,62.7,61.79,,,,
298,12/18/23 11:00:00 PM,62.3,61.38,,,,
299,12/19/23 12:00:00 AM,62.4,60.98,,,,
300,12/19/23 01:00:00 AM,62.4,60.57,,,,
301,12/19/23 02:00:00 AM,62.0,60.15,,,,
302,12/19/23 03:00:00 AM,62.4,59.76,,,,
303,12/19/23 04:00:00 AM,62.4,59.32,,,,
304,12/19/23 05:00:00 AM,62.4,58.93,,,,
305,12/19/23 06:00:00 AM,62.4,58.48,,,,
306,12/19/23 07:00:00 AM,62.5,58.03,,,,
307,12/19/23 08:00:00 AM,61.7,57.58,,,,
308,12/19/23 09:00:00 AM,61.8,57.11,,,,
309,12/19/23 10:00:00 AM,59.2,56.89,,,,
310,12/19/23 11:00:00 AM,57.7,56.86,,,,
311,12/19/23 12:00:00 PM,56.6,57.00,,,,
312,12/19/23 01:00:00 PM,56.9,57.29,,,,
313,12/19/23 02:00:00 PM,55.4,57.69,,,,
314,12/19/23 03:00:00 PM,57.6,58.03,,,,
315,12/19/23 04:00:00 PM,57.3,58.19,,,,
316,12/19/23 05:00:00 PM,57.6,58.21,,,,
317,12/19/23 06:00:00 PM,59.1,58.06,,,,
318,12/19/23 07:00:00 PM,58.4,57.67,,,,
319,12/19/23 08:00:00 PM,59.5,57.27,,,,
320,12/19/23 09:00:00 PM,60.3,56.84,,,,
321,12/19/23 10:00:00 PM,60.7,56.43,,,,
322,12/19/23 11:00:00 PM,60.7,55.98,,,,
323,12/20/23 12:00:00 AM,60.7,55.54,,,,
