"Plot Title: Bradford_Stream_5a"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)"
1,04/08/22 11:00:00 AM,63.5,64.67
2,04/08/22 12:00:00 PM,63.9,64.76
3,04/08/22 01:00:00 PM,65.0,65.05
4,04/08/22 02:00:00 PM,65.4,65.37
5,04/08/22 03:00:00 PM,66.1,65.53
6,04/08/22 04:00:00 PM,66.9,65.57
7,04/08/22 05:00:00 PM,66.9,65.61
8,04/08/22 06:00:00 PM,67.6,65.70
9,04/08/22 07:00:00 PM,68.0,65.68
10,04/08/22 08:00:00 PM,68.0,65.57
11,04/08/22 09:00:00 PM,68.0,65.34
12,04/08/22 10:00:00 PM,68.1,65.05
13,04/08/22 11:00:00 PM,67.7,64.69
14,04/09/22 12:00:00 AM,67.7,64.31
15,04/09/22 01:00:00 AM,67.3,63.93
16,04/09/22 02:00:00 AM,67.0,63.55
17,04/09/22 03:00:00 AM,67.0,63.18
18,04/09/22 04:00:00 AM,66.6,62.76
19,04/09/22 05:00:00 AM,66.6,62.37
20,04/09/22 06:00:00 AM,66.3,61.92
21,04/09/22 07:00:00 AM,66.3,61.45
22,04/09/22 08:00:00 AM,65.5,61.09
23,04/09/22 09:00:00 AM,65.6,60.82
24,04/09/22 10:00:00 AM,65.6,60.62
25,04/09/22 11:00:00 AM,65.9,60.60
26,04/09/22 12:00:00 PM,65.9,60.64
27,04/09/22 01:00:00 PM,66.3,60.85
28,04/09/22 02:00:00 PM,66.7,61.05
29,04/09/22 03:00:00 PM,66.7,61.23
30,04/09/22 04:00:00 PM,67.1,61.36
31,04/09/22 05:00:00 PM,67.4,61.41
32,04/09/22 06:00:00 PM,67.4,61.38
33,04/09/22 07:00:00 PM,67.4,61.36
34,04/09/22 08:00:00 PM,67.4,61.27
35,04/09/22 09:00:00 PM,67.4,61.12
36,04/09/22 10:00:00 PM,67.5,60.93
37,04/09/22 11:00:00 PM,67.5,60.69
38,04/10/22 12:00:00 AM,67.1,60.35
39,04/10/22 01:00:00 AM,67.1,60.03
40,04/10/22 02:00:00 AM,66.7,59.68
41,04/10/22 03:00:00 AM,66.4,59.29
42,04/10/22 04:00:00 AM,66.0,58.87
43,04/10/22 05:00:00 AM,65.6,58.48
44,04/10/22 06:00:00 AM,65.3,58.05
45,04/10/22 07:00:00 AM,64.9,57.60
46,04/10/22 08:00:00 AM,64.2,57.29
47,04/10/22 09:00:00 AM,64.2,57.11
48,04/10/22 10:00:00 AM,64.2,57.04
49,04/10/22 11:00:00 AM,63.8,57.11
50,04/10/22 12:00:00 PM,64.5,57.22
51,04/10/22 01:00:00 PM,64.9,57.51
52,04/10/22 02:00:00 PM,65.3,57.85
53,04/10/22 03:00:00 PM,66.0,58.21
54,04/10/22 04:00:00 PM,66.0,58.50
55,04/10/22 05:00:00 PM,66.8,58.78
56,04/10/22 06:00:00 PM,67.1,59.02
57,04/10/22 07:00:00 PM,67.1,59.29
58,04/10/22 08:00:00 PM,67.5,59.52
59,04/10/22 09:00:00 PM,67.9,59.68
60,04/10/22 10:00:00 PM,67.9,59.81
61,04/10/22 11:00:00 PM,67.9,59.86
62,04/11/22 12:00:00 AM,67.9,59.86
63,04/11/22 01:00:00 AM,67.9,59.74
64,04/11/22 02:00:00 AM,67.9,59.61
65,04/11/22 03:00:00 AM,67.9,59.45
66,04/11/22 04:00:00 AM,67.5,59.23
67,04/11/22 05:00:00 AM,67.1,59.00
68,04/11/22 06:00:00 AM,67.2,58.77
69,04/11/22 07:00:00 AM,66.8,58.50
70,04/11/22 08:00:00 AM,66.8,58.35
71,04/11/22 09:00:00 AM,66.8,58.33
72,04/11/22 10:00:00 AM,66.4,58.33
73,04/11/22 11:00:00 AM,66.8,58.46
74,04/11/22 12:00:00 PM,66.8,58.64
75,04/11/22 01:00:00 PM,67.1,58.98
76,04/11/22 02:00:00 PM,67.5,59.38
77,04/11/22 03:00:00 PM,67.9,59.72
78,04/11/22 04:00:00 PM,67.9,60.03
79,04/11/22 05:00:00 PM,68.6,60.31
80,04/11/22 06:00:00 PM,68.6,60.49
81,04/11/22 07:00:00 PM,68.6,60.71
82,04/11/22 08:00:00 PM,69.0,60.91
83,04/11/22 09:00:00 PM,69.0,61.12
84,04/11/22 10:00:00 PM,69.7,61.34
85,04/11/22 11:00:00 PM,69.3,61.52
86,04/12/22 12:00:00 AM,70.1,61.63
87,04/12/22 01:00:00 AM,70.1,61.70
88,04/12/22 02:00:00 AM,70.1,61.72
89,04/12/22 03:00:00 AM,70.1,61.72
90,04/12/22 04:00:00 AM,70.1,61.70
91,04/12/22 05:00:00 AM,70.1,61.70
92,04/12/22 06:00:00 AM,70.1,61.63
93,04/12/22 07:00:00 AM,69.7,61.52
94,04/12/22 08:00:00 AM,69.3,61.50
95,04/12/22 09:00:00 AM,69.7,61.57
96,04/12/22 10:00:00 AM,70.5,61.66
97,04/12/22 11:00:00 AM,70.5,61.84
98,04/12/22 12:00:00 PM,70.5,62.02
99,04/12/22 01:00:00 PM,70.4,62.29
100,04/12/22 02:00:00 PM,71.2,62.62
101,04/12/22 03:00:00 PM,71.6,62.89
102,04/12/22 04:00:00 PM,71.5,63.14
103,04/12/22 05:00:00 PM,71.9,63.34
104,04/12/22 06:00:00 PM,71.9,63.50
105,04/12/22 07:00:00 PM,72.3,63.64
106,04/12/22 08:00:00 PM,72.3,63.81
107,04/12/22 09:00:00 PM,72.3,64.00
108,04/12/22 10:00:00 PM,72.6,64.15
109,04/12/22 11:00:00 PM,72.6,64.29
110,04/13/22 12:00:00 AM,72.6,64.42
111,04/13/22 01:00:00 AM,72.6,64.51
112,04/13/22 02:00:00 AM,73.0,64.56
113,04/13/22 03:00:00 AM,72.6,64.58
114,04/13/22 04:00:00 AM,72.6,64.56
115,04/13/22 05:00:00 AM,72.6,64.51
116,04/13/22 06:00:00 AM,72.6,64.42
117,04/13/22 07:00:00 AM,72.3,64.31
118,04/13/22 08:00:00 AM,72.3,64.31
119,04/13/22 09:00:00 AM,72.6,64.42
120,04/13/22 10:00:00 AM,72.6,64.51
121,04/13/22 11:00:00 AM,72.2,64.65
122,04/13/22 12:00:00 PM,72.6,64.74
123,04/13/22 01:00:00 PM,72.6,64.83
124,04/13/22 02:00:00 PM,73.0,64.98
125,04/13/22 03:00:00 PM,72.6,65.16
126,04/13/22 04:00:00 PM,73.4,65.30
127,04/13/22 05:00:00 PM,73.0,65.34
128,04/13/22 06:00:00 PM,73.4,65.37
129,04/13/22 07:00:00 PM,73.0,65.37
130,04/13/22 08:00:00 PM,73.4,65.39
131,04/13/22 09:00:00 PM,73.3,65.41
132,04/13/22 10:00:00 PM,73.3,65.46
133,04/13/22 11:00:00 PM,73.7,65.50
134,04/14/22 12:00:00 AM,73.3,65.55
135,04/14/22 01:00:00 AM,73.3,65.55
136,04/14/22 02:00:00 AM,73.7,65.57
137,04/14/22 03:00:00 AM,73.3,65.57
138,04/14/22 04:00:00 AM,73.3,65.55
139,04/14/22 05:00:00 AM,73.3,65.55
140,04/14/22 06:00:00 AM,73.3,65.57
141,04/14/22 07:00:00 AM,73.3,65.57
142,04/14/22 08:00:00 AM,73.3,65.64
143,04/14/22 09:00:00 AM,73.7,65.75
144,04/14/22 10:00:00 AM,73.7,65.89
145,04/14/22 11:00:00 AM,73.7,66.06
146,04/14/22 12:00:00 PM,73.7,66.27
147,04/14/22 01:00:00 PM,74.1,66.45
148,04/14/22 02:00:00 PM,74.1,66.60
149,04/14/22 03:00:00 PM,74.1,66.74
150,04/14/22 04:00:00 PM,74.1,66.78
151,04/14/22 05:00:00 PM,74.1,66.74
152,04/14/22 06:00:00 PM,74.1,66.74
153,04/14/22 07:00:00 PM,74.1,66.72
154,04/14/22 08:00:00 PM,74.1,66.70
155,04/14/22 09:00:00 PM,74.1,66.67
156,04/14/22 10:00:00 PM,74.1,66.65
157,04/14/22 11:00:00 PM,74.1,66.63
158,04/15/22 12:00:00 AM,73.7,66.58
159,04/15/22 01:00:00 AM,74.1,66.56
160,04/15/22 02:00:00 AM,74.1,66.51
161,04/15/22 03:00:00 AM,74.1,66.49
162,04/15/22 04:00:00 AM,74.1,66.49
163,04/15/22 05:00:00 AM,73.7,66.49
164,04/15/22 06:00:00 AM,74.1,66.49
165,04/15/22 07:00:00 AM,74.1,66.45
166,04/15/22 08:00:00 AM,73.7,66.49
167,04/15/22 09:00:00 AM,74.1,66.58
168,04/15/22 10:00:00 AM,74.1,66.72
169,04/15/22 11:00:00 AM,74.0,66.88
170,04/15/22 12:00:00 PM,74.4,67.14
171,04/15/22 01:00:00 PM,74.8,67.37
172,04/15/22 02:00:00 PM,74.8,67.55
173,04/15/22 03:00:00 PM,75.5,67.68
174,04/15/22 04:00:00 PM,75.1,67.69
175,04/15/22 05:00:00 PM,74.8,67.68
176,04/15/22 06:00:00 PM,74.4,67.60
177,04/15/22 07:00:00 PM,74.8,67.53
178,04/15/22 08:00:00 PM,75.2,67.46
179,04/15/22 09:00:00 PM,74.4,67.39
180,04/15/22 10:00:00 PM,74.4,67.30
181,04/15/22 11:00:00 PM,74.4,67.15
182,04/16/22 12:00:00 AM,74.0,67.06
183,04/16/22 01:00:00 AM,74.0,66.88
184,04/16/22 02:00:00 AM,73.7,66.72
185,04/16/22 03:00:00 AM,74.1,66.58
186,04/16/22 04:00:00 AM,74.1,66.42
187,04/16/22 05:00:00 AM,73.7,66.27
188,04/16/22 06:00:00 AM,73.3,66.20
