"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)"
1,09/28/23 10:00:00 AM,79.8,76.1,73.74
2,09/28/23 11:00:00 AM,79.8,75.7,73.76
3,09/28/23 12:00:00 PM,79.9,76.1,73.83
4,09/28/23 01:00:00 PM,79.9,76.1,73.83
5,09/28/23 02:00:00 PM,79.9,76.1,73.87
6,09/28/23 03:00:00 PM,80.1,76.1,73.99
7,09/28/23 04:00:00 PM,80.1,76.8,74.01
8,09/28/23 05:00:00 PM,80.1,76.4,73.98
9,09/28/23 06:00:00 PM,80.1,76.8,73.87
10,09/28/23 07:00:00 PM,80.0,76.1,73.71
11,09/28/23 08:00:00 PM,79.9,76.1,73.60
12,09/28/23 09:00:00 PM,79.9,76.1,73.45
13,09/28/23 10:00:00 PM,79.7,76.1,73.31
14,09/28/23 11:00:00 PM,79.6,75.7,73.17
15,09/29/23 12:00:00 AM,79.5,75.4,73.00
16,09/29/23 01:00:00 AM,78.8,74.6,72.86
17,09/29/23 02:00:00 AM,78.9,75.4,72.72
18,09/29/23 03:00:00 AM,78.5,74.7,72.57
19,09/29/23 04:00:00 AM,78.3,74.3,72.43
20,09/29/23 05:00:00 AM,78.3,74.3,72.34
21,09/29/23 06:00:00 AM,78.2,74.3,72.21
22,09/29/23 07:00:00 AM,78.1,74.3,72.10
23,09/29/23 08:00:00 AM,78.0,74.3,72.05
24,09/29/23 09:00:00 AM,78.0,73.9,72.10
25,09/29/23 10:00:00 AM,78.1,74.3,72.27
26,09/29/23 11:00:00 AM,78.4,74.6,72.64
27,09/29/23 12:00:00 PM,78.8,75.0,73.11
28,09/29/23 01:00:00 PM,79.2,75.3,73.54
29,09/29/23 02:00:00 PM,79.5,75.7,73.94
30,09/29/23 03:00:00 PM,79.8,76.0,74.26
31,09/29/23 04:00:00 PM,80.1,76.0,74.41
32,09/29/23 05:00:00 PM,80.1,76.0,74.48
33,09/29/23 06:00:00 PM,80.0,76.0,74.44
34,09/29/23 07:00:00 PM,80.0,76.0,74.39
35,09/29/23 08:00:00 PM,79.8,76.0,74.30
36,09/29/23 09:00:00 PM,79.8,76.1,74.19
37,09/29/23 10:00:00 PM,79.8,76.1,74.10
38,09/29/23 11:00:00 PM,79.8,75.7,73.99
39,09/30/23 12:00:00 AM,79.7,75.7,73.85
40,09/30/23 01:00:00 AM,79.6,75.7,73.74
41,09/30/23 02:00:00 AM,79.5,75.7,73.62
42,09/30/23 03:00:00 AM,79.5,75.7,73.51
43,09/30/23 04:00:00 AM,79.3,75.4,73.40
44,09/30/23 05:00:00 AM,79.3,75.4,73.29
45,09/30/23 06:00:00 AM,79.2,75.4,73.22
46,09/30/23 07:00:00 AM,79.1,75.4,73.13
47,09/30/23 08:00:00 AM,79.1,75.0,73.09
48,09/30/23 09:00:00 AM,79.1,75.4,73.13
49,09/30/23 10:00:00 AM,79.2,75.4,73.31
50,09/30/23 11:00:00 AM,79.3,75.3,73.54
51,09/30/23 12:00:00 PM,79.5,75.7,73.89
52,09/30/23 01:00:00 PM,80.0,76.0,74.37
53,09/30/23 02:00:00 PM,80.4,76.8,74.71
54,09/30/23 03:00:00 PM,80.6,76.8,74.97
55,09/30/23 04:00:00 PM,80.7,76.7,75.11
56,09/30/23 05:00:00 PM,80.6,76.7,75.09
57,09/30/23 06:00:00 PM,80.5,76.8,74.98
58,09/30/23 07:00:00 PM,80.4,76.8,74.82
59,09/30/23 08:00:00 PM,80.2,76.0,74.62
60,09/30/23 09:00:00 PM,80.1,76.4,74.46
61,09/30/23 10:00:00 PM,80.0,76.0,74.30
62,09/30/23 11:00:00 PM,79.9,76.1,74.19
63,10/01/23 12:00:00 AM,79.8,76.1,74.03
64,10/01/23 01:00:00 AM,81.9,78.6,73.94
65,10/01/23 02:00:00 AM,79.8,75.7,73.87
66,10/01/23 03:00:00 AM,79.5,75.7,73.74
67,10/01/23 04:00:00 AM,79.4,75.7,73.62
68,10/01/23 05:00:00 AM,79.7,76.1,73.45
69,10/01/23 06:00:00 AM,79.2,75.4,73.29
70,10/01/23 07:00:00 AM,79.1,75.4,73.17
71,10/01/23 08:00:00 AM,79.1,75.4,73.15
72,10/01/23 09:00:00 AM,79.2,75.4,73.31
73,10/01/23 10:00:00 AM,79.2,75.3,73.54
74,10/01/23 11:00:00 AM,79.6,75.7,73.90
75,10/01/23 12:00:00 PM,80.0,76.0,74.30
76,10/01/23 01:00:00 PM,80.2,76.8,74.59
77,10/01/23 02:00:00 PM,80.4,76.8,74.77
78,10/01/23 03:00:00 PM,80.4,76.8,74.84
79,10/01/23 04:00:00 PM,80.4,76.8,74.86
80,10/01/23 05:00:00 PM,80.3,76.4,74.70
81,10/01/23 06:00:00 PM,80.2,76.4,74.55
82,10/01/23 07:00:00 PM,80.0,76.4,74.34
83,10/01/23 08:00:00 PM,79.8,75.7,74.12
84,10/01/23 09:00:00 PM,80.8,77.2,73.83
85,10/01/23 10:00:00 PM,79.2,75.3,73.58
86,10/01/23 11:00:00 PM,79.0,75.0,73.38
87,10/02/23 12:00:00 AM,78.8,75.0,73.17
88,10/02/23 01:00:00 AM,78.8,75.0,72.99
89,10/02/23 02:00:00 AM,78.4,74.6,72.79
90,10/02/23 03:00:00 AM,78.2,74.6,72.63
91,10/02/23 04:00:00 AM,78.1,74.3,72.48
92,10/02/23 05:00:00 AM,78.0,74.3,72.30
93,10/02/23 06:00:00 AM,77.9,73.9,72.14
94,10/02/23 07:00:00 AM,77.7,73.9,72.01
95,10/02/23 08:00:00 AM,77.5,73.9,71.96
96,10/02/23 09:00:00 AM,77.7,73.6,72.10
97,10/02/23 10:00:00 AM,77.9,74.3,72.48
98,10/02/23 11:00:00 AM,78.2,74.3,72.82
99,10/02/23 12:00:00 PM,78.7,75.0,73.36
100,10/02/23 01:00:00 PM,79.0,75.3,73.83
101,10/02/23 02:00:00 PM,79.4,75.3,74.34
102,10/02/23 03:00:00 PM,79.6,75.7,74.53
103,10/02/23 04:00:00 PM,79.6,75.7,74.52
104,10/02/23 05:00:00 PM,79.6,75.7,74.41
105,10/02/23 06:00:00 PM,79.5,75.7,74.30
106,10/02/23 07:00:00 PM,79.2,75.3,74.14
107,10/02/23 08:00:00 PM,79.0,75.0,73.89
108,10/02/23 09:00:00 PM,78.8,75.0,73.69
109,10/02/23 10:00:00 PM,88.3,87.2,73.51
110,10/02/23 11:00:00 PM,78.6,74.6,73.33
111,10/03/23 12:00:00 AM,78.4,74.6,73.20
112,10/03/23 01:00:00 AM,78.2,74.3,73.00
113,10/03/23 02:00:00 AM,78.0,74.3,72.79
114,10/03/23 03:00:00 AM,77.6,73.9,72.48
115,10/03/23 04:00:00 AM,77.3,73.6,72.19
116,10/03/23 05:00:00 AM,77.0,73.2,71.85
117,10/03/23 06:00:00 AM,76.8,73.2,71.58
118,10/03/23 07:00:00 AM,76.5,72.1,71.35
119,10/03/23 08:00:00 AM,76.3,72.5,71.28
120,10/03/23 09:00:00 AM,76.4,72.9,71.49
121,10/03/23 10:00:00 AM,76.6,73.2,71.80
122,10/03/23 11:00:00 AM,76.9,73.2,72.25
123,10/03/23 12:00:00 PM,77.5,73.5,72.82
124,10/03/23 01:00:00 PM,78.1,74.6,73.42
125,10/03/23 02:00:00 PM,78.5,75.0,73.67
126,10/03/23 03:00:00 PM,78.5,74.6,73.76
127,10/03/23 04:00:00 PM,78.7,75.0,73.94
128,10/03/23 05:00:00 PM,78.5,74.6,73.90
129,10/03/23 06:00:00 PM,78.3,74.6,73.83
130,10/03/23 07:00:00 PM,78.1,74.2,73.67
131,10/03/23 08:00:00 PM,78.0,74.2,73.47
