"Plot Title: Bradford_5a_con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 10778438, SEN S/N: 10778438)","Temp, °F (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Detached (LGR S/N: 10778438, SEN S/N: 10778438)","Coupler Attached (LGR S/N: 10778438, SEN S/N: 10778438)","Stopped (LGR S/N: 10778438, SEN S/N: 10778438)","End Of File (LGR S/N: 10778438, SEN S/N: 10778438)"
1,12/13/24 12:00:00 PM,5.6,60.62,Logged,,,
2,12/13/24 01:00:00 PM,5.6,63.27,,,,
3,12/13/24 02:00:00 PM,5.6,62.98,,,,
4,12/13/24 03:00:00 PM,5.6,68.94,,,,
5,12/13/24 04:00:00 PM,5.6,62.98,,,,
6,12/13/24 05:00:00 PM,5.6,60.64,,,,
7,12/13/24 06:00:00 PM,5.6,58.86,,,,
8,12/13/24 07:00:00 PM,3.4,57.90,,,,
9,12/13/24 08:00:00 PM,5.6,57.33,,,,
10,12/13/24 09:00:00 PM,5.6,56.52,,,,
11,12/13/24 10:00:00 PM,5.6,56.19,,,,
12,12/13/24 11:00:00 PM,5.6,55.98,,,,
13,12/14/24 12:00:00 AM,3.4,55.60,,,,
14,12/14/24 01:00:00 AM,5.6,55.31,,,,
15,12/14/24 02:00:00 AM,5.6,55.53,,,,
16,12/14/24 03:00:00 AM,3.4,56.35,,,,
17,12/14/24 04:00:00 AM,5.6,56.82,,,,
18,12/14/24 05:00:00 AM,5.6,57.51,,,,
19,12/14/24 06:00:00 AM,5.6,57.97,,,,
20,12/14/24 07:00:00 AM,5.6,58.24,,,,
21,12/14/24 08:00:00 AM,5.6,58.59,,,,
22,12/14/24 09:00:00 AM,5.6,59.61,,,,
23,12/14/24 10:00:00 AM,5.6,61.57,,,,
24,12/14/24 11:00:00 AM,5.6,66.60,,,,
25,12/14/24 12:00:00 PM,3.3,67.62,,,,
26,12/14/24 01:00:00 PM,5.6,69.39,,,,
27,12/14/24 02:00:00 PM,5.6,69.51,,,,
28,12/14/24 03:00:00 PM,5.6,70.86,,,,
29,12/14/24 04:00:00 PM,3.3,68.22,,,,
30,12/14/24 05:00:00 PM,5.6,66.65,,,,
31,12/14/24 06:00:00 PM,5.6,64.58,,,,
32,12/14/24 07:00:00 PM,5.6,63.10,,,,
33,12/14/24 08:00:00 PM,5.6,62.24,,,,
34,12/14/24 09:00:00 PM,5.6,61.48,,,,
35,12/14/24 10:00:00 PM,5.6,61.41,,,,
36,12/14/24 11:00:00 PM,5.6,61.66,,,,
37,12/15/24 12:00:00 AM,5.6,61.23,,,,
38,12/15/24 01:00:00 AM,5.6,61.00,,,,
39,12/15/24 02:00:00 AM,5.6,60.91,,,,
40,12/15/24 03:00:00 AM,3.4,61.20,,,,
41,12/15/24 04:00:00 AM,3.4,61.34,,,,
42,12/15/24 05:00:00 AM,5.6,61.38,,,,
43,12/15/24 06:00:00 AM,5.6,61.29,,,,
44,12/15/24 07:00:00 AM,16.6,61.21,,,,
45,12/15/24 08:00:00 AM,5.6,61.34,,,,
46,12/15/24 09:00:00 AM,5.6,61.92,,,,
47,12/15/24 10:00:00 AM,5.6,63.46,,,,
48,12/15/24 11:00:00 AM,5.6,65.70,,,,
49,12/15/24 12:00:00 PM,5.6,68.11,,,,
50,12/15/24 01:00:00 PM,5.6,70.84,,,,
51,12/15/24 02:00:00 PM,5.6,70.11,,,,
52,12/15/24 03:00:00 PM,5.6,72.82,,,,
53,12/15/24 04:00:00 PM,5.6,69.53,,,,
54,12/15/24 05:00:00 PM,5.6,68.05,,,,
55,12/15/24 06:00:00 PM,5.6,66.04,,,,
56,12/15/24 07:00:00 PM,5.6,64.51,,,,
57,12/15/24 08:00:00 PM,5.6,63.14,,,,
58,12/15/24 09:00:00 PM,5.6,62.33,,,,
59,12/15/24 10:00:00 PM,5.6,61.57,,,,
60,12/15/24 11:00:00 PM,5.6,60.76,,,,
61,12/16/24 12:00:00 AM,5.6,60.04,,,,
62,12/16/24 01:00:00 AM,5.6,59.38,,,,
63,12/16/24 02:00:00 AM,5.6,58.50,,,,
64,12/16/24 03:00:00 AM,5.6,58.73,,,,
65,12/16/24 04:00:00 AM,5.6,58.77,,,,
66,12/16/24 05:00:00 AM,5.6,58.80,,,,
67,12/16/24 06:00:00 AM,5.6,58.93,,,,
68,12/16/24 07:00:00 AM,5.6,59.22,,,,
69,12/16/24 08:00:00 AM,5.6,59.54,,,,
70,12/16/24 09:00:00 AM,5.6,60.31,,,,
71,12/16/24 10:00:00 AM,5.6,61.77,,,,
72,12/16/24 11:00:00 AM,5.6,64.42,,,,
73,12/16/24 12:00:00 PM,5.6,67.24,,,,
74,12/16/24 01:00:00 PM,16.5,69.28,,,,
75,12/16/24 02:00:00 PM,5.6,69.94,,,,
76,12/16/24 03:00:00 PM,5.6,69.75,,,,
77,12/16/24 04:00:00 PM,5.6,69.28,,,,
78,12/16/24 05:00:00 PM,5.6,68.29,,,,
79,12/16/24 06:00:00 PM,3.3,67.08,,,,
80,12/16/24 07:00:00 PM,5.6,66.67,,,,
81,12/16/24 08:00:00 PM,5.6,66.13,,,,
82,12/16/24 09:00:00 PM,5.6,65.75,,,,
83,12/16/24 10:00:00 PM,5.6,65.23,,,,
84,12/16/24 11:00:00 PM,16.6,64.96,,,,
85,12/17/24 12:00:00 AM,5.6,64.76,,,,
86,12/17/24 01:00:00 AM,16.6,64.69,,,,
87,12/17/24 02:00:00 AM,5.6,64.69,,,,
88,12/17/24 03:00:00 AM,5.6,64.65,,,,
89,12/17/24 04:00:00 AM,5.6,64.81,,,,
90,12/17/24 05:00:00 AM,16.6,64.69,,,,
91,12/17/24 06:00:00 AM,16.6,64.44,,,,
92,12/17/24 07:00:00 AM,16.6,64.44,,,,
93,12/17/24 08:00:00 AM,16.6,64.62,,,,
94,12/17/24 09:00:00 AM,16.6,65.23,,,,
