"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,01/05/24 10:00:00 AM,58.6,54.3,51.26,Logged,,,
2,01/05/24 11:00:00 AM,59.0,54.7,51.80,,,,
3,01/05/24 12:00:00 PM,59.6,55.4,52.65,,,,
4,01/05/24 01:00:00 PM,60.4,56.5,53.60,,,,
5,01/05/24 02:00:00 PM,61.1,56.5,54.28,,,,
6,01/05/24 03:00:00 PM,61.5,57.6,54.88,,,,
7,01/05/24 04:00:00 PM,61.9,57.9,55.24,,,,
8,01/05/24 05:00:00 PM,62.0,57.9,55.38,,,,
9,01/05/24 06:00:00 PM,62.1,58.3,55.53,,,,
10,01/05/24 07:00:00 PM,62.1,58.3,55.54,,,,
11,01/05/24 08:00:00 PM,62.1,58.3,55.60,,,,
12,01/05/24 09:00:00 PM,62.1,57.9,55.62,,,,
13,01/05/24 10:00:00 PM,62.1,58.3,55.63,,,,
14,01/05/24 11:00:00 PM,62.2,58.3,55.74,,,,
15,01/06/24 12:00:00 AM,62.3,58.3,55.92,,,,
16,01/06/24 01:00:00 AM,62.6,58.3,56.16,,,,
17,01/06/24 02:00:00 AM,62.8,59.0,56.39,,,,
18,01/06/24 03:00:00 AM,63.0,59.0,56.62,,,,
19,01/06/24 04:00:00 AM,63.1,59.0,56.86,,,,
20,01/06/24 05:00:00 AM,63.4,59.3,57.11,,,,
21,01/06/24 06:00:00 AM,62.5,58.6,57.54,,,,
22,01/06/24 07:00:00 AM,62.5,58.6,58.08,,,,
23,01/06/24 08:00:00 AM,62.4,58.2,58.44,,,,
24,01/06/24 09:00:00 AM,63.7,59.3,58.73,,,,
25,01/06/24 10:00:00 AM,68.9,64.9,59.13,,,,
26,01/06/24 11:00:00 AM,72.2,68.6,59.72,,,,
27,01/06/24 12:00:00 PM,73.7,70.0,60.31,,,,
28,01/06/24 01:00:00 PM,73.9,70.0,60.93,,,,
29,01/06/24 02:00:00 PM,73.7,70.0,61.86,,,,
30,01/06/24 03:00:00 PM,73.2,69.2,62.44,,,,
31,01/06/24 04:00:00 PM,72.6,68.8,62.69,,,,
32,01/06/24 05:00:00 PM,72.1,68.4,62.73,,,,
33,01/06/24 06:00:00 PM,71.4,67.7,62.49,,,,
34,01/06/24 07:00:00 PM,70.7,67.0,62.13,,,,
35,01/06/24 08:00:00 PM,69.9,65.9,61.66,,,,
36,01/06/24 09:00:00 PM,69.1,65.5,61.25,,,,
37,01/06/24 10:00:00 PM,68.6,64.4,60.89,,,,
38,01/06/24 11:00:00 PM,68.2,64.1,60.57,,,,
39,01/07/24 12:00:00 AM,67.8,64.1,60.22,,,,
40,01/07/24 01:00:00 AM,67.4,63.3,59.88,,,,
41,01/07/24 02:00:00 AM,67.1,63.0,59.56,,,,
42,01/07/24 03:00:00 AM,66.8,63.0,59.29,,,,
43,01/07/24 04:00:00 AM,66.5,62.6,59.00,,,,
44,01/07/24 05:00:00 AM,66.3,62.3,58.78,,,,
45,01/07/24 06:00:00 AM,66.1,61.9,58.53,,,,
46,01/07/24 07:00:00 AM,65.9,61.9,58.28,,,,
47,01/07/24 08:00:00 AM,65.7,61.9,58.01,,,,
48,01/07/24 09:00:00 AM,65.5,61.6,57.81,,,,
49,01/07/24 10:00:00 AM,65.4,61.2,57.69,,,,
50,01/07/24 11:00:00 AM,65.3,61.2,57.70,,,,
51,01/07/24 12:00:00 PM,65.5,61.6,57.90,,,,
52,01/07/24 01:00:00 PM,65.7,61.5,58.15,,,,
53,01/07/24 02:00:00 PM,65.9,62.3,58.48,,,,
54,01/07/24 03:00:00 PM,66.1,61.9,58.57,,,,
55,01/07/24 04:00:00 PM,66.0,61.9,58.48,,,,
56,01/07/24 05:00:00 PM,65.7,61.9,58.26,,,,
57,01/07/24 06:00:00 PM,65.6,61.9,58.05,,,,
58,01/07/24 07:00:00 PM,65.3,61.2,57.78,,,,
59,01/07/24 08:00:00 PM,65.2,60.8,57.51,,,,
60,01/07/24 09:00:00 PM,64.9,60.8,57.25,,,,
61,01/07/24 10:00:00 PM,64.7,60.8,56.95,,,,
62,01/07/24 11:00:00 PM,64.3,60.1,56.62,,,,
63,01/08/24 12:00:00 AM,64.1,59.8,56.26,,,,
64,01/08/24 01:00:00 AM,63.7,59.8,55.89,,,,
65,01/08/24 02:00:00 AM,63.3,59.4,55.51,,,,
66,01/08/24 03:00:00 AM,63.1,59.0,55.18,,,,
67,01/08/24 04:00:00 AM,62.9,59.1,54.91,,,,
68,01/08/24 05:00:00 AM,62.7,58.7,54.66,,,,
69,01/08/24 06:00:00 AM,62.5,58.3,54.43,,,,
70,01/08/24 07:00:00 AM,62.1,58.0,54.19,,,,
71,01/08/24 08:00:00 AM,62.0,58.0,54.00,,,,
72,01/08/24 09:00:00 AM,61.8,57.6,53.87,,,,
73,01/08/24 10:00:00 AM,61.8,57.6,53.82,,,,
74,01/08/24 11:00:00 AM,61.8,57.6,53.85,,,,
75,01/08/24 12:00:00 PM,61.9,58.0,54.01,,,,
76,01/08/24 01:00:00 PM,62.0,58.0,54.25,,,,
77,01/08/24 02:00:00 PM,62.2,58.3,54.50,,,,
78,01/08/24 03:00:00 PM,62.4,58.3,54.72,,,,
79,01/08/24 04:00:00 PM,62.6,58.7,54.95,,,,
80,01/08/24 05:00:00 PM,62.8,58.7,55.20,,,,
81,01/08/24 06:00:00 PM,62.9,59.0,55.36,,,,
82,01/08/24 07:00:00 PM,63.1,59.0,55.53,,,,
83,01/08/24 08:00:00 PM,63.3,59.0,55.69,,,,
84,01/08/24 09:00:00 PM,63.6,59.4,55.90,,,,
85,01/08/24 10:00:00 PM,63.8,59.4,56.07,,,,
86,01/08/24 11:00:00 PM,63.9,59.8,56.30,,,,
87,01/09/24 12:00:00 AM,64.0,59.7,56.44,,,,
88,01/09/24 01:00:00 AM,64.2,60.1,56.59,,,,
89,01/09/24 02:00:00 AM,64.3,60.1,56.75,,,,
90,01/09/24 03:00:00 AM,64.4,60.5,56.91,,,,
91,01/09/24 04:00:00 AM,64.5,60.5,57.09,,,,
92,01/09/24 05:00:00 AM,64.8,60.8,57.33,,,,
93,01/09/24 06:00:00 AM,65.1,60.8,57.56,,,,
94,01/09/24 07:00:00 AM,65.3,61.2,57.85,,,,
95,01/09/24 08:00:00 AM,65.5,61.9,58.19,,,,
96,01/09/24 09:00:00 AM,66.1,61.9,58.66,,,,
97,01/09/24 10:00:00 AM,66.4,61.9,59.09,,,,
98,01/09/24 11:00:00 AM,66.8,63.0,59.63,,,,
99,01/09/24 12:00:00 PM,67.3,63.3,60.13,,,,
100,01/09/24 01:00:00 PM,67.6,63.7,60.51,,,,
101,01/09/24 02:00:00 PM,67.9,64.0,60.93,,,,
102,01/09/24 03:00:00 PM,65.6,61.4,61.65,,,,
103,01/09/24 04:00:00 PM,61.5,57.3,62.11,,,,
104,01/09/24 05:00:00 PM,66.0,61.8,61.68,,,,
105,01/09/24 06:00:00 PM,70.2,66.6,61.45,,,,
106,01/09/24 07:00:00 PM,67.7,63.7,61.18,,,,
107,01/09/24 08:00:00 PM,66.2,62.2,60.85,,,,
108,01/09/24 09:00:00 PM,64.3,60.3,60.51,,,,
109,01/09/24 10:00:00 PM,62.7,58.9,60.15,,,,
110,01/09/24 11:00:00 PM,61.2,57.0,59.86,,,,
111,01/10/24 12:00:00 AM,59.7,55.5,59.56,,,,
112,01/10/24 01:00:00 AM,58.6,54.1,59.13,,,,
113,01/10/24 02:00:00 AM,57.7,53.7,58.69,,,,
114,01/10/24 03:00:00 AM,57.3,53.0,58.21,,,,
115,01/10/24 04:00:00 AM,56.9,53.0,57.76,,,,
116,01/10/24 05:00:00 AM,56.6,52.3,57.20,,,,
117,01/10/24 06:00:00 AM,56.5,52.3,56.80,,,,
118,01/10/24 07:00:00 AM,56.4,52.3,56.37,,,,
119,01/10/24 08:00:00 AM,56.4,51.9,56.01,,,,
120,01/10/24 09:00:00 AM,56.4,51.9,55.76,,,,
121,01/10/24 10:00:00 AM,56.7,52.3,55.60,,,,
122,01/10/24 11:00:00 AM,57.1,53.1,55.67,,,,
123,01/10/24 12:00:00 PM,57.6,53.4,55.81,,,,
124,01/10/24 01:00:00 PM,58.3,54.2,56.07,,,,
125,01/10/24 02:00:00 PM,58.7,54.5,56.26,,,,
126,01/10/24 03:00:00 PM,59.3,55.3,56.44,,,,
127,01/10/24 04:00:00 PM,60.2,56.4,56.52,,,,
128,01/10/24 05:00:00 PM,60.1,56.0,56.55,,,,
129,01/10/24 06:00:00 PM,60.5,56.4,56.48,,,,
130,01/10/24 07:00:00 PM,60.8,56.8,56.25,,,,
131,01/10/24 08:00:00 PM,61.9,58.3,56.01,,,,
132,01/10/24 09:00:00 PM,60.6,56.4,55.80,,,,
133,01/10/24 10:00:00 PM,60.7,56.4,55.51,,,,
134,01/10/24 11:00:00 PM,60.7,56.4,55.24,,,,
135,01/11/24 12:00:00 AM,60.7,56.4,54.95,,,,
136,01/11/24 01:00:00 AM,60.6,56.5,54.63,,,,
137,01/11/24 02:00:00 AM,60.6,56.5,54.30,,,,
138,01/11/24 03:00:00 AM,61.1,58.3,53.96,,,,
