"Plot Title: Bradford_5_cond"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Attached (LGR S/N: 20342071, SEN S/N: 20342071)","Stopped (LGR S/N: 20342071, SEN S/N: 20342071)","End Of File (LGR S/N: 20342071, SEN S/N: 20342071)"
1,03/04/24 11:00:00 AM,59.5,55.3,65.28,Logged,,,
2,03/04/24 12:00:00 PM,59.7,55.3,65.70,,,,
3,03/04/24 01:00:00 PM,60.5,56.4,66.88,,,,
4,03/04/24 02:00:00 PM,61.4,57.1,67.98,,,,
5,03/04/24 03:00:00 PM,61.9,57.8,68.54,,,,
6,03/04/24 04:00:00 PM,62.0,57.8,68.67,,,,
7,03/04/24 05:00:00 PM,61.9,57.8,68.50,,,,
8,03/04/24 06:00:00 PM,62.2,57.8,68.18,,,,
9,03/04/24 07:00:00 PM,61.4,57.1,67.82,,,,
10,03/04/24 08:00:00 PM,61.1,56.7,67.51,,,,
11,03/04/24 09:00:00 PM,60.9,56.7,67.15,,,,
12,03/04/24 10:00:00 PM,60.6,56.4,66.79,,,,
13,03/04/24 11:00:00 PM,60.3,56.0,66.52,,,,
14,03/05/24 12:00:00 AM,60.1,55.7,66.27,,,,
15,03/05/24 01:00:00 AM,59.7,55.3,66.06,,,,
16,03/05/24 02:00:00 AM,59.6,55.7,65.86,,,,
17,03/05/24 03:00:00 AM,59.5,55.3,65.71,,,,
18,03/05/24 04:00:00 AM,59.4,55.3,65.59,,,,
19,03/05/24 05:00:00 AM,59.3,54.9,65.46,,,,
20,03/05/24 06:00:00 AM,59.3,54.9,65.37,,,,
21,03/05/24 07:00:00 AM,59.1,55.0,65.26,,,,
22,03/05/24 08:00:00 AM,59.1,55.0,65.23,,,,
23,03/05/24 09:00:00 AM,59.0,54.9,65.32,,,,
24,03/05/24 10:00:00 AM,59.3,54.9,65.71,,,,
25,03/05/24 11:00:00 AM,59.6,55.3,66.27,,,,
26,03/05/24 12:00:00 PM,59.8,56.0,66.61,,,,
27,03/05/24 01:00:00 PM,60.1,55.6,66.85,,,,
28,03/05/24 02:00:00 PM,60.1,55.6,66.92,,,,
29,03/05/24 03:00:00 PM,60.2,56.0,67.10,,,,
30,03/05/24 04:00:00 PM,60.4,56.0,67.23,,,,
31,03/05/24 05:00:00 PM,60.3,56.0,67.23,,,,
