"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)","Coupler Detached (LGR S/N: 21415359, SEN S/N: 21415359)","Coupler Attached (LGR S/N: 21415359, SEN S/N: 21415359)","Stopped (LGR S/N: 21415359, SEN S/N: 21415359)","End Of File (LGR S/N: 21415359, SEN S/N: 21415359)"
1,05/08/24 11:00:00 AM,10.0,87.71,Logged,,,
2,05/08/24 12:00:00 PM,3.6,87.67,,,,
3,05/08/24 01:00:00 PM,3.6,87.73,,,,
4,05/08/24 02:00:00 PM,3.6,87.28,,,,
5,05/08/24 03:00:00 PM,3.6,87.85,,,,
6,05/08/24 04:00:00 PM,10.0,89.91,,,,
7,05/08/24 05:00:00 PM,3.6,86.16,,,,
8,05/08/24 06:00:00 PM,3.6,84.40,,,,
9,05/08/24 07:00:00 PM,3.7,81.99,,,,
10,05/08/24 08:00:00 PM,3.7,79.65,,,,
11,05/08/24 09:00:00 PM,3.7,77.76,,,,
12,05/08/24 10:00:00 PM,3.7,75.97,,,,
13,05/08/24 11:00:00 PM,3.7,74.53,,,,
14,05/09/24 12:00:00 AM,3.7,73.42,,,,
15,05/09/24 01:00:00 AM,3.7,73.27,,,,
16,05/09/24 02:00:00 AM,3.7,73.17,,,,
17,05/09/24 03:00:00 AM,1.7,73.62,,,,
18,05/09/24 04:00:00 AM,3.7,73.18,,,,
19,05/09/24 05:00:00 AM,3.7,72.82,,,,
20,05/09/24 06:00:00 AM,3.7,72.84,,,,
21,05/09/24 07:00:00 AM,3.7,76.96,,,,
22,05/09/24 08:00:00 AM,3.7,82.58,,,,
23,05/09/24 09:00:00 AM,3.6,85.66,,,,
24,05/09/24 10:00:00 AM,3.6,87.17,,,,
25,05/09/24 11:00:00 AM,3.6,88.97,,,,
26,05/09/24 12:00:00 PM,3.6,88.77,,,,
27,05/09/24 01:00:00 PM,10.0,88.97,,,,
28,05/09/24 02:00:00 PM,3.6,88.79,,,,
29,05/09/24 03:00:00 PM,3.6,88.74,,,,
30,05/09/24 04:00:00 PM,3.6,88.12,,,,
31,05/09/24 05:00:00 PM,3.6,85.71,,,,
32,05/09/24 06:00:00 PM,1.6,84.52,,,,
33,05/09/24 07:00:00 PM,3.7,74.46,,,,
34,05/09/24 08:00:00 PM,3.7,73.26,,,,
35,05/09/24 09:00:00 PM,3.7,73.45,,,,
36,05/09/24 10:00:00 PM,3.7,73.58,,,,
37,05/09/24 11:00:00 PM,3.7,73.45,,,,
38,05/10/24 12:00:00 AM,3.7,73.36,,,,
39,05/10/24 01:00:00 AM,3.7,72.82,,,,
